milliseconds,s53,s57,s58,s60,s61,s68,s72,s73,s81,s83,s85,s88,s89,s96,s98,s100,s101,s107,s109,s111,s122,s124,s135,s142,s144,s146,s147
1000,0.10973220527434724,4.9621838844727435,0.03721592405476404,5.0,100.0,5.059405649613179,0.6197742295041447,1.2142463406911583,1.809417151156382,1.8108906805736948,3.210878663242665,5.0,0.0,4.780109744229718,4.759343894725849,0.8162495412027029,100.0,1.800729233655374,1.844375963001349,3.222799301727171,3.3726585011505366,3.4991399325016355,1.6715225285695847,4.888081124139234,2.415629035094019,0.11159594670521346,100.0
1100,0.11812943422256655,4.956036461827191,0.04759462185235275,5.0,100.0,5.0687246162829975,0.6431895027204609,1.2650929549385863,1.849904233903584,1.7566919261092004,3.159823011192858,5.0,0.0,4.727975971561702,4.73381422938997,0.8575493441737745,100.0,1.7746152561342123,1.8192768408367692,3.1565409741480313,3.213601929959626,3.2747154306935538,1.8190732685220843,4.883526574080739,2.3432326590621164,0.11771402849335309,100.0
1200,0.12505439013123776,4.953933083791409,0.04345685922575339,5.0,100.0,5.079259001813764,0.728555750868193,1.2444719681292307,1.7479643595305823,1.774538069365303,3.2073962757684464,5.0,0.0,4.740589371702415,4.723958027635433,0.9522143671900124,100.0,1.7653525513602795,1.8332458770365385,3.162599493383237,3.0796403556830585,3.0713434176090555,1.9010477332145508,4.883670495214539,2.1232569287549334,0.12258273434225464,100.0
1300,0.13676119252543562,4.9452108726364985,0.04746593794966079,5.0,100.0,5.081068026466211,0.7577168587604702,1.2553364803705407,1.7749006926882023,1.8081808282992018,3.1955014073213124,5.0,0.0,4.698947155593326,4.718835562161441,0.9238302808221259,100.0,1.8047651581657949,1.7849982121352557,3.1925622680345325,3.002360056801416,3.069256717113519,2.0873761340119805,4.874829860692342,2.084525177793466,0.12014377348002978,100.0
1400,0.14113965040143922,4.947326517482664,0.05867857563179609,5.0,100.0,5.088025721175042,0.776384361242025,1.2691636571880032,1.8394056741378069,1.7867795210318038,3.2113627895319174,5.0,0.0,4.702752359926755,4.6748016790714715,1.0277122643344192,100.0,1.7993289631395761,1.7600965959807375,3.2429146195259158,2.799634641361354,2.857316869279964,2.106111232035763,4.875056546870632,2.049848945352241,0.1272132059014021,100.0
1500,0.15625578889019312,4.943894357832048,0.06423001825482036,5.0,100.0,5.092743532690343,0.7998997178511814,1.2755900086177632,1.8439281502790625,1.7913172817896401,3.1588772493456716,5.0,0.0,4.6737964545123765,4.681037943940759,1.0337786941319664,100.0,1.7568360453609893,1.7790731086943734,3.2209204387696877,2.8635678898642376,2.7810212436336665,2.196100150907779,4.869422092260217,1.8937123080685303,0.13033904036349533,100.0
1600,0.16220602183027993,4.9318177759101225,0.06143582492140999,5.0,100.0,5.101834612948419,0.8541622809465739,1.2774955327633846,1.8128875124512585,1.807677885390779,3.200736977606777,5.0,0.0,4.63031193656266,4.626942348848935,1.1112471782685311,100.0,1.8205755337662861,1.7696794502776783,3.2285178491507,2.7173447452619697,2.676895110344274,2.4010016131249587,4.866470688796089,1.8604095094525563,0.12727272395701417,100.0
1700,0.17024529794987991,4.927737768671947,0.07400217542291397,5.0,100.0,5.101369196922708,0.9350484778702691,1.2604185438028814,1.8082687643369173,1.753108534044239,3.1722780618189925,5.0,0.0,4.64010663071541,4.64643052198757,1.0970694957350677,100.0,1.8283424060109987,1.7850169602943566,3.1604141795118137,2.6317505971505204,2.536497220670618,2.459160819159165,4.865525859979264,1.7351077636306191,0.13562492208303126,100.0
1800,0.18047245890871985,4.926441952161684,0.06744567520876803,5.0,100.0,5.107739588167646,0.9509367319840253,1.2977313032920075,1.8206248500485813,1.7448569990010288,3.161686705553454,5.0,0.0,4.614057579296733,4.575813179381613,1.1706244600180038,100.0,1.75049009894095,1.7556854596065272,3.227208952090593,2.5512523945189987,2.5459318734358685,2.4508979558175312,4.867450869564129,1.8152698893909576,0.1411510170197108,100.0
1900,0.19247484780076482,4.92806724634102,0.07434515700464463,5.0,100.0,5.111749061674365,0.9742281036481127,1.307466190268819,1.8001209569947232,1.8339569860594793,3.198347391366097,5.0,0.0,4.578598573098943,4.583991550502757,1.2199616235350579,100.0,1.7693926170702405,1.7879420200529772,3.2006327596276,2.3813395766047236,2.3366060177901753,2.6183999784156184,4.8630914301756105,1.7984878256429215,0.1377308238457464,100.0
2000,0.1865509386079984,4.923689735814027,0.07574858189591108,5.0,100.0,5.1088979976421065,0.9989950370498352,1.2809125038804465,1.8010424118846198,1.747371840939715,3.2088888498046026,5.0,0.0,4.590047009067478,4.569766133111988,1.2664591698482803,100.0,1.7435069737895148,1.820769230105912,3.2455596376344276,2.3986284897731585,2.3589216311376555,2.6408374868512823,4.854842610579396,1.7325314240946312,0.14056640219181285,100.0
2100,0.19534117720004956,4.920018509018978,0.07941216658316978,5.0,100.0,5.110497378224851,1.018535045845386,1.301639802024471,1.7878277046355329,1.7470176560514994,3.2269959559257826,5.0,0.0,4.5404260211992185,4.558334994901399,1.284561025995491,100.0,1.8407934494779732,1.7679378337828784,3.245808441798125,2.311679350672349,2.2120558323855217,2.694047086910586,4.856630065961357,1.6113318695657903,0.14656737496740432,100.0
2200,0.19701154918726552,4.917294091144563,0.0831550047240553,5.0,100.0,5.114996327163209,1.062808365553658,1.3011509873779987,1.7912274471516698,1.7770961893363246,3.1762907192000225,5.0,0.0,4.52294123256856,4.504901148267774,1.2621640299118113,100.0,1.7541506857084581,1.8407109088935918,3.1955246022683643,2.3171183835600373,2.1471117672893136,2.775726552219274,4.852882571795707,1.544820345789849,0.14270208362065467,100.0
2300,0.205767572840004,4.907638544303637,0.09723726432326667,5.0,100.0,5.114297658981346,1.0536741505032179,1.2952846050827491,1.8248151513082442,1.7532589603966169,3.213815852170611,5.0,0.0,4.50054832433633,4.50425416173838,1.2907931570159459,100.0,1.7401553135057217,1.8273872013344457,3.1651427990931533,2.2585029134444197,2.1460682175223793,2.8529420333202773,4.85092398221904,1.590448175771943,0.14327889121585824,100.0
2400,0.20760191071289477,4.9021957926665385,0.09810764350645798,5.0,100.0,5.1142349299477114,1.066382892769674,1.318612722414925,1.7615474299192975,1.8016371058646903,3.2224321981613095,5.0,0.0,4.461452922989224,4.512877473159833,1.3025260699319388,100.0,1.773782612106513,1.7951886858575503,3.2192883325567743,2.1920417381817003,2.2215017975115945,2.939442658868915,4.85108727076805,1.625883903089097,0.14986329885374108,100.0
2500,0.2248819559937116,4.9025089526707015,0.09435717599794363,5.0,100.0,5.119813603833556,1.1309726824772388,1.3174070468970067,1.743877127056487,1.8157560501580141,3.1864330141234616,5.0,0.0,4.47489134298399,4.493446322457095,1.3549609458241882,100.0,1.827522783683839,1.7464037312105032,3.2150060856187825,2.0118758623041044,2.118480247612652,2.941144342716137,4.846188537869231,1.5513928489435838,0.14743247686631314,100.0
2600,0.22494368824834896,4.8923633015470305,0.10205185687992556,5.0,100.0,5.1156271938169,1.160446152926918,1.3202394302119043,1.8136159320499181,1.8250435026316834,3.256704568515099,5.0,0.0,4.445199644838892,4.45246161607671,1.2988169428967484,100.0,1.7812312376304607,1.7759244055703256,3.231347376191425,2.0308225852055126,2.134786871147881,2.9313760089511613,4.84513116783596,1.5579421145605754,0.15594976266774002,100.0
2700,0.21783711376492187,4.895021089285812,0.10419395057032238,5.0,100.0,5.1137783937175065,1.1670564746140992,1.3051183078720232,1.7940270873429578,1.768479901356246,3.182436242056239,5.0,0.0,4.458564215889995,4.452671907283297,1.3625396518849358,100.0,1.7744610027946448,1.7751744771560407,3.23963971226498,2.0899356105612115,2.0468817597620674,2.9884302335240753,4.844210535015653,1.494757650604998,0.15145049917325004,100.0
2800,0.22933438510549303,4.893474453159886,0.10877680525790023,5.0,100.0,5.118708210190453,1.154954114741422,1.3020967218337263,1.7440438987710274,1.7614888716268238,3.1790932362829873,5.0,0.0,4.424528456959521,4.3962111705789875,1.3688245667981915,100.0,1.7904973698048368,1.8359692221397748,3.2073057124861726,2.0560677475864435,1.9582556566962936,2.92681763740497,4.845157998591272,1.4418889558488799,0.15502782344044627,100.0
2900,0.2238217406928008,4.879899353668036,0.11846475831237357,5.0,100.0,5.1191581599866955,1.1421489168875372,1.3068603721383474,1.7731578531439185,1.8136952196458465,3.217518370478528,5.0,0.0,4.422934886167927,4.416088485036685,1.3758647406596214,100.0,1.7458057468547425,1.76665313849263,3.20496377175163,2.0614435734932752,1.921164706955774,2.942028176374423,4.8407101843195,1.4616910363250932,0.15600279943072506,100.0
3000,0.2326659574823474,4.8841318084162975,0.11372708116587757,5.0,100.0,5.1180187482434665,1.2333940439017606,1.3028416768862923,1.7598009086270818,1.7427455076281608,3.18116911169458,5.0,0.0,4.390506914017118,4.386787529817713,1.3791691317359018,100.0,1.7467650254132379,1.746235050015436,3.205762215018957,1.8671662803057347,2.031259431347388,2.953336013334827,4.836359873659808,1.467566446178306,0.15713563282825965,100.0
3100,0.23802686227276917,4.88071202409667,0.12188008931992307,5.0,100.0,5.115915147874583,1.2047523200500647,1.349440067189663,1.7615335790397366,1.7937567344898506,3.238593335566751,5.0,0.0,4.3502662382219,4.352632292184531,1.4341587819127506,100.0,1.787199584078504,1.7442672862218147,3.220580182529781,2.019759405499361,1.919848590208391,3.0744537085711054,4.839896273987164,1.4225143219511107,0.1601563943986607,100.0
3200,0.24023140587709077,4.876362304725789,0.13026666612986643,5.0,100.0,5.111653114632396,1.2161126106066638,1.312824159166889,1.8275194920786066,1.7825954146325238,3.2511500976649987,5.0,0.0,4.346722722805062,4.343006953569618,1.3850731158667284,100.0,1.8033847591641112,1.7616836492820136,3.1922053780541644,1.9179078675457542,1.9235362171508552,3.0684468485748337,4.83751037121723,1.4611031362179032,0.16394548257842162,100.0
3300,0.2443048324660402,4.863720778569409,0.12620219028114976,5.0,100.0,5.110545267884947,1.2309033153736533,1.3389108564016536,1.7641595077697971,1.7837893042749062,3.175506869632135,5.0,0.0,4.305805968873575,4.3314169833181815,1.435422092478046,100.0,1.8186121461123257,1.8067753022927182,3.173635172029306,1.9255076875564472,1.8388930328494684,3.149149555126897,4.8374206711283,1.4563287835844598,0.16359076979794937,100.0
3400,0.2543813398194098,4.860133535094186,0.13226429260063144,5.0,100.0,5.1089596883138935,1.2108263541424773,1.3623532216031622,1.7908333567355872,1.7735707700806627,3.2149583339051135,5.0,0.0,4.312173163627551,4.29116737231353,1.452308073734487,100.0,1.7740155070401338,1.798709409473119,3.174236292080849,1.9782167044918035,1.8935701060567676,3.1200849034907705,4.831165385131301,1.3421464652885366,0.16557337264080857,100.0
3500,0.24486760531833163,4.857449871880847,0.13243711051317497,5.0,100.0,5.110050022256935,1.2744368759671927,1.362281236388248,1.7808717992741816,1.8164089132239785,3.1605415593386423,5.0,0.0,4.292132207968683,4.305225531006464,1.416162298446054,100.0,1.8351512676635642,1.8398122549403,3.219420005844939,1.8546122670824279,1.854657639690948,3.1962141102269936,4.834990141076347,1.3027045950054983,0.16348983545504886,100.0
3600,0.24642842836647702,4.862480725651903,0.14748106399280492,5.0,100.0,5.106757928298868,1.2506424901072368,1.340769070658148,1.807277978757785,1.8341101747308968,3.2559911893028013,5.0,0.0,4.295013694199333,4.278635448816338,1.4508530148870182,100.0,1.749830531148852,1.7822038732093533,3.2127080070023446,1.878650474527881,1.8505015185994083,3.093283287851285,4.8293868855909,1.305915668148188,0.16596952191587372,100.0
3700,0.2597191213890314,4.84991268916335,0.14588525375292744,5.0,100.0,5.1080253111194205,1.2540846757440747,1.370461891265098,1.800037561688437,1.8129915278818374,3.1772348060865543,5.0,0.0,4.263963017297709,4.234730815613822,1.4844638633627287,100.0,1.7577825546515589,1.7727849283713297,3.238173496316128,1.7683731868703152,1.8434269699837151,3.121031757083531,4.825254343633905,1.3640707947671535,0.16954409082091168,100.0
3800,0.2568715659614869,4.848219877127571,0.14736165410261942,5.0,100.0,5.105167465534983,1.3251197246974487,1.3678909672064925,1.8359620976539108,1.7920333118011122,3.179154551930502,5.0,0.0,4.25375897388882,4.233771249093944,1.485329532228414,100.0,1.8422510515984192,1.8365670875032358,3.2178598764781574,1.833369041078069,1.815076378081695,3.0669013624374712,4.828064361055803,1.4279126415529895,0.17066923846456306,100.0
3900,0.2533998287816637,4.850810909623321,0.15205733191343365,5.0,100.0,5.104561748354444,1.2548644929676762,1.3478081987242163,1.7538175502381954,1.7865307339575922,3.2169946661512596,5.0,0.0,4.2493830856585895,4.206695781297284,1.422989555728215,100.0,1.8031943580007943,1.836576581966037,3.240000411120809,1.871026599591481,1.8523227296957707,3.140420753404402,4.827648503722308,1.4390096642582095,0.173980613321772,100.0
4000,0.2657776527931621,4.840140572579891,0.15393246958257684,5.0,100.0,5.101311481381402,1.280094522460286,1.3834210062570167,1.8016693376938726,1.8009891343129503,3.214610392663093,5.0,0.0,4.235574642969806,4.205982801136452,1.4847725801863867,100.0,1.825449152202721,1.8146938491964355,3.2137729728957054,1.8663135061614256,1.8581624392081615,3.0733829979199143,4.8202572328656235,1.4248568492580413,0.17653566837192725,100.0
4100,0.2625938635505792,4.844539953799094,0.16665306023377285,5.0,100.0,5.101106745918285,1.2696657807223877,1.3616867893763025,1.7560216125213555,1.789389753286885,3.1726130328820363,5.0,0.0,4.205147776075596,4.215012502938332,1.4883259557399455,100.0,1.7966578934356392,1.817546536297273,3.1704673593035024,1.7586073889476834,1.81065843933552,3.2613747078231263,4.824810808651939,1.2951565064716841,0.1754534902592994,100.0
4200,0.2681538532026507,4.837647708055275,0.16244169608945377,5.0,100.0,5.09625934614127,1.2880012780753802,1.3991175913883394,1.814519016810994,1.826658648226974,3.189502248007563,5.0,0.0,4.170541895031517,4.204929220201625,1.4438177242108283,100.0,1.7694609191634707,1.8381345027175362,3.224825603108103,1.8509811999942383,1.8454401714942568,3.1560153056422897,4.819433353444777,1.3654248765262096,0.18155200175637298,100.0
4300,0.2721590700132425,4.83066214030689,0.16822578795081544,5.0,100.0,5.0993798395611964,1.3304659742607812,1.3559437789791464,1.7988748279540578,1.8072212794431763,3.240293558589176,5.0,0.0,4.1713875176418265,4.166892071629965,1.4755450563371386,100.0,1.797122185259591,1.7973752278723898,3.1916367724647356,1.8553183316087394,1.9123972021415616,3.1821039797365507,4.817139338237796,1.2894661714555316,0.17968054561704286,100.0
4400,0.26507865429443084,4.82454382689036,0.16974609201636948,5.0,100.0,5.094477891249905,1.307174692405618,1.3945678644976938,1.8148431060990997,1.8390119527811553,3.255592341523949,5.0,0.0,4.124939675794322,4.142463521744485,1.4838733387262104,100.0,1.7991988225271078,1.7695239615374814,3.174276273980798,1.8677903500394903,1.7465218601601096,3.1520576605316992,4.819154612201892,1.3293744346061829,0.17855239491227864,100.0
4500,0.27399062543088293,4.820193674861144,0.1742998140336162,5.0,100.0,5.0899782213373514,1.3522474978301957,1.4110177015674483,1.7677487821231557,1.7428724231461425,3.255241927015282,5.0,0.0,4.1257242246985,4.15811483280834,1.4734364068864274,100.0,1.7934480057674886,1.7630821021134688,3.175815644149322,1.8005322922956768,1.902805354790935,3.1880125953535363,4.816949898778862,1.3777953920293637,0.18407910030625307,100.0
4600,0.2748340521413262,4.82588855779555,0.18299759237465246,5.0,100.0,5.089542444121524,1.3170278886283104,1.4000534046937567,1.7995686430547488,1.8019377461540744,3.2488213043276537,5.0,0.0,4.104490131543556,4.141595264527774,1.493818995160722,100.0,1.827144892527727,1.794625988837284,3.23546057753377,1.8918638568476953,1.7301618150136042,3.2096284703232345,4.8172092161895295,1.3326544227517871,0.18335337340134295,100.0
4700,0.2749546332696007,4.812250318402961,0.18679165198426967,5.0,100.0,5.090127848326209,1.3719766749147295,1.3904076429413208,1.8112399180714434,1.811845128425083,3.2285923375576635,5.0,0.0,4.126436610157343,4.099223640916766,1.4672780146198887,100.0,1.8051121179715357,1.7957636929731182,3.17599244427134,1.8704296866032029,1.7444710978539397,3.2832029173072703,4.8142766773342505,1.3335453599492861,0.18602962051025781,100.0
4800,0.27288037017727773,4.8172128155456555,0.18828425395102596,5.0,100.0,5.0841978883806185,1.3741337341771618,1.4238227398367176,1.830083677025726,1.744243846637096,3.231740939135797,5.0,0.0,4.0685713530053995,4.0749076965744,1.5180916803046698,100.0,1.740247293942625,1.744660201569754,3.247864567423764,1.8564272026279893,1.832391098201941,3.2513048031734146,4.812049837345219,1.351843602375311,0.18574756150620883,100.0
4900,0.2759058400696203,4.814338638407817,0.19556857400025304,5.0,100.0,5.080337767962388,1.3790084725879181,1.388277315981528,1.8058461272827508,1.8202234920580502,3.2277149811329977,5.0,0.0,4.054192475619394,4.078665275558279,1.4805874811002566,100.0,1.7736292475844715,1.812111325919976,3.213177668770807,1.7218890701606733,1.767161389529779,3.2467095975329796,4.813673297580615,1.2911694346294853,0.19269801750003715,100.0
5000,0.271697488002388,4.800798265365161,0.19902200325463792,5.0,100.0,5.083237658782633,1.3599794945383292,1.4021089491041276,1.7591742857060761,1.8351988605875913,3.217946582957282,5.0,0.0,4.065661411043328,4.072793218667248,1.5495537545398124,100.0,1.7721940141541932,1.8052554169783357,3.1965769427251454,1.8300891854408905,1.7855756119643655,3.2527095081501196,4.812674015247864,1.3294628451833725,0.19124123631719536,100.0
