miliseconds,PC3,XIAP,C9,PC9,C3,C9P,XIAP_C3,XIAP_C9,XIAP_C9_C3,XIAP_p2frag,XIAP_p2frag_C3,BIR12,BIR12_C3,BIR3R,BIR3R_C9,BIR3R_p2frag,XIAP_2SMAC,BIR12_SMAC,BIR3R_SMAC,SMAC,APAF1,XIAP_p2frag_2SMAC,Substrate,ClvgPrds,SMAC_mito,CytC_mit,CytC_cell
1100,0.11934262775062411,0.053324713449718716,0.0009065236457125365,0.02155180763113078,8.303418304829393e-05,5.896526969941727e-06,0.0004988360136651965,0.0071092261903850885,8.215096848718161e-05,3.074398439265538e-06,8.565669740139163e-08,5.508776396757082e-05,4.0054823618907785e-07,4.378092516373198e-05,3.7115392388332367e-06,1.852566644011037e-08,0.001153529202887263,6.85952633307983e-08,7.040212438995234e-08,0.010711475167292334,3.3633040463238855,1.2529911173218252e-09,0.9991796063683688,0.0007259601883920353,0.11349359180643652,6.099088854935718,4.042675770858603
1200,0.11921319379462257,0.05297370664560226,0.0009098560207630957,0.020882873218720583,8.669291909233932e-05,3.7586029392300114e-06,0.0005553611108333251,0.007908495760356628,0.00010076125727064505,3.5168040773593353e-06,1.4681439716789666e-07,5.410394821133537e-05,8.766674453030908e-07,4.791514661384299e-05,7.59446905190875e-06,1.7178757204547885e-08,0.0012970562244825233,1.1025657011244539e-07,6.645619019993728e-08,0.011282509725513765,3.362562558660158,3.0284879078253543e-10,0.9992442346306235,0.0008615453060114965,0.11248956892532695,5.816032772181027,4.220478596348981
1300,0.11916691077972508,0.05220623200342856,0.0009246742451534523,0.02005700155133071,8.96342713954742e-05,3.7580491497901667e-06,0.0006422384437618932,0.008537448287196589,0.00011229517135420929,5.017522071417656e-06,1.9335760066513307e-08,5.537033751315657e-05,9.873896684977871e-07,4.761693740689412e-05,1.0597779441091221e-05,1.5264902548532336e-08,0.0015643226501288576,1.4417031511442725e-07,1.4160061185274358e-07,0.011647901958543346,3.362020976592215,3.3020559137892605e-10,0.9991046620316264,0.0011023434514754087,0.1111107614192935,5.376372432489677,4.424782882040829
1400,0.11918489456105888,0.05104835031477879,0.000918248007755204,0.01939548309400687,8.761189342517961e-05,8.840255199551451e-06,0.0006448928033306318,0.009277648913610671,0.0001250125622907586,5.174231202843878e-06,2.0955224647825935e-07,6.704707807671185e-05,9.561715425423602e-07,5.271428829541849e-05,8.615505613955619e-06,1.81494606537016e-08,0.0019742129658760488,2.1290533749915833e-07,1.0282010888595298e-07,0.012030651344559211,3.361543949952114,1.7489443838855974e-09,0.9988042292622477,0.0010593899947058442,0.10991662948618056,5.241035921406416,4.730538127301136
1500,0.11907132578944524,0.04939932062565686,0.0009417731481326588,0.019042087164443475,9.077131733784304e-05,7.385724144374733e-06,0.0007244329272362059,0.009473254876607315,0.00015534344213192917,7.739685362584495e-06,1.9231102239425022e-07,7.790749830879562e-05,8.275823980215351e-07,6.104654479890133e-05,1.3235964667817877e-05,-2.4844001318539373e-09,0.002398644378108348,2.1600473250360946e-07,1.7079815869971606e-07,0.012820921536869648,3.3613491726412277,2.739965949813733e-09,0.998906024158353,0.0012653217185788794,0.1082370143901249,4.871471694352297,5.040509713907333
1600,0.11895662581118163,0.04919095747127061,0.0009446507350155703,0.01881517439753519,9.189819374565597e-05,9.447574558592606e-06,0.0007272819509450444,0.010172608919642796,0.0001552262609379861,6.18302896126668e-06,2.2031677896322005e-07,8.460012864396703e-05,7.856208498717126e-07,6.327703071167856e-05,1.271751823279312e-05,2.1296161974473497e-08,0.002565723607227212,2.3009245479318137e-07,2.234433154632025e-07,0.012786300608764041,3.3603720604459615,2.019011138129316e-09,0.9986681760538447,0.001430059811143186,0.10819629491774733,4.725185156284253,5.240752514421117
1700,0.1189043768583884,0.04790093423889366,0.0009528322716503607,0.018122410983752824,9.649782041740068e-05,1.1825897640941664e-05,0.0008381831584699252,0.010409595576186901,0.0001789700372432792,1.0332124364092784e-05,1.4257239832938105e-07,9.046292663005315e-05,1.4155649407203193e-06,7.190291723572191e-05,1.3161839954555511e-05,-2.7715655750792787e-09,0.0029345569969049805,2.274327453764041e-07,2.2420475946010776e-07,0.013385605587533062,3.3601941993374624,5.717360664950005e-09,0.9986832210054472,0.0013187097302252118,0.10676934940924628,4.494860630133243,5.435080382743071
1800,0.1188481920318645,0.04705074117994577,0.0009637326763193858,0.017465683135784144,0.00010190283847991465,1.1103170008174314e-05,0.0008595840231630362,0.011263895434394254,0.00020820457049841655,1.0490818574818708e-05,2.954136390596636e-07,9.861010583361381e-05,1.7274961024893462e-06,7.986043691589134e-05,1.9516529313098422e-05,5.372273941335588e-10,0.0031608849775249317,2.7341953546995164e-07,3.248540089730065e-07,0.013399798240721223,3.3597744829331475,5.944050434085715e-09,0.9984001139251264,0.0014391298249534915,0.10519260632336913,4.311088558428548,5.6371004237274525
1900,0.1188130943201901,0.04628598861468204,0.0009647870332953877,0.016599721263256303,0.00010728196038753493,1.4829296962570724e-05,0.0008904044807247093,0.011210694402117052,0.000214081128508875,9.907178041579882e-06,3.6062160458751307e-07,0.00010216381800446465,2.308680490512697e-06,8.098813084534568e-05,2.2656384145045212e-05,2.345709175451458e-08,0.0035664018307108385,3.7727557558118344e-07,2.88961691371379e-07,0.013889282191581429,3.35918746722061,7.863773670972885e-09,0.9983631757772571,0.001683919788690794,0.10496919125697524,4.2149088517624405,5.8109738705167535
2000,0.11868492266400475,0.04541037140971801,0.0009610254096245735,0.016113854690031508,0.00010679333812198251,1.632845067821581e-05,0.0009720306652790391,0.011831517336999588,0.00024911568397243246,1.4126327437220858e-05,3.967127836141511e-07,0.00010768497234188228,2.354005949674327e-06,8.571674322189338e-05,2.14687159940637e-05,3.592172168505044e-08,0.004102085853017695,3.5537098897311186e-07,3.537000739162925e-07,0.014059124944447337,3.358507514369121,7.920036000524757e-09,0.9981218795067667,0.001880719594283006,0.10403586364431504,4.086633880371073,5.9070274139122505
2100,0.1186284912054197,0.04457553088379665,0.0009723214968422882,0.01575745979284463,0.00011431427773389906,1.603967358503653e-05,0.0010154482934592124,0.012185368543835473,0.0002841170494366892,1.3790165549984825e-05,2.4371281461371015e-07,0.00011916090064432303,2.1230293351773476e-06,9.359827952020031e-05,2.819373291834915e-05,2.724545287662691e-08,0.004638897466100371,4.0979238525952596e-07,4.197238691739373e-07,0.014399327038325081,3.358052494858018,6.6914901859679555e-09,0.9979628829222219,0.0019370506550824302,0.10273121088711178,3.8768823134122408,6.283242063208642
2200,0.1185690519341989,0.043880534617841346,0.000985172632912941,0.01577626871015867,0.00011532922239564118,1.977927847427905e-05,0.0010190354864215395,0.012663246921378714,0.00029571029699673615,1.6200067360802036e-05,2.9297450291300795e-07,0.0001257574340578679,3.33558739702006e-06,9.661070901464678e-05,2.7818187333531602e-05,4.469117069485613e-08,0.004926012517651585,4.541360340109047e-07,4.7563431873554766e-07,0.014691003483771243,3.3572625515855674,9.238554007827272e-09,0.997835152054706,0.0019655011482750924,0.10085840894709722,3.555462636789098,6.306159160973455
2300,0.11844148377616182,0.0424205276985112,0.0009865910537193137,0.014690799284888725,0.00011743510795463834,2.142734545525334e-05,0.0011233042889641203,0.013242074710422524,0.0003171670490313355,1.9297960188234053e-05,3.3570413645935824e-07,0.0001299304180049788,2.670385204661988e-06,0.00010135297052936101,3.244612938543669e-05,4.310376027966973e-08,0.005169299918880236,5.28466555629529e-07,5.360466530954418e-07,0.014785290230243943,3.3570222751394567,1.1124505594336946e-08,0.9978039580169243,0.0023131991883069635,0.1001452644304023,3.3475616013975187,6.4284434443394245
2400,0.11831615199597886,0.04209806915819686,0.0009993019368128057,0.014477601425809864,0.00012438708098753013,2.2183456097557374e-05,0.0011596425211113678,0.013411153430346892,0.0003517009606132496,2.1218175086849745e-05,3.8764815257723906e-07,0.00014444958180448116,3.850181490339641e-06,0.00010670240564197721,3.701272956901471e-05,5.458345109150069e-08,0.005427272630247758,5.256966141469345e-07,5.394128234660284e-07,0.014973639247282922,3.356883387717139,1.3877978404489956e-08,0.9976595974110449,0.0023029412737248893,0.09896774725846105,3.275858006692051,6.699698237684139
2500,0.11829820346866483,0.040864144582158625,0.0010169137686168177,0.014418067168784045,0.00013116294355810552,2.5733011957583682e-05,0.0011998815357257434,0.013624706101451502,0.00039460101525807655,2.3413316205466797e-05,5.646944472042807e-07,0.0001514146481826512,3.6386225208803173e-06,0.00011257677733377154,3.786578304457099e-05,6.094425219777389e-08,0.0058164385464514745,5.822530788352019e-07,6.38412895347728e-07,0.015436942320488959,3.356243541183614,1.297141876352711e-08,0.9975425198581332,0.0025677625131189687,0.09799780617324766,3.089559561051328,6.778415883756536
2600,0.1182222424557397,0.04064725237741207,0.0010148759784790794,0.01399453517483907,0.00013383546742578241,2.6873470296547137e-05,0.0012152091695970973,0.0142903643717782,0.00042144101048900354,2.384945672264011e-05,8.271263353224238e-07,0.00015683177736571056,5.048422238736082e-06,0.00012182981900560528,4.3632347782738106e-05,5.373863931312081e-08,0.006207317507883029,6.618562269418178e-07,7.647830563992141e-07,0.01583585103881836,3.3556910878672466,1.7631642861505353e-08,0.997225336193721,0.002704168308574708,0.09733596941668704,3.066516955653087,6.868965411645238
2700,0.11802592443001449,0.03914146888134692,0.0010245545493604614,0.01317733387444428,0.0001426394776674148,2.890806849227608e-05,0.0012844130432216481,0.014506088262768634,0.00045458309392348774,2.520549634850507e-05,9.180808127220428e-07,0.00017657782255438948,4.557341493883572e-06,0.00012964788757009822,4.6024556813467565e-05,8.418260406523955e-08,0.006772711152095664,6.826092902237371e-07,7.368663228074197e-07,0.015733832311075915,3.35507754917457,1.7986306473383865e-08,0.9971156048911634,0.0028177081447446945,0.09643936544698058,2.9001013177286734,7.20490407582778
2800,0.11793087234897259,0.03852230668859023,0.0010281667796359448,0.013037743654262707,0.00014367707274298624,3.3710900135348394e-05,0.0013514734602063446,0.014475564188969463,0.0004565941829633948,2.9205513230909813e-05,1.0023157165682746e-06,0.00018706587117528188,5.2027508227363e-06,0.00013602756483749564,4.943426719595411e-05,8.437319397829344e-08,0.007075952469793701,7.986589410480741e-07,8.485704199154841e-07,0.015857504981314073,3.3550637033576804,1.904735516710709e-08,0.9970522618454543,0.0029887168052576394,0.0953938696616845,2.614214753047401,7.1628700792957005
2900,0.11788007311402747,0.0380613265930494,0.0010443550837336867,0.012497647061845786,0.0001478950485552297,3.424819068981004e-05,0.0013870799070347447,0.014715330502434279,0.0005283809365368547,3.087337924270501e-05,1.1416462398300073e-06,0.00018937184093089558,6.139914038065171e-06,0.00014279113704544533,5.526046064995345e-05,9.288439797615904e-08,0.007405990740149589,8.1340601250056e-07,8.833196803780102e-07,0.015989374644326933,3.3548520925666843,2.133927757089606e-08,0.996703046609125,0.003271031326192239,0.09439985980586817,2.690239039213276,7.476575239564986
3000,0.11780874653545653,0.03681255746224838,0.001051750668863751,0.011879782010769554,0.00015780308807740955,3.995643494558853e-05,0.0014193082352268473,0.015247301664423342,0.0005630782554749038,3.493235181405928e-05,1.225610403951694e-06,0.0001953975561305843,7.322440299642331e-06,0.00014396171362180286,5.79716432702502e-05,1.3032645414897986e-07,0.007832461822865362,8.711749151864034e-07,9.786533238532182e-07,0.016470038490204255,3.3544381947993496,2.5986293940441503e-08,0.9965670670855478,0.0033680270247446772,0.09368756605536038,2.5315877282883377,7.48924975917593
3100,0.11771283375787753,0.036948046569365345,0.0010671345377011715,0.011746889205403115,0.00016542101039165633,4.3878170795961517e-05,0.00152103887662721,0.01555685825996977,0.0005800802004628892,3.8278497955747134e-05,1.4618782484035462e-06,0.00020803377736468824,7.275711934053002e-06,0.00015419797855520173,5.94193372370479e-05,1.289472207664669e-07,0.007995861715272966,9.737657982051792e-07,1.082300338747783e-06,0.016709092294159508,3.353783529952275,2.59896659287826e-08,0.9965428944617313,0.0034239847029757828,0.09336808538596574,2.3259423665287517,7.685120464015093
3200,0.11759138552202571,0.03508030419650501,0.001074433240371147,0.011111656477785002,0.000163852699021855,4.513758551866255e-05,0.0015677030525972021,0.015506945179852634,0.0006014074462459633,4.0751423246240495e-05,1.7020959564343338e-06,0.00022065460328364055,8.787441208039486e-06,0.0001619291710982764,6.531725101584248e-05,1.635796261366514e-07,0.00812374200077803,1.0290894705025912e-06,1.2219383759913126e-06,0.016689825764866918,3.3534063176335636,3.126242463841827e-08,0.9961798290370656,0.0037651918112613335,0.0912655964061185,2.196765081317805,7.766275781698645
3300,0.1174621878451157,0.03475397096536472,0.0010897712286403165,0.010806441122866344,0.00017558825814895584,4.93278844426785e-05,0.0015896032661616684,0.015951926788327627,0.0006634225759387255,4.197144351527302e-05,1.8301281541762202e-06,0.00023730093884247462,9.211030628536725e-06,0.00016321853806996006,7.04565468946177e-05,1.6509434723962292e-07,0.008593626962111363,1.1492170367177083e-06,1.2774968288524059e-06,0.017120028641540896,3.3531800224428547,3.492858333963091e-08,0.9961008812154952,0.004023369888019795,0.09086606493356635,2.097406401729247,7.865453077908714
3400,0.11733140552734626,0.034201723142581505,0.0010873960148392902,0.010694096183493804,0.00017645810236679302,5.263745905088263e-05,0.001621308166200914,0.015981978324129443,0.0006930069497030172,4.6112749907750075e-05,2.1033987247892065e-06,0.0002470418564703882,9.842226886761486e-06,0.0001696028258758926,7.456908932729045e-05,1.9010553747142872e-07,0.008825387413914495,1.2017941050315981e-06,1.3201267059576386e-06,0.017095523282827298,3.352917312963299,3.492414111329268e-08,0.9959268730870425,0.004155378943631163,0.08986803233122818,2.1598714918441453,7.807554193523313
3500,0.11727503057657629,0.03338170650492575,0.001109184828727256,0.010496758162849212,0.00018509754704727316,5.855281314387188e-05,0.0017299821851134262,0.01646933325690298,0.0007532045464770371,4.893699565746695e-05,2.2055293284865764e-06,0.00026228397638999716,1.1744301338764518e-05,0.00018265755905527408,8.107822678876383e-05,2.201430023793601e-07,0.009223260672998689,1.259924578182189e-06,1.5063843826747911e-06,0.017084770062270924,3.352142783452966,3.869710124043225e-08,0.9955587521836996,0.004338731271867064,0.08896806879442551,1.928292206662238,8.109797800849385
3600,0.11715342523804602,0.03267553104345322,0.0011183334000899605,0.010272969703412694,0.0001962885129116403,6.26022992120581e-05,0.0017420405058084884,0.016538480522215914,0.0008135413653733946,5.252466729883793e-05,2.626512569726857e-06,0.0002681626470363279,1.2907534015321816e-05,0.0001884787974602778,9.088044994719553e-05,2.568035356815248e-07,0.009403354889607873,1.3736432787883216e-06,1.5532718462803077e-06,0.01765990221491068,3.3519415098396075,4.5159319022257974e-08,0.9954699578159849,0.004635473314606184,0.08781847677322115,1.9579719057340066,8.059020030770869
3700,0.1170408841880231,0.03224825880745901,0.0011114864876017611,0.010127273256675834,0.0002017826801077798,6.639832924735923e-05,0.0017878324211398594,0.01674621909824052,0.0008261574062896805,5.85325459886052e-05,2.9300890744568905e-06,0.00029145946803808045,1.319641010140819e-05,0.00019055798063039112,9.41362087109244e-05,3.1244304267874426e-07,0.00968472177354052,1.4699080168510805e-06,1.7370110630689305e-06,0.017761014666099424,3.351794082488025,4.7262598054279236e-08,0.9951746750205591,0.004781359882355899,0.08679237130071432,1.7492803403823904,8.253323091870604
3800,0.11692380570632581,0.03157164741411831,0.0011232238564111044,0.009610435862285735,0.00020725374656827084,7.03993766870866e-05,0.0018934660431338133,0.01662683949789232,0.0008834369273856747,6.0543733079183274e-05,3.290195619978182e-06,0.0003021412827456692,1.512305008437369e-05,0.00019841731966378578,9.804779128718426e-05,3.503448739270402e-07,0.010323827847195424,1.5794445477293026e-06,1.831713226556494e-06,0.017754080167625627,3.351700914401282,5.3753581085525236e-08,0.9950110788826166,0.005108912439528159,0.08699229425358844,1.6475247864985483,8.203726749543748
3900,0.11673806323776904,0.030751321447673407,0.0011301120661358164,0.009587643135481633,0.0002176798366945827,7.564405834516596e-05,0.00190245398635987,0.01713416115494048,0.0009418386632228628,6.66623598788517e-05,3.5275474495930672e-06,0.00031543037287159494,1.5960723165853616e-05,0.00020771487944222516,0.00010992856428683946,3.8095404522680577e-07,0.010670394428431994,1.6369073682476182e-06,1.885363717374512e-06,0.018149587034520857,3.351450058790583,5.855593448363553e-08,0.9946597030259561,0.0054118787461596065,0.08574564111736185,1.7600213040685742,8.388294373278898
4000,0.11657162384166243,0.030018302936623067,0.0011571515217635023,0.009155420390132262,0.00022491619939342424,7.930714539371946e-05,0.002017136937847764,0.01724932298941545,0.0009571361549412007,6.94969412568466e-05,3.996930553671714e-06,0.000325455411929412,1.8228977375667055e-05,0.00021825795964807893,0.0001125002483973351,4.3997614912672476e-07,0.010631011900782876,1.7218244333578276e-06,2.0813115984262382e-06,0.01844989543353157,3.350895923812954,6.093978444435319e-08,0.9943578167784083,0.005498173989370802,0.08462429767646579,1.70006071065489,8.311686248833595
4100,0.11649764776024288,0.029094031972840544,0.0011611238563310649,0.008571314277645134,0.00023361805044477447,8.393392346455705e-05,0.0020820789173744345,0.0172224241410284,0.0010425545908335375,7.440190092273781e-05,4.479413763164819e-06,0.0003355973652007235,1.8885214784512776e-05,0.00022829668369317457,0.0001186925002341443,4.6331168199747123e-07,0.01093386265744754,1.8711696823823095e-06,2.259662983355372e-06,0.018274422506513156,3.3508945664495653,6.589917185572938e-08,0.9940598619532646,0.005804656926442078,0.08332352545825843,1.619485980840911,8.437134061221839
4200,0.11640925086934248,0.028507660318949097,0.0011632660541846533,0.008586683443818622,0.0002453327646958142,8.884027785480466e-05,0.0020761969921359097,0.01719797766626116,0.0010672427833586132,8.025562149254902e-05,5.110190158648462e-06,0.00035503397413680284,2.06290456793574e-05,0.0002377317080952395,0.00012829314716282498,5.254366422471647e-07,0.011177539096168098,2.001001630399212e-06,2.3601942308526156e-06,0.018534902616760236,3.3501369851757805,7.358192783216077e-08,0.99377554408999,0.006055177998880596,0.08296464162999857,1.396695054265151,8.60674305087967
4300,0.11619549218945337,0.02807740602663126,0.0011853671349331958,0.008463588074698162,0.00025289232691762844,9.503733615461537e-05,0.002195175492564503,0.017530341364304175,0.0011291991129646567,8.329114138771661e-05,5.649506472117478e-06,0.0003702880010647628,2.2896248085740135e-05,0.00024682422875835377,0.0001338526643691983,5.95865307106074e-07,0.011470291383244137,2.116186555998447e-06,2.4646462769499985e-06,0.01852956683308404,3.350165023951475,8.018450059207182e-08,0.9934423786061447,0.006589069436026938,0.08268831551225318,1.4070067742268606,8.736146406155036
4400,0.11604262508499003,0.02790592332035766,0.0011966264455634684,0.007760990995922146,0.0002649620930023356,0.00010442603023337266,0.002269390390212263,0.01751474130298939,0.0011715160739375506,8.767138887443612e-05,6.2406835086409525e-06,0.0003948648677609128,2.4627127599645022e-05,0.00025796094086656993,0.000142485747692354,6.796563571889086e-07,0.011726427309431119,2.2338343664563606e-06,2.6927530840167665e-06,0.018968360676620822,3.3500538112123674,8.604397944487151e-08,0.9931106016878702,0.00684797230916255,0.08203952357910622,1.4034499495800732,8.75074876094974
4500,0.11593755274231021,0.026717677916102474,0.0012088927586667525,0.00766290889068417,0.00027362042923208225,0.00010916025635773213,0.0022979473901790265,0.017730442728820867,0.001271856788437107,9.27860295677308e-05,6.750571440067077e-06,0.000411561707062914,2.681434123643461e-05,0.0002611475763349178,0.00015150502381552688,7.398876400537929e-07,0.012301651093549477,2.348284194572317e-06,2.8203697784947727e-06,0.019050155242162543,3.3496625199717696,9.085527044102725e-08,0.9928989944892069,0.006999341348479492,0.08090798636104056,1.1995172451362102,8.674927586064431
4600,0.11571506492759691,0.02698405791568095,0.0012065881809142738,0.007760526263187499,0.00028333032895004666,0.00011714111002165514,0.0023691449484964954,0.017633680831206155,0.0012920873636568441,9.837599815574924e-05,7.6824734983547e-06,0.00042542778381788487,2.9895546854521773e-05,0.0002725274321548874,0.00016239846546039967,8.227522185876215e-07,0.012278029612811728,2.516017336245025e-06,2.981483517304501e-06,0.019082263195603362,3.3494639101894146,9.952383002125541e-08,0.9926688454530915,0.007520699517211866,0.08043469672367354,1.2293530923535554,8.699597475300557
4700,0.11559184747781198,0.02564768903482612,0.0012242128210825183,0.006957690956060384,0.00030168351749435864,0.00012508714987691832,0.00242243572717691,0.01801438576929617,0.0013496497523441246,0.00010656780840290656,8.249365278617678e-06,0.00044203131296806093,3.172711412265697e-05,0.0002865577760368194,0.00017041321503073753,9.251159423457751e-07,0.01280955451245636,2.6824218009657377e-06,3.1509931136833907e-06,0.01934133721075828,3.349348050904421,1.05457814550958e-07,0.9921537413664818,0.007743830177570273,0.07979417580588762,1.2526324130177395,8.766942013439701
4800,0.11540599181899855,0.02604173149069953,0.0012265126096921402,0.007076371523665731,0.00030707480570691965,0.0001323681324790254,0.002538398513997322,0.017911814348270237,0.0014267756145624933,0.00011097819569529781,9.113124643993624e-06,0.0004661848290259061,3.48865514167144e-05,0.0002942003335998259,0.0001826550132193183,1.0203647704982706e-06,0.012662204224703304,2.839217932359781e-06,3.3553432940514463e-06,0.019714527033048105,3.348741716068111,1.1599118325693704e-07,0.9918238981138711,0.008267983642507254,0.07809701999075977,1.1789402242544265,8.787593578997079
