milliseconds,I,N,T
0,1.0044767747397143,0.975271685465754,1.2288877237855433
100,0.9527352829256759,0.8790211954928909,1.393831342365697
200,0.9123788814797207,0.7850774218875576,1.530388781767366
300,0.8854249121168808,0.6537241250826289,1.660055120416316
400,0.8643532766778399,0.5973885481464531,1.7876842971910434
500,0.8462780524447914,0.4709316803393186,1.9016050569456058
600,0.8335906574343032,0.4123830873608911,2.0062886848847867
700,0.8158553041656913,0.3516054365723028,2.1010626294167234
800,0.8113393055724987,0.295485505680184,2.178833032768034
900,0.8019858383608551,0.2318731926042744,2.210101136422131
1000,0.7990602370937675,0.19097512292007585,2.256907453897071
1100,0.7991643468253432,0.1454095457738229,2.2985620351330533
1200,0.7926661665697705,0.1112307146038058,2.316097728344243
1300,0.7918535801383632,0.11323039060713012,2.2969896989434293
1400,0.7918505425480212,0.07555654646349864,2.327218047790711
1500,0.7915025196626972,0.059166870799278855,2.3330550592648693
1600,0.7929891770876457,0.039337747423245396,2.3046612249152094
1700,0.7970946226169398,0.05375247829197342,2.2940298292993924
1800,0.7992168271387161,0.05928840079124971,2.3045612854259088
1900,0.7962615016343023,0.02270325624211307,2.311287989623806
2000,0.8026143658709762,0.01902529808846633,2.286670238478553
2100,0.8081909140073938,0.0398396809368661,2.255260798743705
2200,0.8084599984913956,-0.0006940991072236224,2.273929386595367
2300,0.8088058533648558,0.0029221553105950957,2.2333132175448016
2400,0.8126114220892994,0.00888579098540657,2.2429704557733605
2500,0.8132467545667945,0.024408271412957386,2.2076392189676497
2600,0.8148872066108065,0.0031337143104709156,2.204132206835345
2700,0.8242698539998342,-0.012051407478119183,2.19896170082015
2800,0.8275763077442915,0.020346508588990727,2.174956884730777
2900,0.8343171890902003,0.021003242172840088,2.149293799411598
3000,0.8375651871653484,0.00800454473624895,2.1452578303318943
3100,0.8407764941770146,-0.020028883381376286,2.156101572994247
3200,0.8402039314279143,-0.007302942348841705,2.128548042588846
3300,0.8469850474567372,0.025945466519115883,2.1229186513888587
3400,0.8508235835558454,-0.0035762214858654465,2.1010757190137257
3500,0.8482962533255869,0.0033691953756891588,2.082942268745202
3600,0.8550727400333041,0.009181040086996108,2.104051132578735
3700,0.8635448130758996,-0.02091596686739751,2.0915150051698967
3800,0.8596169980944447,-0.0015599484055504665,2.0820560135726134
3900,0.8669970498808462,0.009541408596669208,2.035268503776155
4000,0.8690925417138595,-0.017548295755697305,2.0326094824392587
4100,0.8709344842384854,0.019770071834887246,2.01300002472808
4200,0.8758962353247796,-0.02044470573832127,2.0456519526608066
4300,0.8784406496727891,-0.018113573428853367,2.0129889607630136
4400,0.8810316204374858,-0.002567228951480178,2.0167822228817616
4500,0.8891537221269283,0.020754851363483796,2.018136378686544
4600,0.8918777525799778,0.015733170407831135,1.9963082610389051
4700,0.8910377268712599,0.014768708893916889,1.9633858560591793
4800,0.8976147130151104,0.017055228182823876,1.9635231251809893
4900,0.9039584433386308,-0.007165343950863941,1.953172065844685
5000,0.9087661725440158,-0.014045205928464638,1.9464770904703572
