milliseconds,I,N,T
0,1.0034146200426384,0.9905349187070104,1.2429584265406852
100,0.9545155265697746,0.8760637185837349,1.354953930713309
200,0.9130903138030343,0.7688744680923044,1.5079874685667831
300,0.8826423774100893,0.6878203356463104,1.6631828215157316
400,0.8601129931979858,0.5737404047589112,1.7808126190115154
500,0.8442452127927957,0.5092467509092544,1.9265229008204923
600,0.8342856961626458,0.4245296063780137,1.9943884807200007
700,0.8199389405270109,0.3284656237350129,2.081731215194836
800,0.8134247878221832,0.27014009300483627,2.1480491155525856
900,0.8024802977496228,0.2513598202054294,2.21852500422984
1000,0.7961622435720034,0.17388294165140003,2.233091358854442
1100,0.7974312314277605,0.1514771839886983,2.2677855105560445
1200,0.794231679351813,0.12373258849060763,2.307112455359994
1300,0.7890612889635131,0.08056385642866505,2.3151056904795704
1400,0.7942646118762006,0.07495157701105153,2.32465939955259
1500,0.7949112174105,0.0758634488289546,2.29939917574472
1600,0.7980550985887239,0.0734666809703279,2.3359909888913766
1700,0.7983045896078828,0.028060622057809813,2.303700685940423
1800,0.8011252678845947,0.05002369002967837,2.293642432144199
1900,0.794657907776949,0.007718388028702471,2.302361767891151
2000,0.8001534077365859,0.017055348280198716,2.3030698544456216
2100,0.802487182741105,0.004870364535018958,2.270258957465673
2200,0.8021230259110066,0.01871407905220348,2.2450424105020064
2300,0.805097634336693,0.017966933082678313,2.2313085611300916
2400,0.8088131114525293,-0.009569204658428466,2.2284981132299153
2500,0.8169020604739639,0.015288197816557055,2.2339285275974823
2600,0.8153600806472756,0.02909262192825916,2.188089923974544
2700,0.8268382345083217,-0.017807662440523182,2.174188252320367
2800,0.8234752482111114,0.027682054264205107,2.196720995909014
2900,0.8292723156066488,-0.000691848610007712,2.1713325609108183
3000,0.8354172532637913,-0.014736933290546629,2.1660097562651197
3100,0.8403800178608031,0.016372928913671203,2.134559872107005
3200,0.8446782924622555,0.025572120467597537,2.129638774333593
3300,0.8485082158894862,-0.012665952163886782,2.141248637835632
3400,0.8522462590884287,0.0006513323170573522,2.1271555111582545
3500,0.849546759116103,0.015102092905612458,2.0912881457032078
3600,0.8525620180488304,-0.017655069029970126,2.0683332475411556
3700,0.8633047709786181,-0.008294552123869894,2.0853250670722594
3800,0.8652476730158242,-0.008375046576942564,2.055040539668079
3900,0.867037130993388,-0.005104240905272452,2.0661378115442237
4000,0.8666045851205236,0.006126798746921965,2.0624363857965435
4100,0.8712162572372207,0.022603542224233022,2.0546671861286057
4200,0.877653896463658,-0.00021080842282817204,2.0217983790298755
4300,0.8821390710338765,0.01068723166967325,2.010347269368207
4400,0.8873866266607479,0.007979313787483578,2.011560222606872
4500,0.8844144782093989,-0.012438644541245577,1.9923629623602381
4600,0.8942054893913204,-0.006866135849097244,2.0063031695328366
4700,0.894713532378142,0.011748457139542662,1.9643705034130263
4800,0.8977957028915688,-0.024318206465559104,1.9822856220031544
4900,0.904361303593034,-0.014092464428155517,1.9653334628846089
5000,0.901947565693431,0.011097719097149282,1.9640491091206658
