milliseconds,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c
2000,5.95702779603227e-07,298.76556688840014,1.6698020061737518e-06,299.99869732409337,0.0013717136152058117,0.0014924594145699491,0.00025257320320963463,-6.019646775391004e-07,20.42255033381979,52.12257256052433,22.901646210802635,0.055376170871819126,0.0002112865156111086,9.469435665474384e-07,0.0005305957090711226,-0.00014370994071393194,1.6820315645366586e-06,299.99999825369594,1.3531921364260608,9.919068117448219e-11
2100,6.825041556132568e-07,298.34905341419176,4.1323860070580795e-06,299.99828788216576,0.0042680057309984355,0.001679132291590913,0.00028833301148871644,-1.0237170449653546e-06,22.553152958644873,52.646890293030324,21.66900190574677,0.05633077863137949,0.00030494359598773416,1.2257854621048946e-06,0.00048686720818230363,7.845042778462593e-06,2.060591440622318e-06,299.99999777674117,1.3752265896441263,-3.443023888291975e-11
2200,9.041952308425811e-07,298.11961186543306,3.582091072560712e-06,299.99868780753155,0.0038988646525453005,0.0012286870689564178,0.000259800673993678,-9.81276384702747e-07,22.645188777478797,56.889894299972624,22.747155362500138,0.059404443436619186,0.00045400372008156916,1.138555317260528e-06,0.0006689346695676632,0.0001930617619253386,2.4213557410880182e-06,299.99999754193834,1.1753483051344449,-1.8961359058099926e-11
2300,7.289578453455298e-07,298.516174323649,3.826358695269013e-06,299.99788036480754,0.006618514193886893,0.00173520939990275,0.0003034196816230992,-1.1307082027238605e-06,25.104428114219058,54.507483712116894,26.030069988043415,0.10268303684471557,0.0003616912447686125,1.48921350144294e-06,0.0006816605807934017,5.2226271576639375e-05,3.0330984624396427e-06,299.9999975834933,1.3673556193757042,1.3861044103611945e-11
2400,1.081756822630757e-06,297.75329543149815,4.93598791140806e-06,299.99840614701986,0.0036030953579973563,0.001517257343277759,0.00030731499315793896,-9.746897693277279e-07,24.48133077357813,57.15137100178769,24.983190877757284,0.09123379783947495,0.0003954834688916281,1.4181285522284707e-06,0.0007491704093370357,-2.960339614697054e-05,2.7824161946527654e-06,299.99999737528105,1.6614296627648115,1.4970028446640874e-11
2500,9.442720765003983e-07,298.0311118574809,5.188130080161955e-06,299.998134363668,0.004369882149954221,0.0016009277203947964,0.0003507880134884674,-1.8178565395678886e-06,25.521657148383632,59.871012348922605,27.719632966060537,0.08935085254615713,0.00048061007646246697,1.5743439462870803e-06,0.0008947557063176195,-7.050899448714275e-05,3.7279852208708e-06,299.999996560798,1.834502829618075,1.229747391588487e-10
2600,1.2748800812194282e-06,297.52027328163246,6.435899203534405e-06,299.9973285933001,0.007727220317606916,0.0023285651215705504,0.0003894497667273489,-2.2785107374027982e-06,27.97184929816175,63.248143715727345,29.23019507856249,0.1341598879306425,0.0004998064627936641,1.8333466041143795e-06,0.0011199306132036956,-0.0003355443286652312,3.4655332802354287e-06,299.9999966912196,2.2809361970614095,5.604510747939593e-11
2700,1.4770130735377178e-06,297.5574237848999,7.123552380439642e-06,299.99765288911897,0.008564262334640126,0.0028372561685093083,0.0003668251999890849,-1.387055696172979e-06,29.81922602684547,66.71474831338182,28.41535539885186,0.1159955098517742,0.0006205967942737662,1.8817294112219235e-06,0.001143117252508119,-0.0006428412020231272,3.4922884425604247e-06,299.9999960895687,2.370989603124322,7.060734665416416e-11
2800,1.5414544167952445e-06,296.97295968465926,6.301595841622865e-06,299.99664335926167,0.007756851924227991,0.0030630231604323608,0.0004415583677426251,-2.962115021765708e-06,30.6617434023532,71.84960152258009,29.03075910678987,0.1405833929687902,0.0008034095604202752,1.7372384922171822e-06,0.0013871138761327399,-0.0008768158212775515,4.195243266158191e-06,299.99999570872694,3.019295235680731,1.7533178282321367e-10
2900,1.7276188340145979e-06,296.7650469917485,8.86120160635693e-06,299.9972822205054,0.01187630800342667,0.0030909280248098657,0.000459149180062182,-2.125134487811303e-06,31.12752568390036,72.50357632502771,30.50028447498275,0.1419519787310518,0.000708554696127195,2.0713197728581042e-06,0.0014197520550155525,-0.0008367695263765079,4.5444465297134895e-06,299.999995639272,2.854530870148594,1.96394697881104e-10
3000,1.832938779015919e-06,296.683736780813,9.406471926171713e-06,299.99694000220796,0.012763653789787013,0.003950456812667683,0.0004902375151078225,-3.26343890047674e-06,31.502716154883746,75.67227596414115,32.85672829299632,0.15671929598230508,0.0008590714145522914,2.0476867666024665e-06,0.0015300736581204187,-0.0010044009635459465,5.190860294203938e-06,299.99999534216914,2.971585663450595,1.410296274892937e-10
3100,2.1246179909998133e-06,296.14824664516794,1.0620446538626162e-05,299.99624733518334,0.012074002513272343,0.0035932505067954867,0.00049190472755871,-3.278567927946285e-06,33.64211490192743,78.72354984476077,31.434417734846665,0.17696077273431335,0.00095099096396541,2.2621963169379233e-06,0.0016439885025283593,-0.0008738770902539254,5.3836764281516226e-06,299.99999442596,3.2401001141348518,1.964746298061122e-10
3200,2.3952124464413342e-06,295.74004954414943,1.1893841555108595e-05,299.9951982621875,0.012250770811421716,0.004485443768694062,0.000512882451478272,-3.739431943886656e-06,33.64388262942579,79.80743172971535,34.846034708079294,0.20059911630868488,0.0011678368099016668,2.5828134064702793e-06,0.0017156841483964443,-0.0011637464171615395,5.597582562096099e-06,299.99999401291853,3.6135782304228274,2.7776284778053773e-10
3300,2.4193068068742195e-06,295.87065834701855,1.1124816310876456e-05,299.9948997728739,0.016710559268464393,0.005159422681525482,0.000535084953600375,-4.12121314366592e-06,33.715459499574834,85.37071518695937,34.040148380167814,0.2017865386334239,0.0011024195316518925,2.872623152396523e-06,0.0019010587576706287,-0.0014687182272373844,6.361107799509086e-06,299.99999419131905,3.9934610520375724,2.546650124734939e-10
3400,2.5434420740406034e-06,295.65187464442533,1.3483789575929952e-05,299.99428397215974,0.017208162228763983,0.005219334282659419,0.0005982554179612902,-5.411725235534907e-06,35.56626683022029,86.35759537700442,35.33096223671373,0.22996416927049537,0.001230349173537885,2.8676200700112647e-06,0.001969265955539841,-0.0021160403233560455,6.78207911915557e-06,299.99999330929535,4.521076405361149,3.213993461974456e-10
3500,3.0534179474285727e-06,295.1835128962459,1.4651662131440962e-05,299.9945647938953,0.01947000276872259,0.005466710708852149,0.0006278644258035031,-5.699394838142668e-06,35.86959616321765,89.01554876172982,35.73293223788771,0.2598932877431488,0.001512263541180595,3.367001014123131e-06,0.002164143041994555,-0.0023727650877575657,6.88153340272621e-06,299.9999932790329,4.952240766194516,4.3924842955298983e-10
3600,3.0599073407533224e-06,294.3816156729627,1.5742530545458575e-05,299.99318919589723,0.022462438922639796,0.006876825388548225,0.0006165857762727968,-7.354863896229174e-06,38.1478349228009,87.4776910210959,36.50347652942526,0.29085027450961465,0.0016016993628262769,3.3445677380624566e-06,0.002282756617099332,-0.0032008814178951486,7.5283143673871e-06,299.99999246218323,5.521361279784394,4.444347486864191e-10
3700,3.6143257467801778e-06,294.3088938734089,1.687595513820748e-05,299.9925569561957,0.02219943823096153,0.007126866933574019,0.0006279265615498837,-6.9426222681541745e-06,37.49515158972836,89.78759786195725,39.252059929002236,0.28647420464330575,0.0017583968576636577,3.5184848528888e-06,0.0022667773517599313,-0.0038819254515697625,7.601007951209081e-06,299.99999257598387,5.41743876834839,4.999513310193376e-10
3800,3.6086636472979445e-06,294.02639602778805,1.8698691709869788e-05,299.9919722719267,0.024109423343213907,0.007480857875558576,0.0007171971789726958,-8.113514308815158e-06,37.911435430582316,93.65170757073454,39.48991779967552,0.3298797453891678,0.0018189435664858645,3.8213936984207765e-06,0.002373359185591583,-0.0042246982683504545,8.038771224801293e-06,299.99999161005763,5.7944557533494,5.850448770728714e-10
3900,4.135296969228591e-06,293.75375116748376,2.0036756426486938e-05,299.99169083330287,0.028769580455216985,0.008974891510586133,0.0006927728679171325,-9.775910064537202e-06,39.60511363935443,95.6638079347364,41.03253859333267,0.32665494054178884,0.00202311885029411,4.218421171010765e-06,0.002495014913995712,-0.004642982302051872,8.837465129864028e-06,299.9999916554591,6.174820890548933,7.750883989767986e-10
4000,4.198985431991877e-06,293.11710159110163,2.0466204589375606e-05,299.9903680540891,0.029051923021659973,0.008973074825826967,0.0007556596192819786,-9.948494272857646e-06,41.33093540860939,96.88985712728982,40.49652279834799,0.3455715640171011,0.002219177505534371,4.3098952108089455e-06,0.0026381964323595503,-0.005257853059443681,8.94669335161445e-06,299.9999902740942,7.067277221175185,8.849953646369979e-10
4100,4.5475473959128704e-06,292.47337694108876,2.3748138240183644e-05,299.9898544099151,0.0322434040256402,0.010030580865567792,0.0007851092018956589,-1.2374371859595725e-05,41.22673114563826,100.29960115933689,43.247028752004624,0.3902005920926706,0.002381012858997388,4.596787525219955e-06,0.002753785097781129,-0.0061340687044705005,9.543994653826925e-06,299.9999906490479,7.43276330030873,9.884845986558823e-10
4200,5.087812349244432e-06,292.0544025966788,2.397934278006033e-05,299.9889720763849,0.03592507523692503,0.011109975161059965,0.0007991454538288451,-1.2622685678948808e-05,41.34409473581787,104.46388490675594,42.231005061729434,0.4211809092087344,0.0025400297507944254,5.239180449442919e-06,0.003049589171071201,-0.007502537483080332,1.0435335163364518e-05,299.99998956468033,7.978828982789077,1.151730761978515e-09
4300,5.456762855796535e-06,291.8481411227994,2.5646476136699822e-05,299.98856315025995,0.04058118334417904,0.011836529221803966,0.0008652897200456596,-1.5023198138361197e-05,42.491078236906475,103.734073077866,45.42632037928367,0.42316652254751586,0.0026223727899715534,5.148529273856571e-06,0.0032164258619356515,-0.00816080310905579,1.1014181848305231e-05,299.99998880261523,8.461641983128608,1.226093098439405e-09
4400,5.912086107001375e-06,291.4784729493113,2.8949541054851895e-05,299.98738890927245,0.0438062025923343,0.01257010866188909,0.0008850797424772525,-1.5242539931750127e-05,44.989480774251916,110.27469369634561,43.96975619451331,0.47432043473730146,0.0028498419493786955,5.744475407610464e-06,0.0032929918733350396,-0.008855441753276306,1.1309336350702307e-05,299.99998859028625,8.973849395521123,1.390536583159057e-09
4500,6.308418509306154e-06,290.54976157715544,3.046728250999617e-05,299.9860477448476,0.047338630873643,0.01333157450255141,0.0008933072239562955,-1.8302758736166867e-05,44.91908786025745,110.84588749058177,45.1781999492243,0.48435763591965997,0.0029009157869621513,5.792046357475911e-06,0.0034130420719370048,-0.009974137400297924,1.2490901857056271e-05,299.9999878875903,9.477620333435851,1.733004887466736e-09
4600,6.750919088100984e-06,290.3777938369867,3.305976648792681e-05,299.98487750710177,0.050892318261910305,0.015047707906580832,0.0009308156907963391,-1.9656826909450923e-05,45.821827968825914,114.27937512091734,45.924308456604834,0.5225221455158082,0.0031798056832700863,6.432893257983953e-06,0.0035609515255786064,-0.011687171581590385,1.28366879103989e-05,299.99998687369157,9.789971458156748,1.8509402712402645e-09
4700,7.200614993418086e-06,289.34192240723144,3.39405894523554e-05,299.98430821052557,0.05442247744169743,0.01621307590370701,0.0009602957542729267,-2.1965143423909702e-05,47.00891317488271,116.60766894797175,46.326424870552,0.564741458792803,0.0033747688511163608,6.359485461284266e-06,0.0037736459514960703,-0.012631518591414355,1.3079179091689983e-05,299.9999868430183,10.670508938488558,2.0803376588348907e-09
4800,7.884826212840007e-06,289.0531243103727,3.5917715026952044e-05,299.98364302521577,0.05749722264076179,0.016906358417424706,0.0010109663860437168,-2.4032546197978793e-05,47.233691558163294,117.96932670232258,47.82877430885966,0.5976659790653712,0.0037556937704171273,6.868959447868799e-06,0.0039324822299033795,-0.01419495608050598,1.4486302429088759e-05,299.9999861034358,11.1919502818653,2.44248867733654e-09
4900,8.04959420444408e-06,288.3204849574711,3.884600804904663e-05,299.9816772758724,0.06352473113080355,0.017670535377001258,0.0010798055151349662,-2.6005884773669778e-05,47.67833093912473,124.65943041459632,49.30845129064566,0.60706039820218,0.003948834417890166,7.463492876855459e-06,0.004008185135601707,-0.015846976878926885,1.4727258568365756e-05,299.99998558718016,11.519704475412482,2.6541756674078583e-09
5000,8.868837387345544e-06,287.3934342719711,4.198458238019508e-05,299.9804279032438,0.06624406418327602,0.01866518988883179,0.0010767287127028033,-2.799519365730209e-05,51.10698450524493,126.63976078122761,49.06879317457634,0.6446180537953362,0.004085472426779647,7.449953272142179e-06,0.00409508642992777,-0.017989148399871938,1.5751991937273415e-05,299.99998460923587,12.56847558616665,3.0904168229664794e-09
