milliseconds,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,mRNA
0,2.7398113697107744,0.3329410679734633,-5.7742624805348126e-06,76.46013557589154,-0.00183399628814384,0.05353401715788026,18.983981277216923,1.016043969280221,1.016029783027554
100,2.733122635055255,0.33179669359661856,0.008372936504471424,76.45707379951577,0.004200272769741215,0.053513252742343254,18.984022126098584,1.0160251371294415,1.0160301303614925
200,2.7361420390598465,0.3341668911953762,0.014998175684341992,76.45618622828157,0.007765901691055628,0.05352040090686872,18.983988510910063,1.016024381926312,1.0160299221936249
300,2.7352888091097967,0.33620310644199725,0.019957783685087063,76.4538711361214,0.01603091312954435,0.05351664342820609,18.983978972586748,1.0160196549142242,1.016029165998675
400,2.7328552793752756,0.3414161901377423,0.02332881078398201,76.45046019731993,0.012967084242478484,0.05352181085042043,18.98398436032666,1.0160283319677328,1.0160295777909316
500,2.727925271771953,0.3426877759688801,0.026182761113935013,76.44612787221156,0.026491591756303327,0.05354454048446108,18.98402004957724,1.016043719145098,1.0160296174628178
600,2.719114048347546,0.3469949359013171,0.02839248114057756,76.44423240027224,0.034113061713246094,0.05353914624364886,18.984005822307942,1.0160143692416779,1.0160293368751838
700,2.7098164974806065,0.3496557279210265,0.029595223557250284,76.4408491798351,0.044914343934061685,0.05355430433566809,18.983989827409868,1.0160170784975973,1.0160294170815194
800,2.707173902934258,0.3530693927000213,0.030963708771626703,76.43838902982631,0.05311030502241919,0.05357766087045196,18.98401565738544,1.0160167396191968,1.016031119394106
900,2.7072800624450797,0.3570459646246775,0.0319611620377988,76.43261524724201,0.05191002860259179,0.05359513729216355,18.983991583909773,1.016043013246128,1.0160297334690123
1000,2.702460254736961,0.3590452552610761,0.03257260664269644,76.42948990052163,0.0652543339405015,0.053592996158692695,18.984003125179058,1.0160556776462997,1.016030574553761
1100,2.6887734678974256,0.36306443052409415,0.03272332526632267,76.4268082126182,0.07435007173823564,0.05362401409534451,18.983996804708827,1.0160451109244295,1.0160309150177382
1200,2.681411861897815,0.36674261396730196,0.03333309450379157,76.4242031325107,0.08831208617209656,0.053655147308429074,18.98395465385132,1.016040351833856,1.0160294900810252
1300,2.6746627352776113,0.3680822209717476,0.033281568760094686,76.422333936532,0.10040584641012473,0.053656054143281694,18.98393807097832,1.016055576752586,1.0160314994019397
1400,2.6711342207151216,0.37171793730702973,0.03372078691530286,76.42024909464831,0.09824336344148783,0.053680903351329814,18.98394701050971,1.0160766552440297,1.0160307682089966
1500,2.6684599008162397,0.37248520908335486,0.03387364180155949,76.4181092685907,0.11677630875650914,0.05371075145593688,18.983931615574914,1.016113523734648,1.01603136757082
1600,2.6567652331504124,0.37389864981171983,0.03417700703738727,76.41453647669772,0.12837224794605923,0.05374733639740109,18.983938723264497,1.0160872233821456,1.016031340172779
1700,2.650935530966363,0.37637288216784176,0.03435354031493931,76.41164493681859,0.13140621261091395,0.053766705129602875,18.983890780178513,1.0161024270363868,1.0160317658910905
1800,2.6468932907773652,0.37910636259134567,0.03450846945213639,76.410370123435,0.1378180309948089,0.05380775318916448,18.983872519428218,1.0161612521715138,1.0160308482272418
1900,2.633159170751293,0.38097693463603993,0.03438594511136398,76.40862280605224,0.15607976022443765,0.05381852269114364,18.98389666141156,1.0161544418489576,1.016031499559361
2000,2.623099304253184,0.38175843307861107,0.034674254803904944,76.4070648427344,0.16285667125091377,0.05383683691395934,18.983846106428505,1.0161939178652197,1.0160316005158716
2100,2.6188532043058235,0.3838883410163823,0.034330419147519296,76.40394265933885,0.17090979504713746,0.05385523604825713,18.983816393755152,1.0162185757500093,1.01603221067105
2200,2.616116482401393,0.38568539651380057,0.03475569944569241,76.40195763015146,0.18641504379745638,0.05388167343003568,18.98382235195442,1.016202167732394,1.0160326116363565
2300,2.5998762862108804,0.38799519827783063,0.0349867664843851,76.40206100319052,0.186107767954123,0.05391833262263743,18.983782739156727,1.0162478183422115,1.0160348810542406
2400,2.599294398091161,0.38969268812550556,0.034993614443649436,76.3993642803022,0.20057047520122676,0.05396485465575757,18.983736605683802,1.0162621987741112,1.0160351204485238
2500,2.586828918922391,0.3909978013108128,0.034956654971340234,76.39858092695412,0.20505755663471925,0.05399747185062238,18.983714309538453,1.0163196056655743,1.0160355629378448
2600,2.585710548099075,0.3941018869047302,0.03530402118165266,76.39573011211212,0.2187056378593942,0.053997642452981165,18.983716901515322,1.0163332791590725,1.0160373315487083
2700,2.573455219620928,0.394034091707615,0.03490347820903956,76.39546349128878,0.22148583514656636,0.05402846733464273,18.983671422433048,1.0163698567618369,1.0160384572740155
2800,2.563605956629388,0.39490259304253267,0.0352448873338869,76.39319531179156,0.2436395332880468,0.054067846330690436,18.98364761363636,1.0164183580449992,1.0160397638415923
2900,2.558390466728301,0.39764267661278774,0.03547833766018284,76.39083213206743,0.24205171117504287,0.05408846927305172,18.98357948779823,1.016413163411985,1.0160409610092835
3000,2.5496549860775093,0.3979103586301362,0.03543140748242469,76.38970152883864,0.2511475134070861,0.05412660622541754,18.983555718164798,1.0164507255988815,1.0160411727887753
3100,2.5429814794949293,0.3997113921943324,0.035354734998368734,76.38872934097935,0.2722710511363618,0.05413649053876051,18.9835215185211,1.0165091398185915,1.0160426022566067
3200,2.5379479417481954,0.39998166327571266,0.035522557805314256,76.38530307163946,0.27882748039837923,0.054171615355427014,18.983457047327263,1.016533668316596,1.0160446682235293
3300,2.5296718527422573,0.40173531343580254,0.035189933132266475,76.38345767288241,0.29080935904952065,0.054215595774989224,18.98341632992044,1.0166031139570164,1.0160474706576317
3400,2.5199747637753998,0.4039689253350972,0.035525260188643326,76.3841378630024,0.28871364694198637,0.054216618646985876,18.983373482529448,1.0166452255867835,1.0160483044582702
3500,2.508556990571023,0.4056503511475511,0.035400535916112516,76.38122337352226,0.30128651273969825,0.05426053801256276,18.983332204316504,1.01666190123591,1.016052266481109
