miliseconds,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,mRNA
1600,2.656518756787739,0.37442396860052424,0.03385500256975898,76.41654150689564,0.12525445050056827,0.05372780062463154,18.98391495570907,1.016089517804072,1.016030222893787
1700,2.652474347286156,0.3765110614073106,0.03404222801427542,76.41430018100677,0.12710195970003957,0.05375243000050818,18.98392860945519,1.0161265791689618,1.016030325399704
1800,2.6422832499726425,0.38041020645592566,0.0345817816253353,76.40975331080229,0.1440301609712455,0.05378598001423615,18.983905364690337,1.0161181764245792,1.0160317394553715
1900,2.6383676305464214,0.380100289073088,0.03476996851473028,76.40934613809176,0.15335041997044027,0.05380884742378633,18.983879113634572,1.0161706444251415,1.0160330855552813
2000,2.6272235814395746,0.3817953857117171,0.03490902556038358,76.4068266141377,0.16689216050366212,0.0538408525073396,18.983868204563997,1.0161658079474032,1.016032017861575
2100,2.6222242457722293,0.3855022656267439,0.03474812958600272,76.4047679521344,0.17562855502074662,0.05388607021589449,18.9838204486422,1.0161909321266136,1.0160336658978655
2200,2.610048598864945,0.3863649038747792,0.03452654925465509,76.40185309412956,0.18614386842731098,0.05389936858142297,18.983823981873098,1.016217008470081,1.0160329200352367
2300,2.603006893701698,0.388246479397428,0.034959009127819504,76.40177596844522,0.18423215940203913,0.05394220913228384,18.983792869462203,1.0162615031339572,1.0160343813551242
2400,2.594015097723027,0.38879038309670505,0.03502423771984278,76.40047539199396,0.20431392839104623,0.053950238148166844,18.983760296289415,1.0162870320291362,1.0160351380687302
2500,2.5874610802338673,0.39137879924621416,0.03461361104289809,76.39895298843035,0.20728237440938896,0.0539846035774612,18.98374819154031,1.0163087201436185,1.0160350519354393
2600,2.5823739287931518,0.39335444757544874,0.03478412301672644,76.39516471667015,0.22069134858816392,0.054025544348665806,18.983687350662663,1.0163322539790356,1.0160369789588088
2700,2.571560991769671,0.3946687237162926,0.035102858033707766,76.39444351836806,0.23010565321729934,0.054048488018657984,18.983656509127428,1.016351645451265,1.0160388368537732
2800,2.5708113873620992,0.3943773232007869,0.03490267310558024,76.39316552940109,0.23735781575992648,0.05406634348098927,18.98365088091744,1.016411751914562,1.0160401189824795
2900,2.5556693518939615,0.39748559714522175,0.03537323185503009,76.39074647909673,0.2540376064773443,0.05407799946077914,18.98359730215454,1.0164377546560095,1.0160414569470269
3000,2.5477200840929703,0.3991930032120076,0.03527398059356551,76.38851071286817,0.25660178855673954,0.05412818431527146,18.983556829361238,1.0164765495036625,1.0160418580514663
3100,2.5460731863031514,0.40100099846505194,0.03543858079774003,76.38680194112447,0.2679129630878732,0.05413586034345123,18.98353829085609,1.0165315280389524,1.0160431773575156
3200,2.538766259254172,0.4019230805365496,0.03568642227850575,76.38617044149507,0.2720400162601856,0.05418520532211899,18.983467159605226,1.0165343291951943,1.0160449639164664
3300,2.52567758947685,0.4016453992987868,0.03551665711307151,76.38381863410305,0.2897964696208012,0.054194114103405314,18.983427751257892,1.0166068636775347,1.0160469857118177
3400,2.518131351097786,0.403111522564005,0.03561254220894652,76.3841958464967,0.29098915346771503,0.054226448123929474,18.983399746668322,1.0166572679781267,1.0160494415184724
3500,2.5167350592333695,0.40648592997564614,0.03574273447992946,76.38085864463748,0.3039033696904914,0.054275289496481485,18.98332670857437,1.0166615405720176,1.0160510760112196
3600,2.508248264301326,0.40732185359333045,0.035675596870788646,76.38001612468578,0.31077942872451164,0.054301884739472235,18.983278972979125,1.0167315986519097,1.0160529347432241
3700,2.499990690490401,0.4088380819047324,0.03570947805481371,76.37969742027617,0.3250548844477067,0.05433208093087786,18.983234830264074,1.0167846621992742,1.016056723377322
3800,2.48952191713672,0.41047565031801775,0.03555768574161306,76.3767181538393,0.33624636143511133,0.0543555264048797,18.983200261569895,1.016831340670906,1.0160587685226927
3900,2.4883480017910395,0.40990973279161336,0.03596602350256697,76.37500160661038,0.3473894639487209,0.05438857803877875,18.98312703437389,1.0169000388323317,1.0160622458827617
4000,2.47287408363995,0.41220996872562715,0.036023820114792514,76.37398191669207,0.3543055547780196,0.05439145973103387,18.983106954080373,1.0169604597267101,1.0160651270639518
4100,2.471633457092134,0.41372696014718735,0.03567772834592485,76.37292834951732,0.354689401544017,0.0544218371019347,18.983053225289527,1.0169813052669239,1.0160677955858417
4200,2.466074733108732,0.4155174156006627,0.036283967936033105,76.36956872356741,0.37156709761637585,0.05446381110586872,18.98299639192082,1.0170738640938495,1.0160718761858167
4300,2.4522897471202825,0.4152337968070709,0.03633827847664519,76.36859736902518,0.38278858566100676,0.054476436242304055,18.982906826488964,1.017131942237476,1.0160746013552164
4400,2.445831712290267,0.41668203187050085,0.036053757988805446,76.3679654668352,0.39045582882266916,0.05451367422019412,18.98284177099645,1.017162438809017,1.0160780021682096
4500,2.438470459700993,0.4187016284608966,0.03642711534673792,76.36722627739935,0.392370290201789,0.05456099173100245,18.982794553196197,1.0172456963830852,1.016081911492465
4600,2.4320716866548957,0.4208111383546241,0.03630426777866944,76.36483722088252,0.4084689388184486,0.054582519339149996,18.982742329852172,1.0173241402977404,1.0160856007785422
4700,2.429345273079872,0.4213644699405925,0.03652359679424334,76.36290308758036,0.41105659864132477,0.05459428620981627,18.982641071496573,1.0173635891338004,1.0160896650836462
4800,2.4155371885794605,0.4212480497846976,0.03644567755239747,76.36158500726305,0.4210301010340541,0.05464550015627483,18.982591961175718,1.017444887316218,1.016094376631041
4900,2.4110891288828804,0.4246983295606326,0.036594928043894304,76.358920676658,0.4302408357359328,0.05464054680545596,18.982524798674373,1.0174823354179967,1.0161009015338263
5000,2.3976281061941562,0.4255211741338251,0.03638143531451626,76.35851220630592,0.44564126511163354,0.05467650578729327,18.98245220522861,1.0175919457724785,1.0161059943535626
