milliseconds,V_Tumor_Volume,C_Cytotoxic_T_Lymphocytes_Coverage
0,1.0114829959859217,0.10070239635305887
100,1.0016457974748467,0.09873886917353013
200,1.1751223051722532,0.09601998815219025
300,1.1771925235217329,0.09283622620342696
400,1.0800276773748385,0.09307059838104474
500,1.155211837001547,0.09002127066159693
600,1.2645000677430722,0.08838797631162161
700,1.300948740862293,0.08845616780424084
800,1.2551891722930004,0.0855744311157647
900,1.3167571304556442,0.08257003394809917
1000,1.531246187562728,0.08103788565702488
1100,1.4639700922741374,0.07954478651659498
1200,1.5191945760397711,0.0780882105371208
1300,1.5206460353759608,0.07910351997196777
1400,1.7643392471435897,0.0759993922106534
1500,1.6632184749085854,0.07478507984900497
1600,1.8679486846436828,0.07276336684996297
1700,1.7576375264873576,0.07323743325819773
1800,2.0130910282156345,0.07074934626843409
1900,2.057520813661387,0.07068217495289417
2000,2.1326625347479244,0.06934067311355253
2100,2.155855180803623,0.06712776861383275
2200,2.2221884542708077,0.06676542657166407
2300,2.270461012920779,0.06387371318581535
2400,2.431945837220657,0.06337955381948199
2500,2.4911579801701027,0.060462358474279325
2600,2.3626052541784355,0.06191816105178813
2700,2.4628753298482455,0.059777874681970884
2800,2.7530366402755715,0.058394425538971347
2900,2.609023702029853,0.057204259703794814
3000,2.7739037227914487,0.05654474698263852
3100,2.8526307337785606,0.05440423968375122
3200,3.0338019307814963,0.05445540488859068
3300,3.1217755030723375,0.054571020889882464
3400,3.104687219008037,0.051139732587236524
3500,3.255236636072503,0.050611587745020115
3600,3.3633995719716956,0.0488878246522811
3700,3.365098956694795,0.05018811939067611
3800,3.588968387989183,0.04892889497625937
3900,3.6482358342367327,0.048341686423550564
4000,3.6960672638093195,0.04648234943235916
4100,3.8463523841441116,0.04383661627608632
4200,4.085991631056054,0.045487623742789585
4300,4.077166637086123,0.04328326105810834
4400,4.282186174882829,0.04144372096756129
4500,4.431996279737876,0.04135379921950688
4600,4.432748815827409,0.04035776304533993
4700,4.625717713439962,0.03944938666190175
4800,4.75886030450906,0.04026548288970955
4900,4.844401548558715,0.04048902228509771
5000,5.031056108560972,0.03784176141405616
