milliseconds,V_Tumor_Volume,C_Cytotoxic_T_Lymphocytes_Coverage
0,0.9362614652336447,0.101681866544325
100,0.9371446535720865,0.09846311418899566
200,0.9887907426101502,0.0952802768028135
300,1.1942581977883262,0.09597176974909828
400,1.1535149058710583,0.09167215547962553
500,1.1312659068582798,0.08911123850146091
600,1.212305688788168,0.08893376946988203
700,1.266809086608924,0.0869826025988509
800,1.3264942513406237,0.08606845316197849
900,1.3428229124405393,0.08277134835222856
1000,1.3516362877946164,0.08346456276397023
1100,1.4979254716728125,0.07979464936193872
1200,1.643279503216364,0.07962640621762049
1300,1.5163922899039193,0.07930141660915643
1400,1.5627403528624682,0.07585109437717542
1500,1.800496204665108,0.07616585295631556
1600,1.8362730841999118,0.07369028795237816
1700,1.90876748406604,0.0734959958123696
1800,1.8259079488062318,0.07049016939478853
1900,2.084159298763639,0.06840685062388163
2000,2.081899608601224,0.06813535885781084
2100,2.073114282575711,0.0673883069608621
2200,2.0875212793426012,0.06383216505034782
2300,2.245593304520693,0.06237087193935426
2400,2.3359238811596565,0.06192876960835253
2500,2.29295379696079,0.06033422088769824
2600,2.554757946038808,0.059458896070775535
2700,2.6167201500406647,0.06032390840534443
2800,2.562650291634679,0.05798351157501182
2900,2.744379482425742,0.05653962414713865
3000,2.795269061484321,0.05484139024845573
3100,2.8452327378040527,0.05506313503373312
3200,2.8897016322919926,0.05326785178594732
3300,3.0787836964411683,0.05400344904320225
3400,3.1347098601792847,0.05060838679308681
3500,3.323712473202354,0.050135343774562864
3600,3.2635683643021967,0.049158620010856004
3700,3.3765020697232213,0.049271842868669785
3800,3.5643173033114333,0.04638999556753421
3900,3.728684643520767,0.048585157919310375
4000,3.736809032089873,0.04596528428042551
4100,3.958685936881839,0.04670971328114664
4200,4.047543707075673,0.04648587281721862
4300,4.01268290387004,0.04361227408754803
4400,4.2278467467032295,0.04176116787515354
4500,4.2238019046542705,0.043237773541391335
4600,4.454606088075626,0.042301054149752354
4700,4.618818867464354,0.04121518719458212
4800,4.600920994640128,0.038449821070501634
4900,4.905082123113988,0.040502695973437926
5000,4.840211636184895,0.03730261394305031
