milliseconds,V_Tumor_Volume,C_Cytotoxic_T_Lymphocytes_Coverage
0,0.9189058976015057,0.09955637978299638
100,0.9926525926355583,0.09911931696918408
200,1.1524184157978925,0.09654165461544131
300,1.0731589281836116,0.09252335268162268
400,1.186547239267099,0.09217717793052443
500,1.2125225398917157,0.09134451954025101
600,1.2170127250327292,0.0876407465803615
700,1.2611532137318653,0.08747082275717638
800,1.444086545246501,0.0857263548883621
900,1.4270878997738374,0.08281205896398353
1000,1.48573603432298,0.08272151826742362
1100,1.4602180033540777,0.08104869641061287
1200,1.4526107998604059,0.07948593214552396
1300,1.5568104693162006,0.07790991128904093
1400,1.7224781419292674,0.07656128721927768
1500,1.7345438134733318,0.07623504784518947
1600,1.7823082381772715,0.07367631908536183
1700,1.8424659434523707,0.07324897747950135
1800,1.8775418039474008,0.07225233480520614
1900,2.058115168823374,0.06888393717280814
2000,1.9649586312238476,0.06879610215336655
2100,2.109972879000838,0.06614665528895151
2200,2.1959629378950134,0.06539160581440262
2300,2.155707165218922,0.06504742379292608
2400,2.2101058029579685,0.06281112516527534
2500,2.38154595447554,0.06178781304709994
2600,2.520524498658439,0.06021569312423203
2700,2.6349352841086517,0.05911834078951353
2800,2.6165369630362845,0.05678165794663188
2900,2.688856651080123,0.05890464805707159
3000,2.9144068731639936,0.054244610792635026
3100,2.863415520317944,0.05639780747680209
3200,2.931472384999894,0.055446849598645695
3300,3.088134197472827,0.0532658148596789
3400,3.0677572253017473,0.05192102953067518
3500,3.2299359980077296,0.05013816688711345
3600,3.468383764362217,0.051418983726269914
3700,3.5155328318073673,0.04834791023159261
3800,3.5916991141387613,0.04803664986378866
3900,3.76834172514537,0.046148985616580984
4000,3.855077036310155,0.048157081459001376
4100,3.9206250550322315,0.04547707687696699
4200,3.9819480116022206,0.04447689158049229
4300,4.1207935645115,0.0448915656436417
4400,4.260349010538556,0.042363541670236565
4500,4.2823594466467965,0.04354949487668342
4600,4.321901410842075,0.04143180486322121
4700,4.608513864424182,0.040235335491149486
4800,4.617031346547361,0.03990873000201305
4900,4.790198979931093,0.03779820262681651
5000,4.975150023881334,0.03738540396533584
