milliseconds,V_Tumor_Volume,C_Cytotoxic_T_Lymphocytes_Coverage
0,1.0652762247578893,0.10051580114570155
100,1.1223555929401232,0.09785714770634543
200,1.0608914624329933,0.09491364293621
300,1.0052382627966956,0.09455728688018158
400,1.090350617593266,0.09311841811068078
500,1.0968284953528475,0.08984109049965779
600,1.224275254831445,0.08920078596137235
700,1.3555717028188903,0.08779937148377143
800,1.3588966855193298,0.08688911364436594
900,1.4408881395461302,0.0825330587377765
1000,1.4451642554547899,0.08119979907909482
1100,1.4157013266337497,0.07994048453923151
1200,1.4837166653773461,0.07794549639519682
1300,1.6686567320821337,0.07891412711142849
1400,1.6205995647030338,0.07697799387790405
1500,1.6933432637663905,0.07511598066689805
1600,1.7004421079403638,0.07478777966996009
1700,1.8275674029365607,0.0725720729283023
1800,1.9951228691678,0.06891315436580553
1900,2.00899741164116,0.06883059797576661
2000,1.9596133524000958,0.06666236323741435
2100,2.186291336856528,0.06477032288823761
2200,2.2715672913466016,0.06407540499459885
2300,2.2347352905282762,0.06315554100129685
2400,2.2905315410028897,0.06145105241319897
2500,2.422660993585185,0.06149839958686495
2600,2.4163469367598296,0.05914440695476812
2700,2.4814799516008796,0.05974222797554713
2800,2.6199105870050037,0.05810822560746423
2900,2.6672619870978753,0.05791165365181392
3000,2.904590226079973,0.055495144882207796
3100,2.8933079083455855,0.05400983048196789
3200,3.009513124698932,0.05502224760043317
3300,3.149397287588925,0.05347746303436216
3400,3.0455550692080053,0.05142763614265071
3500,3.3583073421490925,0.04986110834752614
3600,3.39906846380633,0.0485369587327485
3700,3.539402103936023,0.04993209928846609
3800,3.624084844435528,0.048340543516917515
3900,3.6903465848393933,0.04696920181917354
4000,3.862756021973239,0.04680870736372806
4100,3.7970202818747323,0.04692492439438176
4200,4.055919507224626,0.043595363993168774
4300,4.145475947673581,0.044255592843723233
4400,4.224842626868652,0.044546566162455586
4500,4.42446725291426,0.04379194765088549
4600,4.442681259086269,0.039805076337848494
4700,4.508874571476096,0.039082904323031735
4800,4.673427916052122,0.04105925933119156
4900,4.904208676252792,0.03954762561395576
5000,4.9270438293276895,0.04022437563891964
