milliseconds,V_Tumor_Volume,C_Cytotoxic_T_Lymphocytes_Coverage
0,0.8944863453124824,0.10169898318899158
100,1.058439596642203,0.09681184382318771
200,1.1502710316181985,0.095827722319526
300,1.0497151809034981,0.09338140596132939
400,1.1231891039034563,0.09403183277139562
500,1.1090608410700766,0.09232818482938436
600,1.2788556734303542,0.08947357679850321
700,1.2548075255613296,0.0875381248395528
800,1.2822700529045958,0.0866581189508659
900,1.332145917480171,0.08227669932826345
1000,1.489216037936868,0.08122237452172738
1100,1.4396475792646,0.08114811143768817
1200,1.6507124856602067,0.0776332242403367
1300,1.6820896139979056,0.07606496852774039
1400,1.5684221985228344,0.07529760073187325
1500,1.8122620623555536,0.07603659707291159
1600,1.8079353014671564,0.07440576116956522
1700,1.9103550126187878,0.07232203132852465
1800,1.975191120790436,0.07146904157941622
1900,1.9199978915760014,0.07008221529949774
2000,2.103243527259624,0.06654754055935555
2100,2.024214240835449,0.06608161543591831
2200,2.1541253920463257,0.06569012891702117
2300,2.3448106847878885,0.063794561378227
2400,2.3149122522278156,0.061571396149445255
2500,2.366638711965208,0.0603474094219582
2600,2.4864749508239217,0.05918221090946911
2700,2.561279196491611,0.060461104471024624
2800,2.6560532673353396,0.05719841341960463
2900,2.717742660688201,0.05539683343653005
3000,2.8518046517826185,0.05610833952409893
3100,2.9972996100171225,0.05381333725504148
3200,2.9127579701549347,0.052588629550843084
3300,3.020373977441215,0.05447673126804155
3400,3.0476776074279677,0.05303217459525462
3500,3.2954588948507957,0.05028204019875182
3600,3.26122680237638,0.05014156996786754
3700,3.371950604937055,0.04732408476816615
3800,3.636652888232186,0.047500782174866765
3900,3.7427944278968694,0.048089408527438794
4000,3.8428509122583305,0.04802308607325728
4100,3.868324684217875,0.04394516221889907
4200,3.891871582653354,0.04640429566839271
4300,4.200642349606249,0.044935675600170664
4400,4.1613439937649135,0.04270494325965254
4500,4.421903112938823,0.041804099546944674
4600,4.50531950247809,0.0428347180021905
4700,4.608837615410837,0.042462928450551725
4800,4.727899821891406,0.03964195944307453
4900,4.722875486489936,0.04067347769216467
5000,4.907653871943456,0.036660535573456006
