milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
0,0.748,2.825,9.751e-07,4.998,6.041,18.742,0.0,5.95
100,1.0443454571098558,2.8381968524718464,0.004965562012230199,4.997899054653956,5.941702757703858,18.742020635732672,0.3804085292789351,6.0619798439082375
200,1.3657486613293834,2.8165975965274557,0.23494305512454353,4.9978808821140905,5.989558171644937,18.7420417674167,0.4151697690406592,5.826003372891027
300,1.5550682783998335,2.7695495436238726,0.7181180394526331,4.997881216823315,6.070944386196186,18.74206296600237,0.4214463322475806,5.335543897387976
400,1.6430710315077495,2.708956491944747,1.3360689672969381,4.99788567990399,6.186869713010376,18.74208413561074,0.42662399294318576,4.709639505559167
500,1.6641491185949906,2.643155964882298,2.0058378764191898,4.9978910551105615,6.342679555209392,18.74210525491279,0.43244363065660835,4.031666040990014
600,1.6431590495344384,2.5775210586176542,2.673956997491871,4.997896623175758,6.540616799921407,18.7421263192553,0.43858722652368864,3.3553556151898087
700,1.5970113738252734,2.5153559775540186,3.3075521329123014,4.9979022235313595,6.780642006863748,18.74214732771597,0.4447014187064721,2.7137521162057747
800,1.536963791290391,2.45857762406646,3.887545111441627,4.997907815857179,7.061375397683861,18.742168280175182,0.4505338806943477,2.1260274680737288
900,1.47038869379098,2.408178254000323,4.40406670255682,4.997913398721305,7.380634917345271,18.74218917677263,0.4559168888401588,1.6021089670441122
1000,1.4020986539459899,2.364555335285662,4.853159418152093,4.997918964636602,7.735767249882596,18.742210017607178,0.46074461249518545,1.1459795634640353
1100,1.3352153864635925,2.3277115621043913,5.2347979217815155,4.997924517466515,8.123785753222545,18.74223080285309,0.4649585316702209,0.7576824518797002
1200,1.27178696575241,2.2973972684577832,5.5514659768762575,4.997930055049588,8.541472777254691,18.742251532644,0.46853559197105116,0.4347597229976995
1300,1.213165571994648,2.27319451184633,5.807322440971838,4.99793557815523,8.98542864205532,18.742272207132725,0.4714804939735642,0.1731714400658938
1400,1.1605395960820595,2.2545722287299452,6.007651466988539,4.997941086432879,9.451821070561746,18.74229282646422,0.4738196804134378,0.0005423162106965049
1500,1.1230421672334414,2.2405380462009434,6.162327481419621,4.997946580031888,9.926519153945069,18.74231339078635,0.4756151006699611,0.0006843407970578383
1600,1.0993621773940152,2.2295078701054223,6.287112708138688,4.997952058977888,10.402781700653994,18.742333900245775,0.4770090656158074,0.0008200370085114496
1700,1.0842108229177712,2.2203848317392922,6.392921329508886,4.99795752330754,10.88027967239809,18.74235435498887,0.47813966833770194,0.0009393121236796702
1800,1.0743255498255837,2.212492085101347,6.486488172424678,4.997962973059335,11.358800571506336,18.742374755161773,0.47910016008602463,0.0010378927323658846
1900,1.0677004451003547,2.205412600173568,6.571962814474643,4.99796840827194,11.838207744681714,18.74239510090968,0.4799493982900017,0.0011164761903548028
2000,1.0630922433182328,2.1988868892399007,6.6519272386191295,4.997973828984169,12.318411033505221,18.742415392378,0.48072436026629034,0.001178568541988082
2100,1.059736285947503,2.192754296894198,6.72798001574833,4.997979235234705,12.799349606370159,18.74243562971154,0.4814480339001724,0.0012283043366229911
2200,1.0571625660270205,2.1869149928533154,6.801114487945359,4.997984627062127,13.280980698725072,18.74245581305472,0.4821347095979535,0.00126938143139153
2300,1.0550821082079878,2.181306515167305,6.871952170803767,4.997990004504911,13.763272685148964,18.74247594255158,0.48279329664064546,0.001304618753738789
2400,1.0533162772582167,2.175889185283717,6.940887878053639,4.997995367601433,14.24620078625119,18.74249601834577,0.48342940658240785,0.0013360786126478724
2500,1.0517549604770007,2.170637485466338,7.008175518915908,4.998000716389969,14.729744542672123,18.742516040580572,0.4840465941386606,0.00136517692343717
2600,1.050330287102623,2.1655346431484666,7.073981985465195,4.99800605090869,15.213886238318706,18.742536009398872,0.48464714051652835,0.0013928427592740452
2700,1.0490002806074101,2.1605692629531066,7.138420665072719,4.998011371195667,15.698609919958681,18.742555924943176,0.48523254307845476,0.0014196983398871578
