milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,mw4e2cf0b0_bd70_45a4_9e60_eba82fa5c3e4,mw469042d3_a94f_4ebe_af1c_1ead580aad2a,mw6c404de5_5b24_48d6_a0c4_5491e07b1f72,mw8c2b9a07_22c3_4912_adb1_167a38ea4cb3,mw819d0d09_05ba_4674_85ba_5c9439fb77f4,mw2be3652b_79af_4228_9d1c_9d65c7d0c70f,mw6a63ae22_6bb4_4dcf_992f_9287439dd556,mwcefd1303_4967_4502_af6d_e75c88c4d548,mwe043d306_ffdd_447b_9826_4df8abbece4d,mw6591152c_8b5a_4c9b_b095_956988a01ba0,mwe51f72d2_84fb_4b43_b900_521410fdf99c,mw72ca05d8_25b0_4765_ba03_a6a0eb846aa0,mwe70b2c96_44b9_48eb_967a_7eb850a916a6,mw64e9cef3_5dd3_43f3_ad04_58e8fc07a91b,mw6d041b25_87db_4394_9b8b_7ac61e01f359,mwd68cbf38_9266_4dfb_aa00_f817c3421aec,mwa6be116e_72f1_439e_bca6_eb61f79cc68e,mw6a8501d2_9479_41ae_8616_1e8d0e1bbfa9,mw3cec90c2_500e_4f30_b6be_325ef5194755,mwedf22864_05a0_40c3_a0d5_ede45a3e7e8f,mwd3e1ba39_ab10_4702_addd_fb6a7e184a4b,mwfa9d903a_b5e5_4a38_a649_dfe4719577aa,mw2e632a32_3823_4933_95cb_19567cbcc66a,mw8bdbd17d_f542_4b8c_88c6_a82eaf997a43,mw18e5caa7_26eb_4521_b217_da75bb3193ad,mwf5c3f9df_7ccf_4ca7_b241_471a66720da8,mwa4fcfa0c_6944_42fc_8c74_7865f13953c8,mwe0bb059d_deaa_45fa_b7dc_ec1c4409c4ca,mw7a1594c9_f04f_478c_9f5f_ccbe0b95a820,mwbdb849d8_2b25_4551_8de8_adc8bead2303,mw931f65a6_3967_4ac2_9904_ba791b216fc2,mw85e2714d_e6e5_47d5_9ffc_d90573faebe1
1000,0.0009879151532393216,2.4634217227279098e-05,5.8332600604216625,2.608224546295293e-06,0.054722286389078265,2.7384185013903687e-06,-2.8176038274120272e-08,7.775363324064064e-07,93.32892780688331,6.525373995713157e-07,52.49956239188802,5.633299106181495e-08,7.17972127782625e-08,816.6598611922974,0.40832991237573485,-2.954889583416201e-09,-1.6110295235638694e-15,-9.806269100940576e-17,1.757638524183608e-10,6.212214713047734e-11,11.666569445111591,-2.377149088861158e-10,8.280909795311771e-16,-5.08272329731869e-16,-7.245465949876488e-15,1.4583210811678782,1.6661250418577998e-09,1.0336649474045702e-07,1983.3168056917245,1.6198210410708841e-09,-3.41129654674907e-17,2.00766639117801e-11,-2.480065040466853e-10,9.856487329023015e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.2385819112002357e-08,0.0035813571048184827,0.291664234789431,-1.1706048710727915e-09,34.999708336102195,5.340345415891936e-11,-2.7363801007831145e-11,5249.956248777299,-1.489783408244529e-06,-5.287207499132146e-21,2.153811612083992e-18,-9.853033361701152e-22,-2.5897330707006325e-20,9.812083235899538e-27,4.2164995494626216e-26,2.0337405982851397e-08,2.6338587911615807e-08,-5.644103391936068e-12,4.2830358685373144e-08
1100,0.0009847599614412968,2.4807376376077848e-05,5.833258485969063,2.81958709178111e-06,0.054742283999033824,2.622835746918777e-06,7.894813949480012e-08,8.782083228773132e-07,93.32894921297147,6.994309556154092e-07,52.49956237764125,6.389825388112447e-08,9.736696760278016e-08,816.6598611780611,0.40832985317375703,-1.8244923107541388e-08,2.8386098297694217e-15,3.1105763634621426e-16,-2.835130532157929e-10,-2.5331916145719155e-10,11.66656944523158,-5.581688034021186e-11,6.879209847405381e-16,2.272989909208705e-17,9.067509453875012e-15,1.4583210872846435,3.5575023703712696e-10,1.1245171669303491e-07,1983.3168056912639,2.737099554166414e-09,-2.3897638430637197e-17,3.306438899082678e-11,4.1100430049873496e-10,1.3221425984588986e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,8.837325369987562e-09,0.003611592730385364,0.2916642360757321,7.475963646204796e-10,34.99970833609205,-3.037308098702593e-11,-4.424671044445994e-11,5249.956251612727,3.890751357759275e-07,1.1379831228026706e-20,-1.4459613293264254e-18,5.231789232084525e-22,-1.902432941385905e-20,4.47778562868996e-26,-3.6114898570881727e-26,3.135086671626383e-08,1.0277346537835595e-08,-2.486738748752284e-12,-1.648667437648075e-08
1200,0.0009812149027946485,2.8588328181453043e-05,5.833255399524788,3.0672680395971354e-06,0.054714989612847466,4.497045791018111e-06,5.651858757762862e-08,9.628734453896994e-07,93.32893123145911,7.632730716624859e-07,52.499562354813335,7.189907747308426e-08,1.0509855579958487e-07,816.6598611770028,0.4083298581590768,3.568668680809114e-08,2.574797434344568e-15,3.355802075287897e-16,2.0269570133215205e-10,5.750887271599417e-11,11.666569445155496,-5.926991377220028e-11,-7.238684822457878e-16,-3.7368455369522466e-16,6.493247934678024e-15,1.4583210559222337,1.9955092106214755e-09,1.2622205161850214e-07,1983.3168056856557,5.794927078014324e-10,-2.2960612492359502e-17,2.2746884565769706e-11,4.810143381437608e-10,1.125236633058719e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.285217036257713e-08,0.003600927268213915,0.29166423624493504,-1.1280749761160669e-10,34.99970833569019,-2.0126168434399084e-10,4.4218624304023214e-11,5249.9562505314625,6.715935463571978e-07,-2.111388826491405e-20,-1.0187898325228095e-18,1.1140576838682877e-21,-3.624743608919544e-20,-1.9671037342626783e-25,-2.8637207701438245e-26,4.942562329104526e-08,5.294978302222793e-08,4.5224797263228825e-12,1.2025067214055795e-08
1300,0.0009800310429038377,3.168170055218749e-05,5.8332527954160325,3.1520531706213563e-06,0.05474536369589978,4.217081408761855e-06,4.7698950566004084e-08,9.888931302106709e-07,93.32893546598645,8.047354378250411e-07,52.499562292908145,7.951694289179119e-08,1.1465475538986195e-07,816.6598611070143,0.4083298577709365,2.5143042983664807e-08,-1.5497502051336876e-15,-2.3367240455453485e-16,-9.377800058646755e-11,-2.6962526703887477e-10,11.6665694452164,3.126495284979558e-10,-7.409013720575613e-16,-3.911313180015501e-16,-8.44855686220079e-15,1.4583209859259578,1.744800075471143e-09,2.2316149560738289e-07,1983.3168056908528,5.917148191047856e-10,-1.0413620246656189e-17,9.28668180838421e-12,-6.43766816815618e-11,1.5417961386777476e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.286260680036986e-08,0.0035912532075712705,0.29166423588749496,1.1048767665008448e-09,34.99970833571924,-4.074324446545814e-11,-5.880339246717318e-12,5249.956249306588,2.134043519914541e-06,-1.2720989197334468e-20,2.0731158831681196e-18,8.349166992509371e-23,-3.451689819940894e-20,1.8856288082890855e-25,-2.4721651597311077e-26,3.875242909886474e-08,6.717292505912898e-08,-1.4552709453111884e-12,5.834961727514289e-08
1400,0.000978627646297872,3.3169564231660695e-05,5.833250188017978,3.4950332287884033e-06,0.05473163023064048,5.982802731690975e-06,9.379381022650994e-08,1.0500439061975665e-06,93.32895257519722,9.342810588701572e-07,52.49956228399562,8.005850777774348e-08,1.343827863777627e-07,816.6598610951589,0.40832980037727024,4.076827576568249e-08,2.1124375980817905e-15,1.0845915729076552e-16,1.6336055043592089e-10,-2.836484725918028e-10,11.666569444853124,1.1078515632813394e-10,-9.973014552745374e-16,-5.342012123740077e-16,-9.234699341920976e-15,1.4583209834098947,1.1003376796622605e-09,2.1061032132733747e-07,1983.3168056902064,8.780910232997676e-09,4.0626663258120635e-18,4.670425039544805e-11,-1.8968375910818343e-10,1.6731153408070433e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.9511532234775076e-08,0.0035979087733995206,0.29166423591939744,1.7994222330642924e-09,34.999708335555134,4.007110792953719e-10,2.6930593627808976e-11,5249.956250197447,1.3973287948878258e-06,-1.4149767186892614e-20,7.444872617252049e-19,1.0931278164873351e-21,-2.026488662947178e-20,8.04050500166215e-26,-1.981956387506085e-26,7.721756267413585e-08,6.173860436555236e-08,-2.4293182344935363e-12,4.095105187055952e-08
1500,0.0009738497855728853,3.5571445026454756e-05,5.833250326646745,3.765988085245691e-06,0.0547176729122931,5.507875464422271e-06,9.28585234578979e-08,1.135055072255833e-06,93.32892215563558,9.561329739769967e-07,52.49956223527183,8.829322209681684e-08,1.2043921887312999e-07,816.6598610576096,0.4083297775176531,2.7229310396143348e-08,-1.1838518623571063e-15,-1.0950605316356814e-16,2.371016815779693e-10,1.229291863743943e-11,11.666569444883118,9.096407749542267e-12,5.182937055491494e-16,3.5476600245990257e-16,-5.0455276453800434e-15,1.4583209645494806,1.987143747033117e-09,2.5120279716372216e-07,1983.3168056826607,4.901477930120037e-09,-3.5984662396267e-17,4.272800387983763e-11,4.770856917319542e-10,1.965866510300632e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.0771174172247952e-08,0.0036077642135796226,0.29166423334421365,1.3554417042039223e-09,34.999708335646794,1.8111049604735207e-10,-2.8057491702745106e-11,5249.956248683943,1.658374770194384e-06,-5.488236642368716e-21,4.529162994975669e-20,-1.3015464031682131e-21,-3.591631774482004e-20,-1.2919510392891937e-25,3.976822503682796e-26,8.089103820371391e-08,1.3195835935010786e-07,3.84636364046114e-12,1.0379423346615736e-07
1600,0.0009703210134399602,3.803034891338989e-05,5.833247969744509,3.7962092390440677e-06,0.05470924064261747,7.977527100845185e-06,1.4994254533193628e-07,1.1956170469835497e-06,93.32893005997306,1.0730401535934777e-06,52.49956221482468,9.061515388299482e-08,1.5861408808603337e-07,816.6598610366746,0.408329830747977,1.6350911168328922e-08,-3.110530300741324e-15,-1.0347113940545174e-16,2.4689475967249388e-11,3.548436211349099e-10,11.666569444977018,1.4908646348809682e-10,1.0446232629197661e-15,-3.902271843366848e-16,-4.329427479588983e-15,1.458320865585952,2.4552996496316257e-09,3.3000387824701657e-07,1983.3168056812056,9.739959465794694e-09,-2.3596797877724025e-17,6.768173983343793e-11,3.419154420387567e-10,1.9627449211339945e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.1251948607514758e-08,0.0035877373868531933,0.291664236609427,2.0968968520859418e-09,34.99970833576069,5.097163246147876e-10,7.1925520723007744e-12,5249.9562505799995,1.1245014362116978e-06,-1.1730097053080307e-20,8.069580193758419e-19,5.27808276849983e-22,-3.661587021306645e-20,-8.831578725368552e-26,1.385725762502394e-26,1.063190796455784e-07,1.1985195349774713e-07,5.631077938535154e-12,6.594790593152764e-08
1700,0.0009687558458321224,3.934524920081884e-05,5.833245128572487,4.077523027463021e-06,0.05471289237588765,7.917600575720344e-06,1.0281861802145088e-07,1.3349351272571035e-06,93.32895823628478,1.1433332228606701e-06,52.49956219826711,9.538654602763575e-08,1.9028096725972422e-07,816.6598610162366,0.4083297892693322,3.969948760034631e-08,-1.6259018358707107e-15,3.6299683376713067e-16,4.0813338758174205e-10,2.275037341917316e-10,11.666569444897991,2.0684675060991856e-10,2.2150019654683915e-16,2.4180144382854e-16,1.2809525189835075e-15,1.4583208530136726,3.400990803192963e-09,3.5884406338250374e-07,1983.3168056846296,6.678258080144992e-09,-1.8747319606747065e-17,6.532814271258027e-11,5.385111765695732e-10,2.662616667437475e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.816431484906094e-08,0.0036048553312379677,0.2916642343618909,2.072594701440039e-09,34.99970833566532,4.5549655196779336e-10,-3.217500741378122e-11,5249.9562469080665,2.99199548679666e-06,-1.3655786443335425e-20,4.771792090739527e-19,1.8428567482777498e-22,1.4438541480819928e-20,-1.1714354976916829e-26,2.1885672056695712e-26,1.219022348512988e-07,1.0711164424353427e-07,1.437600083005359e-12,8.902051477152393e-08
1800,0.0009655225100027945,4.3476381099343294e-05,5.83324112378561,4.511416359863526e-06,0.054719030574986165,9.825390601018933e-06,1.1706896697610482e-07,1.3820539262642347e-06,93.32893638057178,1.1620784066788093e-06,52.49956214883142,1.0015337182283787e-07,2.0577170221655978e-07,816.6598610266805,0.40832976319924297,7.269307766330665e-08,-1.748154886543626e-15,2.5289130779087393e-16,3.754753799944024e-10,3.7828627145755353e-10,11.666569444804136,1.515340241473815e-10,2.8148879104833756e-16,-4.4350217224820315e-16,-5.184623286610427e-15,1.4583207925585222,3.564749074039132e-09,3.8060865291711613e-07,1983.316805674295,8.803962323156362e-09,-2.8310542747185434e-17,7.366854849447354e-11,5.449133398066165e-10,2.6027979697381212e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.6522732670785107e-08,0.00361592497361332,0.29166423421176907,2.21955910079244e-09,34.99970833564818,2.8854428201051506e-10,4.867261058558872e-11,5249.956246953267,1.215236802216462e-06,4.571480739870141e-21,-3.1242659024597817e-19,1.7006512249675853e-21,2.507503719378615e-20,-1.4675239851814489e-25,-3.5227052176892194e-26,1.3874842620768862e-07,2.175307645075203e-07,1.1988648126112053e-11,1.1774890546803532e-07
1900,0.0009633228343056731,4.5585169794918405e-05,5.833240823441823,4.6176945407936215e-06,0.054709219868155634,1.1086445387154912e-05,1.9498278017644391e-07,1.3828350811510734e-06,93.32893884992266,1.2119992698092252e-06,52.49956214858662,1.0650885527505745e-07,2.3701869783685656e-07,816.6598610183635,0.4083297026120296,5.341185746410223e-08,3.79900023848754e-15,-1.5458969805509146e-16,3.3525074971410713e-10,4.6962956654163e-10,11.666569444559212,4.1917876544536554e-10,9.067746788671106e-16,2.047749255585686e-16,9.041091506231776e-15,1.4583207857980653,4.1329471434332565e-09,4.40548803191129e-07,1983.3168056767179,1.6690581407502805e-08,4.079593015185837e-18,7.962097460600027e-11,1.023502818806126e-09,3.1914622729296322e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.1606432586830425e-08,0.0035897435294643823,0.29166423242166883,2.01190831299976e-09,34.9997083356819,1.239772005438204e-10,-7.974608895754302e-12,5249.956249449692,2.2807900093156607e-06,2.1854201372865665e-21,2.1527222909673946e-18,9.164260832046275e-22,2.3980043228336237e-20,1.6979279551980048e-25,-2.2728901336816622e-26,1.3978609291028253e-07,1.9964880828225804e-07,1.2774763510998096e-11,2.038951540081508e-07
2000,0.0009612079944642139,4.8578145989445164e-05,5.8332382244542895,4.9405396702433946e-06,0.05470438801945155,1.202599218170548e-05,1.870329004347462e-07,1.5429503607416335e-06,93.32892712527726,1.312203182929541e-06,52.499562117381636,1.1620747661541447e-07,2.3174098869307774e-07,816.6598609898342,0.4083297139502545,6.156107097423989e-08,-3.8170377907064285e-16,1.631347037071663e-16,3.5857800623250953e-10,5.228086000088582e-10,11.66656944498613,3.892274363735258e-10,8.680749238903624e-16,1.7589715821571644e-16,-3.2302916499703005e-15,1.4583206645606754,4.305475757384936e-09,5.010088258336564e-07,1983.3168056738955,1.3250581253728084e-08,-2.6758242918850275e-17,9.810040616062139e-11,9.179239498918106e-10,3.2052476590770085e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.796749994530496e-08,0.003583942832933055,0.2916642336825375,2.5591776585435733e-09,34.99970833484175,5.092450245964243e-10,6.03545241012131e-11,5249.956245705513,2.8541483705546578e-06,-1.5267236136864057e-20,1.428327985310933e-18,-1.0198158715213419e-21,-2.3248535874575334e-20,-2.0676668055441967e-25,2.098722242804199e-28,1.7746162929303577e-07,2.683853477521363e-07,1.6068989505223107e-11,2.726720938539955e-07
2100,0.0009580423122218111,5.013089561109507e-05,5.833233586269784,4.9642772580477e-06,0.05473797842663691,1.2081274250476595e-05,3.0949863484473636e-07,1.5525622215345223e-06,93.32893308897074,1.3639699173588722e-06,52.49956210074432,1.1897488718455399e-07,2.534616239218015e-07,816.6598608836963,0.4083296673227344,8.788183787344049e-08,-1.0274748534180807e-15,-1.2136326030817425e-16,8.404326933212307e-11,4.95242644965937e-10,11.66656944476544,4.275879183453871e-10,8.207877683752206e-16,-2.4238966962025216e-16,1.5023074866663016e-16,1.458320612397637,6.420170625168172e-09,4.80335821259465e-07,1983.3168056747988,1.68241770876291e-08,1.9521734589938395e-17,9.705621747919579e-11,5.741143284035175e-10,3.695208825409786e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.680237273484684e-08,0.003577070243368154,0.2916642326810393,2.915182500054799e-09,34.999708334906856,6.73802173336684e-10,5.763933833664573e-11,5249.956246296749,3.814311113404674e-06,1.4562943943476705e-20,7.2514987756544655e-19,1.1299113246767513e-21,-7.647486624430147e-21,1.404687181342764e-26,5.7821270600820114e-27,1.7181869098614786e-07,2.402739683203117e-07,1.63391824626699e-11,3.0785851940658405e-07
2200,0.0009549157141512142,5.24687450114423e-05,5.833231340034294,5.2745552475864105e-06,0.054724358275875386,1.4084364189821959e-05,2.6554810417781037e-07,1.6418261602404948e-06,93.32894755935042,1.4514696516533122e-06,52.49956202129185,1.2529000797271575e-07,3.0822596594405663e-07,816.6598608580243,0.4083296599921553,1.0618571343136663e-07,3.970966440780445e-15,1.5675698962138693e-16,1.8288032108310086e-10,8.23201859756668e-11,11.666569444769463,5.491124847210862e-10,8.16433037149962e-16,5.527021656688192e-16,3.858663173801913e-15,1.458320629440008,7.33928602707635e-09,5.364862198801544e-07,1983.3168056628235,2.4677013704809323e-08,2.868662708640197e-17,1.2613826071723939e-10,9.420631442564945e-10,3.8267875376469445e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.205308419307481e-08,0.0036165218597668664,0.2916642301266431,4.066897675771117e-09,34.999708334813825,1.0461764312432734e-09,1.214854742516361e-11,5249.956244251565,5.8658125472003924e-06,2.026208882734397e-20,-2.2252808158060835e-18,1.6487214532402016e-21,2.508721850664262e-20,7.574054375262215e-26,1.0711289895503701e-26,2.1013161238019157e-07,3.0998221202659223e-07,1.761762153675419e-11,3.0500647142130435e-07
2300,0.0009518156321223339,5.376768243608283e-05,5.833229994607005,5.54578689007918e-06,0.05473667637650287,1.465420512319863e-05,3.4554519422704687e-07,1.6577226208503386e-06,93.32894583944679,1.5077404375078016e-06,52.499562023652196,1.26121424304504e-07,3.266892969827758e-07,816.6598607610435,0.40832956273461196,8.538094572719862e-08,3.910219658582733e-15,1.8717507031268547e-16,3.6702881724544435e-10,7.696085542627208e-10,11.666569444626777,6.366327478077455e-10,4.506441971434247e-16,-1.6358766998391225e-16,5.645558759066679e-15,1.4583205049286991,7.518262848359876e-09,6.078935866679401e-07,1983.3168056593283,2.6427060326337004e-08,-3.2366828034790964e-17,1.5980936882557041e-10,1.8842875207907297e-09,4.352088602930842e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.4460813913149004e-08,0.0036025389224032794,0.29166423034655325,3.963694527782089e-09,34.999708334758544,8.29796745918262e-10,9.600697444527232e-11,5249.956244554736,4.994186606728561e-06,1.7811621077813023e-20,1.8219690061582366e-18,1.4148363100561687e-21,2.290869792520708e-20,1.2651318385258378e-25,1.0859393202675555e-26,2.3741231738912436e-07,3.5160827204342075e-07,1.9893336856631123e-11,3.455904691081773e-07
2400,0.0009501927689715159,5.582162414199775e-05,5.833226947924351,5.767427185728031e-06,0.054700694587741856,1.731133152300105e-05,4.182309594672959e-07,1.7563703877713568e-06,93.32891470013148,1.5174169417946795e-06,52.49956194858467,1.330384359034883e-07,3.373014744694628e-07,816.6598607179768,0.4083295611554264,1.1985904304029186e-07,-1.7457415387537508e-15,7.661305122759067e-17,3.718342450839573e-10,6.170983256694469e-10,11.666569444278116,1.084885185146918e-09,-4.1772820309797403e-16,4.0593089635437735e-16,-4.832687739393659e-15,1.4583204583235367,9.505965515185054e-09,6.556177236103015e-07,1983.3168056633388,2.8198643766418375e-08,2.1480256046424493e-17,1.6167673214329506e-10,1.9275985963442226e-09,4.580722853873607e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.226285349390135e-08,0.003621489908454108,0.2916642282679463,7.1644066663238e-09,34.999708334530446,1.4283122392093337e-09,9.831979969759006e-11,5249.956245143279,8.31714084293438e-06,6.202560901353373e-23,9.703367455755948e-19,-1.953867765494789e-21,2.951853822274592e-20,-1.8345370642203371e-25,9.485018165316339e-27,2.5397901922765375e-07,4.1567132951944186e-07,2.4121195968167863e-11,4.1059257409099224e-07
2500,0.0009496074213250476,5.9615012308641917e-05,5.8332233899360375,5.9592575974802635e-06,0.0547008038443128,1.8261334931798455e-05,4.585604406453274e-07,1.808686077695116e-06,93.32892821836104,1.566720331580237e-06,52.499561927951184,1.3879618712807314e-07,3.64571528308268e-07,816.6598607258599,0.4083294369564489,1.6159491171062912e-07,2.661828163979972e-15,2.06962033490518e-16,6.550992989638547e-10,6.202590641725579e-10,11.666569443948944,1.418107932275731e-09,1.5652407478545782e-15,1.0232652655841667e-16,9.277561389881827e-15,1.4583204478461127,9.047555856888111e-09,7.435915062154624e-07,1983.3168056537293,2.7894576500128582e-08,-2.799072701280277e-17,1.935418447101784e-10,1.834731547937964e-09,5.0157927912106826e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.580018263242712e-08,0.0035927324644586017,0.29166422832977246,6.3652283421905236e-09,34.99970833418492,1.0864074413063837e-09,6.640297505080471e-11,5249.956243715941,9.258236359747897e-06,1.9661171618406062e-20,2.1122979828463576e-18,-2.41567752882948e-21,2.153971427421839e-20,-8.86608412461016e-26,3.567284710052141e-26,2.7052310347345457e-07,4.626318731104747e-07,2.7764888895845328e-11,4.983908155329509e-07
2600,0.000944732786841048,6.258900711813061e-05,5.833223587031417,6.005717672373733e-06,0.05472903676643199,1.926108995186916e-05,5.112186108928797e-07,1.9369903615309735e-06,93.32891988656615,1.6830714804051885e-06,52.49956190411197,1.4272680906408797e-07,4.2473011976658464e-07,816.6598606634598,0.40832941578394627,2.0814433229705083e-07,5.831451298976237e-16,6.797525963929714e-16,8.438397905399884e-10,1.172397462316352e-09,11.666569443512753,1.511168377835552e-09,1.3207113296145396e-15,6.827591796065616e-16,1.2012711538060134e-14,1.4583203528330166,1.0054103870269547e-08,8.024813055755969e-07,1983.316805645749,3.527429285019451e-08,-1.783902841894322e-18,2.1783422952322784e-10,2.1462667139870915e-09,5.390760557511895e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.995774317280775e-08,0.0035784220301641498,0.2916642266657394,1.0014989870943814e-08,34.99970833428772,1.3084434984662752e-09,1.601832409578247e-10,5249.9562397126565,1.1091362631255556e-05,1.8753294993709088e-20,2.6648574887902183e-18,-1.1490448223642348e-21,-4.718819093074055e-21,1.9718128473234983e-25,3.252083628607948e-26,2.957034680113263e-07,4.755343182163569e-07,4.012175801092855e-11,5.440257636442298e-07
2700,0.0009426103444184002,6.318268826553833e-05,5.833221338319932,6.096056060535362e-06,0.05472849130705554,2.1500584371254488e-05,5.520492126336966e-07,2.0047781914171985e-06,93.32892090530659,1.703239802818437e-06,52.49956185888594,1.494032549767454e-07,4.422664993212944e-07,816.6598606344007,0.4083293505157528,2.408218604021065e-07,2.0716169123161237e-15,2.1714520993676475e-16,1.3254494915580592e-09,8.477282182444786e-10,11.666569443271632,1.8309754690535258e-09,1.4540168498349209e-15,8.518923647037221e-16,6.026774258723542e-16,1.4583203444560078,1.2219191932019397e-08,8.746744113257719e-07,1983.3168056410973,4.1248297325624696e-08,1.5444616224968188e-17,2.38619796402128e-10,2.86186997186735e-09,5.718632718127303e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,6.131869564909894e-08,0.0036114035296743556,0.29166422502652717,1.1640412832187935e-08,34.9997083340321,2.068986949108581e-09,1.5173021221366563e-10,5249.956237834988,1.0575152238613434e-05,1.7518478401763096e-20,3.7085952745148765e-20,-1.6557515099226633e-22,-2.2302074632323948e-20,1.451671818727582e-25,-3.881715934900263e-26,3.4163552150503623e-07,6.327000330364929e-07,3.7097270628520814e-11,5.295772264513696e-07
2800,0.000941795398151741,6.567382580285449e-05,5.833216689468551,6.313929700638591e-06,0.05470549293342912,2.3214969889737962e-05,6.440813033748776e-07,2.028037379811994e-06,93.3289224608734,1.8089598323655724e-06,52.4995618216954,1.494873431275025e-07,4.609135352840222e-07,816.6598605032533,0.40832934132711984,2.66934377154557e-07,3.4302298503270205e-15,6.723546169617893e-16,1.4321581806367844e-09,1.519851987305411e-09,11.66656944294024,1.9643530519785555e-09,1.015310327550167e-15,7.857008505849682e-16,1.5661575817927454e-14,1.4583202131518163,1.467112790889892e-08,9.148087713759366e-07,1983.3168056400577,4.41837034139479e-08,9.120837078659857e-18,2.5423255926340946e-10,3.1549948675646294e-09,6.533204276348985e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,6.809768882102697e-08,0.003597751412909437,0.2916642204534553,1.2725162677879259e-08,34.99970833377421,1.8892042849722018e-09,2.6283699651563347e-10,5249.956235891268,1.2958944430938845e-05,-8.570146026822055e-21,3.20098926710106e-18,-1.637335524473635e-21,1.6310932780016276e-20,1.597896566706851e-26,1.5987617558710784e-26,3.413234622527883e-07,6.783876871497286e-07,4.7171314841785365e-11,6.003385806672084e-07
2900,0.0009392678201924347,6.846989787806613e-05,5.833213881370145,6.721630369277615e-06,0.05474000575536812,2.5489365806348103e-05,7.214974906609868e-07,2.097976172062564e-06,93.32892505777201,1.8906370681158186e-06,52.499561761753675,1.5725317920650886e-07,5.090350248873787e-07,816.6598604555898,0.40832926077087106,2.88819339056919e-07,5.524372029607466e-15,8.50419680334603e-16,1.5593258493965384e-09,1.7002846825066199e-09,11.666569443194938,2.0868740349283535e-09,2.22271510860586e-15,6.21516634502271e-16,1.2308139577572931e-14,1.458320132970179,1.523311265433079e-08,9.993777506468258e-07,1983.3168056285772,5.220184794661253e-08,-9.220106593313312e-19,2.9432585085186226e-10,4.253329925747785e-09,6.6137844482724586e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.107726018100881e-08,0.0036138153718777224,0.29166422022537714,1.4343706849620092e-08,34.9997083333898,2.7292713055641566e-09,3.0062467987927113e-10,5249.956236318711,1.5001169951294477e-05,-1.2949738884614444e-20,1.8601942199669256e-18,9.370763899557148e-22,2.6554436008715722e-21,1.8322739868617458e-25,2.233658780468391e-26,3.9559741067556716e-07,7.181136560376773e-07,5.593305008734235e-11,7.024947830199268e-07
