miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,mw4e2cf0b0_bd70_45a4_9e60_eba82fa5c3e4,mw469042d3_a94f_4ebe_af1c_1ead580aad2a,mw6c404de5_5b24_48d6_a0c4_5491e07b1f72,mw8c2b9a07_22c3_4912_adb1_167a38ea4cb3,mw819d0d09_05ba_4674_85ba_5c9439fb77f4,mw2be3652b_79af_4228_9d1c_9d65c7d0c70f,mw6a63ae22_6bb4_4dcf_992f_9287439dd556,mwcefd1303_4967_4502_af6d_e75c88c4d548,mwe043d306_ffdd_447b_9826_4df8abbece4d,mw6591152c_8b5a_4c9b_b095_956988a01ba0,mwe51f72d2_84fb_4b43_b900_521410fdf99c,mw72ca05d8_25b0_4765_ba03_a6a0eb846aa0,mwe70b2c96_44b9_48eb_967a_7eb850a916a6,mw64e9cef3_5dd3_43f3_ad04_58e8fc07a91b,mw6d041b25_87db_4394_9b8b_7ac61e01f359,mwd68cbf38_9266_4dfb_aa00_f817c3421aec,mwa6be116e_72f1_439e_bca6_eb61f79cc68e,mw6a8501d2_9479_41ae_8616_1e8d0e1bbfa9,mw3cec90c2_500e_4f30_b6be_325ef5194755,mwedf22864_05a0_40c3_a0d5_ede45a3e7e8f,mwd3e1ba39_ab10_4702_addd_fb6a7e184a4b,mwfa9d903a_b5e5_4a38_a649_dfe4719577aa,mw2e632a32_3823_4933_95cb_19567cbcc66a,mw8bdbd17d_f542_4b8c_88c6_a82eaf997a43,mw18e5caa7_26eb_4521_b217_da75bb3193ad,mwf5c3f9df_7ccf_4ca7_b241_471a66720da8,mwa4fcfa0c_6944_42fc_8c74_7865f13953c8,mwe0bb059d_deaa_45fa_b7dc_ec1c4409c4ca,mw7a1594c9_f04f_478c_9f5f_ccbe0b95a820,mwbdb849d8_2b25_4551_8de8_adc8bead2303,mw931f65a6_3967_4ac2_9904_ba791b216fc2,mw85e2714d_e6e5_47d5_9ffc_d90573faebe1
1000,0.0009883424853035637,2.5308327204399794e-05,5.833259357091063,2.663611338428632e-06,0.05474576423913326,3.1975499964250623e-06,-2.528487132704276e-08,7.23600191758084e-07,93.3289550827135,6.058045964268856e-07,52.499562386824124,5.836606253954485e-08,4.641635659756866e-08,816.6598611158219,0.4083298788990165,-1.5532908706934738e-08,-7.968202142350225e-16,-3.545540398197844e-16,-1.358368912419653e-10,3.805246978660134e-11,11.66656944503954,1.9975943636979668e-10,4.0318706900066384e-16,-4.090729200747635e-17,7.365835832965702e-15,1.458321030321757,3.273177148704312e-10,6.819093815258778e-08,1983.316805692526,4.376954693393942e-09,2.34448706007104e-17,2.391124682533376e-11,-3.322341193765257e-10,9.805430875977779e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.002170302264368e-09,0.003594199575880161,0.29166423759193716,-1.1544005806576642e-09,34.99970833608117,3.2660570155186243e-10,-4.008236475971763e-11,5249.956250400144,1.4035304567315878e-06,9.94397459189964e-21,1.9535345215609677e-18,4.821437354390623e-22,1.2330974319107103e-20,-1.8569573050897694e-25,2.4282801237918887e-26,2.0400385497875065e-08,4.5734771038642135e-08,-1.6738416614498452e-12,-2.198227364957874e-08
1100,0.000984585234991917,2.606919907637497e-05,5.833256571552127,2.866833394910404e-06,0.054708648460960206,2.1921723623572017e-06,5.5384719798176605e-08,8.423934712630524e-07,93.32895461461598,6.915465924892289e-07,52.49956234678246,6.469251436457458e-08,8.011234260744091e-08,816.6598611214317,0.4083299329129877,-1.5525213224455992e-08,1.172332069936058e-15,3.482203293260581e-16,1.691245353162342e-10,-1.1754741904954462e-10,11.666569445111485,4.3219384207682576e-11,-8.897248397752915e-16,-5.220899326460048e-16,-2.4988941646589856e-15,1.4583210552680266,-2.1892141661506508e-10,8.778913758009092e-08,1983.3168056916763,2.473805692875877e-10,-1.5388999539039158e-17,1.0980842580718442e-11,2.2165772309893183e-10,1.251241394052854e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.028634648520422e-08,0.003604786205393031,0.29166423623382987,1.7403654307036735e-10,34.99970833569139,-1.425481099926118e-11,-4.492059649980738e-11,5249.956249100674,1.0856050696740607e-06,1.0415530602005477e-20,-2.5144797162895633e-18,6.9376512868770595e-22,-3.1861390628281557e-21,-1.6278080006743974e-25,3.058916395235569e-26,4.675381393109099e-08,5.675067836590177e-08,1.905799772001806e-12,7.493885185164709e-08
1200,0.000982321853413184,2.81629542131828e-05,5.833255383582439,2.989135650992325e-06,0.05471890269668756,4.224654741858997e-06,1.1735461815713471e-08,9.649406226287774e-07,93.32894160182956,7.378844339399093e-07,52.49956235582376,7.303221925149427e-08,1.0665247486039162e-07,816.6598611548234,0.4083298834412036,5.01218978860822e-09,7.729524478008317e-16,2.61200643333206e-16,1.448375344933219e-10,1.165558752169426e-10,11.66656944493974,3.3853851575255114e-10,9.978373379279704e-16,4.00048499112815e-16,9.10101792384697e-15,1.4583209791985718,6.632523688681728e-10,1.6241904201016748e-07,1983.3168056851682,5.521228521856284e-09,1.3929505890208142e-17,1.4285780993582242e-11,1.3689098825870152e-10,1.2901868299518397e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.4812260724464102e-08,0.003607742274974607,0.291664237731324,-1.2692676162689715e-09,34.999708335486304,-1.9119316202875964e-10,-8.808894779413047e-12,5249.95625101867,1.8849747802459046e-06,-9.786790203856428e-21,1.6609556546311193e-18,-6.60997456656993e-22,-2.503201369355457e-20,-5.252843132666523e-26,-9.892643174811748e-27,6.178644055357682e-08,6.425982904106275e-08,-3.3770561549997623e-12,-3.49710908832888e-09
1300,0.0009817123246699316,3.079050879889785e-05,5.833254128509543,3.3268685749272173e-06,0.054731217459019,4.742314124991194e-06,6.166416121732621e-08,1.0283266952421692e-06,93.32893530641601,8.381661581665451e-07,52.49956230821687,7.749734182433666e-08,9.26561938317169e-08,816.6598610732241,0.4083298614152962,9.450775518263388e-09,2.06194987695176e-15,2.404302652741774e-16,1.6292811800351075e-10,-8.75036390195575e-11,11.666569445349577,2.649145827465709e-10,6.775533189814007e-16,2.102180669574257e-16,9.0798067587804e-15,1.458320990574413,1.453726524406339e-09,1.442642688360062e-07,1983.3168056922527,4.364880900060842e-09,2.0713189767768798e-17,2.5294454211663508e-11,1.6720109348969685e-10,1.7539262878143365e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.630712953790592e-08,0.00361233912162687,0.2916642335521524,-3.9012989838285047e-10,34.99970833572152,1.7883151142832696e-10,-4.174675913043585e-11,5249.956250429871,2.3081261878603832e-06,-5.42366893791244e-22,-3.830648255957083e-19,2.240562521074843e-21,-1.9353263726956976e-20,-7.087467048199764e-27,-1.6757668003114358e-26,7.426339233822998e-08,7.933416765136372e-09,1.5238076837835866e-13,2.046458505358165e-08
1400,0.0009784110017540943,3.3909710418101174e-05,5.833250457006465,3.4987205432247802e-06,0.05472326447817777,4.654369521472931e-06,6.360136581989326e-08,1.0946370426239723e-06,93.32892815047613,8.859287162699727e-07,52.49956227899081,8.376425607557351e-08,1.3716260818307998e-07,816.6598610550167,0.40832980356018317,3.2825854075894277e-08,-1.0656262952228195e-15,-1.5073577324434372e-17,2.1617439531621747e-10,-2.0404191566301132e-11,11.6665694449145,-1.246756427685601e-10,1.127869631092543e-16,4.3014712867108785e-16,5.630042392000305e-15,1.4583209243579538,2.247186583736937e-09,2.002688443498845e-07,1983.3168056859163,7.662912530358385e-09,2.456398130290739e-17,1.759391349047993e-11,1.8107080371364375e-10,1.8359517928817866e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.499409405092427e-08,0.0036193515043547405,0.29166423657901275,1.6758579309073209e-09,34.999708335836814,-1.7213210894647296e-10,3.0887553978641127e-13,5249.956249355025,8.983742600693362e-07,-1.8563412550218486e-20,-2.241534506425668e-18,2.340877315082411e-21,-2.85118103907146e-20,-1.1592811371510505e-25,-6.960495809350126e-27,6.521290716571924e-08,9.277525886421744e-08,9.682841660120551e-12,2.572859883595875e-08
1500,0.0009763520282217278,3.585812223126687e-05,5.833247072742239,3.719132824158383e-06,0.054705038298495844,6.838467561281111e-06,1.3545350368420557e-07,1.1169019954620514e-06,93.32895734147293,1.0073375864311034e-06,52.499562279830826,8.640339787052737e-08,1.4190118441430848e-07,816.6598610788368,0.40832981722690037,2.3999576473481273e-08,-3.2596482272801917e-15,1.5229869202331977e-16,2.4546246570038666e-10,-6.724128655186368e-11,11.66656944534988,-1.3141142849966446e-10,3.6068741536384417e-16,1.0713875689610452e-16,-7.438671968739934e-15,1.4583209495719558,1.350545700768318e-09,2.7050326362177165e-07,1983.3168056855568,4.820611309270748e-09,2.129069676747551e-17,4.9210192532344515e-11,1.6091347472183512e-10,2.0114514608543163e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.0431393865084085e-08,0.003605834878796644,0.29166423702980615,1.5636913076142348e-09,34.999708335727476,1.9715491353910328e-10,-1.2446954721097031e-11,5249.956251075105,2.4082337861966133e-06,-1.8772306061340277e-20,1.8784496663908867e-18,-8.99960560219475e-22,1.2912855682779393e-20,9.252160494832111e-26,-1.4380035888141727e-26,6.913073956077924e-08,1.4008148447548775e-07,3.024258845543313e-12,8.089613758379564e-08
1600,0.0009727022284410201,3.698679206736792e-05,5.833245323984795,4.070486728425486e-06,0.054711674014503935,7.057276189458233e-06,1.1992640886227963e-07,1.2313929553662356e-06,93.3289314495666,1.0466653684177378e-06,52.49956221344313,9.177781642912244e-08,1.4468193610860366e-07,816.6598610221566,0.4083298146790801,2.5845610102678925e-08,1.4821554124368728e-15,-2.4495409286069276e-16,2.887827038938678e-10,1.8105019238172092e-10,11.66656944494716,2.7179558595257045e-10,9.666513194383143e-16,1.863441600846296e-16,1.2711390643358718e-15,1.4583208913206105,2.7273412183913528e-09,2.4873484362071265e-07,1983.316805683642,9.185122854589692e-09,3.820781391656716e-18,4.3121480665698675e-11,6.594814043809596e-10,2.3401434431341623e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.4075343219363414e-08,0.00361911144228453,0.2916642331516985,8.692232494886208e-10,34.999708335600154,3.3184022465620423e-10,-4.2204111878283516e-12,5249.956250849239,2.3729660011869997e-06,9.977042688958095e-21,-2.965710428757809e-20,1.86605471407008e-21,-1.6201072265154642e-20,-1.496334307883864e-25,-3.6454940299278435e-26,1.0772880829558603e-07,1.251162262563164e-07,-1.0651621363509745e-12,1.5261915459593636e-07
1700,0.000970048085360434,3.9113353766205576e-05,5.833243643133303,4.304890618362734e-06,0.05471809979208901,7.636822130858918e-06,8.690549484007508e-08,1.3299891156922228e-06,93.32894936221746,1.0628649599732225e-06,52.499562197564714,9.435068096874735e-08,1.9349386147314212e-07,816.6598610335809,0.4083298251169057,2.4683646699940108e-08,1.9113879064454185e-15,-9.900682388044546e-17,3.533350147749249e-10,2.544193583838416e-10,11.666569445192401,3.2802657730065636e-10,-7.16621628739078e-16,5.420163595662319e-16,-5.8195010035526665e-15,1.4583208405068342,2.2185045353362863e-09,2.995951811976591e-07,1983.3168056810714,1.2455589040759133e-08,3.372917997566021e-17,5.4262783653446045e-11,3.542000801262373e-11,2.5479104805306854e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.7026795483455214e-08,0.0036235890514624636,0.29166423386103124,-2.381103868391576e-11,34.99970833547458,5.630823234414823e-10,4.6060633336070355e-11,5249.956249759027,3.1013947736555146e-06,1.7657749070556126e-20,-2.111369362013241e-18,1.9335547321729924e-21,-8.473046486429247e-23,-1.8042135439404998e-25,9.582248430101948e-27,1.1808211018649686e-07,1.2128668242216107e-07,5.255418195551228e-12,1.212171549796992e-07
1800,0.000964722854045822,4.109368555174552e-05,5.833240910323638,4.234175885133728e-06,0.05470769056626106,9.393722848384034e-06,1.1379641262894623e-07,1.3682484396147815e-06,93.32894208140036,1.1415711872484307e-06,52.499562156906116,1.0062675330696689e-07,1.895435868315663e-07,816.6598610125019,0.40832974418899814,2.1062648042787312e-08,-1.7891865287655605e-15,-3.922337966944587e-17,2.3874371575389445e-11,1.1088442436175056e-10,11.666569444963809,2.628383115696574e-10,1.042725267890301e-15,-1.8837496447861871e-16,-1.6265760819825094e-15,1.4583208335875588,4.535484603523008e-09,3.788945529306779e-07,1983.3168056819236,1.3418145680877915e-08,2.96328461958396e-17,7.694179876961278e-11,2.303877235366699e-10,2.974367981029217e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.7457712727177148e-08,0.003594813870802747,0.2916642347349295,2.407987605131264e-09,34.99970833576877,3.0822281992683137e-10,-3.143840345503312e-11,5249.9562495075415,2.8097976353381595e-07,-5.134576006123277e-21,9.696305970905918e-19,1.6222887735874114e-23,1.5993671793062503e-20,-7.070991153432633e-26,3.033591942511182e-26,1.2056125396412438e-07,1.598576293348993e-07,1.2531914867724732e-11,1.5756744672622726e-07
1900,0.0009637041758548455,4.3729306248508894e-05,5.833240522589584,4.5818079683983825e-06,0.05474371921349031,1.0431406800989293e-05,1.999149715143798e-07,1.4501293175476075e-06,93.32896116058274,1.231688118541993e-06,52.49956212997592,1.0932453989458034e-07,2.391385131561301e-07,816.6598609397957,0.40832975370617447,6.067139466139414e-08,3.7071212587768806e-15,5.3245465667436667e-17,1.3057500721769972e-10,4.687069938494601e-10,11.666569445129142,5.994903397121439e-10,7.685116347765377e-16,8.037685605053983e-17,7.247727816215753e-15,1.4583207584889308,3.3453570052025136e-09,4.123698410244563e-07,1983.3168056788484,1.477176424951047e-08,3.077147847614502e-17,7.444297321638826e-11,7.869442528322977e-10,3.192573253499099e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.30391919933509e-08,0.0036188450379039862,0.29166423402219677,3.4566218991043596e-09,34.99970833518236,2.671762371443089e-10,5.954957334466129e-11,5249.956248984765,1.1402174517670042e-06,6.874984807694582e-21,-7.907225026232077e-19,4.685373235230764e-22,-2.333574535687804e-20,-1.448221586816579e-25,3.183385349846874e-26,1.385347595517311e-07,2.1441411841735035e-07,9.884035850147441e-12,1.9302554158451592e-07
2000,0.000962709629393226,4.694184932736258e-05,5.833236283704576,4.939276197809164e-06,0.05473873547507364,1.1868041619755143e-05,2.3823437782525174e-07,1.472413029253633e-06,93.32891577355852,1.3424154696467556e-06,52.4995621050481,1.1328636925726167e-07,2.3111380880079014e-07,816.6598609904587,0.40832969053883567,6.179757538632454e-08,1.5494553816614341e-15,3.89334841467478e-16,3.237736604863549e-10,3.975849221631144e-10,11.666569444660466,2.564632431052095e-10,1.0651757475156826e-15,1.5041517353872352e-16,-1.4130502624261943e-15,1.4583207550228123,3.778760656516014e-09,4.6992236382733987e-07,1983.316805673068,1.9072944081009943e-08,-6.816787064271575e-18,1.0545025197067231e-10,7.438251897596898e-10,3.554932473513672e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.373918210915963e-08,0.0036170498565353047,0.2916642335829537,3.762167347776161e-09,34.99970833544564,7.405705996811035e-10,8.650181765622349e-11,5249.95624694775,3.877258516301901e-06,2.3194914351702838e-20,5.618337327976413e-19,1.2666558830546096e-21,-8.494520159954574e-21,-9.410737166040167e-26,-2.2819101458763628e-26,1.7189007779634165e-07,2.2842025139087263e-07,1.655897958926194e-11,2.7710945690545414e-07
2100,0.000960014257945062,5.095043727992738e-05,5.833233877517393,4.9752075447633805e-06,0.0547421132532401,1.3616687431644647e-05,2.189576548820518e-07,1.5206879321150435e-06,93.32892157868932,1.3573994221148479e-06,52.49956207813583,1.1785555668946132e-07,2.874133327775912e-07,816.6598609298395,0.40832962846869547,9.72632806947967e-08,-3.1822138828075765e-16,3.9599827395465422e-16,4.2764606464394426e-10,1.852556400898037e-10,11.666569444588724,3.927371274788855e-10,1.1457562124326656e-16,-2.8337053932963217e-16,6.460768482448799e-15,1.458320614052973,6.146574434291781e-09,5.297486687349228e-07,1983.3168056711227,1.8094671159343344e-08,3.089885714463035e-17,1.2277604876804775e-10,1.3235006044477646e-09,3.596966421539212e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.154788862850638e-08,0.003622256020983258,0.29166422976259876,3.5271828687214807e-09,34.999708335109794,4.768548886302821e-10,1.0018724263194881e-10,5249.956245271097,2.164134134907193e-06,1.234532888750451e-21,-2.0879221269909e-18,-9.159453650762945e-22,-2.5004039114978746e-20,1.0369110700735942e-25,-1.6507619480102977e-26,1.838716965669856e-07,2.4105366080494086e-07,7.677195960434239e-12,3.0881152031562515e-07
2200,0.0009563431230702402,5.3033807932600534e-05,5.833230481805386,5.348026982368639e-06,0.054738201239134865,1.3411501573641062e-05,3.362258098210178e-07,1.629413229909178e-06,93.32894665356895,1.4311786825928448e-06,52.49956203208017,1.258176121505053e-07,2.9975598885032635e-07,816.659860812629,0.4083296661541717,1.0839682966023483e-07,2.9542392859762996e-15,4.05719090937168e-16,3.201802669560154e-10,5.789960042090138e-10,11.666569444790893,9.369337758938906e-10,-8.233228536876032e-16,-3.903744837200202e-16,5.359363494703156e-15,1.4583205771173913,6.251961010995354e-09,5.494559738613336e-07,1983.3168056699624,1.8666711001024822e-08,-3.2927688248495925e-17,1.2595955445108654e-10,1.1414357126585004e-09,4.20911195490836e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.4337129525134666e-08,0.0035888973424882237,0.29166423096586697,5.294794253468218e-09,34.999708334684286,1.0639224616240562e-09,9.971409608288567e-11,5249.956244512756,5.635239607433831e-06,1.5905421894948162e-20,-1.1048391350973775e-18,1.5884774366480982e-22,-3.687329076875631e-21,8.220907813032869e-26,9.838981593016462e-27,1.9073235765422494e-07,3.16941218917485e-07,1.8551164412660807e-11,2.9948760192518187e-07
2300,0.0009533297603662155,5.424111181469772e-05,5.833230712581839,5.308071822063341e-06,0.054700954446493096,1.665891571000428e-05,3.621336289928265e-07,1.7277740804344538e-06,93.32893415977107,1.477907292408063e-06,52.49956197986565,1.2544753781660942e-07,3.230651325702058e-07,816.659860810951,0.40832958690821114,1.320122967222425e-07,2.6183684310738774e-15,8.863695260554343e-17,5.910077558246878e-10,2.1470892171189492e-10,11.666569444194284,1.0086310784627617e-09,3.9525254428464254e-16,8.373283607555698e-17,1.1753667721950003e-15,1.4583205434829325,8.258396554986324e-09,6.434582425222538e-07,1983.3168056628938,2.7761010918517045e-08,-3.037499261297504e-17,1.2139361898390778e-10,1.6018248214135807e-09,4.038768644812607e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.8003277186959225e-08,0.0035876482745440343,0.2916642301029146,5.021275647998786e-09,34.99970833507573,1.0260071917160697e-09,9.002019247529971e-11,5249.956245613655,5.527490719382254e-06,-1.248334482312751e-21,-5.302741280652968e-19,2.4487047095554836e-21,-9.687913870618973e-21,1.760595181754782e-25,3.518720323660607e-27,2.436083924134623e-07,3.2705806560986207e-07,1.7821172154598997e-11,3.778270910001152e-07
2400,0.0009508932573323525,5.7331642222112205e-05,5.833226275346647,5.693423516224726e-06,0.05474314491065463,1.6098558292583663e-05,3.4765860781859303e-07,1.7857476944590695e-06,93.32894832638463,1.5585212322872347e-06,52.49956198382016,1.3637498853724381e-07,3.2998904468004684e-07,816.6598607882846,0.4083295363377696,1.1894789114870984e-07,3.866398122225455e-15,1.8630204132089556e-16,8.975881501780726e-10,5.118797006714401e-10,11.666569444419006,9.749428758125563e-10,1.0622732614745848e-15,3.0385901873856452e-16,-5.862990049392284e-15,1.4583204747237135,9.171156004010474e-09,6.978994786568298e-07,1983.3168056589486,2.97569441165287e-08,5.5282059418031146e-18,1.697630430406436e-10,1.5294744632287201e-09,4.469407453188548e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.849808871158826e-08,0.003622696274568177,0.291664227134822,7.70960907185164e-09,34.999708334247245,1.1708537799126349e-09,9.703885999448928e-11,5249.9562421465425,7.92073376015726e-06,-2.0658527954957068e-20,-1.5864133303160345e-18,-2.0330670600754834e-21,3.402632533514233e-20,1.0972408552703593e-25,-1.3614321950951485e-26,2.7166359962400797e-07,3.665822667817655e-07,2.022088555818857e-11,4.214493837016767e-07
2500,0.0009491932232188141,5.741471322376763e-05,5.833223965080266,5.712505303811463e-06,0.05474634043362007,1.855166264486699e-05,4.2264358687489617e-07,1.7904062567650087e-06,93.32894116423589,1.6246083041680474e-06,52.49956194602032,1.396904772167912e-07,3.728138368218347e-07,816.6598607598197,0.4083295296958966,1.9301730664951795e-07,1.4997522775174874e-15,3.648632422493356e-16,9.018723123480362e-10,6.8208252614402e-10,11.666569444191943,1.5684900247189239e-09,1.2610685494719713e-15,2.222246837899082e-16,-2.1729842885211927e-15,1.458320406285979,1.0153100093684311e-08,7.816755182099585e-07,1983.3168056526329,3.025959082265673e-08,-2.3664673617031654e-17,1.8613337212089618e-10,2.5094877848537004e-09,5.278845142408308e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.452658619615782e-08,0.003593555031305584,0.2916642269698531,6.914230497348985e-09,34.99970833444428,1.0250243940033014e-09,1.1848919117665773e-10,5249.956242579362,8.319381934233183e-06,7.032006618450873e-21,4.44009298044193e-19,1.2259043398567177e-21,1.5224470944176365e-20,7.732075929022682e-26,1.821671475551909e-26,2.830293352516995e-07,4.0756830124116846e-07,3.638548614595307e-11,4.653934106912389e-07
2600,0.0009435260134688264,6.204451812462058e-05,5.833222921668111,6.170109782785269e-06,0.054723596027784226,1.971487087222113e-05,5.449728991364087e-07,1.8591402025791072e-06,93.32892521482466,1.657393457069855e-06,52.499561918283256,1.4516237576289129e-07,4.2209563748622466e-07,816.6598606369894,0.40832944017450473,2.1175587045334152e-07,3.4615354206195965e-15,6.319923013644297e-16,9.416619830538333e-10,1.1060834250571613e-09,11.666569443637941,1.60749308370288e-09,1.1897040342251546e-15,9.416315145953964e-16,3.377492274644328e-16,1.458320380520307,1.075284929383939e-08,8.357273917320949e-07,1983.3168056464451,3.7692700888677755e-08,1.9486923735210284e-17,2.166653249674902e-10,2.1659637076669694e-09,5.712642377323965e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.829523893200556e-08,0.0036009220726144816,0.2916642263373138,8.56998508869804e-09,34.99970833419401,1.3533416922016366e-09,1.1326435524184046e-10,5249.956240531675,1.0223027087267772e-05,2.54518796688684e-20,2.726624047731772e-18,1.3393187501983301e-21,4.3474033633577196e-21,1.4559149296235862e-25,-3.672912422176121e-27,3.0150927748453236e-07,4.89214277705098e-07,2.862425465809214e-11,4.654456006468497e-07
2700,0.0009415460306703517,6.39506929731395e-05,5.833221032849918,6.366927566029097e-06,0.05470084169848583,2.1639313673447934e-05,5.947803776859639e-07,1.9831558037540823e-06,93.32890767167426,1.7131457561312174e-06,52.499561830406925,1.4924923196984032e-07,4.260470968271727e-07,816.6598605659962,0.40832933628740825,2.533527869370277e-07,2.3322867581781384e-15,2.491502568708979e-16,8.824311950133475e-10,1.1323344160488541e-09,11.666569443264672,1.9904153860922856e-09,4.0853454436500387e-16,5.220201003234809e-16,-8.409224677228858e-16,1.4583203415290673,1.1513363261863525e-08,8.888931938833612e-07,1983.3168056476202,3.739299177115926e-08,1.2240471589390038e-17,2.0753463089651575e-10,3.013479104449454e-09,5.89925371700028e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,6.723879162816767e-08,0.003584418412888044,0.2916642247504824,9.22597621554463e-09,34.99970833341285,1.7295599445028864e-09,1.3396386147129716e-10,5249.956237667058,1.1963729433948377e-05,2.606232447213425e-20,2.1664831741523926e-18,-1.7868375381496754e-22,-2.2058103705420387e-20,1.732036944159369e-25,3.100447730500159e-26,3.1343766181843904e-07,5.711774406151641e-07,4.546151988886395e-11,5.545218821657632e-07
2800,0.0009405224324552905,6.589825283079708e-05,5.833217260057951,6.343755200182883e-06,0.05472799602160849,2.2937999890906798e-05,6.386113236112997e-07,2.0135554895421005e-06,93.32892823590387,1.761313329675069e-06,52.499561822983516,1.5276557082500017e-07,4.838361044443576e-07,816.6598604708903,0.40832930795911104,2.609551891624092e-07,7.48495555830865e-15,5.979679645917828e-16,1.4873247231009253e-09,1.3252287352911416e-09,11.666569443045207,1.8899517551779937e-09,5.405966942038805e-16,1.0181872874563908e-15,1.3372471297986244e-14,1.4583201921662778,1.4420763843359115e-08,9.712862475153784e-07,1983.3168056343793,4.679775264182449e-08,4.683452767507126e-17,2.4897975758640254e-10,3.272438598413278e-09,6.193933087612195e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.067776755846516e-08,0.003588116773495168,0.29166422295824657,1.377777700941215e-08,34.99970833360262,1.8420887748427482e-09,2.0243352679502262e-10,5249.95623670182,1.2207928459577689e-05,-6.020019838457202e-22,2.438343096268391e-18,-4.923780580426549e-22,4.497577251907231e-21,1.1887003168521014e-25,3.717657594763281e-26,3.419469967806088e-07,6.12365447593164e-07,4.4262163941334095e-11,6.233723574303788e-07
2900,0.0009376220329977636,6.729003725328394e-05,5.833215874151923,6.538568231780076e-06,0.05473974298905773,2.432237671652748e-05,7.235446419263565e-07,2.0962057289334705e-06,93.32893006876462,1.8292396226170192e-06,52.499561761992545,1.5659027622652617e-07,5.002235823769343e-07,816.6598604669397,0.40832922265162913,2.9496705430369827e-07,9.017290739828048e-15,5.877453178569177e-16,1.6002089988512528e-09,1.300055353904816e-09,11.66656944311301,2.378159572726408e-09,2.6890025315699394e-15,5.114939988753156e-16,6.193413854802753e-15,1.4583201232497096,1.4519044121443478e-08,1.02227541042134e-06,1983.3168056323943,5.065317075541717e-08,1.6920917004860625e-17,2.7318964526653547e-10,3.930810826853432e-09,6.923766530720763e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.105008015983119e-08,0.0035756557722674263,0.2916642178578826,1.3067580975673272e-08,34.99970833292552,2.1704509929778917e-09,2.2391554881850894e-10,5249.9562344433425,1.6534480136619012e-05,-1.915291741194451e-21,2.8681875757648135e-18,-7.878777258927541e-22,2.0058718814604606e-20,-6.358594957354582e-26,1.767708212887577e-26,4.0272446909077764e-07,6.809508754326785e-07,5.521802292688086e-11,6.98118274715811e-07
