miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,mw4e2cf0b0_bd70_45a4_9e60_eba82fa5c3e4,mw469042d3_a94f_4ebe_af1c_1ead580aad2a,mw6c404de5_5b24_48d6_a0c4_5491e07b1f72,mw8c2b9a07_22c3_4912_adb1_167a38ea4cb3,mw819d0d09_05ba_4674_85ba_5c9439fb77f4,mw2be3652b_79af_4228_9d1c_9d65c7d0c70f,mw6a63ae22_6bb4_4dcf_992f_9287439dd556,mwcefd1303_4967_4502_af6d_e75c88c4d548,mwe043d306_ffdd_447b_9826_4df8abbece4d,mw6591152c_8b5a_4c9b_b095_956988a01ba0,mwe51f72d2_84fb_4b43_b900_521410fdf99c,mw72ca05d8_25b0_4765_ba03_a6a0eb846aa0,mwe70b2c96_44b9_48eb_967a_7eb850a916a6,mw64e9cef3_5dd3_43f3_ad04_58e8fc07a91b,mw6d041b25_87db_4394_9b8b_7ac61e01f359,mwd68cbf38_9266_4dfb_aa00_f817c3421aec,mwa6be116e_72f1_439e_bca6_eb61f79cc68e,mw6a8501d2_9479_41ae_8616_1e8d0e1bbfa9,mw3cec90c2_500e_4f30_b6be_325ef5194755,mwedf22864_05a0_40c3_a0d5_ede45a3e7e8f,mwd3e1ba39_ab10_4702_addd_fb6a7e184a4b,mwfa9d903a_b5e5_4a38_a649_dfe4719577aa,mw2e632a32_3823_4933_95cb_19567cbcc66a,mw8bdbd17d_f542_4b8c_88c6_a82eaf997a43,mw18e5caa7_26eb_4521_b217_da75bb3193ad,mwf5c3f9df_7ccf_4ca7_b241_471a66720da8,mwa4fcfa0c_6944_42fc_8c74_7865f13953c8,mwe0bb059d_deaa_45fa_b7dc_ec1c4409c4ca,mw7a1594c9_f04f_478c_9f5f_ccbe0b95a820,mwbdb849d8_2b25_4551_8de8_adc8bead2303,mw931f65a6_3967_4ac2_9904_ba791b216fc2,mw85e2714d_e6e5_47d5_9ffc_d90573faebe1
1000,0.0009881534321957628,2.341974052224522e-05,5.833261100350591,2.47862222125451e-06,0.054728086059491934,2.4304492130327312e-06,1.34915263447572e-08,7.704868772200139e-07,93.32897496066191,6.159196925751581e-07,52.499562391594615,5.919226163954069e-08,7.261138696902558e-08,816.6598611386673,0.4083299213756299,1.1312437525944809e-08,-1.9450016099688782e-15,1.4010285453566356e-17,-1.7150609850914574e-10,-2.1087577210061956e-10,11.666569444954375,-1.0120235939650512e-10,1.935550034935802e-16,-3.901241728762417e-17,-4.1273351825858164e-15,1.4583211224392707,1.4640027097825845e-09,7.504754620007054e-08,1983.316805694747,1.4118029200817887e-09,-1.8433100572695855e-18,-2.5853304935237672e-12,-1.765319634716053e-10,8.656746446115313e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.751891732677605e-09,0.0036193345849551794,0.29166423444756007,1.873408043112014e-09,34.99970833585413,-2.6787489580454974e-10,-3.499467994119745e-11,5249.956249002956,1.3398025070570876e-06,6.67179385962585e-21,-2.0927415183061026e-18,2.587657759835449e-21,-3.361230933629183e-20,-7.409908350080915e-26,-3.5720293103198084e-26,2.8280315855189772e-08,3.371931906877675e-08,6.294079552064266e-12,1.911516651752438e-08
1100,0.000984205695761706,2.7173330162817288e-05,5.8332582951897445,2.7351617612126097e-06,0.054709348084154674,4.182598373383409e-06,1.1002211882036633e-08,8.89980752070767e-07,93.32895757317665,6.762204210283652e-07,52.499562376869775,6.266876985787014e-08,9.242523384949306e-08,816.6598611044475,0.4083298697262704,2.9235365034663474e-08,-3.2678920409144913e-15,2.5984093980605394e-16,-2.3660947009295317e-10,2.6677411990584503e-10,11.66656944526035,2.9698511952474343e-10,-8.959005828260823e-16,5.012779491346862e-16,-8.113379620442496e-15,1.4583210351910838,-2.1244604695782472e-10,9.997898190941668e-08,1983.3168056860525,1.7593933524864082e-09,-3.158541263143706e-17,1.60103044244977e-11,7.352190776945905e-12,8.922781826982235e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.181702368765095e-08,0.0036222494565660884,0.29166423788985607,-1.4371310276359304e-09,34.99970833555392,2.0607544446981608e-10,3.856562005743088e-12,5249.956249124446,2.0348720232966996e-06,2.1262586859821118e-20,6.728246567639495e-19,-1.0539586355461378e-22,1.2570837930182451e-20,-1.9996879652242235e-25,3.754765443742662e-26,3.6956985281341586e-08,7.612253179404577e-08,-1.8087545002787008e-12,-4.309238073784536e-09
1200,0.000981625582458119,2.8741769157905784e-05,5.833254627632222,3.0189793780182995e-06,0.05475127911440579,4.079728582633664e-06,2.315441366811616e-08,9.247584491000526e-07,93.32892742557465,7.389397724271728e-07,52.49956233642732,7.18337644292106e-08,8.331019084700992e-08,816.6598610817821,0.4083299107617396,-2.217740519595411e-08,2.3477474413188993e-15,3.5821047242437454e-16,2.466265932232671e-10,1.89699156917933e-10,11.666569445327388,1.6536958829232422e-10,6.889986867978919e-16,1.9877477080718215e-16,-4.15240437524581e-15,1.4583210000982678,1.6462761377846767e-09,1.9709676901105838e-07,1983.3168056849593,5.080269299478617e-10,-2.092364857418854e-17,2.765008480049172e-11,-3.5405863094865293e-10,1.1094280925873603e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.2376046170820867e-08,0.003608315388170724,0.29166423597553975,2.1673235146281697e-10,34.99970833534663,4.474703646716587e-11,5.2818244015139545e-12,5249.956248553792,-1.4308339765839652e-06,3.131440678946452e-21,2.733746217973964e-19,1.7005105196312897e-21,-1.6415766946103554e-20,-1.4250869150118558e-25,-3.0828069534576637e-26,5.3333678438176526e-08,1.755327922432078e-08,-2.4934318656968536e-12,9.391957937717352e-09
1300,0.000980987203872744,3.084987390708994e-05,5.833253255496648,3.3587606548297447e-06,0.0547430932805702,5.685999794294529e-06,5.7785187091938956e-08,9.651285496357033e-07,93.32892380832385,8.794251166474384e-07,52.49956232892615,7.867072126514433e-08,1.0958262153212199e-07,816.6598610720607,0.4083299135522344,-5.184480073426417e-09,-2.4660058698301937e-15,-5.259046099676119e-17,6.269763101857691e-11,-2.491133052088883e-10,11.666569445250236,-1.1587783417446823e-10,1.0996298234457795e-15,2.420203606471666e-16,7.236396873187268e-16,1.4583209599860762,1.0650133890490016e-09,2.2401142039707176e-07,1983.3168056910424,6.5435816338347025e-09,2.81193030140373e-17,2.974851838333229e-11,4.930720474900037e-10,1.6972006055367418e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.49605188247624e-08,0.003610148223128705,0.29166423472769737,1.6640721333438561e-09,34.999708335847636,2.985757103779894e-10,1.309906235325008e-11,5249.956249031947,8.726541287166151e-07,-1.0054373286089311e-20,2.8397620533022037e-20,-2.473066950271149e-21,-3.1596182949677065e-20,4.857865057500377e-26,5.041419745617619e-28,4.880292792569228e-08,6.848634048567401e-08,6.013498697948337e-12,1.7114983801327165e-08
1400,0.0009762650122833177,3.4641788623814034e-05,5.833249555146398,3.5780141327245366e-06,0.05474928014521796,5.266543556959292e-06,1.1919961724689282e-07,1.0280518431379671e-06,93.3289577872872,9.176142469050133e-07,52.49956226376334,8.1811488994409e-08,1.2023986326028293e-07,816.6598610955027,0.4083298539527363,2.1206404046690482e-08,-5.6939451030591e-16,-6.198206102832044e-17,1.4821070869654e-10,2.721989857084861e-10,11.666569445348047,3.8508164570297444e-10,8.11267996060844e-16,-2.2145626512489447e-16,-8.15359956125272e-15,1.4583209775160537,9.488962084222247e-10,2.0688260845446515e-07,1983.3168056833583,2.425280230662397e-09,3.539006766623112e-17,2.0334928793219818e-11,2.3172674811472715e-10,1.5846755897671064e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.6245751212414004e-08,0.0036242311919251744,0.2916642345683203,-7.527087808691272e-10,34.99970833554398,-1.114797213869128e-11,1.4320698277257331e-11,5249.956250716487,-6.205034742430998e-07,-1.3124136118502231e-20,2.6586747676047265e-20,-1.6950058564205375e-22,-2.8384149458353024e-20,1.0017892830000865e-25,2.846389947353542e-26,6.565891490245387e-08,5.713262044496974e-08,5.1633940600285e-13,5.787037080319283e-08
1500,0.0009734790426810802,3.616405856270913e-05,5.833248458004242,3.87021955533057e-06,0.054728739293835156,6.710801881982505e-06,6.486627185126409e-08,1.1802047800309158e-06,93.32896835576534,1.0114991553545055e-06,52.499562227978366,8.923723151529674e-08,1.6098752084467562e-07,816.6598610799077,0.4083298072563676,1.8836591644311735e-09,3.0367236706333544e-16,2.569048164261986e-16,1.0378695310427173e-10,-7.625463851876512e-12,11.666569445188022,3.8654694565654857e-10,8.563110887811348e-16,-3.124596522257471e-16,6.019243660989079e-15,1.4583208821395939,2.9145311555972196e-09,2.7790841629008984e-07,1983.3168056834606,4.559374106848271e-09,-3.073683938835613e-17,5.181074302528648e-11,-1.3955921032625992e-10,1.941303464791859e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.9729412009128226e-08,0.00362026988325887,0.29166423303118455,1.0689887426639188e-09,34.999708335325245,2.447112543471602e-10,3.223120485822227e-11,5249.956249100678,1.628385967638892e-06,-9.94217577602684e-21,-6.854586901290594e-19,5.830190076832069e-22,-2.4581997781279357e-20,1.6284767830008235e-25,-3.179313488058894e-26,6.3780437928836e-08,1.1413915228769918e-07,9.190996347333058e-12,1.0500679069478823e-07
1600,0.0009704788842716373,3.691191335464811e-05,5.833246551697053,4.013100676058687e-06,0.05471833484839951,7.635987539248608e-06,1.56508212423633e-07,1.2149498738809064e-06,93.32893951423698,1.0370737836593345e-06,52.499562239777305,9.613640053612097e-08,1.4533913356684838e-07,816.6598610959154,0.4083298063799312,4.1963520472241776e-08,3.569764471984333e-15,-1.6521286928944473e-16,3.3369553630136274e-10,1.8159860406432282e-10,11.666569445184587,-8.666117104827136e-11,6.671062064344542e-16,5.317071307971808e-16,-5.487595964601001e-15,1.458320865061072,1.5045277378096731e-09,2.511654326437498e-07,1983.3168056809611,1.0550118764537776e-08,-3.253692858574583e-17,4.3106282432239894e-11,-1.5644452117858865e-10,2.3429087747994097e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.1344755202108134e-08,0.003605110651953626,0.29166423564571553,-4.747658294378905e-10,34.9997083354204,4.4136081109438275e-10,-1.591009510566833e-11,5249.956250098124,1.6320101091719747e-06,-2.1719053178338633e-20,-2.454730705495313e-18,-2.1696736612360547e-21,-3.3375505188957117e-20,6.690192155066554e-26,2.4611395683149003e-26,9.136525304642081e-08,5.8043368136204126e-08,4.047500271283517e-12,9.884862175190533e-08
1700,0.0009692987872569575,4.1756665388446786e-05,5.833244913489755,4.08257770057486e-06,0.05471721613819045,7.361130892186986e-06,9.228715057458625e-08,1.2938358348731662e-06,93.32892217942499,1.0886498416972442e-06,52.499562205015955,1.0050357948498123e-07,1.7985825433385816e-07,816.6598609859019,0.4083298401400413,1.1785199222513107e-08,-6.928471127100033e-16,3.4308398794650946e-17,-7.583448937773293e-11,-1.7992186978952466e-10,11.666569445095787,2.8936931786711694e-10,-1.0778160003068235e-15,4.110390614676686e-16,1.4949800861571293e-15,1.4583208533670784,2.3917150664725593e-09,3.5592797767720666e-07,1983.3168056835914,1.3117128919493574e-08,-7.118087582257656e-18,7.079067540612189e-11,-3.2064498877753184e-11,2.2340499098037725e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.598483365000724e-08,0.0035896129118350296,0.2916642344703689,1.056830462617885e-09,34.999708335252045,2.4021973529022374e-10,-1.580958730646292e-11,5249.9562488903675,-2.4343039661036878e-08,2.287711691763753e-20,1.2128143393891427e-18,1.1932169851349437e-21,1.886679884154199e-20,-1.6390315578096136e-25,-3.9083436540658353e-26,1.1319863592682076e-07,1.7708001682883463e-07,-8.273578183721759e-13,9.698009887897556e-08
1800,0.000965309166362975,4.115176148906096e-05,5.833240816376501,4.421520923730212e-06,0.05473276189845045,9.319513266482664e-06,1.741550214719258e-07,1.4048665153674912e-06,93.32894423307224,1.1282755837344825e-06,52.49956216668024,1.0292768270097964e-07,1.8691393443554786e-07,816.6598610500947,0.408329716100047,6.440142487291221e-09,7.112254491997496e-16,3.2259238216896827e-16,-1.326742688800442e-10,2.5680383912996267e-10,11.666569445089351,4.556046842106876e-10,-8.120726573761158e-16,-4.089631361457496e-16,-8.01653844484927e-15,1.458320812495353,3.329812479852738e-09,3.467278256595365e-07,1983.3168056748382,9.96549246286267e-09,2.773740082534515e-17,6.279148715340143e-11,7.681339255948005e-10,2.9976334320465547e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.742423226369202e-08,0.0035935419475380706,0.2916642333670795,1.5717068025490162e-09,34.99970833522012,3.5052457189544563e-10,6.3737323620976e-11,5249.956249702844,3.161982016188875e-06,-4.836370589266789e-21,1.5633361442363688e-18,4.87066789818166e-22,-1.8386480180651537e-20,-5.394782510483474e-26,-1.0300897735743387e-26,1.2153241872686077e-07,2.2016741303095768e-07,1.1847701497216821e-11,1.1284628441958505e-07
1900,0.0009623578540924763,4.418892244573757e-05,5.833239245093797,4.584752265153922e-06,0.05473880902028876,9.596595252378058e-06,1.5934546450350083e-07,1.4712287679844565e-06,93.32894136575462,1.2171048089680007e-06,52.499562123774034,1.1131935635904731e-07,2.0232545961990355e-07,816.6598610224602,0.4083297763033746,2.4730286097172674e-08,-2.3529927268376072e-15,-6.994965091102131e-17,3.6656434098887077e-10,1.238218788904775e-10,11.666569444989397,6.826857328965496e-10,-2.0004934408171368e-16,-7.513028233792658e-17,-2.6805789403571215e-16,1.458320744608829,4.340487068975955e-09,4.2795880339822124e-07,1983.3168056718207,1.608288666068218e-08,3.432904155300713e-17,8.339517798860531e-11,8.983221236614436e-10,3.1404580111445497e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.13806030129493e-08,0.003582507451184655,0.29166423241599904,1.0453863562665943e-09,34.99970833495534,4.993497163591591e-10,7.604635161196624e-11,5249.956249175838,2.758993164031004e-06,6.355386538035214e-22,2.95218111613775e-19,-5.782236205564272e-22,3.6873552942135766e-20,8.818690251107024e-27,-2.6541286339337236e-26,1.3844126895184198e-07,2.496651660304882e-07,1.02572348060998e-11,1.8628069029615886e-07
2000,0.0009607378328046517,4.5926270908764104e-05,5.833235675839489,4.9382680251797075e-06,0.0547162743407513,1.1887198320325092e-05,2.2057689644172276e-07,1.5385765975997892e-06,93.32892431072312,1.2831833433116536e-06,52.49956213413692,1.1194461866877607e-07,2.4556697280169066e-07,816.659860956038,0.4083297261487904,7.910340656629446e-08,-2.951956575436168e-15,1.0102874087077192e-16,4.4529979826640443e-10,1.9277249044548903e-10,11.66656944448653,2.571555028278249e-10,4.957220419910063e-16,-3.863556762097755e-16,3.0376783863005354e-15,1.4583206862040197,4.486648887141813e-09,4.690683264553225e-07,1983.3168056736781,1.493731170450496e-08,3.658993157612231e-17,7.571466428394823e-11,7.265876278710398e-10,3.07932384470017e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.398125184391984e-08,0.0035917120824467885,0.2916642325795587,1.8265894243425525e-09,34.999708334969995,3.374906617956667e-10,-9.373062171255932e-13,5249.956246711553,3.834606081862655e-06,1.626112902101803e-20,9.055388360962357e-19,1.8304511752306972e-21,1.9728967506626708e-20,-9.248520432261044e-26,-1.716215086582219e-26,1.5939474545926365e-07,1.818505331954773e-07,1.8867789807302592e-11,2.784264018879817e-07
2100,0.0009581868974458453,4.938651040133075e-05,5.833233378432946,4.869565085765619e-06,0.05472012145269141,1.2768032928125486e-05,2.5863670563359944e-07,1.5860821275702196e-06,93.32894287969019,1.363444544073493e-06,52.499562097244315,1.1501936868642245e-07,2.589829885074625e-07,816.659860944815,0.4083296602173669,6.920929582950686e-08,2.116883906011238e-15,-2.572521206795879e-16,4.975591928018645e-10,2.972794989225105e-10,11.666569444519823,6.783518100026816e-10,-1.8487876893239781e-16,1.9288687640943045e-16,-8.512174140994297e-15,1.458320685712037,5.7010637333353395e-09,4.928891174790894e-07,1983.3168056677077,1.7319784685904066e-08,1.660032000104113e-17,1.219452164634342e-10,1.0799802161249851e-09,3.866211437597134e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.056006141187239e-08,0.003579204254053333,0.2916642336603777,2.996189054877883e-09,34.99970833471796,5.480265732316791e-10,8.040609282478706e-11,5249.956246168813,4.992957332862239e-06,-1.5813237605959365e-20,5.317333950741641e-19,-2.5144218546146396e-21,-3.57880713058686e-21,1.9064790737247346e-25,-1.4188822269005562e-26,1.9665207109758913e-07,2.52684508005446e-07,2.178966016500343e-11,3.042054564059083e-07
2200,0.0009574493794519965,5.2867562437377535e-05,5.833232577294389,5.073409435484461e-06,0.054699998082286976,1.5077794639625448e-05,2.990525486719393e-07,1.6368994823053933e-06,93.3289565326348,1.4202700092252349e-06,52.49956206430695,1.247561918492349e-07,2.9004380358594896e-07,816.6598608706211,0.408329611727396,8.815371325014784e-08,-2.471750150403127e-15,-2.50497801602773e-16,3.020692095893051e-10,5.7784037166958294e-11,11.666569444781846,4.873884766827726e-10,-9.048133866302824e-16,2.7325404856956475e-16,4.817556055700828e-15,1.4583206242450406,6.218086697922059e-09,5.879649474535261e-07,1983.3168056684056,2.094783298539426e-08,-1.7379535056728913e-18,1.2350215021358693e-10,1.3124589236155725e-09,3.853669300771129e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.3074861748217394e-08,0.003585335166507688,0.29166422977742895,5.5059753705964525e-09,34.99970833502969,5.490924496158422e-10,3.380085809252556e-11,5249.956247102471,5.0564313275267785e-06,-1.705788615034761e-21,2.5323513538462353e-19,-1.4069688361675854e-21,-2.8765540807845226e-20,2.285961051328452e-26,3.5331302366991613e-26,2.218007247291456e-07,3.05319072383968e-07,2.1023355216499765e-11,3.46479151148809e-07
2300,0.0009550979849368961,5.343231910272001e-05,5.833231129925596,5.366968816523758e-06,0.05474996391537384,1.6689235871627808e-05,3.167940142083152e-07,1.7117557082135511e-06,93.32894253894285,1.4834261429956936e-06,52.49956201682376,1.3071502190371386e-07,3.073448454900087e-07,816.6598608605019,0.4083295894404288,1.4952245908482702e-07,2.373338803868314e-15,2.931773762449976e-16,2.571649504988739e-10,4.86159885908396e-10,11.666569444574293,8.632669364919021e-10,-7.167893752291476e-16,5.85919177762102e-16,3.824260977739586e-15,1.45832055934485,6.989223022230922e-09,6.339245257759094e-07,1983.3168056652999,2.486803747627998e-08,-3.0429726625884144e-17,1.5911384306069736e-10,1.1559289739092534e-09,4.525851391129717e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.7476971308661343e-08,0.003591362617966982,0.29166422880324333,5.024492812080233e-09,34.999708334804694,7.273558909713045e-10,5.2566128704641e-11,5249.956246149796,6.7321733778420185e-06,6.290017011811862e-21,-2.2494738520577926e-18,-7.823029959886242e-23,2.429781345983476e-22,-2.1642596329908768e-26,1.049918972011818e-26,2.450841190869693e-07,4.020852614447191e-07,2.097456740610197e-11,3.6875120260428345e-07
2400,0.0009510689031579685,5.6045024887933446e-05,5.833227169448289,5.671360179000059e-06,0.05473261944558718,1.623963323077041e-05,4.0348739317279714e-07,1.8146973225706471e-06,93.32895533074124,1.5542611581298574e-06,52.49956194463536,1.3669380425792756e-07,3.337639352127567e-07,816.6598607532987,0.4083295749416397,1.168989021511877e-07,2.2202565450176817e-15,2.692386792817162e-16,5.050263523407103e-10,6.910815642873344e-10,11.666569443934327,1.3259178423384638e-09,3.1480502475480846e-16,4.882759262741291e-16,7.702094555931178e-15,1.4583205169962634,7.79022367395054e-09,6.953330002193395e-07,1983.3168056560953,2.402255102640934e-08,-3.225409005657173e-17,1.419455717313938e-10,1.3181863499212686e-09,4.817771997523435e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.139377482405474e-08,0.0036103943120339792,0.2916642295274895,5.9615147124233e-09,34.99970833488421,9.158992803955071e-10,1.4335888483208043e-10,5249.956244303774,8.39725063758662e-06,-2.0925663754381383e-20,-1.0151733533814586e-18,-1.7283040424387377e-21,2.7440961570633295e-20,1.839486471974404e-25,-3.5265839471513504e-26,2.71147451079572e-07,4.39049761213619e-07,2.042812466597961e-11,3.801183511395537e-07
2500,0.0009477605573291679,5.9494068705558885e-05,5.833223390775738,5.8573902311592946e-06,0.05473314072268081,1.7703791832235614e-05,4.2816228996952273e-07,1.7942942344257103e-06,93.32895651324172,1.6330145514919104e-06,52.499561948763414,1.3530697998753913e-07,3.6363782431505855e-07,816.6598607009344,0.4083294882146133,1.435874086330414e-07,5.0909150501063665e-15,-4.7098923208421905e-17,9.667071900124869e-10,5.895635275564953e-10,11.666569443781519,9.931014090519196e-10,-3.3890275693337023e-16,-2.0011648958437648e-16,-4.9397657740895356e-15,1.4583203910066587,1.0178539968720417e-08,7.63860196948672e-07,1983.3168056582851,3.416978482264599e-08,-1.2035170790435833e-17,1.761349245793251e-10,2.4896432390392265e-09,5.1947268156510895e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.839285756783961e-08,0.0035968639221100524,0.2916642262895492,6.625885401430193e-09,34.999708334089156,1.4832216149933272e-09,1.4698529466768785e-10,5249.956241112145,7.336901321040912e-06,-9.737378091184966e-21,-7.871136160688781e-19,2.658354381198217e-21,-1.925021548863379e-20,2.0410347612923677e-25,3.164732805949823e-26,2.806344397355357e-07,4.451194179315161e-07,2.912732035109007e-11,4.1073155222599945e-07
2600,0.0009437348936004921,5.9414256445261664e-05,5.833223080066176,6.018497800242153e-06,0.0547175515041515,1.937738628792365e-05,5.090355539596325e-07,1.9403491447451457e-06,93.32891906053052,1.6597096984685043e-06,52.4995619186564,1.415083169641567e-07,3.9824977029504706e-07,816.659860664696,0.4083294736588277,2.1203665708981861e-07,2.1834013967444804e-15,3.4430870767049587e-16,1.0133038626452089e-09,8.261016332011124e-10,11.666569443919132,1.7732790048159243e-09,1.9129685794958105e-15,8.263502363981229e-16,2.3473310671141867e-15,1.4583203420430517,1.2136852528524376e-08,8.022318314096606e-07,1983.3168056471818,3.594289697337911e-08,1.0037101345614675e-17,2.163825927242198e-10,2.199041389592339e-09,5.673230591205164e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,6.21351570778495e-08,0.0035864855658742046,0.29166422735550485,8.539887744188623e-09,34.999708334291654,1.7200616500735224e-09,1.699300286003755e-10,5249.9562410340495,9.125027550469593e-06,-1.7077790946312116e-20,1.0641765408036001e-19,1.7849276317736725e-22,1.0513206862374545e-20,1.4541013519200006e-25,3.0371227006721297e-26,3.1020378034565716e-07,5.391967539515323e-07,3.687145763916979e-11,4.689487675892898e-07
2700,0.0009438465539942682,6.26761796502374e-05,5.833219413573233,6.198321967628891e-06,0.05472199981871444,2.2371447076351905e-05,5.214941920283345e-07,1.9730716445637587e-06,93.32892250305859,1.747252093163021e-06,52.49956187904651,1.4941797734348816e-07,4.297481442248237e-07,816.6598605716897,0.40832942392988997,1.95970279194287e-07,5.507046449850557e-15,3.105438729156398e-16,8.649196177758687e-10,9.363564142278247e-10,11.6665694432093,1.5330231218237142e-09,7.124097672961043e-16,2.615843626433686e-16,1.3285551307708653e-14,1.458320293102947,1.1521627920451997e-08,8.952142092952748e-07,1983.3168056476295,3.61186790169809e-08,4.747412691117017e-18,2.3867760475716446e-10,2.418402324757077e-09,5.717658635867321e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,6.190756853514955e-08,0.0035905154628573144,0.291664222843887,8.778520632247806e-09,34.99970833395466,1.939011253239222e-09,2.043393659712694e-10,5249.956238898637,9.852056380501476e-06,8.328323827809066e-21,2.973567181680283e-18,3.507602922294915e-22,-3.1184625915597837e-21,1.3986587465003635e-25,3.966757102124893e-26,3.17875531290162e-07,6.108271583809031e-07,3.574816725063353e-11,6.162196949026055e-07
2800,0.0009389798203112839,6.679102237285277e-05,5.833218922097665,6.326453656122275e-06,0.05473372588913293,2.3671302689913215e-05,5.948191235017332e-07,2.0094180989238194e-06,93.32892366572135,1.7606903625952735e-06,52.49956180211088,1.553958429660931e-07,4.5239515885340535e-07,816.6598605015481,0.4083293036364415,2.793028332781298e-07,1.998450817767101e-15,5.735641849134169e-16,1.4035349708225499e-09,1.0164108263173758e-09,11.666569443176478,2.1395623469918344e-09,2.6413509258680476e-15,5.798669924108686e-16,6.4919003625399455e-15,1.4583202816702385,1.4073099332241444e-08,9.405965208006036e-07,1983.3168056396244,4.683332702254754e-08,-7.726166029918369e-18,2.336118731212159e-10,3.5802892460479163e-09,6.45331611099902e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.093101938558678e-08,0.0036131394813993067,0.29166422233092404,1.1226526262605988e-08,34.99970833320072,2.1723193226335694e-09,1.9238009196075642e-10,5249.956236513088,1.470301662731604e-05,1.8143698995151452e-20,1.3124234031283517e-18,2.1751666381840447e-21,1.8208045599145245e-20,2.705682886707685e-26,-3.5435340652321705e-26,3.5971401443763105e-07,6.824586346860217e-07,4.588947356827358e-11,6.451606673879983e-07
2900,0.0009376559404972645,6.628461793732215e-05,5.833217094737615,6.633825564193754e-06,0.05470774920819119,2.439551541474961e-05,7.390611816514007e-07,2.1120696626543426e-06,93.32891799210707,1.8813290192368463e-06,52.499561769632756,1.5977298681660732e-07,4.9517882910257e-07,816.6598604865785,0.40832918139991586,3.1568190756675373e-07,9.315652191804507e-15,3.8715887343876984e-16,1.331317010618236e-09,1.2939693822302621e-09,11.666569442709907,2.309609125048038e-09,2.983853677911652e-15,8.488331492549329e-16,1.8413100962129152e-14,1.4583201247045294,1.601134814187694e-08,1.0091184797674114e-06,1983.3168056351076,5.305829764906065e-08,1.0333867917814749e-18,2.6478842265236396e-10,3.9742018635887845e-09,6.85327629143754e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.38407406338809e-08,0.0036216989042870983,0.29166421968609046,1.2955739328652823e-08,34.99970833279299,2.7474335079575194e-09,2.5721036779087973e-10,5249.956236059203,1.439323185973955e-05,2.921770750901508e-23,-1.7685606013612993e-19,-2.8845193206347465e-22,-1.908925401913346e-20,8.01112209402848e-26,3.681828690438757e-26,3.9107788389670436e-07,7.796961934223757e-07,5.6795166804033244e-11,7.069863697386081e-07
