miliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,43.196109164803964,12.258792189212839,26.74275278546058,42.099132638255256,99.9978584352264,0.0002887026045927505,0.009228286222769772,0.023155847167331035,0.01638499316288899,-0.006149304263669615,-0.0024343329518686364,349.69999632421496,269.96665024724155,-0.31481007426417634,-0.005063409301026391,0.03025301054373662,0.196832384190238,3.2394101521518026,0.0051119709935717765,0.08866133226359099,0.004420856458506791,88.96299711247192,44.59081897992567
100,30.858574844842853,0.05000055896707875,26.837736556605474,41.55827109760024,99.99420125174971,0.0001901169809400403,0.6137698001613059,10.424879103937537,0.07886271836918575,1.730244400594064,0.0254481017008683,348.51663900906493,269.70323506266226,-0.4459844921951306,-0.0005998012087006234,0.030253009952368376,0.19683266571171804,1.4567631540860635,-0.0025052927827796494,-0.12045440910011718,-0.009640932705472942,89.03835776804667,44.58180308808811
200,30.24749846465025,0.08074192707627087,26.975350275664628,41.1295972347732,99.99377612086319,-0.00022296152872575072,0.5791404065247617,10.125632707725469,0.13444908176591672,2.3471782847200062,0.041378086035346616,349.2857197846277,270.20926642242233,-0.1900214016898702,-0.005526008099951062,0.03025301096729202,0.19683263833333714,0.8909874438110278,0.005944698771135229,-0.039399685540995696,0.0009055480815688154,88.98041849104365,44.590552555603004
300,29.554103704427003,0.020912043489746443,27.300274898545005,40.828582613762464,99.99060050437592,0.002836954126917505,0.6198188281221104,10.147119783499896,0.18842059385423254,2.5294244064476734,0.04730849153054231,347.74682277902326,269.4254036795495,0.40312579827730366,-0.005706470194373262,0.03025301061949553,0.1968324184139816,0.6603406587711935,0.002126045880824363,-0.034202690600264596,-0.009030347548345374,88.7953981401101,44.58586150264167
400,29.15310261118005,0.04268795631258508,27.72279877704406,40.53213227430465,99.98625715791056,0.0037134391292656375,0.6159762673436657,10.2821185154681,0.2432469355603608,2.6173127970111065,0.057543387643167215,347.78204682823815,270.314299996043,0.838350998625333,0.004524622919225223,0.03025301273084069,0.1968328488497774,0.5943403627068712,0.007280316388929878,0.037495706796894276,-0.009211967088268921,88.72083456314644,44.60724412240094
500,28.294801569191737,0.13260675549373147,28.07952240225629,40.26383855406575,99.98221985694889,0.004741861347142485,0.6562748813534283,10.396332733020586,0.32394719925476473,2.6496371643204584,0.06225851070750773,345.9779282962157,269.5626111830505,0.6373151795726346,0.004447811977254976,0.030253010082397808,0.19683284295313105,0.5624323686799111,0.019958732030289396,0.08629776171884453,0.011008697032517707,88.56924824320247,44.58793519458786
600,27.994729962287476,0.11784140805512822,28.293795340565648,39.98120745457194,99.97651876312278,0.008677899982300284,0.6889084827337661,10.615200882399206,0.38154561155843814,2.6783474626712356,0.07156683176685867,346.2189864905644,269.3691663568041,1.0211069072654346,0.006093362672079284,0.030253011986100916,0.19683275931952054,0.5689501779392987,0.020509036576983893,-0.0002240553494035069,0.010465545550046229,88.49864940920811,44.59132135516461
700,27.01409577642094,0.13054298379000068,28.56805879673858,39.78916928858318,99.97720684178883,0.008406578834032608,0.7065999503534277,10.757957229942889,0.39955721524309334,2.64976712431437,0.07719464655950369,344.9769360869504,268.617572613533,1.9986389738205608,0.007690263937589751,0.030253010397848504,0.19683262124957596,0.5449594025537655,0.03115411963767982,0.06126484780792159,0.015552362505969348,88.39330318337915,44.61260715723868
800,26.649039254670225,0.07754528896961004,28.906592334811794,39.511238262685055,99.97342805186433,0.01283886838205063,0.7269711245675751,10.926156377268102,0.47365172565367525,2.6928497814447954,0.08780305489821845,344.4835253379328,267.42212928103424,1.7821954361954124,-0.00312200106139691,0.030253012557984245,0.19683270504350658,0.5513175392102184,0.03460151627515229,0.14136828525610842,0.00814320888858913,88.2024055053885,44.57733505929269
900,26.08601555009723,0.08291099208219105,29.3441634708151,39.228536663405436,99.9668908938133,0.01523707310479827,0.7499562965926191,11.125780552625727,0.507205001985095,2.6698854368500435,0.09013153904662816,342.6432410365452,266.991717896434,2.4020729105637626,0.008962512181170825,0.030253011922516115,0.19683259513272688,0.5580780648467961,0.040029751144457414,0.4389519210817461,-0.004788171278342892,87.96891225481903,44.57823343193525
1000,25.61310454882646,0.02024881446427585,29.54857970232727,39.11874142047925,99.96649116606656,0.016580409561540076,0.7688739824520947,11.180371163178512,0.5531447603232317,2.7010223068465047,0.09712624847721663,341.5887230498573,266.4486027539187,3.1770971837988613,0.00021608668663185022,0.03025300963532448,0.19683278707248056,0.545628967106192,0.042365061950425394,0.3602833733704792,0.007543454866560644,88.190477455056,44.593971158052234
1100,25.1498077753193,0.12234126454036451,29.76378853376173,38.90744306443792,99.9587859427122,0.017548450365628798,0.7858344323315388,11.346284735396486,0.5916223275339957,2.698608544120437,0.10452200178706976,340.4679912278621,265.82380219818816,3.550304005697506,0.00843695385846401,0.030253011541643154,0.19683286192565952,0.5484495734829219,0.054539583553146295,0.4409849889732323,0.008894586628282899,87.45435078912264,44.56418097948527
1200,24.702131598930727,0.0677523967242773,30.300177052686077,38.64654303474955,99.95739533532056,0.020046378765427336,0.8013432807065641,11.4134721682207,0.60899549302495,2.6899284101892444,0.10915256027937635,338.9216709552821,266.1209801538703,4.7526215472205715,0.01320577135722318,0.030253009696915436,0.19683269708586182,0.5114151513629452,0.05655498160663372,0.4910366109429311,0.01280501510560934,87.21056242790841,44.563717680587914
1300,24.079639170303178,0.06530089320760518,30.38434031242023,38.41761592657904,99.95447950689098,0.022406388000061277,0.8453747294116519,11.692027219135218,0.6458863918160167,2.6892282328178414,0.11594591140451753,337.41975919654766,264.9530955781516,5.223021626312356,0.008538883353605115,0.030253009305688573,0.19683247271080373,0.505922923129127,0.07155839237507972,0.7474739912778131,0.00309335005941058,87.2234019928186,44.52592216382118
1400,23.911285434216047,0.017610870796027744,30.872958415921573,38.30954013974084,99.94791553389165,0.02722122696784286,0.8726941317153981,11.70805708125264,0.6813586694652389,2.726709342117239,0.11956027807308502,336.9051348005377,264.5836435093539,6.27566953530056,0.021615600704857123,0.030253009848410194,0.19683263331584916,0.5066496247942827,0.07711805201343297,0.9230950276391373,0.014419958318729192,86.6848779186121,44.55864980427521
1500,23.473985369512963,0.015866994296903122,31.016214559136568,38.16284002947471,99.94797830056301,0.030285688590609004,0.888885911571902,11.7593011836062,0.7319211563286045,2.7201246467537943,0.12204836806761546,335.36886318637397,263.52902863544733,7.048460433065511,0.018574523920850516,0.030253010129454548,0.19683278191319692,0.5053037430098631,0.08294778410008212,0.7248617498871242,0.01836719258914997,86.40668478193534,44.55602285878278
1600,22.88973434308156,0.025491974194649977,31.30150393060693,37.963918603339486,99.94065310785743,0.030073701450627623,0.9055640268757397,11.896817744899119,0.7428122810038271,2.7161323896757827,0.12899480191769194,334.63949707298957,262.633265090801,7.863309766617864,0.021947708466643595,0.030253010666013776,0.1968327450159991,0.5146032306391765,0.09038707891344676,1.0214222243242994,0.020485936241299234,85.91872410731199,44.51707037501696
1700,22.17431409883798,0.013840898932748202,31.498147312750344,37.75635074993165,99.93838939282712,0.03488738171865776,0.9329485201079959,11.958193833455383,0.789133737091038,2.723506182862774,0.1309405443605747,332.69200102103156,262.0259693559449,8.616044413757963,0.02840768775618112,0.030253009461800352,0.19683251697415088,0.5258361392259123,0.09529992644591363,1.43174171257871,0.02443057008325953,86.11169327864901,44.51506108522301
1800,22.107272741899642,0.09577787259995987,31.761255820256864,37.57239470988056,99.93694401235882,0.035353601524524825,0.9631507518178236,12.070466792713397,0.8168920962522648,2.726524991373321,0.1373276922038908,331.0793578977632,261.083160142016,9.202896108331876,0.04105298861354895,0.030253009363452245,0.19683272273676838,0.4987888998453457,0.10451760213653591,1.3671449409157006,0.02216712495526965,85.66414693810525,44.50719408680743
1900,21.71608658038619,0.12602233436585553,32.04122043875999,37.469395213818494,99.93213675823162,0.039780310974687566,0.9947936750007006,12.167051963471591,0.8305767060958787,2.749222737511059,0.1418651845559275,329.9046251358054,259.755500508151,9.96458243628769,0.03359403717032257,0.030253010454043862,0.19683286472854894,0.5143593686672326,0.11695857876261093,1.832121152718913,0.024974814653051687,85.02659441680012,44.490235470022526
2000,21.443263053945046,0.04046291749617057,32.08120559510248,37.25672808842217,99.92743107517714,0.040809744246759365,1.0153914434572235,12.290310522976528,0.8682772108576787,2.746132351817335,0.15084135142272703,328.4423795725345,258.92284178547976,10.413328812691013,0.04170649574594243,0.030253010248653733,0.19683276334865932,0.48732626974162857,0.12699548065117172,1.9084091170411468,0.026993964886529668,84.8360560160631,44.508321769946264
2100,21.086475534594452,0.14664774162271718,32.402637268670425,37.16232780252607,99.92276576283079,0.04466073173748169,1.0270281769815353,12.363133796676253,0.872428895937965,2.7416814699476726,0.15545288858731196,324.35892265534915,257.86007616166484,11.178984791870908,0.056223570107570196,0.030253010620221753,0.1968325267866799,0.5006428492093102,0.1263795908438964,2.259399737516717,0.016644009795949464,84.56812979490981,44.52115303197363
2200,20.73249106394646,0.1450547838067357,32.75299512801028,37.11912586204102,99.91854366561823,0.04610726359147684,1.0688115556126676,12.40482684317446,0.9039270818461961,2.73987188082497,0.1601757747991375,324.47576442960275,256.19861890741186,12.442197817948049,0.0538839945028222,0.030253011422465746,0.1968324793018236,0.4705061256956714,0.14268173376637924,2.21419407725237,0.0472390238954251,83.76613546841406,44.54673046311516
2300,20.317002985472982,0.11563013925121085,32.961225364113105,37.0136880979067,99.91696408177883,0.0496051574292736,1.0660181858869637,12.518566676258203,0.9456957710906774,2.729965886965187,0.15831068089501488,322.36176516411825,255.43708609729362,13.131682434262231,0.07369953744263018,0.030253009381233365,0.19683238405777315,0.5036393454247932,0.1435687935239404,2.6545200678557967,0.03657199498303643,83.75643860104381,44.52920489180179
2400,19.589152826246107,0.06717804741725884,32.91856303687356,36.73703258558697,99.91166555714577,0.0524412853691688,1.1058901031796589,12.664707270814446,0.9497717078610352,2.7642462924953266,0.16403687293966712,320.70474056782535,254.46854910096167,13.783283968706353,0.07829762359227105,0.03025301168817714,0.19683254311496845,0.49387986192354544,0.15955011401366256,2.766002952941324,0.050493848197924324,83.04787227151276,44.53472055306394
