miliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35
0,149.9804249419313,-0.044100692232792324,10.016132897921183,999.9997640632203,0.0005097436758007332,-0.0064053722992492715,-0.01702559643716483,0.11386874105888185,21.82327320089837,-0.0001903902636223285,-235902.3483758159,0.08940049202830405,109203.08173934641,-1163906.493295208,194.54286622229174,478.22680324800353,-57.62560993453544,4.801143531218824e-05,-0.24207999042666073,-512.5706528265237,-595.2067564418955,-355.362333752645,-908.7368623522226,-786.5197029312467,199.76343458271674,-677.5529896259956,1513.9648404574882,-0.01032097155715836,0.06930405275606866,27125.955981827326,8393.00852350137,540191.5986122513,-286393.01171044615,25424.72294890382,6.512171312074246
100,145.9241832082467,4.046580491370312,4.239700180909236,999.831911535352,0.16982063094459332,1.1620907037762036,0.12751140085661314,1.1687315547241075,-9.59315898454542,0.003781214610019042,-113870.21366045058,0.11713494153606183,-561245.7300512597,782729.7750624779,-150.52821589092318,-915.7893837064421,86.33646346881558,-4.226993279434573e-05,-0.03105162543196642,769.5461140534983,192.57128052883465,860.1201748619418,-1098.7375634760374,-106.69966283397716,-319.39871147272453,1534.4050052620773,637.0040537399915,0.41544071128459353,0.361194610617393,-9758.537948051171,63822.446161632484,-607873.5225539274,-814824.7955012084,800.733330688358,-1.636145293854278
200,146.4150959886259,3.5017015780588108,2.849011620444154,999.8430123094734,0.1569564142010759,2.0751883608504578,0.6733204479771112,3.8387787515899596,-9.951051139188479,0.03953717812239645,592380.0771393226,0.056807411824840726,-553154.0656398194,-479237.720737465,-3.4595281730890837,-409.46526882301856,40.36863231041791,5.080150461169184e-05,0.22845230342974387,-592.5343414806991,-259.1901670041529,339.84242903381227,-604.5246052741167,700.4261051474825,49.66932098982865,1119.2276451083092,961.4550692823448,7.10356072600544,6.919097275590292,-18926.380085393044,-187843.86278885178,-665833.5419102202,-558035.4785135117,-5548.181090418931,-3.7677526221283597
300,147.2624505841073,2.7835264665594273,2.081772470756897,999.8750701254693,0.1254715064944094,2.2209872775918527,1.4242424596593652,6.392058505954191,42.39641921097369,0.04402336986763246,-193180.57740774433,0.11423338460969877,-684292.7996467731,222667.40271795023,-287.5162943845519,-1039.4685613729805,3.073055807263005,-7.805328440396984e-05,0.4866653870673179,-682.3443135295596,-402.9008854524989,18.958640247663197,652.8055321466989,-995.1840774462561,476.86211626240765,1565.7784347813442,924.5444321027518,10.878443568017673,10.979399228071049,1023.8660184078007,152762.0836739052,-118642.92489628267,-633986.9208143667,-15951.041910212853,-3.0830785965147895
400,147.9469069350193,2.1348253971914413,1.657675364476426,999.9040129460229,0.09701943253807943,2.083362344814142,2.130254860431366,7.7372692913215495,14.395622636243612,0.02430247771103302,593165.37102508,0.9381385848454156,-158803.14987277737,1323934.4650128211,99.81020141215663,72.89728626929394,31.92345426556664,0.00034744449305105227,-0.010039020163836591,6.122102864748701,825.9681071406004,702.6266168840025,-862.5391600068817,1172.426333005321,-1171.1411848588434,1771.3655793460653,-1623.660436015719,12.375072072877808,12.493826346089268,-9591.609260222403,-55020.84703829112,677450.5786185618,-1017940.0978844801,26322.69845909791,-0.5579719027217099
500,148.38657040301916,1.5685962835036658,1.1634284694085517,999.9267868453043,0.07515625942492768,1.7583725789424718,2.6788247063105857,7.832066853514705,44.50143419544679,0.013872471732726101,187381.09632538247,1.7352118463606154,119146.03990126419,-229703.4642225322,-32.75940761552176,-1908.3489621503072,107.8963731927451,0.0006648840218757516,-0.3114695282003639,550.8425342417131,-279.13557701983683,227.68117858813517,862.6280076038081,844.3242190546198,-1113.2293092174996,1414.6803819773445,656.0935699858569,12.19161047084635,12.171231576503033,-21139.97655794754,73637.16440732586,734235.2935801167,888077.6164110088,8839.762378258514,-4.580847481433344
600,148.8301568511277,1.212709640944689,0.9585618006753247,999.942866637535,0.05653419544154483,1.4354803319221459,3.229549947118595,7.479310693333775,18.550679115849142,0.008664555796052308,-367366.0282218873,2.740935299850852,-330793.53293234156,756201.7905064131,10.967149739220085,-170.01576387281244,106.61103144556851,0.0013919007607599086,-0.05681395447856652,422.50700950328996,67.59204661838358,443.9129241864478,958.9070895773293,1331.0289764917268,-998.7204513021827,1594.9940631660836,-1135.5557962407704,11.466576231225128,11.390161078342798,14730.812094776715,104704.97340665503,-409800.1650131201,-917374.5077936886,-11648.643353432639,-5.214093236082474
700,149.122758812928,0.9479387884645523,0.7691621900438672,999.9562514249028,0.04312557495505482,1.1440494720494656,3.603144200948425,6.6229969001118185,22.969856419792453,0.005865258993987209,-334505.68864649476,3.656440164805974,378819.4063438564,1126681.0467173262,-205.07164372574144,-695.0784753027467,70.97915773883676,0.0021528685817420023,1.1178626145246242,-209.04469339076323,-497.43962327211125,-270.498518452558,499.4521265348648,863.2820500961932,-841.0960064025346,-1584.440715972336,2565.453611709902,10.540451641120864,10.330259264542315,18770.649146044296,-1378.1222476451899,-385545.7224388504,697229.0215195158,-15150.593093747073,6.598711506400887
800,149.28517563940676,0.6658347329586933,0.4983762639113161,999.9694839286948,0.03317248855588513,0.8973020302692968,4.042918519453399,5.533967547502112,46.75483500233631,0.00392726641903715,-323933.9718864139,4.068942604864208,-22208.77821682327,-927332.7875707909,56.54590017382829,822.881827886439,104.86765402434563,0.0030787749934477592,1.7487585686390057,-631.8054022560045,82.62605076305212,201.5209522434677,151.75426331853203,-188.38258248751518,-45.324963112240084,2263.8120335915187,2300.027708683936,9.787473457592528,9.760132568156143,-21295.399059951826,-69358.71331937492,-162763.5421116301,163254.54557485017,26084.227991135136,3.3346274807750587
900,149.50964256951224,0.5436698805811903,0.3537828785862051,999.9746312724797,0.026164654818534094,0.6953440220465109,4.248949538005692,4.554293514520909,12.56660755937612,0.0026355126543348034,-334893.16018378705,4.168505614505728,163077.07120836354,-350838.129665554,272.7200673234967,-534.6814675281098,109.81859434506201,0.004237473417762105,3.782996939226158,512.6189998513623,-444.47659747814816,442.57688237274476,661.0946904417551,-756.6482989183954,1288.481042376348,1219.2673700027638,-1936.8737896398695,9.057403931856353,8.923325595714621,-3378.923998396568,-140147.7383639924,274663.3755722914,666630.3710070761,14879.592344652805,6.769177894191953
1000,149.60589451536296,0.3730693730322139,0.310019386772722,999.9813562764592,0.0196173245911651,0.5379222559114704,4.4924572411100705,3.700876314203779,78.99322218087468,0.002338041794915581,-371408.37214844604,3.922554764369532,698252.7983739757,-950651.6528952619,246.85198163461547,1668.235337251828,6.1357975845012795,0.0048798882766735475,5.601311220202622,823.8336028219862,472.9188691473252,828.2016115022216,-751.3157840582372,-53.03738341133345,1676.5522653512394,-1422.2256808977875,3.8599690009237975,8.322668225572302,8.310072757525488,24074.77822973723,-50962.95518679897,396344.52688280103,-513866.209124081,-11301.20372289802,1.5256408543627802
1100,149.6807416418906,0.3271692683209094,0.2034618829102721,999.985696315466,0.014660409294298224,0.40953506281870666,4.669301909005652,2.959941826197635,88.28287554564864,0.0019583541409805595,515001.6633701566,3.777109209981642,151693.08119689583,-1258199.5270328156,146.85625903758998,-1725.246447921322,64.48080321179566,0.005227639538372549,7.428788731991773,-36.23902828385832,-186.79805764697386,-588.6811300798506,-400.5651765149165,565.0350192106298,842.1806559759639,1382.4110736580617,2690.351206284392,8.166841877771946,7.948426784963605,3226.7937745052636,30474.541379227932,664063.5162481067,-828588.7234303196,-1466.5688897203804,-6.422276451610072
1200,149.79933161493358,0.2050126169827221,0.2195652544635346,999.9902564257653,0.008695254334514225,0.33217162450072957,4.6880583404908815,2.3589371816269136,11.373213532951148,0.0017385387434484128,352445.4901443821,3.6403317591151105,576396.8081627517,133941.42347604278,-42.10167559853931,-554.186321488489,-36.2079645175459,0.005935914129574843,10.000379967672433,657.2263521858079,-555.7928971909245,96.52381636286964,1180.3116264507826,-627.5237471932785,100.52186620602555,-1404.841973369687,569.2454384844801,7.739912181586885,7.765216016722087,4819.507594532134,-145941.3576938153,611812.7196099376,229131.35971534988,-9742.109078089501,5.818621487634868
