milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35
0,150.00765094394086,0.03140983835541818,9.978665203311355,999.998244331653,-0.0017626902061897809,0.02916618894715858,-0.050377469926202734,0.09582473989134085,-0.9988925092114908,0.00021223932027868134,253545.81187237563,0.07908317814327728,-670981.2617772389,297378.693044265,-231.61462086023332,-978.4548977947276,18.303879118039184,3.402930720055912e-05,-0.2288277372471622,-176.5152222836855,-546.4109560351976,430.0368921769175,-851.337840018272,-18.21848129649041,140.30944600870473,-909.2282888759913,-169.67328968120952,0.038722986948538894,-0.10761316713986538,-24351.434240116432,-13641.365389952312,-449009.7464860909,-281330.46047482116,25157.560507995524,2.2447252573469934
100,145.94134450306098,4.029680563316726,4.310589876357605,999.8321909252371,0.17004632976505277,1.1628822930918274,0.12294394417103674,1.0071829392499632,20.09911951974527,0.0035024780910814174,-433792.99860704364,-0.03500709150694621,-545006.8367192089,18050.835781568287,-7.719414407740613,-1248.7220858138546,-20.89213565891673,-2.376946028682301e-05,0.3281312007170388,-172.28187618842964,404.8797471926814,-731.3693382992111,-1138.9431672504134,-364.3844921410969,-110.0274883929153,-404.13216613717265,1890.9875032600958,0.4564696220617922,0.426880568752751,5364.370939216492,149197.75280503448,-672358.8030301061,-378076.030720429,24200.420078521864,1.9752215664933945
200,146.42201752044048,3.516637456062586,2.8913852645776066,999.8440202928648,0.1558537940270063,2.0480447679924905,0.6355390137500875,3.823513564853245,-30.00837763040292,0.039542763095296786,356179.0764738536,-0.11400283042655836,-164768.22815376663,-798958.925282205,-181.72135733266208,-1937.2590553437144,-105.25947805814212,6.617569234311533e-05,-0.21807356071126155,-706.8247690080074,329.2222492021866,799.9378267293769,132.42618976451115,1052.3796494704907,-225.6512039924162,1670.1752465793234,2280.3317280354836,6.920732026627819,7.180815168082041,20784.749514616837,-24321.874506081065,-182842.6380918908,-1020651.7258678672,-1510.857818273846,3.102915419008557
300,147.26792811737033,2.7450654880684886,2.2190974689050207,999.8736364972685,0.12660313596573128,2.2449468876815275,1.3346138624823873,6.422489696937014,17.04179545060262,0.04380524123816257,408912.2714340209,0.23768562357199047,615966.4706681357,1266310.7636082938,-113.54921980596771,2143.340959588121,-75.53270832853698,0.0001950792366679111,0.11155028330922646,328.3462763569077,-790.1006596787628,296.1731420659275,-910.2706031053378,155.42271848420359,-898.2999121516757,921.006984277321,-1770.3366903580275,11.023309492868727,11.021478715395798,-18260.993737704346,-199350.6174359017,-162161.920404009,75563.34820130611,-504.1390053474874,-6.4395589263371225
400,147.91563218640698,2.063306640170101,1.5964657493140784,999.9027093003754,0.09519320967204446,2.090358464366938,2.1152004711357972,7.768583755383119,31.75410676931946,0.024410540196221905,-255840.28415221188,0.750988780869243,-431555.1797793938,680301.997850688,91.275766805829,951.3066682823428,-2.1375734186851236,0.0002903810402272456,0.014631375690107673,-793.955262818516,613.1281950101699,324.10620406086116,1000.4841801567061,393.29318388017884,581.3887738095035,255.96667203854776,-2160.826135452229,12.360154281410933,12.287711646455195,-465.77907862866,54448.02007094803,116606.9887472851,825852.9831105944,25795.192993691777,3.7530004535857655
500,148.4050847523565,1.6306762609909613,1.181545162175956,999.9243903800831,0.07334621263912776,1.8098839861704168,2.7526781202370136,7.883257310547759,25.855084646003476,0.013482120652919254,22744.89393219392,1.7998793829591513,45477.78168330742,-406063.06413383014,-226.44231679250998,-2005.6985580161945,-18.159831728115353,0.0006678744140317617,0.026628512725045163,740.8389777122541,184.1494445606944,761.4697154841856,-837.7920995621973,1273.9634836944258,32.464480386314605,1265.800067967651,-260.8080054007833,12.24643427051783,12.25994470707836,4253.678036705169,-152376.12663537968,295988.9349153456,-699145.1865291838,-27976.957190469973,0.8225469554360275
600,148.81929643388654,1.252385598411193,0.9254672647330765,999.9445014917034,0.05498762002381501,1.4520250027218768,3.1866405573795227,7.544680721678323,13.301928925617073,0.008766472719566657,-466869.3251085868,2.745420463912834,170020.14566153154,1130686.4357528482,-196.84046486543522,-1839.9005610131985,16.947511323355542,0.0011727912780770775,0.6562641811356009,-210.3997368655096,545.0767101497731,-295.9667704508061,-1079.8737484393828,-204.8642862488503,-237.24636498966726,1398.3453569459455,733.6058110712679,11.457529183722245,11.312260615465252,-20261.35047232791,170114.86537642707,-234791.80192196916,-828534.907252346,25636.962357542285,0.4262249192278303
700,149.10358806815586,0.9241318373541317,0.7462107284174104,999.9576055321014,0.04202957260972918,1.1569233659468476,3.7060055181658877,6.603090006839139,25.25227265169456,0.005391219535398138,46903.33300676202,3.6869289586229956,652410.3039639654,-136645.44780817407,255.55954504650063,830.8265409385068,-103.94258196261855,0.0021583639648111766,0.6839849624086718,939.2545449023825,136.18606324265699,-502.0617201785499,-819.0425445850055,1097.7310962279792,1362.9774857530326,1472.1921416111743,2012.5079057120308,10.510213055146437,10.567135319201865,23987.649870453555,-82463.74350447598,-774377.9745540597,-323772.4447752654,-8720.472719977683,-2.7660678014604683
800,149.31194559076656,0.6850666175682516,0.577737985516997,999.9683291155246,0.032228933667388326,0.9151441103141428,3.9570183397311345,5.5116770051693225,41.91301573071813,0.0037817085925933957,471893.04109526396,4.025816897166922,605402.1206004944,435092.5500434496,-214.51584690538857,-548.2144465273846,-39.06655776965581,0.003365415135202102,1.9129455865506426,-557.4993259747573,-328.75612141524033,148.77503991034666,752.562524493815,986.9491361360678,-72.55224182434048,919.1579405497971,800.167075816064,9.755993539244601,9.575189577292228,6242.878367274991,204877.5708569958,-73787.76527267079,-981696.0470584814,4181.88810229487,-1.580646893373184
900,149.45750524672522,0.5344325945662435,0.3299189968555459,999.9742783476844,0.025989901703990806,0.7121602076450035,4.1942611969970525,4.684816156471292,7.418940090314198,0.002972712382048441,-418345.51365641825,4.205368466524817,-394188.0522425482,-1006220.1194468652,152.37108626157323,1485.4161610060983,97.44252474311791,0.004122082654850267,3.1253630614756482,-748.1081069508177,-471.38914053884093,-359.6629259607698,-364.76667223998555,-11.419275174280699,802.2200885996026,-1337.3268251341278,-592.472880209036,9.11308738166339,9.021936717399566,-28294.876161378288,-85642.39979683635,-702721.5789295709,-819572.0053109633,25020.403991134124,-6.468252896940341
