milliseconds,P2,Target
0,10.033941331025703,9.9783081097994
100,10.05557541074444,10.056139887431685
200,10.10511859573814,10.090251323351882
300,10.136022895525622,10.144195428244101
400,10.192894429540534,10.236089292792737
500,10.283589149448419,10.291227201579595
600,10.305826829015249,10.35529843701175
700,10.38917730166389,10.339928078670637
800,10.453226449003369,10.403061343510942
900,10.504637868993623,10.44713569187191
1000,10.533352263543563,10.541910983958381
1100,10.548886932069333,10.59198559748983
1200,10.66900696745377,10.623694119017925
1300,10.689048441387625,10.682553708356362
1400,10.706946604374039,10.718479414005836
1500,10.80737830953018,10.798227701977124
1600,10.860894937915676,10.84066221606405
1700,10.923832425039325,10.93415258403422
1800,10.945840159366831,10.951566923798344
1900,10.99489989257627,11.007936136114056
2000,11.024582155633585,11.076900114626373
2100,11.08368866936952,11.076168931413294
2200,11.207784368150325,11.205726279412852
2300,11.221869027349987,11.245213871968788
2400,11.254792551726155,11.257841338488568
2500,11.338157073103142,11.302263672171906
2600,11.395736051019286,11.375681631236207
2700,11.461493381864035,11.418818327386436
2800,11.484804588984442,11.49476423043004
2900,11.523133743427756,11.559532959877993
3000,11.558995853172974,11.560453238568783
3100,11.628967937869511,11.650519050434841
3200,11.680444845305622,11.710596010311487
3300,11.785466109875042,11.744798771849124
3400,11.835872835872943,11.820299890442012
3500,11.872529918943666,11.84290894025148
3600,11.956118526910254,11.885183250616345
3700,11.976869007266815,11.948617544604145
3800,12.005340407174883,11.997840954382195
3900,12.109796509750309,12.088629903379797
4000,12.15102598086422,12.122828052094587
4100,12.192584686556705,12.17341696198425
4200,12.224097543876297,12.229640265578244
4300,12.302672349402643,12.264246093021574
4400,12.362727941168009,12.342525780515428
4500,12.40239830041113,12.414442159893978
4600,12.449581126262252,12.441788372511274
4700,12.548196314064159,12.517426919045345
4800,12.551967048778796,12.58701940987494
4900,12.61991950213059,12.650980442282144
5000,12.720929563766717,12.718105997005917
