milliseconds,P2,Target
0,10.01000987786617,10.012845815322944
100,10.046932421124096,10.021777737280802
200,10.102579814620542,10.113750728293583
300,10.140904421382885,10.14278370048773
400,10.242894767602943,10.225398033615752
500,10.302456178639751,10.26160760595419
600,10.323877326515063,10.314050544305328
700,10.355870973533651,10.404330814413152
800,10.387928237095979,10.445755311577
900,10.516378761567436,10.46962356945896
1000,10.520536642431288,10.516389821551975
1100,10.564625541286023,10.567006836215239
1200,10.672829209540467,10.641807736791232
1300,10.695909494283155,10.650705527442442
1400,10.73741884201964,10.725197177932179
1500,10.77016296012247,10.80447543459522
1600,10.825854060733622,10.842065666086468
1700,10.913382527611061,10.916056233534153
1800,10.931516253697602,10.983943877889102
1900,10.980401344289799,11.036782485879089
2000,11.0833840687801,11.088262223276965
2100,11.113491374084827,11.130339389403982
2200,11.140694462989067,11.194685524210932
2300,11.200256054902052,11.248907840402875
2400,11.236781672098383,11.266406355225286
2500,11.367638958678613,11.293708839874284
2600,11.39006230298244,11.383555933817357
2700,11.39792173021366,11.455970673030738
2800,11.504519103427079,11.498260179161846
2900,11.533235492275914,11.568690832395697
3000,11.622515972756798,11.633682560393575
3100,11.613079984488925,11.660643182770572
3200,11.670617669508704,11.66568493734901
3300,11.72514661297281,11.730961242783513
3400,11.794746779266365,11.803752913153124
3500,11.879201153574783,11.860027833585232
3600,11.945465884945268,11.888534930183615
3700,11.955338093848495,12.01378882892308
3800,12.040533203655931,12.051190642077358
3900,12.048124785197174,12.055296690076718
4000,12.17629683183135,12.157962579356223
4100,12.160468377706179,12.215554506698993
4200,12.242108793257977,12.229916557580147
4300,12.320893933695993,12.262789255324762
4400,12.388893534267469,12.36380497244273
4500,12.396221618976375,12.410438472144126
4600,12.437816133249367,12.431552792088736
4700,12.485455840387816,12.55713138045297
4800,12.548335969946574,12.572497767259383
4900,12.607020090252627,12.61589643397572
5000,12.661327612624946,12.702947722672405
