milliseconds,Smad2c,Smad2n,Smad4c,Smad4n,T1R_Surf,T1R_Cave,T1R_EE,T2R_Surf,T2R_Cave,T2R_EE,LRC_Surf,LRC_Cave,LRC_EE,Smads_Complex_c,Smads_Complex_n,TGF_beta
2500,485.56658918041956,235.08860005321858,1142.4085240365457,550.9510576105502,0.04868488512237161,1.9443061408885,1.9226380147914282,0.011778096369316805,1.6288786328825442,1.0062893199252552,0.18713709922290034,0.14085488912892094,0.13703630212607248,6.253341156669873,2.1824278492871247,0.07959080571215049
2600,485.8910401398288,234.97462352866873,1142.9940583190182,550.7139623537331,0.05025003001758848,1.9398780587445212,1.9096040500051712,0.012779056564138247,1.6288335930883193,0.9983771415506493,0.18704949587083447,0.14985582781737905,0.15564792927240662,6.240598215069928,2.1801217866998637,0.07959189213671446
2700,484.61182467827666,234.6769239140594,1141.6669662589256,550.7858381489087,0.049012618943772374,1.942796780902744,1.8956478919684927,0.015668001110481545,1.6224845309172717,0.9955188558595282,0.1855896974065221,0.14798008454308562,0.164810484090205,7.621705288384955,2.8196676714296407,0.07957993568624427
2800,485.1521672851563,234.53567587659703,1140.8484521198566,550.5725720155579,0.050994763825148004,1.9348841480881045,1.9031539478457762,0.016657110019624076,1.6196928772958021,0.9882982253532543,0.18546141610550063,0.15773028620818932,0.16786602944349568,7.010369596470491,3.2999683872634025,0.07957153059039986
2900,484.2020616873236,234.31301198554942,1139.9030419875003,550.4618584944772,0.049866254163923394,1.9291638159161226,1.8905225729891153,0.012747430241397652,1.6127583787841622,0.9805624297177782,0.18922089283316804,0.15548545742737213,0.16685354942934183,7.5367315728897015,3.6709879466394346,0.07954431348170574
3000,483.85512065496766,234.22295128672982,1139.3956278344492,550.4034865446472,0.049153739044192186,1.924564338929203,1.8943158861674199,0.015779569217201236,1.6050963892322743,0.9741482603380827,0.18620915834895718,0.1602836262853471,0.17071864976344786,7.957791730076353,3.9924888073708766,0.07953681316085699
3100,482.4544142801974,234.24754104321514,1139.148643227438,550.1279887709534,0.0509178178323445,1.9139437013900984,1.8793042943546383,0.01314233343561769,1.598721075179858,0.972802835575503,0.18682464568353152,0.16845874693851812,0.18405524890026004,8.739495397446817,4.525120626608331,0.07953357568109759
3200,482.86602306943917,234.03565628876655,1139.2237344982498,550.064304726823,0.05123086055537421,1.9106439941715219,1.8808132582218626,0.01676119754898995,1.5980181931068906,0.9651324106055249,0.18637094943236152,0.17537184563307706,0.18996496084600892,9.243531715691041,5.102473736632741,0.07953512075381575
3300,481.3833594501929,233.5097921558752,1138.3364412797798,550.0108870262371,0.051086641564765195,1.900354641422848,1.8750625741549793,0.011727487603921926,1.5869035450491187,0.9570465090772073,0.18596967448298832,0.1798210650529603,0.18543427611223418,10.498946025151284,5.331286323493212,0.07953481857383678
3400,481.3817775186384,233.66683972714935,1137.1130616525961,549.8124524990782,0.05194342466448902,1.8997916512266888,1.8624253999443505,0.012829950753845234,1.5766675834115707,0.9617472055292455,0.18591036822158694,0.17837811205085,0.18829794332331304,10.217198680271403,5.6038923061364345,0.0795278764008097
3500,479.85947865052714,233.42235462451703,1137.4817518959123,549.8491415043679,0.051700582293526184,1.8899138312190715,1.8672894395580282,0.014431451491430937,1.5832363251950012,0.9608572063413953,0.18963716345585158,0.1760611545749464,0.19935623245510478,10.933525902644847,5.679575840406475,0.0795137536550673
3600,479.1158313903412,232.90908691372965,1135.8815017265983,549.4678438481817,0.050137626704482664,1.892586191879478,1.856437613425219,0.012384492567989206,1.5734179496492593,0.9412927451159218,0.18751472534290012,0.18266404651797638,0.19787608633971115,11.38875590627297,6.147577577922463,0.07949325761042172
3700,478.7207755110309,232.7787637107198,1135.2359318894348,549.5061727948398,0.049834026872265125,1.8870848538707856,1.846784727303772,0.016420262148544515,1.5581748608730346,0.9370708222952286,0.18693589603907157,0.17864821407553455,0.21454053401517978,12.78349618101234,6.566658780404329,0.07950314900621529
3800,478.21978153747125,232.71256959975412,1135.1792177047128,549.4217215024614,0.05058000676240274,1.879069259302156,1.8476428307644037,0.013705977951980516,1.5628462573824184,0.9323667902335734,0.18462984184726783,0.18255479203929323,0.2107187369412441,13.08083965171158,7.55455045684686,0.07947570293406875
3900,477.14303994043104,232.42886568119238,1133.8460269439104,549.3013930957007,0.05106865728197206,1.861696589554883,1.8347361068786745,0.014205275083266916,1.563838018205696,0.9363296039426222,0.18712822444796923,0.18976172320415818,0.22018861664073291,13.103631994477253,8.047514695851051,0.07946823840172708
4000,476.30979094154566,232.2130587771696,1133.448816332705,548.9246675785289,0.05003355462131711,1.86085909335549,1.8376223954969788,0.012241459677803872,1.5503005242226906,0.9308292597241602,0.18812809159440555,0.1918246312561599,0.222934519172345,13.658605029786973,8.530298794988733,0.07945273805274154
4100,476.58753698439364,232.15817718793852,1132.0625422515266,548.9385319626826,0.04977656933144393,1.854853305938897,1.8205514087365129,0.012299065169781777,1.5420510872522284,0.9321330250823002,0.18564258349601329,0.18942741419376416,0.23206498503890566,15.104328821284678,9.41273224038848,0.0794535273449794
4200,474.6882661794956,231.56140718184207,1131.6533232462348,548.8223955118182,0.04695501772371486,1.8603004591920353,1.8197797567274265,0.014845087191363378,1.5408284065417637,0.9154008877276562,0.18688243109820232,0.19363720326789247,0.23598050649079383,14.931110622359675,9.925773130454683,0.07946297762271343
4300,475.07574822768134,231.5361325967043,1131.287074095458,548.61237134383,0.047825672307237395,1.8450727144838526,1.810514029928304,0.012708621345653856,1.5390945349251486,0.9189634583822842,0.1841767121653015,0.19445210317129275,0.2365095337147263,16.458503759155903,10.830384940137574,0.07943959172399179
4400,474.0901582959628,231.40378563065502,1130.6004383750171,548.4752123385823,0.0504559289744582,1.8377562615411684,1.8075879152097925,0.013552430151648759,1.528613620293148,0.9073922235515443,0.18598175182828777,0.19542632208729238,0.2522437016546105,16.177121166074766,10.878922962904834,0.07942875108264365
4500,472.67520422853494,231.131153924392,1129.716624390739,548.1751047551686,0.05162385692209973,1.8316530035181644,1.8097968297543938,0.016170997319802854,1.531093379705383,0.909967385132944,0.18888557300683637,0.18928111116084992,0.25107572172163967,17.321657024340787,12.207021482291605,0.07943721208190303
4600,472.8355304311511,230.88008451113507,1127.7674868333695,548.0765694134203,0.048085075589723504,1.832637593262141,1.7956198464979902,0.012997812101549103,1.513873562796362,0.902350362743621,0.18430219463480313,0.19108720026529288,0.2575930287208537,18.488517255528652,12.570181007035593,0.07940863498275949
4700,471.88307173995616,230.37094772661365,1127.7928122823378,547.9014762592113,0.05138114730193722,1.830057061930553,1.7999969807616287,0.013477205799098923,1.513308820950601,0.8909715350577889,0.18535526450554152,0.18912800292575718,0.25574520714973825,18.397125473020807,12.8725486471418,0.07940148161666793
4800,471.06236473211374,230.07441239341983,1126.4640135403115,547.8096737597859,0.05070991621752464,1.815815197460371,1.7949440364471894,0.014063312928907154,1.5019315269284779,0.8948334616571385,0.18641007717053376,0.18373879193403683,0.2692727462667994,19.845013442063784,14.442630921710617,0.0793958061084298
4900,469.1818329564233,230.00704752910568,1125.1153863149018,547.407047417007,0.051401087612815165,1.8111424356437953,1.7800737997167744,0.015185360166190306,1.5045752729961717,0.8891906864414034,0.18353570569812266,0.19145684271874489,0.2665380327869027,20.369958867345797,14.56117587486195,0.07940411141262811
5000,469.26717603134097,229.62583027312465,1124.8274825337298,547.2417466037253,0.04940398062540069,1.8147439168052868,1.782311660798632,0.01175334532141656,1.4996016504875023,0.8788592330532264,0.18440594729368182,0.18638576106260155,0.2824895296037821,20.39108352887742,15.966219029683057,0.07937784170823643
