milliseconds,Smad2c,Smad2n,Smad4c,Smad4n,T1R_Surf,T1R_Cave,T1R_EE,T2R_Surf,T2R_Cave,T2R_EE,LRC_Surf,LRC_Cave,LRC_EE,Smads_Complex_c,Smads_Complex_n,TGF_beta
1600,490.0429428145935,236.05329243519805,1147.3571828164818,551.5160396437831,0.04905642570177442,1.995079556952367,1.96980329769341,0.015861989862919833,1.6795034179961652,1.0516332710592766,0.18576543627656444,0.08720515509146641,0.09829124586358562,2.6005058927604883,0.5854518851761923,0.07967512193449901
1700,490.1547806581552,235.9737513710141,1146.7006340677767,551.5368909995914,0.0480863949869277,1.9900244128322226,1.9627256085783302,0.01661006348032552,1.6822841197384786,1.052055364905827,0.1897896606913051,0.09761708407276203,0.09743878202405463,3.5234211582323773,0.7423340303732955,0.07966676245460877
1800,489.13632453207015,235.85389991602983,1146.5845266232188,551.2404790998975,0.050765551932119554,1.9938593932373148,1.9626019674963793,0.016753768010585673,1.6644492851200459,1.0404817073760568,0.18916660286749656,0.10465436439362855,0.0998984901214181,3.4477472849224617,0.8424392298831868,0.07964689721403173
1900,488.56649264440927,235.70489299860327,1145.6137777014753,551.3156521445868,0.04769549810380068,1.9795141839834336,1.942602912099416,0.014363719621118662,1.6749651538495531,1.0323861470556046,0.18677725100095385,0.1106791560489732,0.11734362891106183,3.0142309823983253,0.8944554302523996,0.07964966073714129
2000,488.97079311262195,235.65391852064863,1145.2785192970607,551.2759653426359,0.049179510920644987,1.9800854526394474,1.942445243609238,0.01376024905793815,1.6589575556574008,1.0384133116425938,0.18930101979102876,0.12039529904172795,0.11913563311080808,3.5657030162659322,1.1461922006953995,0.07963850939372698
2100,487.40060473852554,235.5426416017934,1145.169973094083,551.1073576927348,0.05219969130464541,1.976282203740866,1.940892685277562,0.011653025733183275,1.6505119737221476,1.0318811401721841,0.18608107173526325,0.12231387468983754,0.1281827257338964,4.619519402383657,1.1939326851866674,0.07961956399032684
2200,488.15786230910015,235.5134844360117,1143.9304462391876,551.1664841938438,0.048691101649101357,1.9558282738935324,1.930878094115445,0.016678211208698536,1.6439006745781908,1.0152263701585171,0.1879345919841716,0.11979270819695399,0.12006889767955019,4.844590384591847,1.3114848232280125,0.07960526718318958
2300,487.4137057372503,235.2404727580173,1144.33916807341,550.9873439413303,0.05084337882912788,1.9621550643567724,1.9175315636607162,0.014578809318230173,1.6476760701948008,1.0169674456187274,0.18504003802066088,0.1362392098709783,0.1306087951409668,5.689547330339773,1.5503212941579243,0.079603842460473
2400,486.71467535629824,235.17691538269636,1142.8541564844288,550.8394928497011,0.04964509888476944,1.949878575019723,1.9277888784382144,0.012647956409562625,1.64143797291254,1.0053103076774228,0.18572323426605455,0.14039405400714747,0.14045041218351378,5.450609042618181,1.658097801703326,0.0796052562132428
2500,485.47527986380305,235.06265034578044,1143.1174281020326,550.8335120713502,0.04844339581006736,1.9494837282150157,1.9212527353914393,0.014937592311238123,1.6401608164248975,1.0108598754215,0.18587137255739322,0.14624601871480397,0.1493152626052694,6.625456328525159,2.1151898161571117,0.07958606307009204
2600,485.93781153219805,234.97475824370582,1142.853495214843,550.767923872458,0.051635445233934825,1.9466844078140886,1.913873569995886,0.013025686731743938,1.6321157131049477,1.0025571534092856,0.18834851968640648,0.14266959234061305,0.14556557657561592,6.712070321463769,2.187664048757362,0.07957597836407232
2700,485.2214300950773,234.71625104031475,1141.3551780547402,550.5468479227537,0.04741988054019891,1.94310577174649,1.903959696654438,0.016461610717699075,1.613463678452069,0.9914535132852551,0.18549976115159053,0.1563002781140581,0.16220013222163712,6.820420441215976,3.3075108149631984,0.07956094436261445
2800,484.4321893137354,234.6570192901706,1141.4939951450642,550.5282846675434,0.05202011617441567,1.9288096414526612,1.897152642541712,0.012048005274211663,1.6133667853845157,0.9882589073172892,0.18681520261181367,0.15433392450089145,0.17045358622516252,7.485190763429721,3.3227946800893253,0.07955606447015938
2900,484.13034843616174,234.49801855336793,1141.094052636615,550.5376661361173,0.05020000738825622,1.9261740316543365,1.8993499691344893,0.01629250916874214,1.6148050113608827,0.988253138022849,0.1892454751957541,0.15534993723264215,0.17005953089428208,7.579566529084813,3.83272126083411,0.07955196767457008
3000,482.9057663908809,234.4134189927041,1139.3144575625086,550.2837208460422,0.050439791628187916,1.9104942859275182,1.8933226115913921,0.016363839784627594,1.6026420901338674,0.9809280636066504,0.18585334362612074,0.16732432431785918,0.17102574514210644,8.921251501805546,3.8680868804790935,0.07955319809211005
3100,482.28525108163126,234.22069129967264,1138.767193925878,550.1406863752181,0.0519878777244624,1.9120291253030062,1.8761668719187818,0.014369902306031822,1.5937279922492245,0.9821028878398789,0.1848920962054311,0.1689311304357885,0.1786673001646707,9.650994133959646,4.334654372265663,0.07955219645930366
3200,481.63647012201574,234.0337285500813,1139.4276101146886,550.0301954916279,0.04984857722168533,1.915116438447588,1.8778460295613535,0.011671064602953272,1.5883995069235897,0.9731502490117315,0.18511033586154169,0.16839552388610912,0.18242098380798571,9.160412172841529,4.684114235769426,0.07952259467706849
3300,481.97407959821874,233.89837610903194,1137.896478749292,550.09267190356,0.05208887757867582,1.9090504219499127,1.8687272149333392,0.014574034614448944,1.5907589392619848,0.9644873860604862,0.1892403641591867,0.17106857849910084,0.18448065216507445,10.48455874708649,5.038706254397854,0.07951641977631692
3400,481.27493399654946,233.5646127696262,1136.9312837096466,549.9272633660767,0.04971968049014714,1.9006158460095737,1.8593020319469804,0.01163995880618187,1.5790359900123774,0.9539361604984471,0.18478191786417822,0.17087159683034756,0.1916226417289961,10.70567125478493,5.151387867760595,0.07950144446128118
3500,480.6625328758972,233.47807604140849,1136.1938469143613,549.7441207882989,0.050939779367879426,1.891464042907749,1.8551860218953635,0.01218417492817276,1.5830941295676215,0.9529015790467853,0.18631177865454163,0.18322421212101453,0.20230082060329685,10.775467816260784,6.016147332510504,0.0795086353562371
3600,480.3165233085752,233.1594251369574,1135.576113017863,549.5131970936529,0.048761173917229624,1.8854447763302589,1.859649538124557,0.016384189567711233,1.5755048027959955,0.9446965786253412,0.18630983707588533,0.17693253709703596,0.20531635978040869,11.26761442828251,6.45927165098912,0.07949187372772122
3700,479.71444324161337,232.8891305145539,1134.690557539634,549.4927759205574,0.04888104381388153,1.8827540635002196,1.8514349950973314,0.014098574891780836,1.5588741514552789,0.9404258230089383,0.184631276616611,0.1884358084683511,0.20959038286081777,12.097418295616029,7.254421429114933,0.07948658357946263
3800,478.6753178871762,232.5770993336664,1135.4035931980313,549.3157359493929,0.04754622082409685,1.8805787706144268,1.8417972971817502,0.016011124997375933,1.5633102719429774,0.9468555316033621,0.18964625527088277,0.18675421531497674,0.21830475780212846,13.429770392793088,7.298231714177984,0.07949435067465979
3900,477.97632685772936,232.3427518036294,1134.6243966186246,549.1696495443275,0.046884337958103636,1.8700670955865764,1.844431060297468,0.013594288781219321,1.5598049565994538,0.9273727332275828,0.18659938626759098,0.18191978240186357,0.2209636152713087,13.992520957334678,8.434039694048558,0.07947290105701525
4000,476.509547339507,232.3945837815438,1133.8160409389102,549.0033216309073,0.04694563417658198,1.868728247798114,1.8320053054828072,0.015156722094358737,1.5567614781885608,0.9364070757945697,0.18624281181644223,0.18466742716627912,0.23395235130285563,14.076467561582824,8.945039067477389,0.07947113136750728
4100,475.60939610278234,231.7904886159988,1132.1440988196234,548.992468097562,0.046970601544059604,1.866118700422471,1.8289420272196928,0.012825749893315454,1.5451223957194697,0.9209341988003051,0.1854476682191147,0.19090065379048307,0.22650849605361964,14.52236200514788,9.177870162911491,0.07944594995934305
4200,475.52507182881817,231.8164912141446,1131.3685353732415,548.6961336289413,0.04980122560831554,1.8516311557735263,1.8297994575268774,0.011879336628801442,1.5457024662189087,0.9170294863412748,0.18844809124953954,0.19726995821296986,0.23635309534068114,14.887712884887113,10.103952217546311,0.07944361716416738
4300,474.4570559018984,231.30543947370242,1131.318563739691,548.4071959071546,0.050172352805208396,1.84036372628633,1.8215722302539823,0.016774383123727525,1.5349901917248963,0.9113092935334888,0.18486995824050542,0.1868218830947904,0.2504859549920743,16.73136281831513,10.904993556482005,0.0794405363009313
4400,473.8168436369356,231.44497466221088,1130.0271056530887,548.3905406849155,0.04822521090817683,1.8476738520636016,1.802781006646843,0.012660700535267412,1.5352631632401976,0.9017599687831649,0.18810242001369748,0.18867459226772493,0.24650404391703418,17.361576116134326,10.74195800798486,0.07944419637659621
4500,473.3199472753196,230.8943340647223,1128.5781116768421,548.0987348222834,0.04796647127546554,1.8384131790097766,1.8087306328913653,0.012050565333021285,1.5177924982587792,0.9075251395951263,0.18686123049672312,0.18980142067528308,0.2581029888479236,17.426893745604875,11.79426601676959,0.07941825830158022
4600,471.8651873153108,230.7297731504907,1128.3219114789513,547.9928850759349,0.05122816413888955,1.8406709364215836,1.798308425353267,0.013574635752364188,1.5179452962863333,0.9011840858019842,0.1862359641278068,0.18468847770801636,0.2574949442944859,18.23039653189787,12.939698350977569,0.07942339316141674
4700,471.1918678293899,230.6634457582329,1127.156341056957,547.7616353689896,0.0474703757934179,1.8237086253561563,1.800508992014762,0.01541375137165337,1.521852993336755,0.9022732632754235,0.18779404159578114,0.18703574709396226,0.259058192001682,18.16524066631058,13.604866723014215,0.0794216786220747
4800,469.9946768369346,230.40521064149962,1126.6767534092546,547.7654716898235,0.04726769768370022,1.8233848504954,1.7940492713968612,0.011846005013260717,1.5106918042913857,0.8858347658306068,0.18401366910217498,0.18306197792093132,0.2608052659310014,19.241541810407966,14.5063426771407,0.07938849395696732
4900,469.7001709783869,229.81007836004406,1125.4520336942335,547.4133903550271,0.046772081888055386,1.8137860286457463,1.782877045933631,0.015821498024533715,1.5011576981421502,0.8934200748474128,0.1846097649996314,0.19092268954179023,0.2711288883128796,20.038789295050343,14.941083634336703,0.07940627663251613
5000,468.94072317523717,229.63501888498817,1124.3213119422355,547.2214271708476,0.049841010313630356,1.8057222870939746,1.785397762800323,0.012365584200584197,1.4908381218153377,0.8840637710072113,0.1876007744196759,0.18874321627979215,0.2744293361040073,20.156319768087638,15.737396381057872,0.07938265975880622
