milliseconds,Smad2c,Smad2n,Smad4c,Smad4n,T1R_Surf,T1R_Cave,T1R_EE,T2R_Surf,T2R_Cave,T2R_EE,LRC_Surf,LRC_Cave,LRC_EE,Smads_Complex_c,Smads_Complex_n,TGF_beta
0,493.12809459937995,236.46063046274836,1148.7224852951529,551.6508300687628,0.23879064585769533,2.0895258284075084,2.0551026072321616,0.20061610557423107,1.7853677436659672,1.1541021090340347,-0.001986533512827866,0.0038086348647807496,-0.002133053289434335,0.19317718729673278,0.12153506124995973,0.08000133492291929
100,493.29074319075204,236.40248995040454,1148.8841073431759,551.7865774251668,0.06878767278833534,2.087080397787596,2.0578028837918647,0.036304094269187764,1.7685996688242949,1.1486236692662066,0.1695905575185212,0.004965029437019005,-0.0002376009911507328,0.4925800050169641,0.4001241087599141,0.07982605087808187
200,492.0578786957378,236.60967203934825,1149.1735468231457,551.5837167307234,0.056536108116969866,2.078403797627581,2.0559897898014285,0.02153299826839214,1.760273319005943,1.131252018289797,0.18461639631842505,0.013900369122823823,0.017166178324464113,0.14282588060400525,0.34942134300559724,0.07980163951156542
300,492.85197421296215,236.49145208989415,1149.9221224310872,551.776871461549,0.051762499625950024,2.078843456599852,2.047336832147752,0.013604449224404635,1.762148910237032,1.132118344897843,0.18697292452714018,0.01753394882618209,0.021619797937052012,-0.2864388134535743,-0.14614010685061948,0.07978279177902718
400,493.1183787902471,236.3245270270514,1149.2544815599026,551.5809786132529,0.050487229055423265,2.0630895429482425,2.0312385979504084,0.013980345159269447,1.7503672437636186,1.1319812969981775,0.18530713057094664,0.023529027270403898,0.02459154929933751,-0.23929549232230504,0.13349351140686572,0.0797622667274595
500,491.6938174428245,236.4835182444094,1149.7275233463483,551.5796646981944,0.05030756426064901,2.0708001218462124,2.0320441805766656,0.015014453826277967,1.7467437049570564,1.118517370037617,0.18911592072485747,0.03358246197847732,0.023515451701986743,-0.328429065709823,-0.20352205719115427,0.07975517244808432
600,492.24998531030883,236.35174353340227,1148.7766978875552,551.817562364666,0.051684212716743755,2.0632526237777657,2.0217310627754945,0.013826076157419433,1.7427695864364017,1.1069883710475086,0.1885132428178223,0.02906078267578288,0.034260176781670273,0.4872438606317445,0.12794258667679417,0.07975379669257873
700,492.12840496822537,236.4858928031187,1148.4800848278599,551.7277347998823,0.04700735813227213,2.048313980736613,2.022742568611642,0.01430864521350493,1.7397875607590105,1.1035402268337613,0.18899775511502998,0.042201973254075306,0.03399512978961947,-0.09108141894724187,0.11908616911968688,0.07975887132168154
800,491.4776978849804,236.4424354708643,1148.3156660117813,551.7825165350545,0.05046959602704387,2.053257572399263,2.020649808749263,0.013818044779686553,1.734092227774122,1.1021258813063983,0.18922776411525857,0.041097668731823744,0.03953234283396442,0.7278523291125933,-0.16500741557995155,0.07973758782235964
900,492.1098384487217,236.14636797781924,1147.8905473881457,551.6152851493156,0.05149445414626623,2.0361123062940214,2.0105047247239467,0.012868647786096532,1.7186192836593497,1.0995307898748123,0.18894783786235758,0.05460318581436663,0.05309025858790043,0.5245268319721593,-0.219494488998429,0.07971830166271623
1000,491.9323026943369,236.28599038902829,1148.967308527231,551.756506882666,0.05083969506034626,2.028072441572892,2.0062963222077173,0.016595845982041783,1.715412426674585,1.08460435754745,0.18755418297376059,0.06022462391249383,0.05922396450671557,0.4664014800192171,0.5225427403692835,0.07971403366470531
1100,491.14196348303983,236.2248426741124,1148.3084558675364,551.5821460858245,0.051081560285400555,2.0277367964858204,1.9904646322128214,0.01463099879343958,1.7182319702910764,1.0783451469709726,0.1880355301975907,0.07020784501026768,0.06257978610904362,1.432067329245232,-0.10876559225558982,0.07972190488331869
1200,491.179346716135,236.29327169078186,1147.8191211899239,551.7101698983377,0.0518147050451019,2.0213072632385227,1.9936010176373615,0.013467595579014035,1.7095809235103427,1.073257118427337,0.1869682985730303,0.07150180311306949,0.07436347082856719,1.8725729097527024,-0.08671383250294357,0.07969536685129981
1300,490.4416746579463,236.2401759040661,1148.1229135027074,551.6241526740805,0.05100110110611317,2.0179131723947363,1.9769478859270093,0.014878010926102291,1.7031916097403106,1.0670625980251642,0.1867302322620279,0.080172679837963,0.07165695137388262,1.867558927939229,0.7059187243531878,0.07969457650525916
1400,490.9581605102946,236.307306406619,1147.7656114367808,551.6681378896326,0.04804110578764384,2.0080738366228976,1.9709403955849416,0.015731413384698575,1.7005647042914402,1.0705981772805981,0.1866329364294736,0.07841815558959933,0.08692239669713353,2.261473699738143,0.5734364538768566,0.07969184779709855
1500,490.6283736790254,236.19150292762555,1146.3357778557063,551.5175485220024,0.048653379540661804,1.9968554958941451,1.9787423901553978,0.016087917663450968,1.684014747804443,1.0634754665746313,0.18900078836719636,0.08161692021587992,0.09614169383731629,2.7157388456707094,0.2629034327393104,0.07966772397230892
1600,490.4510516638498,235.9891345131233,1146.166937666782,551.4586726340272,0.05043476741281033,1.9923801513826533,1.9594144291759277,0.01378590923425748,1.6902495852331738,1.063726147936168,0.18730596518740109,0.0892623147411394,0.09183357884209811,2.258015338364028,0.7602721118082544,0.07966378266123504
1700,489.41969841109506,236.06883635554385,1145.7226841461838,551.5251027063003,0.04764317259811866,1.997368541344206,1.9590406147020993,0.015219294256928364,1.6797090807730242,1.0434904518766694,0.18549961954608218,0.1046034565081306,0.1055218365598623,2.474719762838595,0.41125318140030015,0.07965649322730457
1800,489.6148460842668,236.03033087533106,1146.3884395797904,551.3102038466019,0.05057970392848019,1.9884649442667843,1.9516575367572033,0.015557864213638929,1.66484089885218,1.0375753532773804,0.18751160996080116,0.10894330393240609,0.10151330219484335,3.41785916510154,1.1423486558159426,0.07966240817737967
