milliseconds,Th,T,Cs,Cp,C
0,-1.3594560545441561e-05,128874.37525120043,-1.1246893901193526e-05,-0.0006202380687161299,-7.605484271015296e-05
100,-8.74985740837257e-06,93467.02280909353,0.027714161303105056,0.03449722667621709,0.027265708734604002
200,2.7762231693259738e-05,95982.39238381988,0.02798258666524785,0.034043803175440035,0.02860056997381182
300,7.915009996444823e-05,140793.10233301469,0.028505506204795836,0.03268048034459488,0.028602124539746063
400,9.234472828729004e-05,128598.4071244708,0.028146109808475307,0.031310752881983525,0.028332892212168306
500,8.649539514816564e-05,165059.84761884765,0.02805460011925468,0.029822928219890594,0.027852629133512264
600,0.00011006137104261601,143754.84075197022,0.028094061218452458,0.028297059879744627,0.028537431548575652
700,0.00015379643903003587,152162.46861531292,0.028625721109959958,0.039955934331419814,0.02803986008005225
800,0.00018841121942810276,128436.68989934458,0.02818691409683237,0.041582031069502395,0.028438828097981327
900,0.00016450306565533613,191834.3479686883,0.02818009543707638,0.037452394482066394,0.02838502982819814
1000,0.0002013097793650092,154090.91687402697,0.02822593300846958,0.039860352209921616,0.02841420161477823
1100,0.00022334315059318376,154082.14819591003,0.027995979022331533,0.03517058924733097,0.02844273174949219
1200,0.0002546775603645236,154161.0080681501,0.027834103818819737,0.03483240143233683,0.028353063587697735
1300,0.00028067827712288787,178314.6067972363,0.027843839163756257,0.044648155551091744,0.027965022643817807
1400,0.0003062462166934726,229869.95625736867,0.02780298400589929,0.04073362459028346,0.028396698777559036
1500,0.0003137838075234921,253611.95577926317,0.028488674594909023,0.037380785260089096,0.027945002323032892
1600,0.000319029506151121,196635.56322557424,0.027874870218371973,0.040313935683581055,0.028140062590085425
1700,0.00035672252098177976,240098.3081410761,0.02785067664394032,0.047508594899176075,0.028232533647070235
1800,0.0003490003152719363,291466.3078510403,0.027819929485991334,0.046127563128607225,0.02804407837275804
1900,0.0004062098888890356,251571.37606707774,0.027839065500304544,0.05093965341672179,0.027747601487876337
2000,0.0004209246074915474,298694.31202237133,0.0277954122416287,0.05265292987859129,0.028340572209637857
2100,0.0004233100082593493,311411.842097921,0.02805785683642482,0.054207871888491736,0.02756401097442853
2200,0.000459062706131055,311066.9626921568,0.027563715017448958,0.056868969296039254,0.027578719899472963
2300,0.00048696632784838215,295884.73475791595,0.027645958739438987,0.0600609639944518,0.027973909363625312
2400,0.00046931379710710115,359947.6176846599,0.02806496251428694,0.06549285300925745,0.027569478642846066
2500,0.0005012264765023245,370828.4166638642,0.027766277457637628,0.06677248013722242,0.027903316001625145
2600,0.000547897400485059,375042.0169547459,0.027291299980599384,0.07013492303957872,0.027836164697333594
2700,0.0005450828156091091,424432.3236200078,0.027909226760708925,0.07206386597142804,0.02768449964828752
2800,0.0005674784507886875,458010.4310023186,0.027703633159159625,0.0752723364172928,0.027688516809976534
2900,0.000569054626921616,449714.90726428624,0.027206169383077322,0.07451926448666396,0.02754545297467157
3000,0.0005948101765306066,466887.72055625165,0.027453778205868078,0.07950390384219627,0.027582754926559917
3100,0.0006021037001915253,523324.8773271711,0.027446113495269032,0.08328127543877956,0.026958967545350522
3200,0.0005989757288710245,532991.0634376195,0.027107101990875838,0.09760855384599586,0.027267461517763287
3300,0.000660508527015238,537659.9435070031,0.026540537534658147,0.10356260575895071,0.027059430256794477
3400,0.000647478157907404,615463.143667121,0.027161472880123126,0.10986666842115406,0.02669421748387444
3500,0.000679454528706619,667883.1292611676,0.026249360113486424,0.11026724985127206,0.026629159028563946
3600,0.0006646027874452658,634574.4273475251,0.026403040094826382,0.12196098848624759,0.02662878354667815
3700,0.0006801379190782586,739358.1328405897,0.02656387506478739,0.1256978821960065,0.026324015701303487
3800,0.0006864326445041011,751444.1667465067,0.026347561467206772,0.13102894438034973,0.025846830942720955
3900,0.0007380697973928611,788845.89278908,0.02558258057031486,0.1368914513626637,0.026127361202270622
4000,0.0007408594957046514,846625.4527497715,0.025464409590997845,0.14647825374251597,0.02597240629048016
4100,0.0007117192068367104,916360.3155161176,0.025832113889766358,0.15441212084122227,0.025588409179745045
4200,0.000741632639333652,907298.0875306381,0.025678063313870216,0.1617371914428153,0.02561612339098623
4300,0.0007560157459833664,984534.0776539113,0.02523771240442035,0.17490936293726186,0.02478775999771069
4400,0.0007362768116251124,1027517.1148561176,0.024940722795425016,0.17618620963890103,0.02488149675146054
4500,0.0007846945743416771,1113618.350222511,0.025053570491245014,0.18563789861088922,0.024772915062457906
4600,0.0007818091123378438,1170700.8465592253,0.024936052891170287,0.20448149845498656,0.024953410534766133
4700,0.0007851866330776693,1256022.2193059188,0.024915458308395345,0.202557082814976,0.024790699796499678
4800,0.0007775342561764059,1365893.2172733324,0.024699080003144695,0.22125030103886473,0.02407657280943114
4900,0.0007625720063001017,1420527.8870772528,0.024359934876889283,0.21940966168886655,0.024064986761124278
5000,0.0007778851827721269,1560872.7041901555,0.024198755067880856,0.23614509801161848,0.023959093735677832
