milliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
0,0.9973804117871139,-0.0006637856511678539,3.7990272349589564e-05,0.5987663201525987,0.25,0.24798378780720556,0.09796517884214688,0.4849941649459742,0.9900090071023395,0.945225749543362,0.003891838007710065,0.025698509535828345,8.020948806293425e-06
100,0.9978316638659093,6.703060014279986e-05,3.8448724210913944e-05,0.6001548394590958,0.25,0.24854375381018076,0.09797742350229356,0.4850559509423178,0.9900095188056939,0.943653391233643,0.0038861390678239854,0.0257030960921792,8.167462406435851e-06
200,0.9978129600991799,0.002681490704359356,3.843249673448183e-05,0.5958758698335884,0.25,0.24853080150705217,0.09790409786418715,0.485062695692116,0.9900281931620658,0.9428777980797531,0.0038764838618097165,0.02573010675913482,8.151601000625259e-06
300,0.9974775971740896,0.0031982507100494963,3.843405408252434e-05,0.5998617941637997,0.25,0.24849140566404787,0.09801233168601478,0.4850408251075692,0.9900220733618404,0.9418382905045242,0.0038757222817208154,0.02572460921802851,8.148784650432311e-06
400,0.997604120326925,0.007105769788033631,3.843751397081715e-05,0.5954068170357637,0.25,0.24845022853965149,0.09795159546811592,0.48505003358975146,0.9900442690789808,0.941145200274266,0.00386510030724374,0.025738652456876527,8.121124570213708e-06
500,0.9976197003399455,0.00728284194385002,3.8433411154021504e-05,0.5943570031718861,0.25,0.2485092900844916,0.09806735344455092,0.48504791586630064,0.9900566080407199,0.9407050474785495,0.0038644882066900628,0.025731992378782244,8.130825270010699e-06
600,0.9967208503955098,0.01074155212971855,3.8437826487029265e-05,0.5972274477781554,0.25,0.24849059535538984,0.09808094880889451,0.48506574921559253,0.990059517321104,0.9401300291949282,0.003861979732672302,0.02574476085973851,8.115555617783257e-06
700,0.9972216778368238,0.012034662085599628,3.844470207671004e-05,0.5908118943866454,0.25,0.24845647967557663,0.09808486774772131,0.48508075861781447,0.9900562841539883,0.9395923281697577,0.0038587606513690825,0.025759199982626803,8.128389883742667e-06
800,0.9968057357137133,0.01191357680621485,3.842505897602972e-05,0.595133836057918,0.25,0.24843175821013608,0.0981014873682554,0.48508805704908436,0.9900838458721699,0.9392961622589937,0.0038537477746046307,0.0257581975415039,8.117529258888315e-06
900,0.9967676968258163,0.011503708361925654,3.843707978488192e-05,0.5949091960145284,0.25,0.24843714817838505,0.09815979639741546,0.4850817681452531,0.9900844144934237,0.9386522406251774,0.0038567376066712157,0.02575767292048126,8.103317041251806e-06
1000,0.9957668386941028,0.015234111857023318,3.844122257310533e-05,0.5879354684383603,0.25,0.24839816571056475,0.09803987173201033,0.4850913882604475,0.9900916165344474,0.9384425964148421,0.0038509236220614774,0.025773519260192498,8.106900347264621e-06
