milliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
0,0.9970228587429095,0.0011129289100333705,3.798826252245031e-05,0.5970521660625652,0.25,0.24795696540151918,0.09793361068573865,0.48501332902827116,0.9900064235149193,0.9448872892364925,0.0038902395862431523,0.025700567957970405,8.01142860937097e-06
100,0.9973547839751818,-7.987328062013352e-05,3.842631871292366e-05,0.5983445907649552,0.25,0.24853267404953003,0.09798357895241071,0.4850621158478506,0.9900083340904202,0.9437568203405702,0.003885957685904382,0.025721930499532582,8.168111216324985e-06
200,0.997215971032145,0.003302713422851409,3.844312666339755e-05,0.6037081275627002,0.25,0.24848420463215576,0.09802180982491485,0.48506400236494734,0.9900068047646632,0.9426826476208129,0.003877986735687032,0.025715922497669734,8.170529517336205e-06
300,0.9976925632974366,0.0025361911384610557,3.842308108383039e-05,0.6011324800468567,0.25,0.2485093008597519,0.09808045873866408,0.4850631885827115,0.9900166589130315,0.94198888320416,0.0038704901974989285,0.025722468487447192,8.150424411272482e-06
400,0.9968631909542731,0.006965382719558907,3.843597554827269e-05,0.6033046006015546,0.25,0.24844745901502566,0.09806315626012502,0.4850459713731853,0.9900488976887477,0.9412624903552546,0.003865550471701527,0.025726049073286877,8.134517546606471e-06
500,0.9975682134822808,0.006669478640575518,3.8421722212492e-05,0.5986839341023503,0.25,0.2484711566957826,0.0980475120652801,0.48506802396598875,0.99005377194816,0.940637144941063,0.003864950578074001,0.02574825529531441,8.121067860182745e-06
600,0.9974517575701668,0.009863926007215815,3.844615729199171e-05,0.5920731397612425,0.25,0.24847253570167196,0.09809886011314617,0.48505787392147953,0.9900495441661121,0.9399813657566959,0.003863047153731973,0.025749498245425245,8.107396817747656e-06
700,0.9962219123846386,0.009486860695513135,3.842526960924035e-05,0.5989058164576233,0.25,0.24848055229735444,0.0980605836778054,0.4850775711086929,0.9900712565900739,0.9395729475333082,0.0038591394008899286,0.025739246639219997,8.121775287428048e-06
800,0.996091115089338,0.010402710314967329,3.845193994304914e-05,0.5983534254415422,0.25,0.24840819634003544,0.09807989676268472,0.4850879099242903,0.990076347113538,0.9391119495630964,0.0038591177218377072,0.025750184077704037,8.107344321435158e-06
900,0.9952251967774427,0.011705896718579939,3.845401819757315e-05,0.5896327169988324,0.25,0.2484321840940536,0.0980824067664101,0.48506499001472536,0.9900815135494201,0.9388116782909345,0.0038573646170595465,0.025754997437867952,8.124000619457214e-06
1000,0.9955583089459319,0.012761317496672489,3.8440271486508e-05,0.58782148653654,0.25,0.24839910461137749,0.09815221410245992,0.4850657717217396,0.9900863529242987,0.9384228616460367,0.0038500736134201457,0.02576850361444893,8.110123730143532e-06
1100,0.9949737912754774,0.017971893394623645,3.846081421827863e-05,0.5920865744746991,0.25,0.24844759120607532,0.09810752736829786,0.4850873693599163,0.9901048635928971,0.9379313825235039,0.0038502655770551444,0.0257789003551111,8.104633453694793e-06
1200,0.9950333586174919,0.018047327872951716,3.8443929198441645e-05,0.5860107146838688,0.25,0.24844221671051078,0.09820919438423152,0.48508905887715076,0.9901005908819499,0.9379843524041623,0.0038533578491556715,0.025764876608086608,8.112541050325046e-06
1300,0.9948248926419315,0.019043013558876082,3.84727957880634e-05,0.5893062550328705,0.25,0.24841766338724433,0.09820940257852233,0.48510795315849536,0.9901071803708082,0.9377955313980215,0.003854833061434533,0.02577836546366494,8.10555632355166e-06
1400,0.9943607617680955,0.02013023633508314,3.847029265790088e-05,0.5804165879327378,0.25,0.2483957287700431,0.09822197772412426,0.4851193343865796,0.9901212085713864,0.9376350778610206,0.0038516393928040436,0.02580187509215664,8.107815605505224e-06
1500,0.9932240339278039,0.021627656454050445,3.8478175728509496e-05,0.5814669481809477,0.25,0.248342387486579,0.0982423858325897,0.4851156582957389,0.9901253453160727,0.9374332046328592,0.0038493626616307266,0.02578683854597142,8.117732171288835e-06
1600,0.9936843736793727,0.023289984074200326,3.848820796773774e-05,0.5808904292129473,0.25,0.24830919611048669,0.0981883753514141,0.4851178078693759,0.9901432368462306,0.9372991624456641,0.0038547144195382145,0.025792766989606454,8.129315281859427e-06
1700,0.9923316423389833,0.026277326854305443,3.848721947138174e-05,0.5776189546402913,0.25,0.2482953349223916,0.09837213273239684,0.48511755903368997,0.990151856425702,0.9370683518958426,0.0038507448685525633,0.025801903203603694,8.14593409440927e-06
1800,0.9922999385204515,0.025490509381231093,3.849306379687702e-05,0.574422976550987,0.25,0.24826819703941436,0.09825306594379618,0.4851246194087325,0.9901735795755949,0.9366785740639577,0.003854406607457449,0.025808183778319106,8.150228364914257e-06
1900,0.9924929181544576,0.027742571020078502,3.8511689272849854e-05,0.5747556160388548,0.25,0.24831260652493306,0.098276193691413,0.48514536246658363,0.9901611706703651,0.9369894088509205,0.003855290684758262,0.025825934067738823,8.139289925232293e-06
2000,0.9914495699191879,0.02937552976462923,3.8510950877007594e-05,0.570373276441829,0.25,0.24826313485449128,0.09839818086264515,0.48515110248525606,0.9901900593984566,0.936681075780907,0.0038601813412104512,0.02583722752195321,8.159423910614286e-06
2100,0.9918013839981837,0.02861279070748718,3.8523815381582915e-05,0.5628916723545476,0.25,0.24823066947740471,0.09839943528197348,0.48514255310730764,0.990196137774492,0.936672539933273,0.0038567508341491854,0.0258415515814429,8.172918305976412e-06
2200,0.9906565311575836,0.03094816483962241,3.853580068159143e-05,0.5655750153137399,0.25,0.2482102427794004,0.09843870799576036,0.48517124949677726,0.9902091803520513,0.9367030164381458,0.003862998844599294,0.02583542745385968,8.18208085539132e-06
2300,0.9903294149095462,0.03152673826771172,3.8542603780192094e-05,0.5545941516585448,0.25,0.2481632331535989,0.09856358787752034,0.4851643481996713,0.9902091284021297,0.9362632273907066,0.0038605272447480377,0.02584674990122425,8.174381458973438e-06
2400,0.9894716990654132,0.03315822851936173,3.854881245883909e-05,0.554403199922067,0.25,0.2482006219450917,0.09866986498944448,0.4851924189941079,0.9902274150560119,0.9362479907307152,0.0038672468994445514,0.025877083636333117,8.203423150952169e-06
2500,0.9880495218006896,0.03520992632148275,3.854491387083778e-05,0.5477254589682911,0.25,0.248176673495803,0.09874132196270885,0.4851987170866648,0.9902276551869437,0.9365195438080215,0.0038651077660396657,0.02585914627634099,8.210069533123773e-06
2600,0.9876988724004799,0.0372858515818989,3.855956988571338e-05,0.542226526306237,0.25,0.24811418050046877,0.09865315016388924,0.4852157084483121,0.990236501934538,0.936037595484475,0.003868940981718864,0.025872548564156536,8.226203192180347e-06
2700,0.9860025405602798,0.036580309606262046,3.8568991471130837e-05,0.542260301154305,0.25,0.2481304135894946,0.09873310160135149,0.48522519192789804,0.9902325278791907,0.9360757523653113,0.0038742346017353146,0.02590388521771277,8.260091180974472e-06
2800,0.9859600801555747,0.040573724015200444,3.857805776965027e-05,0.544168069355847,0.25,0.24804707074216292,0.09886054133623551,0.48522791908056745,0.9902552063672205,0.9361049402979215,0.0038768902795695225,0.0259022533293539,8.285319246889044e-06
2900,0.9861483737439912,0.03902414684251027,3.856570068258702e-05,0.5302060108507256,0.25,0.24804489561393345,0.09892950515998247,0.48525592413809027,0.9902579468790754,0.9358934026736226,0.0038792077243541465,0.025901098046188738,8.2783477166881e-06
3000,0.9856053283338916,0.04124792979927347,3.859418844658618e-05,0.5287055139115829,0.25,0.24798699456558482,0.09902077140333225,0.48527503218456136,0.9902781698293218,0.9362400118835336,0.0038835092585438272,0.025934863284622706,8.276537573660293e-06
3100,0.9846625740540978,0.044472907432359154,3.8602033384725825e-05,0.5251320067636016,0.25,0.24796851741256257,0.09907219425029808,0.48527866970145184,0.9902727699694814,0.9357510630951265,0.003882218144515758,0.02592618178592908,8.33335993893131e-06
3200,0.9834378789109819,0.04268380741884556,3.859888532788106e-05,0.5243173292537172,0.25,0.24791921885540974,0.09909359989902576,0.4852851451193998,0.9902838827724806,0.9359278108070592,0.0038914109590843945,0.025938947763595233,8.331011113107396e-06
3300,0.9818469902868628,0.044745356080579404,3.860188812155313e-05,0.5233812963524738,0.25,0.24791642944053607,0.09927093892587303,0.485332044463391,0.990289660986666,0.9358222262798876,0.003894110308195474,0.025941211975524726,8.372872813481473e-06
3400,0.9822992341777628,0.04531781660982427,3.860396995846712e-05,0.5174405656476143,0.25,0.24784838575548346,0.09925058080752919,0.4853373009519686,0.9903133881564747,0.9356406023234731,0.003891500422203074,0.025964207319454462,8.350987946481506e-06
3500,0.9797968794151022,0.04734365064667443,3.861494957754744e-05,0.5114067080001014,0.25,0.24787056532713198,0.09933312540905626,0.4853520863616724,0.9903147332078561,0.9358489222518638,0.0039017693412181503,0.025980679976551332,8.377051463726003e-06
3600,0.9789416332871212,0.04893486306196499,3.8626834129675195e-05,0.5057363944833844,0.25,0.24779052449581393,0.09946565396061995,0.48536057875129107,0.990307088166549,0.9356446058327406,0.003904060335272846,0.025982484245732174,8.415918271919698e-06
3700,0.9777225643508985,0.050776984526512234,3.863328395371155e-05,0.5020911204737638,0.25,0.24773750183046467,0.09954850938994654,0.48539719976737755,0.9903386590946627,0.9358975238504949,0.003906312858262215,0.025999661672699067,8.457118193045939e-06
3800,0.9768168289406893,0.0510357614097884,3.865333670044305e-05,0.49996796808406524,0.25,0.24772391571515792,0.09970232569910831,0.4853890087177528,0.9903463317808581,0.9357274051280454,0.00390886064385917,0.0260261619740815,8.460924348660648e-06
3900,0.9763217375559132,0.0541808869157509,3.8668205463063944e-05,0.4943780226001712,0.25,0.24762478414228614,0.09976015103722305,0.4854259282775608,0.9903567716129187,0.935758260980517,0.0039199199810058555,0.026040141392709295,8.468000721660573e-06
4000,0.9747908346491486,0.05458908828104927,3.867199592738535e-05,0.48991988954924665,0.25,0.24760185851665878,0.09984513703566888,0.48544486681823834,0.9903436573950196,0.9356401806188303,0.0039214934487336066,0.02605603362137605,8.517511733702925e-06
4100,0.973792962150796,0.05707796052161085,3.867820604089504e-05,0.48104070888023925,0.25,0.2475677458840914,0.10002209192853251,0.48545598490667263,0.9903651233377208,0.9352655574145214,0.003927138792339819,0.026067285557670617,8.557520930172884e-06
