milliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
0,0.9978063854559792,-0.0010838718009356517,3.799221453122804e-05,0.6021635671460985,0.25,0.24801949542880397,0.09801977057228906,0.4849915340124154,0.9899907171504313,0.9449445890495856,0.0038867160314173033,0.025712900102334364,7.990897824533963e-06
100,0.9968346096315522,0.002687511411719243,3.8426953773079464e-05,0.596952923498875,0.25,0.24853423799828073,0.09795510908118243,0.4850525572779026,0.9900072347775242,0.943984656144982,0.003884402015092885,0.025714709386037128,8.18407775186345e-06
200,0.9962755251206525,0.002831018852115204,3.842772653428417e-05,0.5992084348246881,0.25,0.248506038281365,0.09799810461432808,0.48506366779256804,0.9900255281951673,0.9429791025678964,0.0038807725558910712,0.025726757969920286,8.186116277627283e-06
300,0.9962013515167423,0.005844877680990377,3.842371568910659e-05,0.5977788323659518,0.25,0.24846644904653026,0.09793844698067287,0.48505076309372835,0.9900214580847906,0.9420646084564289,0.0038751582536057892,0.02573128372196759,8.13868574986182e-06
400,0.995802004487766,0.0055478948669355505,3.8436554267320926e-05,0.5972072375718469,0.25,0.24851278619286524,0.09808355127833306,0.485052147008827,0.9900342268040457,0.9410299312368675,0.003867354649501646,0.025728634635506835,8.146712051611148e-06
500,0.9966486009492638,0.009047111816825484,3.842170454753749e-05,0.5978188032312035,0.25,0.2485101896089631,0.09806997587581404,0.4850808701661094,0.9900369220522998,0.9407515738648009,0.0038620402343687798,0.02573426231257203,8.145765413024288e-06
600,0.9972481997959897,0.0070598382377837976,3.843245667293049e-05,0.6006254699890137,0.25,0.24848870234563392,0.09797470492716687,0.48506175313297556,0.9900449272562571,0.940072726656374,0.0038624817122869335,0.02574902223033181,8.115800799373791e-06
700,0.9968943094703355,0.010577165034899525,3.844405506983328e-05,0.5926930174298933,0.25,0.24845456783722494,0.09800015239252954,0.48505794357472504,0.990060887436897,0.9397306959247682,0.0038603619501247255,0.02575498001858132,8.131446997400905e-06
800,0.9967183668270632,0.012659641701587086,3.844123940263208e-05,0.5980382668289264,0.25,0.24843968886573856,0.0980490986518203,0.4850628964488926,0.9900765274604179,0.9388926688728075,0.003855910390397501,0.025749990969013044,8.126173911165367e-06
900,0.9954179541763892,0.011445922347336053,3.842953571592478e-05,0.5912883300405868,0.25,0.24843651820169968,0.09809004088938311,0.48508567445278084,0.9900771822549617,0.9387862905801555,0.003852953121108059,0.025771836272457705,8.124755555610153e-06
1000,0.9958420289809127,0.013495234773429184,3.843620356116188e-05,0.5922666237189581,0.25,0.2484741242747544,0.09805399641609702,0.4850967630604906,0.9900995287028462,0.9382131369478567,0.003855395313384476,0.025765251030079785,8.110592612307756e-06
1100,0.9950449596786053,0.016555310144212285,3.8454418919372114e-05,0.5878820491778322,0.25,0.24842065033040156,0.0980725459711938,0.4850783897307412,0.990093114363304,0.9378731927334077,0.0038519555540206317,0.025772094339881455,8.125297691304024e-06
1200,0.995875030689723,0.015641371553797502,3.8463290487707714e-05,0.5858058478221319,0.25,0.2483981453360998,0.09811514626412746,0.485077044200452,0.9901091840053143,0.9380379564733337,0.003855508025438665,0.02578864667258232,8.128192046794243e-06
1300,0.9936305400614577,0.01725996153722679,3.845566477435449e-05,0.5874812337992754,0.25,0.24838847879873832,0.09823981464351833,0.48508458530496695,0.9901296754481321,0.9374362175159209,0.003855227003112032,0.0257722051086862,8.109869837806167e-06
1400,0.9936237721307344,0.018470420053589155,3.846766360066926e-05,0.5805245466776255,0.25,0.24841786414404046,0.09814584305461804,0.4851198399634768,0.9901188938481988,0.937590004276684,0.0038508485637974554,0.02579588788015087,8.134241884234661e-06
1500,0.9934196014709735,0.021955277832228476,3.848265857498872e-05,0.5843323141466346,0.25,0.24834091237442607,0.09817697716249398,0.48511954241464234,0.9901422425647561,0.9373947319756716,0.003853250334910252,0.025797131092343262,8.116464058931393e-06
1600,0.9942103739157173,0.022715418963781438,3.848829282954278e-05,0.578510872398326,0.25,0.24834322275404455,0.09820195311737374,0.4851172323196248,0.9901567249576438,0.9369193014524553,0.0038524385330211677,0.025793541386862538,8.127666927311646e-06
1700,0.9936203556577494,0.02535390075817988,3.8478553614047705e-05,0.5727273008878024,0.25,0.24834734605440556,0.09826133274592322,0.4851368162801042,0.9901632331692508,0.937175325349869,0.0038562266912385546,0.025808184896671964,8.130253963461504e-06
1800,0.9925648928363275,0.02702528240492188,3.849793984541317e-05,0.5746724310459785,0.25,0.24827634267921947,0.09836383312435858,0.48512035596479836,0.9901494113197781,0.9367804249662709,0.00385792385171357,0.025816991182316357,8.166995220008756e-06
1900,0.992336470740072,0.028058447262364925,3.850422881600136e-05,0.5672883116457644,0.25,0.24830872472897889,0.09842892467331828,0.48515358292739064,0.9901663927520434,0.9369923170063469,0.0038583521796407465,0.02581252393882526,8.155701674399606e-06
2000,0.9915626174293475,0.027417154348195794,3.8510350752550535e-05,0.5685569208445266,0.25,0.24825052050512011,0.09847129851772679,0.48515601686537646,0.9901852850153734,0.9366970494900898,0.003856046173599068,0.025840735316399376,8.15076263431398e-06
2100,0.9909354918056708,0.029233852299293997,3.851172763804463e-05,0.5602270925086307,0.25,0.24821255208337337,0.09850673893086835,0.4851615927546481,0.9901758353225183,0.9364689925158539,0.0038597089393216087,0.02584115298397954,8.160914328540645e-06
2200,0.9902673542557386,0.03291033155302554,3.852471847415769e-05,0.5563087375526881,0.25,0.2482084983071011,0.09853115711301771,0.4851736012150861,0.9901893602194891,0.936537745297226,0.003864141986278805,0.025855001523243756,8.1737050587344e-06
2300,0.9905100973675198,0.03151092746261816,3.8526926707788926e-05,0.5533109132734653,0.25,0.248245815563377,0.09849586086742598,0.48516250920802,0.9901985127819213,0.9364000992411545,0.003861317241304817,0.025845307467109477,8.191618392875984e-06
2400,0.9899078501557199,0.03486574327971674,3.853037065014755e-05,0.5563443863501412,0.25,0.2481877204618531,0.09855812451782185,0.4852040305065487,0.9902238419815789,0.9364821131153277,0.003868200513638737,0.02585227136997249,8.21849541970228e-06
2500,0.9882734155342472,0.035248512744705224,3.855650118397447e-05,0.5548894441500253,0.25,0.24817466152326473,0.09858623717260588,0.48520909036391285,0.9902316270202053,0.9361210996078652,0.0038663046845538148,0.02587691939903254,8.198225766636943e-06
2600,0.9883745389197979,0.0351572285104315,3.854940481461657e-05,0.5452725938640904,0.25,0.2481673919605178,0.09878217332426506,0.4852016358267857,0.9902273785398432,0.9360745633538505,0.0038694639119758257,0.02586895584099768,8.225166382002351e-06
2700,0.9874369512555934,0.03819974976015089,3.856194189534802e-05,0.5462394310518937,0.25,0.2480679505500522,0.09874331728806035,0.4852150172045777,0.9902286981582219,0.9362709254500229,0.003873128432189029,0.02589625466897559,8.231510899169353e-06
2800,0.9853066068812625,0.03793265374997972,3.856270627370267e-05,0.5367604804824831,0.25,0.24808857394747555,0.09891633921016621,0.48523936698734577,0.9902442618774367,0.936194588244241,0.0038713544638915736,0.025897709676582333,8.259719415375278e-06
2900,0.9857343547659096,0.03947391402415615,3.858290580047471e-05,0.5385158156328234,0.25,0.24803097781560274,0.09894555849803861,0.4852688553347002,0.9902690124433552,0.9361353366932252,0.003879821235135839,0.025899019223866306,8.279232419817002e-06
3000,0.9849448037993305,0.04215232217926989,3.857689571695431e-05,0.5294414229743769,0.25,0.24797372719747263,0.09906391716916993,0.485263421514222,0.9902784919739382,0.936187675107426,0.0038834888523694017,0.025913108828026596,8.28707685609523e-06
3100,0.9831985556117,0.04300968370184435,3.859707268478184e-05,0.5303864382966635,0.25,0.2479825636047161,0.09909804021684736,0.4852797259925413,0.9902702918800634,0.9360287384534012,0.003884395409319772,0.02592552077249102,8.316967115400446e-06
3200,0.9838295121261174,0.043049677876446035,3.86083058585998e-05,0.5202893571937526,0.25,0.24796316157818218,0.09924159708709976,0.4852998240065977,0.990277235107546,0.9360096265529905,0.00388414917212421,0.025953678334458382,8.353673067768664e-06
3300,0.9820797607734368,0.04730365436085187,3.8604646572853226e-05,0.5137987657319957,0.25,0.24787899822569098,0.09931588042591871,0.4853329067719871,0.990281802025843,0.9360233460985723,0.0038908597396538356,0.02596061561731863,8.371211654249823e-06
3400,0.9822952858913925,0.0457155005585314,3.860917365282503e-05,0.5186248289142262,0.25,0.2478295574183418,0.09936597793739226,0.48532951506326,0.9903040459237935,0.9359105884534672,0.0038945130115805205,0.02596066969917727,8.352314278510858e-06
3500,0.9808568880541081,0.050005323260522164,3.862948199674741e-05,0.5135457728408582,0.25,0.24783631084621466,0.09948585112917155,0.4853498631321765,0.9903147569637923,0.935706361553387,0.003897924508958414,0.025982670812730594,8.395225874535339e-06
3600,0.9793274056595088,0.05109883408074391,3.863133339345997e-05,0.5026486980611505,0.25,0.24780688009415633,0.0994724080814991,0.4853831359198148,0.990332689441268,0.9356337940878708,0.00390438048640433,0.025994680973305588,8.418208268915675e-06
3700,0.9787259925275125,0.050713053770695286,3.863203653051276e-05,0.49922824402129784,0.25,0.247726284887219,0.09956252514616186,0.48537772555270936,0.9903161015908426,0.9355173676122885,0.003908161208480588,0.02600545337016272,8.432761591321032e-06
3800,0.9771385988712851,0.05206091074925368,3.8657745986538126e-05,0.49111546591495014,0.25,0.24769644469599927,0.09965417512189459,0.4854152427885279,0.990327803797291,0.9354786464831089,0.003912961361974986,0.0260054151215308,8.466186504296819e-06
3900,0.9765390273336184,0.05231614985872557,3.866001590359572e-05,0.4949804320851565,0.25,0.24761660354085466,0.09973454408231136,0.48541227490344585,0.990338892740482,0.935741817252217,0.0039156251900877535,0.02603753437257489,8.479844239029506e-06
4000,0.9758707294806065,0.055740882373481015,3.8678741681964296e-05,0.4818382721556807,0.25,0.24761447073973428,0.09981746292869234,0.48545324248562155,0.990342194537547,0.9355772463046783,0.003919978248617358,0.0260548911588347,8.49697638048421e-06
