milliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
0,0.9960434444226357,0.000541835878860977,3.8005385188012555e-05,0.6013415510681134,0.25,0.247966489607288,0.09803681902158838,0.4850151092519623,0.9900087308529762,0.9449348982873872,0.0038886776215998832,0.02570834448044277,8.013075909302298e-06
100,0.9966467324056795,9.795752295603793e-06,3.843354985802702e-05,0.6043748910368877,0.25,0.24851173604883964,0.09804162191723254,0.4850453348881869,0.9900205598500347,0.943853896409941,0.0038897337823760553,0.02572025356750212,8.164340717333321e-06
200,0.9970335695532028,0.003122115899557505,3.844526944635848e-05,0.5958707496077902,0.25,0.24851505085281175,0.09801473731043248,0.4850686115660032,0.9900134454337477,0.9428604606628748,0.003877762335816378,0.02571996957852616,8.146445294780536e-06
300,0.997505796531033,0.004946752745461078,3.843977254728993e-05,0.5942268446440658,0.25,0.2485081265147935,0.09806710738033611,0.4850450037170865,0.9900184027347878,0.941808859448929,0.003874321618181892,0.025710541645208293,8.149258589142564e-06
400,0.9965329914550985,0.004226478915538912,3.843835829152206e-05,0.599324002817881,0.25,0.24845108870997393,0.09796794806403261,0.48505056652251843,0.9900252957863719,0.9410977190131913,0.0038651459106856753,0.025734911195749974,8.13973772994902e-06
500,0.9964233044877636,0.007172450460022229,3.8444876485746795e-05,0.5974872292018297,0.25,0.24844972907608076,0.09811496959975977,0.485047723117973,0.9900472218131933,0.9404856079863811,0.003867453045670377,0.025748794482182074,8.123561510659523e-06
600,0.9972373434399554,0.007748249343607146,3.84462940443652e-05,0.601876241358814,0.25,0.24843494086470697,0.09799068551965871,0.48508097006048106,0.9900580652083405,0.9401715688922965,0.0038637450181551324,0.025730929639402475,8.099915374545436e-06
700,0.9967624774124711,0.011693455011202584,3.8432683150981796e-05,0.5934858115927484,0.25,0.24845040439520466,0.0981028009711579,0.4850805931987968,0.9900628997397533,0.9394650181744597,0.0038575386190081375,0.025760990590711522,8.095911971200986e-06
800,0.9951551661133328,0.011902320023761069,3.84307175747518e-05,0.595804895841282,0.25,0.2484468066930543,0.0980392505548132,0.48507592369248775,0.9900629720659843,0.9392741234938589,0.003855711600623881,0.025766164915526756,8.115495534261959e-06
900,0.9967019804885502,0.013534004108668795,3.845240892623886e-05,0.597024280048095,0.25,0.24841245318197328,0.09803595052128705,0.4850640155762244,0.9900787421680172,0.9387147983131674,0.003854894194413572,0.025756598399786158,8.099426838285377e-06
1000,0.9962752852692928,0.01360905227119114,3.8439668870634216e-05,0.5905783867229925,0.25,0.2484229680414217,0.09816415809724538,0.48507739485549084,0.9900818900025301,0.9381455423600115,0.003853584541070972,0.025759878113612154,8.123055765042928e-06
1100,0.9962504797209977,0.016118944955952737,3.844393134255935e-05,0.5920839302008992,0.25,0.2483891296363571,0.09812993905092952,0.48510158931594444,0.9900929345474823,0.9381414070429143,0.0038503606165586663,0.025777718385261193,8.099960581956977e-06
1200,0.9949286526438053,0.018130809067001607,3.8452635145160015e-05,0.5918015286178482,0.25,0.24837190652831095,0.09822586047076706,0.4851015886739969,0.9901022699181559,0.9377492725775641,0.0038524620101855816,0.025789424044287936,8.126129760985929e-06
1300,0.9936825404990197,0.018714189423817227,3.846546721672859e-05,0.58455429906487,0.25,0.24841771593376724,0.09815687788955163,0.4850885441664256,0.9901146241218037,0.9373901949093779,0.0038531359935978227,0.025792496089834804,8.112812573211105e-06
