miliseconds,Smad2c,Smad2n,Smad4c,Smad4n,T1R_Surf,T1R_Cave,T1R_EE,T2R_Surf,T2R_Cave,T2R_EE,LRC_Surf,LRC_Cave,LRC_EE,Smads_Complex_c,Smads_Complex_n,TGF_beta
0,492.95828089122733,236.41852978951476,1149.5561009811324,551.661367645124,0.23769952772556674,2.091283799014373,2.0602783988274185,0.2026529433431431,1.7760076366788704,1.1479941081735971,0.0012738091080061243,-0.003091189560987904,-0.0041221060854877,0.2039872335519669,0.062114621365117556,0.0800064791019118
100,492.64284935753193,236.40569978795088,1149.6870859524345,551.7644930061621,0.06910467096119306,2.0858812489800447,2.0582208641961683,0.03459755898456419,1.7775016152336727,1.146883373285139,0.16790838908974756,0.005356389769730092,0.0068898948469767775,0.06484316873493408,-0.2121458776021931,0.07982151881667814
200,492.3217239546402,236.40163126489853,1149.6095321851433,551.7846261943572,0.05560071039872316,2.07938393369724,2.0473902538648954,0.020450843574987214,1.7687252301103356,1.1343741249667345,0.1823932404736988,0.012487837622519954,0.011386243008877302,-0.18666837029671948,-0.055282102366476904,0.07979359755835404
300,492.41256807983757,236.3742506212997,1149.6333673756408,551.7485953342056,0.04972098125997307,2.079670404137178,2.0452299698998893,0.014995017547564259,1.7627716107905333,1.1353450782707972,0.18531207714154943,0.017678024389432907,0.019803235463936013,0.1924133778578266,-0.01798133330354091,0.07978728238522277
400,492.75534484347173,236.3899321306265,1148.8885259233193,551.7430134427942,0.04976499751477751,2.0714029034025447,2.0343750442723145,0.013521033193482856,1.754238537819954,1.1245269367657973,0.1867063546186694,0.020849387713833316,0.02512536605137572,0.2647278885010884,0.15287145762741508,0.0797710917773304
500,492.1216431529074,236.45270841094896,1148.8776051673456,551.722093404755,0.04830950250194531,2.0637560651708853,2.0307167926299394,0.014022992312445678,1.745840932383731,1.117385089077513,0.18770590638991522,0.029292545008705522,0.028311360944308788,-0.06878705029408885,-0.14371315981464236,0.07975831091360017
600,492.41409944477545,236.33055992609113,1149.3997308706,551.7473958377901,0.04980723591700657,2.0575254969920485,2.0274671356404075,0.014052621652753837,1.7425657268446817,1.115505003127051,0.1879135952798888,0.0325692334254414,0.03279479826937111,0.0925575401426676,-0.1435589725966649,0.07975737588369622
700,491.91239723394887,236.385602870249,1148.9826549516824,551.6417485141402,0.04959932424751197,2.0543632636259295,2.0201231618534665,0.015475428718795745,1.7407719313751784,1.1071443816353275,0.18688815957907232,0.04024146198957307,0.04295948853360893,0.5472139992317473,-0.04831670964682935,0.07975043464939587
800,492.30920335194855,236.37468045088295,1148.6187863820007,551.7159616009594,0.04946580454369783,2.0438777019665206,2.0159912064496694,0.013408051578112052,1.7279827106078471,1.1052330966919472,0.18833790224789587,0.043724522770946614,0.04351432995527509,0.6590226921566285,0.12508921533044878,0.07973448260165929
900,491.4655329051061,236.2628871862928,1148.1713445180947,551.6613713752027,0.04845846920850365,2.0390054301612888,2.007816839981311,0.013342890524107252,1.7233220838855774,1.0972201389476488,0.1877834833990569,0.05399660161757272,0.0534274097920917,0.6367912079362459,0.18917634746983078,0.07972516742412357
