miliseconds,Smad2c,Smad2n,Smad4c,Smad4n,T1R_Surf,T1R_Cave,T1R_EE,T2R_Surf,T2R_Cave,T2R_EE,LRC_Surf,LRC_Cave,LRC_EE,Smads_Complex_c,Smads_Complex_n,TGF_beta
1100,491.2624265142256,236.35335260902858,1148.1701449097454,551.683013237163,0.04912302996484146,2.027665260922884,1.9958074996198139,0.013076962523099747,1.712624092003174,1.0818592564481948,0.18785382120170666,0.06633298033436076,0.06803328134643902,1.1748914751173622,0.37168472252851403,0.07971173826473518
1200,491.24935779897464,236.31370417571353,1147.8837447433864,551.607164986078,0.049425883964386734,2.0212963940395956,1.9905190615022486,0.01410550449871613,1.71062059813188,1.078239906021336,0.18663003981566048,0.06777448178680345,0.0733208653786425,1.608967299720038,0.08593686083684102,0.07969878134742807
1300,490.7908024803541,236.28144315425394,1147.403760910889,551.6073785989428,0.04922844588524579,2.015874751226078,1.9843025068075635,0.015396001641774439,1.7048123388586152,1.0706050069959288,0.1871110039435136,0.07409032325663142,0.07533553569130406,1.7480986796410467,0.24509303653529285,0.0796957336348868
1400,490.59672615298166,236.19438217845692,1147.3525830473513,551.5969159046251,0.04974703298976774,2.0083846545608517,1.9746366630556087,0.013022386667494789,1.6996672508737576,1.0650674779047455,0.18827535326866215,0.08339480804285052,0.07872978836427903,1.826643356205202,0.5679131717623763,0.07968368902119638
1500,490.36660434088503,236.07586642046343,1146.893669150289,551.4774438566378,0.04966029411970561,2.002710291664016,1.9731422769729607,0.015347196956335261,1.6922451672024732,1.0578974254526037,0.18797590793203217,0.08906862758844325,0.0880131762487291,2.050936553993316,0.3365699352661819,0.07968156235639667
1600,489.86399845312735,235.89118733157386,1146.3109032148031,551.4100737440399,0.05079191415084344,1.9953679635705321,1.9676599507902968,0.015429333728084697,1.6831353036885583,1.0527602872766035,0.1879285484588355,0.09601554079323629,0.09413156169680652,2.460303201225853,0.7398808929548109,0.07967009709291625
1700,489.8155951612813,235.9312015634741,1145.92141546666,551.3716250657985,0.049005044219565655,1.9932756740398891,1.9580049886155664,0.013248914323639623,1.6756199636494653,1.047272024182028,0.18835992280675565,0.09785288620971312,0.10131059161720954,3.0333993707320452,0.7325662452841973,0.07966117271549482
1800,489.26168840067464,235.8079406739921,1145.8504475028358,551.3991531980402,0.04921640624188055,1.988759064002441,1.9537415392590742,0.015179165998014995,1.6758858406352706,1.0448534018777367,0.18819142704476097,0.10464995012866726,0.10845607831311747,3.3073090753071037,0.7979942118946011,0.0796527173169204
1900,488.6474168615283,235.79937295050792,1145.6878219209486,551.346367700248,0.05000040503319177,1.9845106336076765,1.9459852246365215,0.014892393320328962,1.6630778180600643,1.041558094250788,0.18877146036144696,0.11150243537873299,0.11521476741099096,3.5159491617587424,1.0638810821454021,0.07964360260348322
2000,488.24613978127996,235.61632967523775,1145.15007916889,551.2523449397962,0.0502566684528414,1.9755578414312227,1.9412738876068865,0.013420675213007252,1.6594392392393338,1.0320743310672005,0.18725675008646503,0.11767317759719662,0.11832676946125373,4.098052405707072,1.1375443483229946,0.07963163812886112
2100,487.6702215760789,235.50577773919215,1144.8751009953976,551.1913304848689,0.04878554851145179,1.9671478793326853,1.9398537191632885,0.013403453990760063,1.6522266525260267,1.0302867740616344,0.1881006076139149,0.11887293935207591,0.1260233236556371,4.149884595282425,1.619376100294457,0.07962857641033269
2200,487.3086244962316,235.34824001631637,1144.1207580693856,551.036871455349,0.04849849146665274,1.9593392685378785,1.930556712937274,0.013253643581211044,1.6517871815947838,1.0225825971253169,0.18694239877659652,0.12641607611034456,0.12632010729757207,4.739014167282372,1.6287850047342822,0.07961104900452626
2300,487.0898830431422,235.22498490117005,1143.7270451231468,551.0068376515227,0.04880488729579156,1.9544866337629734,1.92632394557622,0.013928212780764122,1.644164478417854,1.019504930365865,0.18761340475742788,0.12814337297380993,0.13101887663151537,5.056465345608091,1.6384004473718081,0.07960641046465138
2400,486.577096092616,235.15839198815755,1143.1929354478964,550.8951542901384,0.048698777225204666,1.9499585307295557,1.9163011140945265,0.014027721381589331,1.6356797080781835,1.0109063161662541,0.18764300528252234,0.13398743514859948,0.1378676087199863,5.378888097377447,2.0587086653624995,0.07960355719832321
2500,486.0634648525325,235.0973286695344,1142.7089186522585,550.8616228147566,0.05005409467229329,1.94702596553708,1.9162413442417168,0.015072336304945096,1.6319467293724805,1.0046319089620919,0.1862367404697391,0.14348833483953521,0.1483761477081891,6.025747148593375,2.4426243183977223,0.07958763137725823
2600,486.011440632462,234.85712351859334,1142.4624664205753,550.7580069472488,0.05005497758699032,1.9409047904345984,1.907363205893229,0.01434431875281795,1.628245078410177,0.9994510149577356,0.18813689618540197,0.14875135443514667,0.14960511249524175,6.667525702056899,2.744279533825341,0.07958339789480022
2700,485.392952807455,234.64706649206101,1142.0182639964266,550.7218421037558,0.048582913863501526,1.9345642832611658,1.902014031272506,0.01452223933157572,1.6196728306963946,0.9921335709470693,0.1875963142418075,0.1532407413879616,0.15381444677116862,6.89889685261664,2.9018398409536172,0.07957562491631572
2800,484.25094286645935,234.67990408276344,1140.8453687698411,550.5068824183419,0.04926304805074658,1.9336122304097014,1.8998508652165136,0.014155786282472186,1.6197276776032346,0.9912300060080933,0.18810355020776962,0.1562200909909366,0.15892400607093582,7.347239172641837,3.433638487249874,0.07956381794688647
2900,484.34205312905516,234.3450893843348,1140.3288682506227,550.5151749974262,0.04857467530818696,1.9271440249742122,1.8924659384525782,0.014902977194157195,1.6144283001500686,0.9862548275345014,0.18639309207481203,0.15653951793032542,0.16452811087305194,8.151840428055847,3.730663828529737,0.07955534125361627
3000,483.40348573896887,234.20627833212023,1140.1355767618627,550.3118264503474,0.04868437818330652,1.9226721291151705,1.8854414766308776,0.013270854756065802,1.6059930878939737,0.980687410411558,0.1866355144020678,0.16542431587018516,0.17528507302971214,8.329427542328183,4.125317678472248,0.07955417267377825
3100,482.7086547626423,234.1364804355432,1139.3111673916464,550.1709319435746,0.048670436586458234,1.9125130622314153,1.8817674516328773,0.013338149471565341,1.5982314867182132,0.9755400231587241,0.18690555443638604,0.1660732233574454,0.18079794804514548,8.936918879307793,4.213009145609782,0.07953413888392727
3200,481.92211694710215,233.97203638014895,1138.4061012909442,550.1224659270144,0.050191938288441366,1.9098815511043372,1.8726042213383063,0.013183752491993436,1.5931046065882697,0.9716583865308214,0.18673672130104968,0.1722680988200595,0.18566285994230403,9.510788788359461,4.67710865137955,0.07953290866492517
3300,481.7843246071803,233.72685623985183,1138.4190426466287,550.0501658392083,0.048970777778900874,1.902305269963159,1.8713220783151234,0.01331739713697831,1.5857073429128756,0.9662543555824147,0.18662463919895048,0.1747022578924889,0.18603440121971693,10.214622348621027,4.9875326698081786,0.07951899490257738
3400,481.12156452536334,233.4082682939004,1137.230389720227,549.9270238621436,0.04960975278927212,1.8935975245003784,1.8632792867624859,0.014355639825855446,1.5867572947738753,0.95764836728057,0.1878289991433462,0.17414519735449413,0.1920223380582633,10.897107864062388,5.497174011103536,0.07952045204928632
3500,480.0721317936978,233.2061311075305,1136.8797092406046,549.7909713827544,0.04993641899491858,1.8921383031874037,1.8575258943290043,0.013005189313311467,1.5756729522202493,0.9578758167760192,0.1875486167619195,0.18218387104502687,0.20410564114196805,11.592599360411741,5.802268499388119,0.07950218319031865
3600,479.7051031924858,233.11147228407322,1135.7107748521398,549.529873112197,0.049342577915786875,1.8869287281533882,1.8502337502401225,0.014838009658868726,1.574363585128372,0.9499370540472021,0.18734883142375106,0.18343725121262697,0.2087652703499774,11.606550328615093,6.4684800360832275,0.07950297214408514
3700,479.20244229316074,232.9374568743441,1135.244716307751,549.469149819957,0.04974988268332307,1.8816947284777121,1.8452591963801843,0.013875224768239087,1.5625374626604553,0.9464721695327598,0.18601622633738832,0.18638904687560615,0.20953391117275655,12.590848463844363,6.958208004327725,0.07948853884023596
3800,478.1203406722838,232.67611016197625,1134.8107962127842,549.3663171295885,0.05055041379053589,1.872908910471083,1.8406797567724136,0.0134164193336286,1.5631228200327647,0.9370317231740591,0.1866510146797908,0.18439165537270238,0.215287402454804,12.778547424633649,7.64985307824778,0.07947597896088679
3900,477.3215336789481,232.5213244571312,1133.842157789211,549.2175468649132,0.04854170654568698,1.8679330041649382,1.8413947015828636,0.015218146359757656,1.5518002740932144,0.9313594701454395,0.18809392931893004,0.1852497703332908,0.2216657284963466,13.479409450256698,7.979039225848517,0.07947968120883168
4000,476.8565062927636,232.2577615458254,1133.3157713795094,548.959926841231,0.048465914369587526,1.8631147017160592,1.8360415784682151,0.014308833306296998,1.5502626732591018,0.9309963439717539,0.1869457182331013,0.19132902296539356,0.22378334221358753,14.211534061007441,8.585576862614621,0.07947162793745803
4100,476.4030666226847,231.99136746136347,1132.4623902442693,548.829707176721,0.05067255850187555,1.8547923979398522,1.8293080616057575,0.01507740715900723,1.548855676668268,0.9258056838436716,0.18754074213835353,0.19346039617330418,0.2327810283102271,15.172387433871608,9.195557830923594,0.07946171957417303
4200,475.6026162301576,231.8114754811809,1131.7987148601783,548.7304904632297,0.048680404118128975,1.8537838637691715,1.8200821769224658,0.014561589695304987,1.5384593950356096,0.9192988857359541,0.18691850463447138,0.19336024798173587,0.23966464014294578,15.708747780236804,10.01252515087774,0.07945387235972041
4300,474.6848870295637,231.58648203264474,1131.0938245398831,548.5233650441468,0.04893582426556856,1.8471241306496595,1.8160843349775502,0.014664422666571425,1.5317341630357544,0.9136044882172106,0.1879644537637369,0.191553632906778,0.24551780198704704,15.982268577093226,10.521146568485417,0.07944490402812945
4400,473.6010643320795,231.17873602534522,1130.0664164220443,548.4190400118285,0.05017613022636185,1.8446142114739124,1.8130498305123421,0.013412508980405672,1.5267346154757437,0.9109759903492008,0.18742122432956282,0.18935994332315784,0.2501014827262078,17.004912013958226,10.965716834694073,0.07943212689176854
4500,472.78672870221175,230.9343672772181,1128.9457467967134,548.2128977441764,0.04920157447127771,1.841628544595218,1.8025239886570885,0.013710445687638555,1.5272040391239627,0.9083264854843797,0.18768817697120066,0.1912456499383944,0.2521128879819468,17.54413971685631,12.007139608639667,0.07942315029049164
4600,472.1846016475458,230.8285796705104,1128.4101515641196,548.0374049632809,0.0499154905007135,1.8329232863990974,1.7980026066826271,0.01399205046779555,1.5187309500203294,0.9024749954177744,0.18575948729884406,0.19110249702310053,0.2554168412406357,17.934200048425573,12.670908741104942,0.07941702264501978
4700,471.78897246301227,230.58497132243244,1127.3027719169222,547.8066739013165,0.048661796158798634,1.828584883025135,1.7969611409673736,0.015384184364191564,1.512009506078879,0.8977870445322086,0.1860312059041561,0.19211225220408557,0.26662224917928584,18.40976185750844,13.147346409462113,0.07940660123473317
4800,470.4115659383512,230.24287850377542,1126.421302600908,547.6134161532001,0.04967994169100932,1.824938599559029,1.792147417858269,0.013926788209834113,1.5053769079651547,0.8922550488032157,0.18639675517437188,0.18734427749702323,0.2718768650277706,19.235013243999926,13.925816645224971,0.0793971263979878
4900,469.6733201725961,229.89080229492194,1126.0436865146428,547.5233638652685,0.04872175474268031,1.8170298051744278,1.7840092296920418,0.014325832091293499,1.501429334350113,0.8855405357168986,0.1859762433334439,0.18957353271396604,0.27629204541567165,20.10501653456727,14.839322161384965,0.0793957649996541
5000,468.8802689388523,229.73732632936148,1125.2758575783932,547.2527080795841,0.04889700565557778,1.8144680211445683,1.7767205144135154,0.013521052800466405,1.4963476939339808,0.8799124951105342,0.18484980830942058,0.18392928043306878,0.2780117797631082,20.824832417760273,15.729450453087441,0.07938599652171607
