miliseconds,Smad2c,Smad2n,Smad4c,Smad4n,T1R_Surf,T1R_Cave,T1R_EE,T2R_Surf,T2R_Cave,T2R_EE,LRC_Surf,LRC_Cave,LRC_EE,Smads_Complex_c,Smads_Complex_n,TGF_beta
0,492.68358333179117,236.3996892144267,1149.4721921780563,551.7422227779939,0.23772433593282005,2.0918461590148887,2.0607159906039625,0.20141492311037615,1.7777762769255814,1.1515515062093822,-0.0004329014535462094,-0.0005356111399506647,0.00278033307655734,0.05933730671395951,-0.11023370441025311,0.07999480746516387
100,492.7806171396409,236.43402655669783,1149.5340591272895,551.7351756308381,0.06868885866204466,2.0892446068287684,2.0574002360354005,0.03303266339359448,1.7718102585037858,1.145128854597528,0.16794913951196497,0.0035819437361675035,0.0007993544696319565,-0.17258270475109472,0.01559284707421027,0.07981261962414897
200,492.3661271988335,236.44137442115576,1149.3416863137118,551.6962152943522,0.0533969984476289,2.077878378501455,2.048699296485907,0.020191182546996318,1.7680844654273993,1.1362693175376282,0.18382218230585087,0.011470356152830293,0.012603674922931615,0.022255969307045605,0.18467615566060325,0.07979685664721874
300,492.7410123796288,236.53769179884318,1149.2259808138087,551.7775431624073,0.050801186842269724,2.0782568169419413,2.0398364731913974,0.01525549738005278,1.7630727586994042,1.1347095393761844,0.18671473660246507,0.012994169777263816,0.012432692346960136,0.28902081088502407,0.15953361011540845,0.07978715022660268
400,492.72424579649396,236.4567207493759,1149.0112908368492,551.7212116776835,0.04886803442604652,2.0736996467255873,2.0404800150539746,0.015013736477984676,1.7547096885192122,1.123880536651917,0.18669443999520216,0.024221242327209923,0.0255818210366041,-0.07246364186340284,-0.21327385224020132,0.07976917837869907
500,492.4768986268431,236.50169933850975,1148.8525228949013,551.6943975154961,0.04918578641989054,2.0608756748855854,2.0318390871769756,0.015372475813405864,1.7457245869787383,1.1164588844221512,0.1879031159727079,0.02627384281114534,0.028846693913776457,0.42164892063144654,-0.14879928307118467,0.07976754351455835
600,492.51930671902795,236.46126089443237,1149.4027289718172,551.6693924727456,0.050023737345710494,2.0584878056743383,2.0255427830205823,0.013861840372695977,1.7468772760498175,1.1141695481838563,0.18786581197626265,0.03619360987794133,0.035381099255345265,0.47432434100096404,-0.017985959725231725,0.0797580185445701
700,492.3082295351864,236.37428593594066,1149.2049127644893,551.6776136828025,0.050210316235797796,2.0529517931282175,2.0208665447499983,0.014371223305065612,1.7358340228970746,1.1101619784856214,0.18802638428340115,0.04342084809520225,0.03987556806165353,0.47264664091439884,0.16190257010970394,0.07974103984474953
800,492.2711428754379,236.36715772337357,1148.9438485079475,551.7147775475702,0.04977966580487818,2.0434177109983236,2.011087211941869,0.015073964227719137,1.7289290507993222,1.1009985341053898,0.1880126350671786,0.04828729057311287,0.04289216887395952,0.47773472179710097,0.02684084214756865,0.07974320700987539
900,491.4457195444439,236.4452715183775,1148.816895636533,551.6020872391808,0.04823277049953553,2.03630458029274,2.0103640606890747,0.01549949578940222,1.7225472340244197,1.095536197051192,0.1880034679934299,0.05076456681095987,0.04890413532682328,0.9774188776680992,-0.06885124214302617,0.0797317833488026
1000,491.5497781458704,236.3208129332112,1148.0707505251755,551.6207861594978,0.048489983237844196,2.0372145132648756,2.0023785413483797,0.013538867022163174,1.7238978811714774,1.0911182965054083,0.18778777083345227,0.05770051820607751,0.0599081664991527,0.8804956556626992,0.07524023917761732,0.07972299977425049
1100,491.2530325801502,236.2334183504422,1147.879039279854,551.5640585155704,0.049415072243503694,2.030797502720113,1.9942259890405938,0.014818477818577994,1.7106802577102735,1.0837209691144327,0.18751093928148915,0.0647321740905297,0.06019708664209121,1.2392185033453798,0.3388152845749821,0.07971120057830405
1200,490.88933899577563,236.19523415677105,1147.8069003073613,551.6373056180602,0.0503574268938579,2.024362174184855,1.9929499395436825,0.014252521409725128,1.7091895332232472,1.0824753156352278,0.18877410650675167,0.06869940857268526,0.07312075727882324,1.6068005294549654,0.23055026263016717,0.07970388201001884
1300,491.1662745313751,236.20636296594162,1147.569658762756,551.5900571196053,0.04895376037384092,2.013806387146092,1.9820586652446388,0.013824623758802605,1.698577717392613,1.0718842784820224,0.18796156302362368,0.07595423999874754,0.07553532501704378,1.5014969849727289,0.43666450129964585,0.07969857339126131
1400,490.3721918851119,236.23565884826914,1147.5940177975544,551.511751671269,0.050270583803434785,2.0103912330927227,1.9779004005109448,0.015273795014097653,1.6950851976088201,1.0707878784838067,0.18801589613422112,0.0845627344776468,0.08089967512728946,2.2132166547693073,0.47111513328149107,0.0796819793105406
1500,490.4004619971114,236.1565674257174,1147.342237554564,551.4682958438113,0.04905819998310414,2.0060781515144877,1.9732036902184167,0.01489037030657137,1.693616703997253,1.0617687810326915,0.18804910080059667,0.09066176016053056,0.08552364645233554,2.076911666698103,0.4021308205193598,0.07968096730550144
1600,489.8730669041533,235.92183282837524,1146.6258025742234,551.5121688281383,0.049591919756188124,1.9972620752912815,1.9660806402657498,0.013897412471878312,1.6854958861737503,1.0532458442815629,0.18852125411449777,0.09611659880726062,0.09475330700839896,2.6267276881621555,0.6478699012793827,0.0796678209942852
1700,489.2817459565386,235.8816915589398,1146.2367316468624,551.471702879351,0.05089059670418599,1.9962441889894667,1.9563548857163637,0.014384396681893329,1.6783684566843355,1.047504556330429,0.1878037569683292,0.09634285733183334,0.10009085838983496,3.0647701033364507,0.880847208409883,0.07966022091764079
1800,489.0272733870919,235.74787574498762,1146.1054162971298,551.2878246082249,0.05068144720101529,1.9895148604245496,1.9530338151514623,0.01470711984842937,1.674538067780365,1.0420317960652687,0.18636553440633077,0.10446579471253249,0.10735382901141702,3.4076025388371827,0.940453869657802,0.07965228658999197
1900,488.81281374076434,235.80784548463632,1145.2421973948485,551.3254956036388,0.050484839967180624,1.982709951995811,1.9502635938904636,0.015549314263205268,1.6673213804141536,1.0369017757686767,0.1873525484297933,0.10775937860510672,0.10859675520236162,3.6556554657106384,1.252330636173268,0.07964545993035603
2000,488.4698481246753,235.6202423151698,1145.0760406193667,551.2868071788282,0.05059636059460102,1.9755712449711798,1.9431797001432405,0.013857302855527567,1.663846506186883,1.0364275228161632,0.18695636383472777,0.11672427153763427,0.11772383733316562,4.000484258735994,1.190737524724925,0.07962755790722847
2100,487.81409977903616,235.5793098741869,1144.3855773059602,551.1574745035568,0.05032977850272062,1.9712865511420719,1.9348261836499936,0.015009833953689922,1.657591901889504,1.0259131047829546,0.1869016643236345,0.12355965710827888,0.12333952676541271,4.699893906576283,1.428895303454441,0.07962608894341996
2200,487.7310995591922,235.32311702276223,1143.9124622836198,551.1208448687083,0.04868660981621528,1.960311804264818,1.9301225743968111,0.015105344850400992,1.6510377459609906,1.0230870228845796,0.18845484158384998,0.12646782673429494,0.13101619901697095,5.025145153089637,1.647172756307286,0.0796175491916264
2300,487.02170939601615,235.35036097847814,1143.6773615998995,550.9836034183518,0.05015473863963771,1.9603108849629929,1.9277553233420204,0.01529757855182365,1.6440367106302194,1.0143236053299307,0.18679935862250785,0.1292208354491529,0.13061394449684072,5.200111357554932,1.916128194858088,0.07961048313568954
2400,486.8407105615248,235.14419261602077,1143.445574476597,550.9082967893817,0.04997909543340209,1.9547044178062516,1.923676910579271,0.01396064290677728,1.6391337793801863,1.0081386123035674,0.18795085330637365,0.13318433860999757,0.14345998606897162,5.487394099546043,1.9798314115957605,0.07959800498458264
2500,486.4331171753657,234.98036636008845,1142.4889028133643,550.8644443298496,0.04939171496979257,1.9442433656186722,1.9163826843980696,0.014756261783672177,1.6317662999853164,1.002255340755186,0.18656038620033571,0.13913813301199057,0.14257769585714,6.333087874348767,2.1332951418453843,0.0795930063479724
2600,485.5412124832215,234.921844312804,1142.2832118603694,550.7334015456164,0.05036445290184215,1.94175964172321,1.909284550626583,0.014426553042516232,1.6231070215169783,0.999271212884234,0.18704097861451366,0.14627260414049656,0.15011278975743242,6.795453338251966,2.571643191538898,0.07958326651026101
2700,485.1893668635251,234.79721656802653,1141.3302762852773,550.6150603939149,0.050358902878322634,1.9388657286032474,1.9050294081476653,0.013982304120277119,1.6247363470332354,0.9984714739219879,0.1878168827323774,0.15292299788508035,0.158173922692795,7.234234562059386,2.983184634601472,0.07956885614583036
2800,484.3806453753312,234.67585266778767,1141.255571727354,550.4967331354333,0.049936283841444995,1.9327975804020543,1.894485648941523,0.014390037678807163,1.6178234780621468,0.9940657404840855,0.18623257951152508,0.15615364919598557,0.16431905506844016,7.3188133051258,3.368204275161827,0.07956666448820615
