milliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
1300,5.729340263784672e-34,0.011759056870631399,3.89660265583988e-33,0.0379799887571665,4.715658923955781e-34,0.003942399901237672,1.253383469609241e-33,0.00200010981212238,2.035559089587448e-34,1.3828152113848645e-38,1.58218330837063e-05,7.443417837450836e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588385e-06,3.331121046515899e-08,-3.2095206893975806e-50,4.793660587378839e-34,2.3671561263248555e-35,0.000286841656341217,0.003037836148443192,3.738945775526047e-34
1400,5.827003017272426e-34,0.011759056870631399,4.029222041625656e-33,0.0379799887571665,6.023666660416498e-34,0.003942399901237672,1.4006952537923749e-33,0.00200010981212238,2.1506548957437553e-34,1.4485398868363745e-38,1.5821833083706305e-05,7.04636719652432e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588385e-06,3.331121046515899e-08,-3.264735015751519e-50,5.018658345622327e-34,2.5400391051274844e-35,0.000286841656341217,0.0030378361484431926,1.0804521408941424e-33
1500,6.148759012397862e-34,0.011759056870631399,4.566545306778458e-33,0.0379799887571665,6.06319767582177e-34,0.003942399901237672,1.558934216711721e-33,0.00200010981212238,2.2097984882944554e-34,1.5703287413937345e-38,1.5821833083706305e-05,6.76899146292166e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588383e-06,3.331121046515899e-08,-3.266796530371105e-50,5.194385528484194e-34,2.5856696330342636e-35,0.000286841656341217,0.0030378361484431926,1.4173801366625493e-33
1600,6.935311226731919e-34,0.011759056870631399,4.958471099743618e-33,0.0379799887571665,7.232305265009876e-34,0.003942399901237672,1.575561194806079e-33,0.00200010981212238,2.2795154276936377e-34,1.746917569042502e-38,1.5821833083706308e-05,6.685270577971338e-35,2.30017456622937e-08,1.3524819675705258e-05,9.353347240588388e-06,3.331121046515899e-08,-3.4522481455970946e-50,5.161033754574287e-34,2.9796166097654394e-35,0.000286841656341217,0.0030378361484431926,2.231506501923271e-33
1700,7.069766462520231e-34,0.011759056870631399,5.745594034636119e-33,0.0379799887571665,8.152936100629694e-34,0.003942399901237672,1.7646292812476747e-33,0.00200010981212238,2.3026617106115744e-34,1.8114777603497503e-38,1.5821833083706305e-05,6.472657653172075e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588385e-06,3.331121046515899e-08,-3.486231694126834e-50,5.376722065282308e-34,3.223941911326311e-35,0.000286841656341217,0.0030378361484431926,3.1600768930303404e-33
1800,7.653600842439219e-34,0.011759056870631399,6.150958972463167e-33,0.0379799887571665,8.989751558128075e-34,0.003942399901237672,1.840280697574419e-33,0.00200010981212238,2.3804731236969785e-34,1.8367504884986723e-38,1.5821833083706305e-05,6.077325346531618e-35,2.3001745662293693e-08,1.3524819675705253e-05,9.353347240588381e-06,3.331121046515899e-08,-3.500063171477634e-50,5.5866773168135645e-34,3.208746119014286e-35,0.000286841656341217,0.003037836148443193,3.455179124126348e-33
1900,7.91534753893401e-34,0.011759056870631397,6.724230012386053e-33,0.0379799887571665,9.183120388284544e-34,0.003942399901237672,1.9921724821530715e-33,0.00200010981212238,2.448904421617157e-34,1.994917148232552e-38,1.5821833083706305e-05,5.714137406204764e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588388e-06,3.331121046515899e-08,-3.61546639187122e-50,5.7081636686176045e-34,3.6983424562464515e-35,0.000286841656341217,0.003037836148443193,4.392722033310083e-33
2000,8.214971147711742e-34,0.011759056870631397,6.936385003167125e-33,0.0379799887571665,1.0951478213375257e-33,0.003942399901237672,2.010554920816909e-33,0.00200010981212238,2.5334026088649724e-34,2.0523560793568922e-38,1.58218330837063e-05,5.450078147889153e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588381e-06,3.331121046515899e-08,-3.588603521220662e-50,5.883166879710678e-34,3.8188990465987845e-35,0.000286841656341217,0.003037836148443193,5.424624236995899e-33
2100,9.167067517506974e-34,0.011759056870631397,7.668899049067008e-33,0.0379799887571665,1.1188732348748897e-33,0.003942399901237672,2.1112590778243423e-33,0.00200010981212238,2.7062785731278368e-34,2.1828096577986318e-38,1.5821833083706305e-05,5.297277087494701e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588385e-06,3.331121046515899e-08,-3.720121284472353e-50,6.144959366595979e-34,4.0038920450538884e-35,0.000286841656341217,0.003037836148443193,5.6754177335792294e-33
2200,9.555513990371037e-34,0.011759056870631397,7.948247966699291e-33,0.0379799887571665,1.2018300942194644e-33,0.003942399901237672,2.2754071495232226e-33,0.00200010981212238,2.6895540657546852e-34,2.2760515494357758e-38,1.58218330837063e-05,4.92961198754165e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588386e-06,3.331121046515899e-08,-3.747442425426444e-50,6.291268850759241e-34,4.1096303800633747e-35,0.000286841656341217,0.003037836148443193,6.0105516745021736e-33
2300,9.956564868411142e-34,0.011759056870631397,8.329160752823839e-33,0.0379799887571665,1.238814675396418e-33,0.003942399901237672,2.4190006859390224e-33,0.00200010981212238,2.8377072928595623e-34,2.4541469350729333e-38,1.58218330837063e-05,4.6335326770814763e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588378e-06,3.331121046515899e-08,-3.7942483371501016e-50,6.521209421149853e-34,4.500745539193507e-35,0.000286841656341217,0.0030378361484431934,7.104816734844373e-33
2400,1.00478870721527e-33,0.011759056870631397,9.044582414338549e-33,0.0379799887571665,1.3946059977500546e-33,0.003942399901237672,2.4479237852677936e-33,0.00200010981212238,2.880725395314902e-34,2.5144275662452157e-38,1.5821833083706305e-05,4.4369052160732535e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588381e-06,3.331121046515899e-08,-3.855007622109005e-50,6.753174305243703e-34,4.5424895889302634e-35,0.000286841656341217,0.0030378361484431934,7.742496447688982e-33
2500,1.047966571960733e-33,0.011759056870631397,9.491071615384501e-33,0.0379799887571665,1.4222592256472994e-33,0.003942399901237672,2.602339548452891e-33,0.00200010981212238,2.928252573719575e-34,2.604853574167575e-38,1.5821833083706308e-05,4.1888038221277184e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588381e-06,3.331121046515899e-08,-3.9045337987561933e-50,6.916493973291575e-34,4.7604698372258625e-35,0.000286841656341217,0.0030378361484431934,8.341001266576904e-33
2600,1.0848209274783543e-33,0.011759056870631397,1.0170222824447351e-32,0.0379799887571665,1.5044119568722111e-33,0.003942399901237672,2.6992703640953415e-33,0.00200010981212238,3.0652397451318383e-34,2.748468448054551e-38,1.5821833083706305e-05,3.911225241348862e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588386e-06,3.331121046515899e-08,-3.879079533391052e-50,7.026771848657399e-34,4.93523315191734e-35,0.000286841656341217,0.0030378361484431934,9.266211639882229e-33
2700,1.1236430094284176e-33,0.011759056870631395,1.0648883390737457e-32,0.0379799887571665,1.624301299831843e-33,0.003942399901237672,2.8888540534720152e-33,0.00200010981212238,3.1681155382986924e-34,2.878989104095976e-38,1.5821833083706305e-05,3.7725591822771e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588381e-06,3.331121046515899e-08,-3.993537585285211e-50,7.202809469484219e-34,5.280991825408786e-35,0.000286841656341217,0.0030378361484431943,1.0127463101241389e-32
2800,1.1897038609363776e-33,0.011759056870631395,1.0806008665856643e-32,0.0379799887571665,1.651084078811475e-33,0.003942399901237672,2.873925425302982e-33,0.0020001098121223805,3.172770727604973e-34,2.8676335436823606e-38,1.5821833083706305e-05,3.316973454524572e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.35334724058838e-06,3.331121046515899e-08,-4.078282057479451e-50,7.495309132564234e-34,5.378524874092954e-35,0.000286841656341217,0.0030378361484431943,1.0728336211100537e-32
2900,1.2412943693386969e-33,0.011759056870631395,1.1087327429507961e-32,0.0379799887571665,1.7603206149358708e-33,0.003942399901237672,3.023252021812965e-33,0.0020001098121223805,3.275872225074885e-34,3.0759793489772843e-38,1.5821833083706305e-05,3.2383844043106816e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,-4.080090456282882e-50,7.565846956355948e-34,5.892705499356304e-35,0.000286841656341217,0.0030378361484431943,1.081118137967566e-32
3000,1.2942923782113905e-33,0.011759056870631395,1.1608298099878928e-32,0.0379799887571665,1.849077863969475e-33,0.003942399901237673,3.197913631615666e-33,0.0020001098121223805,3.351895977116772e-34,3.0896412122579685e-38,1.5821833083706308e-05,2.794614181865082e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588385e-06,3.331121046515899e-08,-3.9747681237399527e-50,7.6679518281425485e-34,5.7889089402283e-35,0.000286841656341217,0.0030378361484431943,1.1523149043763042e-32
3100,1.2896340821376111e-33,0.011759056870631395,1.2179122046805504e-32,0.0379799887571665,1.9266007573961354e-33,0.003942399901237673,3.2594640616295196e-33,0.0020001098121223805,3.48572589976421e-34,3.2112847682603064e-38,1.5821833083706305e-05,2.4251716412595484e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588381e-06,3.331121046515899e-08,-4.187199109151258e-50,8.002731009054171e-34,6.322659390996321e-35,0.000286841656341217,0.0030378361484431943,1.273087460039667e-32
3200,1.3332423483431023e-33,0.011759056870631395,1.2530488611406273e-32,0.0379799887571665,2.0439940479988045e-33,0.003942399901237673,3.369758127838433e-33,0.0020001098121223805,3.471240903894819e-34,3.294235302665076e-38,1.58218330837063e-05,2.2837286996660238e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588383e-06,3.331121046515899e-08,-4.1526531983038676e-50,8.151830837802107e-34,6.355868724008612e-35,0.000286841656341217,0.0030378361484431947,1.343101759342819e-32
3300,1.3804934903568436e-33,0.011759056870631395,1.3248197362860046e-32,0.0379799887571665,2.0258409417535383e-33,0.003942399901237673,3.4314202862954405e-33,0.0020001098121223805,3.5898482278354065e-34,3.486178873527907e-38,1.58218330837063e-05,2.079388782549373e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588378e-06,3.331121046515899e-08,-4.1553278354388166e-50,8.300471210896119e-34,6.540328999691485e-35,0.000286841656341217,0.0030378361484431947,1.4054486386514895e-32
3400,1.4114793731650219e-33,0.011759056870631395,1.3880645093226034e-32,0.0379799887571665,2.1051540366000783e-33,0.003942399901237673,3.547116153033407e-33,0.0020001098121223805,3.657154360587066e-34,3.5886849389564105e-38,1.5821833083706308e-05,1.6078741660989507e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058838e-06,3.331121046515899e-08,-4.1729236261384744e-50,8.403824791418234e-34,6.694831493823036e-35,0.000286841656341217,0.0030378361484431947,1.4771357978855638e-32
3500,1.4625033267486018e-33,0.011759056870631394,1.4360245392399563e-32,0.0379799887571665,2.2368312822380178e-33,0.003942399901237673,3.661962562095117e-33,0.0020001098121223805,3.7851033657362396e-34,3.622492921387251e-38,1.5821833083706305e-05,1.4428716604352896e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588378e-06,3.331121046515899e-08,-4.338004840537616e-50,8.570179718068311e-34,7.084695585244785e-35,0.000286841656341217,0.0030378361484431947,1.5411039503125107e-32
3600,1.509994095825912e-33,0.011759056870631394,1.4877142193468436e-32,0.0379799887571665,2.3530287994771903e-33,0.003942399901237673,3.77751322003545e-33,0.0020001098121223805,3.873760031007608e-34,3.6908748055900257e-38,1.5821833083706305e-05,1.2735513475695421e-35,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588375e-06,3.331121046515899e-08,-4.369518731867249e-50,8.779846655627605e-34,7.273386502888334e-35,0.000286841656341217,0.003037836148443195,1.5747131998540173e-32
3700,1.561093311568453e-33,0.011759056870631394,1.4963057103668413e-32,0.0379799887571665,2.3692554273354385e-33,0.003942399901237673,3.920058898576399e-33,0.0020001098121223805,3.9364071704898235e-34,3.899077232943171e-38,1.58218330837063e-05,8.661793110676839e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588383e-06,3.331121046515899e-08,-4.468099622200216e-50,9.059724187489174e-34,7.407179989753048e-35,0.000286841656341217,0.003037836148443195,1.7030280477236848e-32
3800,1.5851628202868698e-33,0.011759056870631394,1.560032907292229e-32,0.0379799887571665,2.4929229386978306e-33,0.003942399901237673,4.09171825303625e-33,0.0020001098121223805,4.043505353591896e-34,3.961163312505294e-38,1.5821833083706308e-05,7.733578014096501e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588383e-06,3.331121046515899e-08,-4.452782672445644e-50,9.084089629102149e-34,7.79046728123339e-35,0.000286841656341217,0.003037836148443195,1.7180528059158596e-32
3900,1.6253123903362853e-33,0.011759056870631394,1.583481131779141e-32,0.0379799887571665,2.520436981019719e-33,0.003942399901237673,4.060139403914119e-33,0.0020001098121223805,3.94658922412898e-34,3.9890725327923474e-38,1.5821833083706305e-05,7.082943524326662e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588383e-06,3.3311210465158996e-08,-4.979159350581408e-50,9.061548828231352e-34,8.017655301320082e-35,0.000286841656341217,0.0030378361484431956,1.7692779512310704e-32
4000,1.6116466750553417e-33,0.011759056870631394,1.5894020179848257e-32,0.0379799887571665,2.4561852679868244e-33,0.003942399901237673,4.052960894113425e-33,0.0020001098121223805,4.002282502249191e-34,4.0473527248387106e-38,1.5821833083706305e-05,4.957867333383474e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588376e-06,3.3311210465158996e-08,-5.378659113559577e-50,9.148610875310053e-34,8.31881925856596e-35,0.000286841656341217,0.0030378361484431956,1.7370636973451834e-32
4100,1.5840985163440855e-33,0.011759056870631394,1.5925785973270553e-32,0.0379799887571665,2.503790342850569e-33,0.003942399901237673,4.15765500100764e-33,0.0020001098121223805,3.983554087580339e-34,4.014908999912441e-38,1.5821833083706305e-05,5.238569452384149e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.35334724058838e-06,3.3311210465158996e-08,-5.879234660758213e-50,9.258253990523409e-34,8.319863516829239e-35,0.000286841656341217,0.0030378361484431956,1.768159545131587e-32
4200,1.619380823596908e-33,0.011759056870631394,1.5771471815793634e-32,0.0379799887571665,2.4621137007451145e-33,0.003942399901237673,4.075257346832253e-33,0.0020001098121223805,3.9266026355457596e-34,3.980752360415444e-38,1.5821833083706305e-05,5.749503122172273e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588383e-06,3.3311210465158996e-08,-6.3131707831290405e-50,9.090481341501074e-34,8.618426958083794e-35,0.000286841656341217,0.0030378361484431956,1.7312611611282832e-32
4300,1.576294822883667e-33,0.011759056870631394,1.6232220672805828e-32,0.0379799887571665,2.4688129534402606e-33,0.003942399901237673,4.159295467105213e-33,0.0020001098121223805,4.012169365842318e-34,3.9798331929452164e-38,1.58218330837063e-05,6.113113002708306e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058838e-06,3.3311210465158996e-08,-6.853761012392538e-50,9.21870842143042e-34,8.836612231490577e-35,0.000286841656341217,0.0030378361484431956,1.7048488413688134e-32
4400,1.5769490371640764e-33,0.011759056870631394,1.6210640015420633e-32,0.0379799887571665,2.5233852521849464e-33,0.003942399901237673,4.111399882570844e-33,0.0020001098121223805,4.004001263231599e-34,3.9399357059590555e-38,1.5821833083706305e-05,6.393873377718803e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.3311210465158996e-08,-7.223210187425347e-50,9.110079850021504e-34,9.104210468480144e-35,0.000286841656341217,0.0030378361484431956,1.7286088532433803e-32
4500,1.584906828546408e-33,0.011759056870631394,1.620604918950217e-32,0.0379799887571665,2.5396477565409868e-33,0.003942399901237673,4.1444655461314384e-33,0.0020001098121223805,3.908845553808311e-34,4.0199896925990425e-38,1.58218330837063e-05,7.169499960697774e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588385e-06,3.3311210465158996e-08,-7.637454406194343e-50,9.126913842667247e-34,9.475057912262226e-35,0.000286841656341217,0.0030378361484431956,1.6917663811845017e-32
4600,1.5873632366260014e-33,0.011759056870631394,1.6573664512660948e-32,0.0379799887571665,2.5640476755014994e-33,0.003942399901237673,4.17709698171861e-33,0.0020001098121223805,3.905039093853232e-34,3.9917157895680256e-38,1.5821833083706308e-05,5.7589783734649404e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588381e-06,3.3311210465158996e-08,-8.215701066177013e-50,9.31701336917229e-34,9.670633863839693e-35,0.000286841656341217,0.0030378361484431956,1.694232133058387e-32
4700,1.586349751838214e-33,0.011759056870631394,1.6323735453150232e-32,0.0379799887571665,2.5051916658519407e-33,0.003942399901237673,4.141210515444653e-33,0.0020001098121223805,3.917673432719536e-34,4.0498000834589747e-38,1.58218330837063e-05,5.485311753245916e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588385e-06,3.3311210465158996e-08,-8.634792511458802e-50,9.117919886610314e-34,9.815471538647916e-35,0.000286841656341217,0.0030378361484431956,1.67904722431076e-32
4800,1.581153408679656e-33,0.011759056870631394,1.6600710439957336e-32,0.0379799887571665,2.5256025504050494e-33,0.003942399901237673,4.112463473011716e-33,0.0020001098121223805,3.9753265542162255e-34,4.068819559804588e-38,1.5821833083706305e-05,7.587910562874157e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588376e-06,3.3311210465158996e-08,-9.07283122634416e-50,9.168366258415447e-34,1.0177260124443391e-34,0.000286841656341217,0.0030378361484431956,1.6912774370588155e-32
4900,1.5678437148229776e-33,0.011759056870631394,1.693626068956124e-32,0.0379799887571665,2.5862952145718362e-33,0.003942399901237673,4.195935087584887e-33,0.0020001098121223805,3.935984715887329e-34,4.0188490999889924e-38,1.5821833083706305e-05,6.096898108885016e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588381e-06,3.3311210465158996e-08,-9.573045277615934e-50,9.32500578190867e-34,1.0281997973333508e-34,0.000286841656341217,0.0030378361484431956,1.683612889272535e-32
5000,1.5987690411395325e-33,0.011759056870631394,1.7115750315549792e-32,0.0379799887571665,2.5442543234394282e-33,0.003942399901237673,4.079387409144257e-33,0.0020001098121223805,3.900085357253197e-34,4.0161059312755874e-38,1.5821833083706308e-05,6.30757687308321e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.3311210465158996e-08,-1.0093897147329454e-49,9.093928712750636e-34,1.050637864757279e-34,0.000286841656341217,0.0030378361484431956,1.6896465890817644e-32
