miliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.05543069330736215,0.7330889530641073,1.101553050850573,0.14220818292599618,0.0007626633209008883,0.02146610938239903,1.78967874143694e-05,0.013089459137886152,0.05746987947564961,0.003013027382367749,-1.1310709618574689e-06,13.538402696847697,0.4119612390682695,0.02275001820515688,0.007948119853668377,0.15215034640870895,0.0017075693385108681,0.00392820079129335,0.018002076050594288,0.00016354567875070326,0.02748839928265478,2.50714,26.131021511292484,0.0002400025111777691,0.0031509014219742054,0.11559609966865383,0.0032820300307752396,0.028835041160481828,0.00015635900004423495
100,0.055393586372451294,0.7328295822789437,1.101317205820215,0.14255246042103803,0.0007625942354865073,0.021464630021443908,1.7892811458336337e-05,0.013032394189928354,0.05745805031884245,0.002964818159479146,4.060024842597597e-06,13.53576173146999,0.41189383591739315,0.02269785334635614,0.008032143298886825,0.15205359928061718,0.0017075715383956854,0.0039269475462551506,0.017993520060434184,0.0001683736808200798,0.02748839692063896,2.50714,26.131022082950242,0.00024007154052842715,0.0031509095770534813,0.11559578736866341,0.003282029921941755,0.028834967836339164,0.00015635900017819945
200,0.05537916333241923,0.7326393562002373,1.1009496944190118,0.1426342928912848,0.0007619659219766202,0.021462635281466608,1.788425624063303e-05,0.012984323842493338,0.057436343268709264,0.002937918268305703,5.937233590878858e-06,13.524876431617946,0.41186965959731153,0.022575355665917018,0.008086885350178773,0.15190516596175238,0.0017075737991550327,0.003925866096389419,0.01798883310685893,0.0001680872529572369,0.027488396443264264,2.50714,26.131054940213808,0.00024017020486245193,0.003150908119858339,0.11559578445689406,0.0032820298182764177,0.02883659849761346,0.0001563590003584262
300,0.05535040815984628,0.7322936983670488,1.1008096043920517,0.14271949130863984,0.000761534172105847,0.02146171104701707,1.788186009390752e-05,0.012922127757489556,0.05741666215870817,0.002901364088606976,8.574676416460871e-06,13.51963715100144,0.4117982632448237,0.022571843367454002,0.008124758545827544,0.15189046960742644,0.0017075763132305443,0.003925217870134924,0.017987530763988308,0.0001708703631278722,0.027488393255866925,2.50714,26.131103568534122,0.00024018104165048364,0.003150916255692462,0.11559556593090675,0.0032820297475258885,0.02883765927920333,0.00015635900037312174
400,0.05532354093309417,0.7321704498404478,1.1005366377035286,0.14297898283066457,0.0007612703927066453,0.021460123319545953,1.7872386926352413e-05,0.012854874782199668,0.05741382920518377,0.0028618867662182465,9.619531328418893e-06,13.516763846032145,0.4117551862731192,0.022433305393749974,0.00817166745690046,0.15177605753465756,0.0017075795147610314,0.003923202661828241,0.017979569174792903,0.00017462151851650777,0.027488390586396218,2.50714,26.131118670652693,0.00024029256588995354,0.003150920778312884,0.11559542730125315,0.003282029668556768,0.028838606489891047,0.00015635900050497764
500,0.055301812873934424,0.7320451782989686,1.100023041955521,0.14305139325904084,0.0007610881355683127,0.02145872672475541,1.7868827042384287e-05,0.012811270641751606,0.05739722259099294,0.002851369792954233,1.327930511257442e-05,13.512520574067185,0.41169229640639626,0.022368128159816647,0.008220089311296674,0.1516280861305742,0.0017075813985514365,0.003920848576168755,0.017978999338888038,0.00017587496003114734,0.027488389390887463,2.50714,26.131138042317616,0.00024037056149865872,0.003150934259740831,0.11559521219058984,0.003282029506888086,0.028839073505725822,0.00015635900064570906
600,0.055266016580631586,0.7318083045080225,1.0998075342061964,0.14317850295361773,0.0007605126987879093,0.021456982412529954,1.7860278071818743e-05,0.01281194338382691,0.05737845200106673,0.002801716708699446,1.5176879831158823e-05,13.50751811363706,0.41163277548115834,0.0222963558083721,0.00826681854044334,0.15157103852469062,0.0017075830574236164,0.003920151459216452,0.017971978247258713,0.0001783332465810994,0.027488386122385827,2.50714,26.131157526539226,0.00024037568492130514,0.0031509422396505497,0.11559507742662253,0.0032820294636633296,0.028840888349944808,0.00015635900084680815
700,0.05526373098886655,0.7316728399149378,1.0997165418389008,0.1432650675373546,0.0007600935864264149,0.021456310342078386,1.7855191643542277e-05,0.0127270776999523,0.0573690593885615,0.0027794724592694604,2.000778650135621e-05,13.502134927363343,0.41160984003617535,0.022238006258623665,0.008335175213936043,0.1514471770973023,0.0017075854129294486,0.003918584709454745,0.01796749174088267,0.00018107155304339435,0.027488384766929972,2.50714,26.13119959684627,0.00024043596372662603,0.0031509420414695486,0.11559495757258398,0.00328202938174605,0.02884106910519256,0.00015635900091837587
800,0.055224803980044375,0.7313629279638307,1.0992683699529782,0.14347605217580417,0.0007597331469752616,0.02145493323619359,1.7849843535050188e-05,0.012688233486161715,0.057353146017399693,0.00273935819961741,2.041949635251806e-05,13.493366080116086,0.4115314546070147,0.02223237574323306,0.00835137775528016,0.15143772272786363,0.0017075865599969172,0.0039161391474287965,0.01796595172473449,0.00018136334471560706,0.02748838319777036,2.50714,26.13123260885602,0.00024049682553636017,0.0031509515013370994,0.11559488088074132,0.003282029213985244,0.02884261616487879,0.00015635900102445527
900,0.055207169499698804,0.7311720562055837,1.0991625621542462,0.14360236709240398,0.0007593477221055393,0.021453410892701613,1.7845751545594386e-05,0.012647610771140164,0.05733865570142237,0.002721704203552205,2.3049377096804658e-05,13.494230598925114,0.41150692357380286,0.022106997157819833,0.008418051609498819,0.15129136325241865,0.0017075895246524747,0.003915147709733372,0.017957569684909084,0.00018285457501130323,0.02748838056447731,2.50714,26.131261331083074,0.00024057701411190965,0.0031509531983717042,0.11559467818551673,0.003282029179140545,0.028844001705635607,0.00015635900121255234
