miliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.055422982445917174,0.7330963440459419,1.1015906957228792,0.14222586178014718,0.0007630725391198997,0.021465829227669878,1.7896327902601213e-05,0.013043053971458338,0.05746016429440703,0.002998788947109957,3.8462338485160545e-07,13.535674522457835,0.4119650868786788,0.022751301920773383,0.007993620219489066,0.152190608979117,0.0017075707842062954,0.0039294837487961936,0.01799817981124657,0.0001644798586493722,0.027488400895154315,2.50714,26.131006299753288,0.0002400218608367613,0.0031508984251396714,0.11559603286551859,0.003282030018623087,0.028834326351267512,0.00015635899996636765
100,0.055399590137568115,0.7328099801812289,1.1012050074109656,0.1424813859430475,0.000762317165116096,0.021464373107137696,1.7887016080586024e-05,0.013020493489786419,0.05745148513602677,0.0029580986881634253,2.4362859466130133e-06,13.534183906225351,0.4118807830703539,0.02264063480986924,0.008026039788131852,0.15202597374209104,0.0017075720433932034,0.003927728269928997,0.017995828785589876,0.00016527884669353295,0.027488398857037973,2.50714,26.131027704458806,0.00024009982156893153,0.0031509051854772176,0.1155957947616704,0.0032820298879035013,0.028835463563909883,0.0001563590002072042
200,0.0553843333912226,0.7326040116941798,1.1010839417977807,0.14255005170392626,0.0007622720914445785,0.02146257847514465,1.7880716883877234e-05,0.012971644803358584,0.057444332660637525,0.0029462348438081005,4.037077597571281e-06,13.52654741207826,0.4118378821392756,0.022622148170894706,0.008095376306900286,0.15200022552855472,0.0017075754911977498,0.003925005836093916,0.01798889438456673,0.00016934228586898647,0.02748839657632262,2.50714,26.131068862452725,0.00024014205696770135,0.003150911735267991,0.11559563896410895,0.003282029847331343,0.02883698989969779,0.00015635900035338883
300,0.0553524101466064,0.7323617466012355,1.10064522511983,0.14277755979954407,0.0007618293862868284,0.02146142223553369,1.7874391744711924e-05,0.012915993047119373,0.05742912662736998,0.0028969415242721093,9.303789432816857e-06,13.52033437200091,0.41179981854676384,0.022518134142970447,0.008146682983161126,0.15181819026097002,0.0017075759144172585,0.003923913951994797,0.017986477777158734,0.00017079757153958783,0.027488393051639547,2.50714,26.131078819359917,0.00024022231517970778,0.0031509146367782732,0.11559553571967814,0.0032820296479371463,0.02883753694428268,0.0001563590004648509
400,0.055323026166134305,0.7322657137836748,1.1004451776401976,0.14300960119524808,0.0007612405266911675,0.021460170660302823,1.787628363139464e-05,0.012892590109430778,0.0574105960983462,0.0028591620252996176,1.1069221339614677e-05,13.518374458800666,0.4117441673287568,0.022446790207402798,0.008176932525878823,0.15172350626347852,0.001707578614007324,0.00392269016954327,0.017982964256312198,0.00017209756874466238,0.027488392338753793,2.50714,26.131120022888624,0.00024025338878389674,0.0031509246420302573,0.11559530775467443,0.003282029600914302,0.02883805642224185,0.00015635900051217004
500,0.055301362747454674,0.7320259891822593,1.1000749365297815,0.14310542765486461,0.0007608796668628619,0.021458427604749086,1.787058958286289e-05,0.012828161187329604,0.05739503486524342,0.0028430428556058744,1.3089535043456507e-05,13.51178030536217,0.4117130721948881,0.02242381487780391,0.008248328984274817,0.151639068264229,0.0017075814073547566,0.003920950769695796,0.017979239950656485,0.00017557722255785117,0.02748838897549767,2.50714,26.131151078031156,0.00024031708646136854,0.0031509307617310287,0.11559529380056892,0.0032820295192014003,0.02883902500207982,0.00015635900070305248
600,0.055295988263342435,0.7317922459022351,1.0998570392805505,0.14327828206345142,0.0007605175308825809,0.021456858165652452,1.7859524869826624e-05,0.012756570376210988,0.05738430747978706,0.0028105173417562,1.6379469292913585e-05,13.505212478360427,0.4116749521274615,0.02231099674025155,0.008295200377989505,0.1515234104594004,0.0017075833179886828,0.003919061506502851,0.017973041428759,0.00017873681338593817,0.027488386903042648,2.50714,26.131165028180764,0.0002404363901402214,0.003150938540454817,0.11559511422909254,0.0032820294505741627,0.028840085623102675,0.00015635900084517027
700,0.05526664205770948,0.7315441012152498,1.0995828537699766,0.14340849213574772,0.0007599243514863272,0.021456245414423675,1.7857511600053227e-05,0.012728292253259046,0.057372265595097144,0.0027876022095975434,1.9019297780371764e-05,13.504123448144696,0.41161847875181956,0.022259103971767294,0.00834002658298467,0.1514944060385741,0.0017075858798185695,0.0039186931127046555,0.017967614429892902,0.00017937428307112646,0.027488385027918994,2.50714,26.131184043541904,0.00024045115019998196,0.003150941219380064,0.11559495885903795,0.003282029353550268,0.02884127545068016,0.0001563590009811476
800,0.055238652954070516,0.7313613022867937,1.0991572029154562,0.1434444485898017,0.0007594227681065802,0.02145497574623429,1.7851981919680133e-05,0.012692200159614624,0.05736029986282118,0.0027354213524137016,2.133361954937345e-05,13.498588631314892,0.4115625384469029,0.022227001861297693,0.008352004703164724,0.1513820901233441,0.0017075872191056611,0.003915853005707959,0.01796186484292059,0.00018089187613215278,0.027488383121275394,2.50714,26.131218281696224,0.00024050683006875373,0.0031509479236454968,0.11559476833606255,0.0032820292901009217,0.028843364167791218,0.0001563590010782644
900,0.055212119793258047,0.7311711519111763,1.0991509589052706,0.14370399511619047,0.0007594032865013102,0.021453314288194334,1.7847006855868084e-05,0.012670972997045728,0.057340253534528596,0.002731843884284807,2.5586915944996287e-05,13.489467835029412,0.41148809002768255,0.0221386336099964,0.008441447071437227,0.15133643923172466,0.0017075883620567248,0.003914881542021655,0.017960214725526204,0.00018485589777301296,0.027488380964109924,2.50714,26.131263695659314,0.0002405935588833138,0.003150952799751638,0.11559458277024645,0.0032820291692695997,0.028844539454700713,0.00015635900123635348
1000,0.05517101884085338,0.7310360903213684,1.0986448398514157,0.1438161067765329,0.0007587148874272689,0.021452481429580214,1.78397359340637e-05,0.012585697463043909,0.05733017096905819,0.0026843677034937797,2.6812409608416782e-05,13.485372199483745,0.4114286689193576,0.022081812441925534,0.008448892041858806,0.15124715804291858,0.001707590718722637,0.00391383249253183,0.017957562596054973,0.00018568388939535507,0.027488378231769375,2.50714,26.13129630894773,0.00024066469846476674,0.00315096109503679,0.11559449990794494,0.0032820289675922006,0.02884477922733204,0.00015635900134728728
1100,0.055145910015021116,0.7308506435650038,1.0984688579532633,0.14409397370464133,0.0007583899036150451,0.021451329338732335,1.783031654771804e-05,0.012576442173280852,0.05730961010481358,0.00265671769150019,3.0394597795545342e-05,13.481032005299106,0.4113698918977739,0.02201231519957654,0.008497955625734835,0.1511142263138384,0.0017075919233076064,0.003912329598073595,0.017953670356300886,0.00018730193381579505,0.027488377322148205,2.50714,26.13132717255483,0.00024075401057821867,0.003150968255525512,0.1155942678296019,0.0032820289518663563,0.028846111010437,0.00015635900142712975
1200,0.05513078822804035,0.7305377429229538,1.0980919103134839,0.14414611195438154,0.0007578688528706151,0.021450373620299553,1.782837277961826e-05,0.012537364224921967,0.057309924495354284,0.0026508074012278264,3.217636708375608e-05,13.475250234632545,0.4113675493092117,0.02194495362261852,0.008553034903471136,0.15107642871009266,0.0017075937130647473,0.0039104789484618145,0.017949878501965943,0.00018974096893373138,0.02748837494685411,2.50714,26.13134165617915,0.0002407798923004654,0.0031509790608311374,0.11559411268213558,0.003282028806817248,0.028847042814959558,0.00015635900158725456
1300,0.05511457444573103,0.7305309532067156,1.0979987797321833,0.14442071443198748,0.0007577924395504997,0.021449665354189552,1.7818975914871164e-05,0.012440026744361012,0.057295261147332355,0.0026011615177212164,3.5578072690507575e-05,13.473698780601113,0.41129769262521826,0.0219214395390662,0.008595595101130862,0.1509130345304827,0.001707597266550926,0.003909200274983964,0.017942732423185868,0.0001915289567769509,0.02748837377115665,2.50714,26.13135684169678,0.00024086859793307622,0.0031509857530985117,0.11559410232680849,0.0032820287451285337,0.028847633761885507,0.000156359001718896
1400,0.055104577855529295,0.7302909247365882,1.0975792301549552,0.14451086931586835,0.0007571405160683964,0.02144844621358636,1.7817701329451174e-05,0.012394713479753537,0.05728135708825128,0.0025835505542802823,3.692646893906423e-05,13.465659315405077,0.4112322902820912,0.021805813587330348,0.008649908820399833,0.15087468057675604,0.0017075988963617134,0.003907615107870902,0.017941180374732472,0.00019415346359233368,0.027488371519936106,2.50714,26.13138491137753,0.0002409123550458509,0.0031509903003819097,0.11559385681682946,0.003282028653501959,0.028848472162043188,0.00015635900190504002
