miliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.055432137323549555,0.7329054682488826,1.1015661688378129,0.1422500664314942,0.000762820060622039,0.021465882684439237,1.789163889036029e-05,0.01306625833662779,0.05746101642778457,0.003015004134317136,-1.194090383678313e-06,13.537835648953084,0.4119383566712228,0.022737127246331246,0.007952890529801738,0.15211342114235127,0.0017075707530024116,0.003929764430599372,0.018000395929081942,0.00016592383560200318,0.02748840096282559,2.50714,26.130992651135795,0.0002399648952560419,0.0031509026378658163,0.1155959401074583,0.0032820299936813105,0.02883486803892067,0.0001563589999757708
100,0.055411381380752245,0.732871748240115,1.1014058699530345,0.142478230468174,0.0007625199953568225,0.021464045752571846,1.7885495556616344e-05,0.013033017328679258,0.057455543351153396,0.0029709032321552364,2.990396016022967e-06,13.536122448760523,0.41187546194132024,0.02265656124618968,0.00799165787658358,0.15206649993878224,0.0017075726411170849,0.003928272168461901,0.01799661142012008,0.0001680673073630397,0.027488397738208235,2.50714,26.13101989608323,0.00024004747983931082,0.0031509029852657285,0.1155958290700851,0.003282029895770596,0.028834686791932948,0.00015635900012874235
200,0.055367125374988474,0.7325095779270573,1.1011103552228407,0.14267755660039663,0.0007618603486533352,0.021462585668179775,1.7885160544975137e-05,0.012955524931740717,0.057440108960499885,0.0029486205538190834,6.949579796111231e-06,13.525387651520342,0.41187902438217966,0.022594178779024615,0.008042403605115671,0.15199774987321546,0.0017075754188516086,0.00392542608015778,0.01798975380443108,0.00016916682707542665,0.027488395140770467,2.50714,26.131034950644427,0.00024016895478414166,0.0031509161188575277,0.11559578040758488,0.0032820298291658632,0.028836490868927173,0.00015635900032245616
300,0.05536403897459686,0.7324794855339287,1.100637974734763,0.14276956277788458,0.000761712417478473,0.021461183112386095,1.7879924763139535e-05,0.01291973906121407,0.05742519805685558,0.0028872984478191307,9.198331391835394e-06,13.522287269351118,0.41178069524879113,0.02252408595948024,0.00813318980551102,0.1518401820129513,0.001707576012009852,0.0039247316834900795,0.017987125299577675,0.0001703915453579319,0.027488393189026534,2.50714,26.131102125640457,0.00024017191897313851,0.0031509193715392445,0.11559559669242983,0.0032820297385395573,0.028837085877791976,0.00015635900036213
400,0.055339062350365203,0.732104660421863,1.1004552664919165,0.14299770900873482,0.0007610355438637972,0.021459912788833788,1.787194429403154e-05,0.012885339461535021,0.05740458112480843,0.002877517075633654,1.180609844722817e-05,13.519116447296932,0.41171873764444267,0.02248361306988358,0.00815177239132011,0.15176746282565623,0.0017075780044144768,0.003922499480014008,0.017980518053125616,0.00017295009207258976,0.02748839208589086,2.50714,26.1311197291727,0.0002403064886315563,0.003150925122898558,0.11559549341023899,0.0032820296493327123,0.028838526602918624,0.00015635900048813575
500,0.055319570799159626,0.7320411816761353,1.1000125559167249,0.14314430925738675,0.0007610078998541471,0.021458647870445793,1.78702339587702e-05,0.01283704345612012,0.05739081909277079,0.002852231221986881,1.2965864251422263e-05,13.51213195974323,0.4116822604723004,0.02238729839860088,0.008248339909177432,0.15161382167498227,0.0017075806848610242,0.003920667577776435,0.017977657184165458,0.0001746205344482632,0.0274883890485692,2.50714,26.13113512199654,0.00024036101430647432,0.003150935013949293,0.11559522132556031,0.003282029533438383,0.028839051494623055,0.0001563590006577249
600,0.05526635332521412,0.731870539228309,1.0999401316624173,0.14330065187341334,0.0007602731208602433,0.021457260467737903,1.7857960918753058e-05,0.012784580292794149,0.05738290164286603,0.002803198376133495,1.7225989791613774e-05,13.506483391671617,0.41164647774742136,0.0223510642225879,0.008297340914535385,0.1515974728594425,0.0017075839828502245,0.003920078870263381,0.017974644357279915,0.0001770035430805331,0.027488387824179877,2.50714,26.13117940176612,0.00024043244084944162,0.003150941923029374,0.11559504079247049,0.0032820294086159524,0.028841222514344157,0.00015635900088343394
700,0.055262163972999274,0.7315690479259441,1.099637709826301,0.14333237874177698,0.0007599968077951624,0.021455938155927126,1.7853122672722376e-05,0.012720916814409884,0.0573686731393342,0.0027832405744045207,1.9666487286805773e-05,13.500196705511204,0.4116182110801239,0.02229028508700623,0.008293931374523753,0.1515067738638393,0.0017075853438480153,0.003918764181232267,0.017966585967745034,0.00018059620128996965,0.027488385175438453,2.50714,26.131176763524273,0.00024045270713194373,0.003150947456448833,0.11559487403771142,0.003282029267912696,0.02884223711413253,0.00015635900086965842
800,0.05523544998965248,0.7314433081567963,1.099209316750723,0.14350464236422547,0.0007596235965941563,0.02145472061636117,1.78491667963441e-05,0.012668544160054857,0.05735137180817213,0.002735675228236294,2.114114946132228e-05,13.495063362187183,0.411528252409197,0.022185256745371727,0.008359710370057205,0.15137355316797868,0.0017075865729989966,0.003917341382695522,0.017962386201597662,0.0001825137400097046,0.027488383662185624,2.50714,26.131210662698372,0.00024056591627175211,0.003150950669297792,0.11559471309946458,0.0032820291865983237,0.02884311542430547,0.00015635900104997883
900,0.055211191192920034,0.7312681524236126,1.09905590072547,0.14370104660144148,0.0007590185502479768,0.02145387822795726,1.7840990134129605e-05,0.012618168339681607,0.05734799510441428,0.0027307110682735797,2.561092284727916e-05,13.49045418167858,0.4115106174627051,0.022112798741717534,0.00840921809329443,0.15129102029421276,0.001707588946174976,0.003914433027284681,0.017958916947274063,0.00018236629546423543,0.027488380365054695,2.50714,26.131262456619325,0.00024061679466951883,0.003150953349661479,0.11559474245337358,0.003282029164133958,0.02884379079800846,0.00015635900120603623
1000,0.055189355691171206,0.7309584186418424,1.098656387697755,0.14392726331174407,0.0007588496798043187,0.02145214547086598,1.783735243570027e-05,0.01262211740465666,0.05732556259591769,0.0026949677086201113,2.7850366845237912e-05,13.48476329958809,0.41144255947555575,0.02209476513999613,0.008462776682565839,0.15121424362224423,0.0017075911045957228,0.003914164512181243,0.017955239173704632,0.00018715376960137096,0.02748837951710235,2.50714,26.1312792162893,0.00024065033702749136,0.003150965577453102,0.11559454207806559,0.003282029019509667,0.028844568491856758,0.00015635900126942812
