milliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.05541594006500173,0.7330106611621741,1.1015316506257948,0.14222743250211178,0.0007630602592091065,0.021465863448953793,1.78966271918963e-05,0.013087604160609183,0.057469915700093535,0.002994260211487381,2.98459857218778e-09,13.540481160373544,0.4119788119324977,0.02272286201673123,0.007948450611387528,0.15212485840625203,0.0017075696117290944,0.003928369006416771,0.0180017477134576,0.0001647115650259426,0.027488400050872035,2.50714,26.131006767558112,0.00024000201836724187,0.003150902963898375,0.11559598350880698,0.0032820300233437445,0.028833937061619463,0.00015635900001991288
100,0.05541831705682381,0.732754513735104,1.1014488888957976,0.14241639213455304,0.0007624594182102202,0.02146427848948287,1.7888922588119025e-05,0.012999597614631101,0.05744967724104978,0.0029787156960031556,2.721411101857072e-06,13.535424809473412,0.4118892999502589,0.022681945825783187,0.00802251186521158,0.15202236210706477,0.0017075719696823546,0.00392822222709381,0.0179956740330782,0.00016629438062854156,0.027488397420968706,2.50714,26.13101850204995,0.0002400518309122501,0.0031509024553926478,0.11559585457794586,0.003282029942197548,0.028836227530439344,0.00015635900022468695
200,0.05537366239052988,0.7326011169103517,1.1010327729302498,0.14263869773635807,0.0007623006666783018,0.021462653900963267,1.788700399194138e-05,0.012978756457413252,0.05743776548281663,0.0029436245686296643,6.317824356638588e-06,13.528119318273257,0.41185372424276945,0.02260818458978545,0.008069462817913325,0.1519955339868169,0.001707575333639084,0.003925700550370085,0.01798930995386085,0.00016771602538888088,0.027488396333321143,2.50714,26.131049168650733,0.00024011380391534084,0.0031509089042138214,0.11559563011972612,0.0032820297508539325,0.028835764314079616,0.00015635900035071128
300,0.05533991093556608,0.732395974285408,1.100831658100963,0.14285525802923005,0.0007616796718436282,0.021461432703278494,1.7874651676082657e-05,0.01295255881382242,0.05741803934867277,0.0028966047013518417,9.287672321819471e-06,13.520301854565892,0.41181046290529205,0.022549214136249,0.008133662161938794,0.15184854346111956,0.001707576218883488,0.0039242930680005545,0.01798597956368562,0.0001718400665587478,0.02748839370667097,2.50714,26.131093937622904,0.0002402043029028624,0.0031509235515770053,0.11559555826285886,0.0032820297643837387,0.02883770217999894,0.00015635900032940234
400,0.05533484999235503,0.7321219664056108,1.100395012641632,0.14286605240111525,0.0007610960412505394,0.021459963399939004,1.7872391670446775e-05,0.012875249827776452,0.0574047149170567,0.00287638594488215,1.0067109007545141e-05,13.519797845123014,0.41176441478565295,0.022490411795279348,0.008150494786972991,0.15180205957194062,0.0017075797844160313,0.003922850819026069,0.017982251057419855,0.00017414120860066742,0.02748839173976786,2.50714,26.13112130491781,0.0002402652680106841,0.003150922530385251,0.11559549933201298,0.003282029553692927,0.028838251824763215,0.00015635900056645477
500,0.055300368543974174,0.7319215291996367,1.1001108103062587,0.14304283664824538,0.000760862835079853,0.02145866021792985,1.786751479956462e-05,0.012829705288192805,0.05739265203286829,0.002835257484596969,1.3912528939862392e-05,13.510015074321917,0.4117214708684876,0.022427189646644186,0.00819697952589877,0.15167711221027913,0.0017075817439083775,0.003921550554710404,0.01797560153534628,0.00017455876831749633,0.027488389982215332,2.50714,26.131159479708113,0.00024035351821514862,0.003150930287444315,0.11559521111904043,0.0032820295187558166,0.02884043685598584,0.00015635900071428574
600,0.05527891903008458,0.7318298436218136,1.099915444354405,0.143241421423781,0.0007606729058980069,0.021457166953589492,1.7860419584842794e-05,0.012796441460060853,0.057382743894019275,0.0027983248114670446,1.4912864031535725e-05,13.504177129913337,0.4116746874622367,0.022348400184265822,0.008259387078710028,0.15160798234748354,0.0017075822702650157,0.00391905354886933,0.01797355654422677,0.00017863732299860306,0.027488387200399908,2.50714,26.131156764215177,0.0002403710476504803,0.003150942478376318,0.11559516776145849,0.0032820293594030716,0.028841161806672958,0.0001563590008176192
700,0.055248577013117466,0.7315313036191785,1.0997075110771883,0.14344195180410052,0.0007600769264979629,0.0214560475958861,1.785135864255956e-05,0.01273998236254152,0.057366265937850484,0.0027623350133487673,1.7590566520299547e-05,13.49875883693595,0.41156561063527053,0.022258277897672606,0.008338684790932497,0.15142688129574036,0.0017075855230441386,0.003917404350501266,0.017970065528124152,0.00017967277079280802,0.027488385484760326,2.50714,26.131185773192897,0.00024045514836948986,0.0031509461554181588,0.11559488866191625,0.003282029248921768,0.028841341016839956,0.00015635900084994038
800,0.055238712376262794,0.7314876285326553,1.0994335515698588,0.14357691097577124,0.0007595431001799771,0.02145475213885138,1.7850002250667213e-05,0.01271711510277484,0.0573609639666621,0.002761144780649387,2.1606857376933796e-05,13.494513611888994,0.41156207307896475,0.02218977667154732,0.008370421793107227,0.15136375437182817,0.001707587567918573,0.003915995323844559,0.017965924424401942,0.0001814118880077809,0.02748838208264861,2.50714,26.131215076247,0.0002405512013490852,0.0031509495453382733,0.11559482234190237,0.003282029151215334,0.02884229930891235,0.00015635900102582527
900,0.05521986833302277,0.7311822198596837,1.0989719397686395,0.14366880736646126,0.0007594019700678116,0.02145396007120262,1.784413396934287e-05,0.012613612712953297,0.057336645396828485,0.0027289319168169283,2.4734136526373842e-05,13.49227911642842,0.41147843852930566,0.022121432124142908,0.008424499542593309,0.15125163540153555,0.0017075880826047973,0.0039147268498776954,0.017958191756653592,0.00018367394773830483,0.027488381033941387,2.50714,26.1312743528287,0.00024061214284548966,0.0031509533590031455,0.11559466526585134,0.0032820291262336274,0.02884371569535049,0.00015635900116984185
