miliseconds,Tumor,CancerStemCell,CytotoxicTcell,TGFb,IFNy,MHC1,MHC2
0,70.00172861443635,29.99022885200479,250.0966779060498,61.05605614648497,49.7737141829317,50.03720161591578,51.90284034666743
100,70.01162074621864,30.49039040911624,249.9301858357413,4614.331787472422,49.43604169749505,50.121450239746856,80.03546520177748
200,70.01119044100577,30.399977473689844,249.57204447681357,6846.147681020365,48.75835350864712,50.16238977419023,99.68940127634254
300,70.02223264794806,30.629898486726102,249.4058973487145,8060.775385153906,48.4259125949742,50.237453920028585,146.18077904176715
400,70.02329598410518,31.14408291987146,249.2786634709961,8590.78118904328,47.74252911928723,50.32137697259891,150.43283205060447
500,70.03170809964307,31.46967127172037,249.25434357851333,8920.240745853906,47.378516932703356,50.332183734759205,194.36083034937803
600,70.0379512010453,31.72320256935727,248.84953220610072,9057.920331121604,46.965126848766204,50.39970549557859,214.06218273140092
700,70.04618782263597,32.00680314362422,248.88831800626633,9087.39905209922,46.732094903415536,50.54461679573043,247.87985192877017
800,70.05654763477901,32.350923230580264,248.55467515060266,9038.263884156018,46.34253718748504,50.58446604261005,262.86491315685106
900,70.06504806499237,32.718964323345865,248.5472448607224,9063.947622600985,45.64536208869061,50.68057203266497,272.45749392317634
1000,70.06726006407256,33.09671522493071,248.13970176816767,9184.814353689553,44.94086066560194,50.73678246737116,318.37179272871026
1100,70.074295036662,33.5167511906683,248.20411240850882,9112.71948301677,44.9683334281689,50.82211945651052,335.0207658803782
1200,70.08663113079163,33.642676493998344,247.9750793430318,9064.584492516069,44.078741164762064,50.8386295302562,367.2374452592091
1300,70.09092225220654,34.104683752895106,247.8155134405059,9173.777420198025,43.92695754022628,50.876333776648174,373.024094314345
1400,70.10058026021689,34.33850859096513,247.61827995720986,9167.149507016291,43.386380557510414,51.04933337629774,402.4918300359543
1500,70.10957253621365,34.635166128330674,247.50589306019702,9147.553585779915,43.01260807710705,51.11895484413964,419.4109810644778
1600,70.11639231519196,35.1361419258426,247.31829183576855,9086.298491098123,42.60348267886256,51.13452747502986,433.72160369225537
1700,70.12260459723069,35.68391425686849,247.10876479909672,9180.598094931469,41.94469934914021,51.26048565499494,470.36771343655374
1800,70.12145906567794,35.74329902882457,246.98112409661397,9172.963971522166,41.912227685676996,51.23169245582582,489.58871249752485
1900,70.13020865233585,36.37045247235148,246.60772922931977,9187.483738883377,41.14659330075937,51.39703053852512,504.0078137422686
2000,70.14025752576586,36.37464063124683,246.52463961975286,9076.459639086012,40.76136902665091,51.37130399064253,546.9627346212031
2100,70.1509958084264,37.23719655091185,246.34567379681823,9081.111831803044,40.34397584073783,51.50188594716133,557.7701389997933
2200,70.15235909125387,37.43167049122442,246.2456323034793,9127.36457545291,40.170287594199706,51.534949902047245,565.4493441033907
2300,70.16594759522303,37.754093603178084,246.06870562115031,9096.540726096087,39.5220297311711,51.60509726549688,612.5101767859969
2400,70.16696017279556,38.01164921403841,245.8528645659036,9192.539757674534,39.17465629304878,51.72411356384173,609.5761576763734
2500,70.17322259523971,38.76705522606386,245.74127295250867,9181.619113309476,38.87882196413418,51.736311634424695,644.0756663377406
2600,70.17913048810038,39.014970159576606,245.42424071005524,9072.448966235841,38.69098839586641,51.84801084452289,645.779332571778
2700,70.18468033835684,39.22307247540893,245.2663496295081,9115.631396705954,37.87391025770776,51.951187158708805,693.9880056866554
2800,70.19428382398453,39.857834006188554,245.13240051588804,9202.214409218741,37.786812239597594,51.94210816987759,685.826631661372
2900,70.20479406186175,39.94643347444619,245.01634928750119,9114.991422574698,37.29019212225859,52.00922053328417,726.4830454060633
3000,70.20802707564539,40.69787690737227,244.8871955962427,9063.489750730843,37.097371020441805,52.15036538096238,739.8065317300695
3100,70.21252681134202,40.97764196742242,244.73935209525862,9150.757468961552,36.68056164308389,52.16541199377685,768.7453980551463
3200,70.2242863269714,41.057210440400745,244.4316959684692,9065.124713215115,36.10583502393596,52.27584487679687,764.4023930033557
3300,70.23653831219345,41.80376554303678,244.39770477016637,9096.200680831866,35.85238720913853,52.343768265638836,785.8807553548519
3400,70.24217880809465,42.315833867348644,244.06218339498267,9201.876476171858,35.366377094595386,52.34581276080243,800.2809940639215
3500,70.24330500948686,42.85484019384122,243.91280140325694,9119.52855175611,34.831927446600794,52.41740785725485,829.8879734131522
3600,70.25438921150513,43.160493861551345,243.83250627112722,9179.849470462847,34.83619039159251,52.50242875097664,857.677246136862
3700,70.2551409533382,43.492117515340475,243.5092477348479,9139.276391687263,34.4045760896484,52.58400164090988,860.8129035345985
3800,70.27068260475265,43.91311198382862,243.42377586619702,9155.809709679745,34.02488076103011,52.678312427191734,890.3673271631698
3900,70.2776667605269,44.2802887674214,243.34004493787646,9142.09260893145,33.44067789243434,52.77696261703907,904.224650450812
4000,70.27539033841991,44.832916233117984,243.06951758449136,9072.75286787895,33.47761257082613,52.84278857441091,924.6420246728659
4100,70.28322511000319,45.45165756619823,242.98612801285017,9123.700181868284,32.76352448992141,52.884234988158724,947.0312998705439
