milliseconds,Tumor,CancerStemCell,CytotoxicTcell,TGFb,IFNy,MHC1,MHC2
0,70.00105339526014,30.01892649334379,249.94328159532537,17.6719775275429,49.905519223542996,50.02758834060465,35.16960111581365
100,70.01176847776202,30.24825677684839,249.92390493904804,4599.536012355279,49.50830405412325,50.050154955208505,63.67564591016303
200,70.0105290294881,30.75910674186529,249.59206220495315,6888.458270720847,48.81524923945511,50.121958220729155,116.48566013338107
300,70.0259183267342,30.93835325266547,249.52432587278327,8059.7458759985475,48.30603450794534,50.193909526133936,136.10507070119522
400,70.02346775780396,31.191296057799413,249.3562923504433,8583.87227834755,48.02041481697294,50.30682285463612,170.9990837665092
500,70.0333714305495,31.651756867110915,249.08501279000555,8888.397914159474,47.405984171261835,50.41001014564397,188.52097017488663
600,70.04300181942345,31.982198435205408,248.8701238374764,9031.330319622666,47.061854680350244,50.38078456611607,215.3797426036029
700,70.0489450796278,31.972105686207577,248.7726504264681,9095.954189865883,46.76950004130764,50.54330985061656,248.9637950191567
800,70.05597816897426,32.563604525626424,248.54407549939648,9069.14457942283,46.11507712567026,50.5633745370783,267.0017881421761
900,70.05889869942509,33.03081132351593,248.31787157204442,9057.189814577518,45.81235645864513,50.63911683200574,294.95262039109036
1000,70.06847345990386,32.88422172829294,248.33262212664275,9068.217147354924,44.954959409137864,50.67634935860074,293.4690454338541
1100,70.07232714330645,33.57690498613248,248.20867558295032,9188.89070913531,44.55740218731119,50.78301126975873,323.62480694298284
1200,70.08842090241174,33.879163026314636,247.8902520546029,9093.590103282495,44.10090239866725,50.82514545767476,345.3924884896855
1300,70.09571715402964,33.99326368299021,247.64656576549166,9192.104371768692,43.94903872725217,50.91410476923504,380.94078135236987
1400,70.09819853256624,34.792890123872226,247.6526751225991,9102.90065458718,43.14073134024049,51.027808623691385,406.42187607960017
1500,70.10768461330274,34.791084810416194,247.48119960537133,9137.011371043629,43.176073755617765,51.0402643652476,418.80095580431004
1600,70.11455055857951,35.43114903680717,247.1366906487335,9068.226155437831,42.532257838601176,51.10453529508773,447.92263967665644
1700,70.12364234269025,35.77238880132534,247.01552507604023,9153.279172812405,41.96367646156052,51.16666105890487,476.38430486623906
1800,70.12546412801971,36.179825092757085,246.90224078011246,9202.464716814153,41.68514798845685,51.305632490778066,483.52010041680245
1900,70.12895367223102,36.39279166494269,246.80852438122844,9196.206703869388,41.51490502114177,51.352482710613685,502.0868606316942
2000,70.14355271648468,36.67355569988826,246.48929517876576,9166.139275952697,41.01754131184811,51.47013336295156,524.7137994099489
2100,70.14576502547197,36.72276956913498,246.3695113390931,9063.326975425878,40.27384240886424,51.494255877135984,567.6042198898677
2200,70.15413864063696,37.56320511401144,246.282357501725,9137.604763691656,39.95829345284381,51.54393687968818,584.373408782699
2300,70.16235975995522,37.51013637156203,246.00417114114964,9065.878452682451,39.52416057236962,51.6018475299779,602.9945814960778
2400,70.16475037730625,37.93993715954277,245.80790575433906,9107.825979513998,38.980549167856566,51.669072818126416,626.6963134361466
2500,70.17430087415389,38.78056582611322,245.74299416451694,9130.989001779877,38.9364014276816,51.75125470971048,626.5429875132913
2600,70.17815221078587,38.62307092324667,245.36503284040822,9147.955647961671,38.58392389938535,51.88694769517168,658.1171551249569
2700,70.19305949858848,39.462636668958105,245.31185635773878,9108.601631389894,37.732157936987186,51.87913685407461,680.9764458883969
2800,70.19558637612073,39.93895644463945,245.27206322120958,9106.899283570008,37.87411035939481,52.009128285636066,696.1528511440326
2900,70.20555088219251,39.86376874854861,244.95085218546555,9067.28465183514,37.42246837793487,52.05895958346585,716.9479287773993
3000,70.20631936978121,40.39231677140683,244.8823762999402,9205.3084881053,37.09733905768843,52.12049273910172,740.7647818601164
3100,70.21388541240285,40.817937023860445,244.62174676762984,9077.122073160781,36.303659998525156,52.17568339511364,750.6458963786213
3200,70.22241691896994,41.45519521483103,244.51377055527695,9066.11646856471,36.13968293066162,52.27654474387374,768.7719848268783
3300,70.23042254852206,41.76900559699157,244.23605774364808,9143.672562563484,35.862351032117374,52.34557437634012,780.9003973063501
3400,70.23364506108899,42.19085906246002,244.1046742901292,9169.291382775475,35.330436633656035,52.38679259621534,811.9053312312889
3500,70.24666973558817,42.44175664458694,243.82185012237682,9071.178014957204,35.18022124201216,52.47795743881405,835.4558564183382
3600,70.25698631809665,42.84897284290709,243.7985751258222,9145.690580268745,34.86839123831475,52.53087784589926,847.2399794122354
3700,70.25768666205957,43.67926498851096,243.49596823793215,9083.487289353847,34.11627172434328,52.595915614791494,862.9116062719031
3800,70.26697404644459,43.73565234720192,243.45462058568,9094.758160785272,33.901549968428796,52.700471280092565,882.3916970022246
