milliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.602,0.0015,0.0076,3.4392,200.0,0.0008,42.722,200.0,500.0,0.0,100.0,600.0,260.0,49.137,680.0,60.0,100.0,700.0,0.0,0.0,240.0,270.0,20.909,100.0,60.0,200.0,12.0,100.0,100.0,100.0,6.1879,8.8121,10.263,0.0,300.0,0.0153,0.002,0.002,0.0,0.9881,0.0,0.0,0.0,0.85544,0.0,0.0,0.0,0.8619,0.0,0.0,0.0,0.0,1.0
100,96.60145606230513,0.001503720389867926,0.007599676989727053,3.4397405500916176,199.9999999998242,0.0007966131546576773,42.72138341881696,199.99999999953553,499.9989659635698,0.0,100.0,599.6029352632817,260.0,49.13863342805341,679.9999999999998,60.0,99.99988658033077,699.9999999757244,2.427557671305145e-08,1.4720216340728624e-05,240.0,270.0,21.18908695087253,99.99999999999235,60.0,199.99999370813572,12.0,100.00716979112529,100.0,99.99993381233449,6.187826538519085,8.812173461480914,10.26300000126567,0.3931328271262861,309.56483737022006,0.015297365250677467,0.0020022459624707725,0.0020003790104693255,1.757951932579389e-10,0.9880999175142413,4.6449433872359e-10,0.0010340364304012993,1.0717977464789286e-17,0.854122782146971,2.4977698759381477e-13,2.620482568969435e-25,0.00011341966923409648,0.5777487597377864,7.669233933479403e-12,6.291864210620947e-06,2.088746480612501e-07,6.618766550082087e-05,1.039180916598548
200,96.60139982570882,0.0015066571958797185,0.007599379115839537,3.4397941571671904,199.99999999860967,0.0007939852240254573,42.721265368643124,199.9999999929293,499.99617645306483,0.0,100.0,599.1983710706586,260.0,49.14026825383351,679.9999999999922,60.0,99.99954645833017,699.9999999028746,9.712538099690949e-08,2.943875908631996e-05,240.0,270.0,21.375450680971483,99.99999999988921,60.0,199.99995258026232,12.0,100.01433849082315,100.0,99.99976179439508,6.187764164566287,8.812235835433714,10.263000005449548,0.7859060139161148,319.1209802235857,0.015295437546658082,0.002003422426818301,0.0020011208387530344,1.3903483275055013e-09,0.9881000413575349,7.070650778451188e-09,0.0038235469352785587,6.566663037824302e-16,0.8528075927012336,7.649869441248673e-12,3.186573161770037e-23,0.0004535416698391847,0.38727632920716304,1.1079863390025194e-10,4.741973761964391e-05,1.5091766618682132e-06,0.00023820560490538136,1.087460401050732
300,96.60139648142905,0.0015089819687285873,0.007599101307546462,3.439795463658662,199.99999999536314,0.0007919496713135639,42.72120779376966,199.99999996585615,499.992021674691,0.0,100.0,598.7863363430902,260.0,49.14190332667543,679.9999999999441,60.0,99.99897985000717,699.9999997814965,2.1850341070131214e-07,4.415562788163259e-05,240.0,270.0,21.498988619725452,99.99999999947518,60.0,199.99984890592253,12.0,100.02150526759728,100.0,99.9995074690103,6.187709675596921,8.81229032440308,10.26300001215747,1.1782980478475757,328.6684585659943,0.015294065185439283,0.002004015582914013,0.002001890867631296,4.636868650098099e-09,0.9881004304318041,3.414380989411326e-08,0.007978325309054006,7.22017650789257e-15,0.851494428886892,5.580027296093818e-11,5.274707227692477e-22,0.0010201499928217384,0.25960018683284314,5.248446572845068e-10,0.0001510940774106132,4.732403166898328e-06,0.0004925309897230608,1.1448150525720957
400,96.6013976772336,0.0015108285060379892,0.007598839599962068,3.4397926920647874,199.99999998913967,0.0007903766170824922,42.72116117614916,199.99999989689232,499.9868056577055,0.0,100.0,598.3668601280425,260.0,49.143537876415884,679.9999999997736,60.0,99.9981869852264,699.9999996116392,3.883608569375691e-07,5.887082301318342e-05,240.0,270.0,21.580415234779043,99.99999999843189,60.0,199.99966118310687,12.0,100.02866948594455,100.0,99.99918916316258,6.1876618982067715,8.812338101793229,10.263000021075381,1.5702877171180338,338.2073025260944,0.015293109032050072,0.00200429677943323,0.0020025567840916726,1.0860370655727585e-08,0.9881010676526626,1.0310767373653315e-07,0.01319434229463236,3.921895635994504e-14,0.8501832881510162,2.2624510267756987e-10,3.829495978677163e-21,0.0018130147735845776,0.1740158595444985,1.5681238451260007e-09,0.00033881689311607673,1.0514061131769817e-05,0.0008108368374253562,1.2112259600816466
500,96.60139972292326,0.0015123012820837005,0.007598590888875289,3.4397894312873296,199.99999997904013,0.0007891646498277079,42.72112101671268,199.99999975911706,499.98076528713676,0.0,100.0,597.9399715996624,259.9999999999999,49.14517138796038,679.9999999993347,60.0,99.99716810753186,699.9999993933538,6.066461552969317e-07,7.358434519693456e-05,240.0,270.0,21.633613841588154,99.99999999636276,60.0,199.99937274877243,12.0,100.03583066298596,100.0,99.99882115610416,6.1876199936848115,8.812380006315186,10.263000031931469,1.9618541045343476,347.7375423554407,0.01529245397150194,0.0020044162149174126,0.0020030834320026924,2.0959899177110805e-08,0.988101909272657,2.408829394808902e-07,0.01923471286336678,1.4480537580158706e-13,0.8488741681527258,6.651072183195424e-10,1.7729065710703572e-20,0.002831892468092134,0.1166467304296083,3.6372779315850048e-09,0.0006272512275804498,1.933702153947923e-05,0.001178843895856622,1.2866770909495764
600,96.60140171901416,0.0015134818946846438,0.007598352741650113,3.4397865016961533,199.99999996420937,0.000788234566555793,42.72108572944691,199.99999952136318,499.97408516145003,0.0,100.0,597.5057000588948,259.9999999999996,49.14680351695331,679.9999999984038,60.0,99.99592347397291,699.999999126695,8.73305022483318e-07,8.829619543570242e-05,240.0,270.0,21.667890862890747,99.99999999281192,60.0,199.99897070977462,12.0,100.04298843464409,100.0,99.99841457468574,6.187583237998842,8.812416762001158,10.26300004448748,2.35297658155003,357.25920842859796,0.015292011049086854,0.0020044555654210178,0.00200347803881272,3.579065651443015e-08,0.988102907871738,4.786368172347785e-07,0.025914838550132196,4.188931161385896e-13,0.8475670667527484,1.5959700021428515e-09,6.174752058044425e-20,0.004076526027049352,0.07819086694286849,7.18813301220243e-09,0.0010292902253443655,3.156536545152964e-05,0.0015854253142684066,1.3711542091819282
700,96.60140359622471,0.0015144340748775614,0.0075981232508210185,3.4397839107843913,199.999999943834,0.0007875245093088097,42.721054651336814,199.99999914919044,499.96690915351525,0.0,100.0,597.0640749335253,259.99999999999903,49.14843403336433,679.99999999667,60.0,99.99445335493324,699.9999988117196,1.1882804921729803e-06,0.00010300637492383644,240.0,270.0,21.68948450325868,99.99999998727925,60.0,199.99844511100054,12.0,100.05014252929142,100.0,99.99797809086517,6.187550999610149,8.812449000389849,10.26300005853445,2.7436348025113357,366.77233124316604,0.01529171456255604,0.002004458076297378,0.002003763026317074,5.6166026582896744e-08,0.9881040216698982,8.508095486684856e-07,0.03309084648492803,1.024166425073034e-12,0.8462619820034727,3.3298088220717762e-09,1.7670825376670505e-19,0.005546645066702344,0.05241307428986451,1.2720816586805122e-08,0.0015548889993958759,4.7470719545903646e-05,0.002021909134819892,1.464644153220526
800,96.6014053481761,0.0015152076000120845,0.0075979009200508865,3.439781616673288,199.9999999171405,0.0007869861662857298,42.72102725683978,199.9999986056444,499.9593494169147,0.0,100.0,596.6151257781502,259.99999999999784,49.15006278367622,679.9999999937272,60.0,99.992758033963,699.9999984484872,1.5515129502477155e-06,0.00011771488498338543,240.0,270.0,21.702576485481305,99.99999997923192,60.0,199.99778828730723,12.0,100.0572927472399,100.0,99.99751846457143,6.187522724761882,8.81247727523811,10.263000073889032,3.1338086990838905,376.27694141973615,0.01529151749857919,0.0020044458299767125,0.0020039633019698247,8.285950423273582e-08,0.9881052172721124,1.3943555969423424e-06,0.04065058308551977,2.2143104365111217e-12,0.8449589121394577,6.272630400611117e-09,4.380262142294971e-19,0.007241966036940128,0.0351336472062438,2.076817429367174e-08,0.002211712692725417,6.725277216764894e-05,0.002481535428593074,1.567134353407386
900,96.60140695625985,0.0015158413490545298,0.007597684575066841,3.439779600281896,199.99999988339349,0.0007865818057334495,42.7210030714611,199.9999978518477,499.95149339919817,0.0,100.0,596.1588822740794,259.9999999999956,49.151689665567645,679.9999999890686,60.0,99.99083780761329,699.99999803706,1.9629401693912723e-06,0.0001324217270214075,240.0,270.0,21.709969884709277,99.99999996811333,60.0,199.9969943588547,12.0,100.06443894476368,100.0,99.99704096655228,6.187497927555087,8.812502072444907,10.263000090390358,3.5234784748584533,385.7730697017779,0.015291387002626212,0.0020044295029986565,0.002004101028499053,1.1660653349492411e-07,0.9881064694666936,2.148152313554262e-06,0.04850660080200557,4.35894632575078e-12,0.8436578555683841,1.0931323905934077e-08,9.730399125935179e-19,0.009162192386644384,0.023550862868901547,3.188676090070936e-08,0.0030056411452493168,9.105524912054826e-05,0.0029590334477294727,1.6786125104461318
