milliseconds,c,cer,nIR,rIR,n,a,V
0,0.0999953133778064,100.00000717729978,0.008012064905855546,0.28278447051666306,0.010021012934114299,0.4600000038263764,-60.00073059086076
100,0.10000882337620796,99.99996830096497,0.00805866180654065,0.28004739536493495,0.00993260528383471,0.45999996699355566,-59.9984704125287
200,0.10001552180037573,99.99990999055747,0.00817179776764927,0.2791581123334179,0.00990694155207401,0.459999956091766,-59.998045878490665
300,0.10002501528927078,99.99983710099895,0.008316346975994338,0.27652402693676226,0.009794495914791831,0.45999995545308925,-59.9970519885845
400,0.1000261451704752,99.99979705462489,0.008484214342944925,0.2755895575628288,0.009782332753833918,0.45999991793365236,-59.993457860967254
500,0.10003415477689175,99.99975083497522,0.008619075073879141,0.27352239454801763,0.009678670328914762,0.4599999075849505,-59.99418965750596
600,0.10004176852034644,99.99971867945223,0.008726245407068366,0.2730940459735764,0.009603698978359112,0.4599998872135301,-59.99109063961053
700,0.10004922478278774,99.99966058786924,0.008735212754097409,0.2720266750892144,0.00960008821702451,0.45999984942540184,-59.98858394619995
800,0.1000593948618706,99.99959419241591,0.008846986758449481,0.2702678505835485,0.009504752465432366,0.459999853009084,-59.98775892224429
900,0.10006276447597677,99.9995316463282,0.009026394085707164,0.2686550456663126,0.009458342348893608,0.4599998262127788,-59.98616613957595
1000,0.10006809466062265,99.99951277898137,0.009149062553205653,0.26676131971896205,0.009370603351260717,0.45999981632543235,-59.98375715010054
1100,0.10007450876368768,99.99941739588687,0.009244515929471137,0.2657756440747122,0.009364315975870738,0.45999978782783907,-59.98272973415113
1200,0.10008278904948385,99.999378270639,0.009329813389876204,0.2639437614672351,0.009289479940642168,0.45999977532268577,-59.98215479919535
1300,0.1000909259332695,99.99935499722737,0.009427101016605571,0.2623851495546094,0.009215136965583239,0.4599997416018119,-59.97944950916318
1400,0.10009402539379317,99.99934014966031,0.009516306875368493,0.26115300690489807,0.009212139263815058,0.4599997158476516,-59.97766140075578
1500,0.1001030587859186,99.99926160191382,0.009670719933772352,0.2603920725864317,0.00912123528915727,0.45999971893779745,-59.97554095389612
1600,0.10011031816880857,99.99923132713849,0.009800445495727138,0.2600149421151828,0.009087528244205742,0.45999970013594776,-59.975464405665534
1700,0.10011668964781381,99.99913453526008,0.009907008680770607,0.25810505486352747,0.009037661952580265,0.45999967576700423,-59.97286380721551
1800,0.10012833115000484,99.99913449275489,0.009872781501237849,0.25672928555277863,0.008962643696713056,0.4599996420568985,-59.97141306676975
1900,0.10013453914228682,99.99905378830273,0.010112027036498576,0.2557899073663788,0.008892816212579459,0.45999963216917894,-59.9690086132819
2000,0.10013642048294993,99.99898718123157,0.01022625851717486,0.253907315397447,0.00886963372150752,0.45999961658559285,-59.967513021475916
