milliseconds,Z,Y
0,0.15934764470440238,1.5884556789467745
100,0.22713266519664418,1.6235444253441413
200,0.2356104565469453,1.698786464120975
300,0.23620887962025985,1.7763308788356025
400,0.24838620819471396,1.8597867054473771
500,0.25197225503958876,1.9154570465324732
600,0.25789485986333915,1.9482962618380149
700,0.2640538070352722,2.0018328668329413
800,0.2862929438790678,2.051228624767694
900,0.29030431243580457,2.0695703218722663
1000,0.3014306417898977,2.097648559193458
1100,0.3104667008309351,2.092391376065011
1200,0.32982921237668145,2.085685043252577
1300,0.3433161084638578,2.065680935581393
1400,0.38015654034533425,1.9591513581435058
1500,1.2812212131173264,0.6766185086136942
1600,0.523053179368139,0.8573137302355163
1700,0.21827339796261,1.1738366451911681
1800,0.21491371868135054,1.3035052146012844
1900,0.21013826762225432,1.3886701315227223
2000,0.22849570292790203,1.493169650698103
2100,0.2305118536179873,1.5838203817100538
2200,0.22674820302313142,1.669937261209562
2300,0.23856917104591946,1.7205544267528952
2400,0.24160335382715842,1.7865160032466134
2500,0.2445201564141654,1.8514040131817318
2600,0.26319967796663585,1.9090078327360034
2700,0.2749993132413598,1.9689491604924774
2800,0.26780135818081335,2.0293562853505587
2900,0.27273388788559766,2.060287097594824
3000,0.2979906308149757,2.0586040412261983
3100,0.2935243430012858,2.1073845178253476
3200,0.313363413314824,2.095655859256639
3300,0.3295617718137191,2.0648880026778356
3400,0.34790378049468795,2.0607037827263652
3500,0.4031225955980346,1.9359815295650646
3600,1.1033954728470328,0.6635138612990272
3700,0.39207319091951676,0.9720952159498686
3800,0.2235278454370364,1.2103253933366418
3900,0.20332669673326767,1.3269929261268594
4000,0.21850482031222032,1.3969180573528759
4100,0.2256141960655723,1.5027710478424854
4200,0.23454329579663827,1.5889440375475463
4300,0.24502359158270243,1.6566498370278782
4400,0.2506860533489087,1.7511427559126738
4500,0.24762393224647525,1.7976805895785142
4600,0.24839651527987375,1.869343502616023
4700,0.25838332828676985,1.9397585545556908
4800,0.26821186005855013,1.9887019354715705
4900,0.2757683207922141,2.0187671311373587
5000,0.2893927449379649,2.054834664422888
