milliseconds,Z,Y
0,0.14191495653180186,1.5877673956685736
100,0.23353167853850035,1.6516288752112795
200,0.24441619334895928,1.7344651781158318
300,0.24480032956060674,1.7779310681325504
400,0.2610818920800226,1.8355141025413109
500,0.25854358248471093,1.8926162425251485
600,0.2630241114470348,1.9526567121685638
700,0.267522623056207,2.005180066923403
800,0.27320193537476284,2.0482195307141335
900,0.29126208452600066,2.0522101444950063
1000,0.29886869509534314,2.1039361186111485
1100,0.30468538274426815,2.0862149506173475
1200,0.3258187500406799,2.0930653219914936
1300,0.33307788395513743,2.0492290423560164
1400,0.3913476795454274,1.976467157223389
1500,1.287467211976268,0.6972832089811652
1600,0.5159222422069131,0.87501086194171
1700,0.22864466667489833,1.183209667756888
1800,0.2147342477995666,1.303640745271297
1900,0.2161402428014838,1.394928690205379
2000,0.22205372015205502,1.4973420618497126
2100,0.2216390105376168,1.5643946950498018
2200,0.23181845163706472,1.650626992418845
2300,0.2445991922293422,1.7491447793014478
2400,0.25564395289492153,1.8102149366187057
2500,0.25356247111752994,1.8717478745497107
2600,0.2595427096494725,1.9162625429343425
2700,0.2755857910309623,1.958762518778505
2800,0.2787597160768553,2.029145818661915
2900,0.28112423348899346,2.049306354201046
3000,0.2876255387134167,2.091552701830873
3100,0.30533363366487043,2.0702964463869598
3200,0.3070429671394126,2.1026900146896423
3300,0.32597369923496716,2.077565825931937
3400,0.34475282295512283,2.0620699083348
3500,0.4111147829456946,1.9358441391946062
3600,1.1169332016007814,0.6638237294775293
3700,0.38394852163091825,0.9715335401224973
3800,0.21306521451843682,1.217702510164083
3900,0.20784374419982582,1.3136164850006182
4000,0.22351045147848303,1.4220672041942535
4100,0.21882457801571137,1.4962196358831015
4200,0.22291309479825755,1.589116015855223
4300,0.23706499946479367,1.6591819430839294
4400,0.24194644795384349,1.7398846663335066
4500,0.2448076536294644,1.828755251411169
4600,0.2538837079981865,1.8818346895947786
4700,0.25216799175525456,1.9386683090055115
4800,0.26132798100825644,1.9971578374525616
4900,0.2755725977384861,2.028754470355147
5000,0.275529544171126,2.0430155039763385
