miliseconds,Z,Y
0,0.1542440955156794,1.5851753670918234
100,0.22878461932290842,1.6406096152232157
200,0.2456255072203513,1.6999065790888985
300,0.23902724399594502,1.7992339718655588
400,0.25639277742807565,1.8647024953815778
500,0.25985545964354345,1.9255507009462511
600,0.26313537310385593,1.9501792529937818
700,0.2677983890649181,2.0157599666336012
800,0.2807796832647047,2.050222609489018
900,0.28984413342901133,2.061402986654014
1000,0.2905290778160832,2.071958925633432
1100,0.315024081295307,2.1080631722764682
1200,0.3144113635470068,2.0853987727770904
1300,0.3331166736155966,2.04550406629047
1400,0.37717800693197995,1.9923405276234856
1500,1.2747912567263224,0.6945712271739266
1600,0.5293710799277133,0.8505058703278986
1700,0.23237454288816403,1.1756148585152348
1800,0.2023866229914533,1.2894755009720333
1900,0.21732243018166775,1.390951886302377
2000,0.22986226862263998,1.4964687442148923
2100,0.23297994517599982,1.5716828543224746
2200,0.2425317642926579,1.6378389859873053
2300,0.24017412634461302,1.7351790828186213
2400,0.23724021656610408,1.795269048908462
2500,0.2600799601279504,1.8591868549012978
2600,0.26134648037339414,1.9272975167457758
2700,0.26377240782097755,1.9895885329747798
2800,0.28041618301344645,2.0247826443472112
2900,0.2733673676283135,2.0371068298155754
3000,0.2977951249815423,2.068153586591687
3100,0.3050873893714091,2.0734553626191334
3200,0.3143587507109162,2.102422796941168
3300,0.33251753686776764,2.09385973690336
3400,0.35264420492043624,2.051009671541068
3500,0.41652240582394634,1.9379571584744202
3600,1.1051608882990582,0.6868099984288285
3700,0.39845581097422766,0.9559794213865331
3800,0.21309881152505253,1.2146759517483428
3900,0.21159704806172966,1.3290540809200655
4000,0.22621400201614705,1.4124715587713252
4100,0.2251906496791182,1.5068789678712908
4200,0.22500679360067474,1.5944387963795397
4300,0.22913470924274768,1.6765439263243156
4400,0.23819706819631348,1.7651953353707837
4500,0.24557500851059394,1.82384839932371
4600,0.25211732429358835,1.860471248223378
4700,0.26684508075804,1.9445961882423803
4800,0.2747012716200331,1.9675551893491678
4900,0.2827307616659124,2.040439679501904
5000,0.2886784352676478,2.068260670217594
