miliseconds,Z,Y
0,0.14829815759724432,1.5885929699228467
100,0.22235214430309036,1.6567842975656855
200,0.2294822238842178,1.7209616896096234
300,0.2381257341621858,1.7870033702597796
400,0.2552313499907109,1.8657162762082822
500,0.2642081409019136,1.9204746758132383
600,0.263929242175228,1.948293167680184
700,0.2673480178221732,2.0116520428864693
800,0.27195255317383815,2.0509165823340347
900,0.287409137853434,2.0689054514620855
1000,0.28838698924933276,2.0802406891590923
1100,0.3016518141222469,2.0823633603603295
1200,0.3178851502148781,2.0930439793137405
1300,0.3436279977820171,2.0402012412359114
1400,0.37611632899670294,1.9920978812814845
1500,1.2754277790188486,0.68874696233596
1600,0.5178242518515851,0.8717395603949664
1700,0.2281887077200595,1.1864895835790945
1800,0.20333992836392023,1.2734415342293453
1900,0.20799162814661276,1.3975036261875071
2000,0.23127242663916572,1.4819072680436383
2100,0.23504802863792357,1.5911044619469403
2200,0.22705307476570424,1.6650084295400778
2300,0.24238838322385609,1.728885482249081
2400,0.23993214454702397,1.814592669949135
2500,0.24970479611405821,1.870970572226699
2600,0.2559631391553883,1.9166726334898716
2700,0.27353217948109615,1.954188529935329
2800,0.27690573132425683,2.0140299124662056
2900,0.27453087402978793,2.0525934713124925
3000,0.29709210041322914,2.060907417267687
3100,0.3072853916042893,2.094514384496747
3200,0.31746340017198893,2.0835925503871953
3300,0.3233758372566287,2.0796904678751478
3400,0.33600387547556465,2.036680485499487
3500,0.41691347799246414,1.9212982964677319
3600,1.1063302418318641,0.6704166950346395
3700,0.39077189909879795,0.9645862258709674
3800,0.22056022358608812,1.2143682837598864
3900,0.21327282967939945,1.3254547562686068
4000,0.21133830397375356,1.4097062966107465
4100,0.22976004926345064,1.4954484911361274
4200,0.22060534206464483,1.6033282002646165
4300,0.24214858014227814,1.6750186455876361
4400,0.24692137692671184,1.762662129988546
4500,0.25207865946075253,1.8235235989330034
4600,0.25626248545822006,1.8842873816316175
4700,0.2620406313683615,1.9306497636141993
4800,0.27549069452168684,1.9832973399950806
4900,0.2705275107739436,2.008987080319297
5000,0.28944014123848516,2.0374010625769614
