milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd,LRrgs,LRrgsG,LRrgsGd,LRrgsGt,Rrgs,RrgsG,RrgsGd,RrgsGt,rgs
0,849.9500272714023,0.0,522.1298069550709,0.00026350995702772274,-0.0004338824545988905,0.21601468273735255,0.05598339170408161,0.0,0.0,-0.0012539884735616536,0.004121822891120164,0.0,0.0,0.0,0.0,0.0,-2.563106996795034,-2.3108872152734055,-0.012331173158155899,-0.0033056816089859766,164.48992415891894
100,649.4840745561758,0.0,378.0494211215025,0.023477145288660205,0.04797601201677089,137.89848278558858,0.06477693160037365,0.0,0.0,0.021446749312806115,0.0004811070360309115,0.0,0.0,0.0,0.0,0.0,40.4242590373844,4.762649940600466,0.013555056577945675,0.013189806588626219,158.84713174501843
200,547.9298004147248,0.0,284.9242834487199,0.03684670584328507,0.07463533892064173,207.9054127662702,0.15419480666113686,0.0,0.0,0.06826197379232614,0.006195247308017536,0.0,0.0,0.0,0.0,0.0,66.41793225030756,25.247813822736028,0.015981787017162706,0.006501516590381246,155.23200552487302
300,476.90792353620145,0.0,230.78921790328135,0.04376647507304984,0.08981280596329014,244.99930508627364,0.2957500734157678,0.0,0.0,0.07540677862699002,0.05561098615114184,0.0,0.0,0.0,0.0,0.0,82.34028154294546,38.66928946489245,0.011535966597777995,0.014654986726932944,151.28395022851615
400,419.75993642208005,0.0,186.61062283116226,0.04543394827923251,0.0963716333949222,274.8727845551827,0.3577292844465244,0.0,0.0,0.16097170459653504,0.08716543234872695,0.0,0.0,0.0,0.0,0.0,93.94104680830887,59.82704341710475,0.01389243044491778,0.018603822985733518,147.41488822764907
500,382.5851326561498,0.0,148.093081493712,0.047093133815284856,0.09858163638248005,281.85924922381537,0.525219599857429,0.0,0.0,0.1854664286305464,0.09908127502327854,0.0,0.0,0.0,0.0,0.0,102.14275555512413,74.40501744748033,0.06461710599478979,0.02741245959903321,145.33732182524165
600,344.98198127280295,0.0,137.7405761171745,0.048250555847265564,0.09995605950709777,297.74397559618484,0.5793133365679795,0.0,0.0,0.2286621289883575,0.12235978372182854,0.0,0.0,0.0,0.0,0.0,107.01562528935375,93.9881076703429,0.07289162782487568,0.04691618113044168,143.7348223760304
700,309.85498928570996,0.0,104.79597633012102,0.049634587894707455,0.10024369695775485,297.28264574364954,0.741880607573697,0.0,0.0,0.2446392824445736,0.14401263911204712,0.0,0.0,0.0,0.0,0.0,113.75943762450721,109.3467365986758,0.09203017346807908,0.04557596885413798,140.3471355504936
800,298.03581946912715,0.0,104.9989532102001,0.049201149665163695,0.09723071546951506,308.0215965145726,0.7380564639239521,0.0,0.0,0.3243524515532712,0.16864256935858615,0.0,0.0,0.0,0.0,0.0,119.68833325567013,114.57710442336051,0.11646686696108631,0.044027433366065474,139.60689635799423
900,275.8962593886267,0.0,93.3239094653106,0.046726009486814296,0.09378201311939435,307.45329258358305,0.945396880752484,0.0,0.0,0.3560497554175724,0.1924243663445185,0.0,0.0,0.0,0.0,0.0,121.92417033192667,132.92111592021757,0.14495379542259212,0.06714932415749832,138.15173490170744
1000,265.0708750521306,0.0,79.58110918421508,0.0458382985184275,0.09207857156491532,310.0895649687274,0.9814720465313587,0.0,0.0,0.3825325318984725,0.1690299039004109,0.0,0.0,0.0,0.0,0.0,126.35874042760211,135.46281460645324,0.15805191430309207,0.07434833381372838,137.04414307232287
1100,273.5384257060383,0.0,77.1658601296517,0.045591328687617165,0.08912321802445033,304.8268549245358,0.9944177419264016,0.0,0.0,0.4179574216025638,0.20441351116293877,0.0,0.0,0.0,0.0,0.0,127.32317784720041,142.37052681061695,0.21551963063310894,0.09992746608365789,135.14229992593
1200,253.62792670224144,0.0,52.686739927989855,0.04694716408043394,0.08829671969688775,306.3777784509187,1.0443142490914195,0.0,0.0,0.4209943878663469,0.24534353896891367,0.0,0.0,0.0,0.0,0.0,128.34460940270853,157.50720764082064,0.2308740849133262,0.10551520702591936,135.24863602541956
1300,243.70008307802095,0.0,64.053798872772,0.04471698799434211,0.08616420128745303,307.1237205216398,1.1997429830877686,0.0,0.0,0.4865527832201986,0.2545459831540122,0.0,0.0,0.0,0.0,0.0,128.26828217618228,156.44363473932586,0.25554089540125957,0.11444722815682883,133.4110761189844
