milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd,LRrgs,LRrgsG,LRrgsGd,LRrgsGt,Rrgs,RrgsG,RrgsGd,RrgsGt,rgs
0,855.1483573402865,0.0,528.38349773589,-0.00018715563938127134,0.0006384703849639065,-4.521652989939074,-0.006526413311597757,0.0,0.0,-0.01789114627006781,-0.004508346231749173,0.0,0.0,0.0,0.0,0.0,-1.8806713341042671,4.120440948496846,-0.006227026889907208,-0.009648679168104555,164.5995465783441
100,666.6056603667621,0.0,387.4262808763927,0.02425821351372294,0.047931413491491784,130.47030417122392,0.10881524061829478,0.0,0.0,0.03372701801293221,0.02572905157313665,0.0,0.0,0.0,0.0,0.0,38.94169625961568,3.521385892458083,0.017719224533451965,0.000566890974488001,158.92796447691362
200,536.3885363492428,0.0,288.7177487122808,0.03579262187647835,0.07573992795640548,203.80380025040995,0.14738545556846466,0.0,0.0,0.05779375060435709,0.02443990615927093,0.0,0.0,0.0,0.0,0.0,68.45605857225459,20.738188044309055,0.009339244289784991,0.00118320507013382,154.37568314475146
300,461.231040651773,0.0,224.7220422552102,0.044156631037267906,0.08789450985988614,244.23653905840263,0.3518259835915184,0.0,0.0,0.11337754355438442,0.054951856057990356,0.0,0.0,0.0,0.0,0.0,84.7683327978483,47.523202816946494,0.003439564558369501,0.01800400696015202,151.3778784204167
400,412.3563918406493,0.0,196.2994243844797,0.046577025542026446,0.09615718058563542,267.8589833259617,0.38904994528271164,0.0,0.0,0.15142181374900981,0.08243773972030537,0.0,0.0,0.0,0.0,0.0,92.94325343593198,65.98734936960251,0.05081994439910423,0.00898479519470425,148.01383041673833
500,372.09897222310354,0.0,153.37893109365825,0.04826755088229539,0.09901378251072686,287.36653678529314,0.5097268193981476,0.0,0.0,0.18087288940338989,0.10232511192041006,0.0,0.0,0.0,0.0,0.0,100.84406957353306,77.36303814899848,0.046003998342619645,0.03483839469390917,146.08344242328423
600,346.00164412388636,0.0,131.67481135533407,0.04812071151016535,0.10032212710677883,295.81432888858143,0.5706919729848232,0.0,0.0,0.20934886577939946,0.11410767925006514,0.0,0.0,0.0,0.0,0.0,108.03711183672588,94.28459940806623,0.07515242474040103,0.0446956585476789,142.12587953703635
700,312.8712508137812,0.0,119.39908674722484,0.04904622561166694,0.09936785436873112,300.4941629053814,0.7266969146787662,0.0,0.0,0.2619314599257403,0.14133081340647063,0.0,0.0,0.0,0.0,0.0,112.11399137326143,107.54688935154647,0.09926198214914136,0.056481045823863534,141.1544246022023
800,306.23099056268916,0.0,102.4070202155266,0.04911527858083234,0.09767972127400178,307.2387768741262,0.7150250227227821,0.0,0.0,0.2810199344298902,0.12903447006936727,0.0,0.0,0.0,0.0,0.0,116.07068529208257,115.65942901403226,0.13846884509044868,0.06173077065208847,139.3546173868419
900,278.0629494322877,0.0,92.75482592763458,0.048926571717398414,0.09427570781009346,301.5666390787142,0.8931178263502058,0.0,0.0,0.35137937703270267,0.1840025969420178,0.0,0.0,0.0,0.0,0.0,119.16480697027568,133.70873905626752,0.14277688048696618,0.06461001443410748,137.63524645987079
1000,278.04836977158084,0.0,84.18262972115967,0.04761118812997634,0.09184199006891923,308.56652170396785,1.0015052036459824,0.0,0.0,0.3827704414929889,0.19821094239860593,0.0,0.0,0.0,0.0,0.0,121.52102559082017,138.6808224906561,0.1552119308056009,0.08079360029533714,136.37574619981663
