milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd,LRrgs,LRrgsG,LRrgsGd,LRrgsGt,Rrgs,RrgsG,RrgsGd,RrgsGt,rgs
0,833.8974431762816,0.0,523.5751544807999,-0.0013455587901143303,0.0009810874135832107,-4.283677482142925,0.009005540107774886,0.0,0.0,-0.0053336295404219376,-0.01389531639373382,0.0,0.0,0.0,0.0,0.0,2.1868629138645623,5.194296097109744,-0.0009035878488852139,0.005613690759877409,165.2391237316766
100,660.9976253504203,0.0,380.2652341525884,0.022789999891025692,0.05021861871001295,130.92048494925342,0.08278194801169787,0.0,0.0,-0.0016190214957639178,0.004095589354355904,0.0,0.0,0.0,0.0,0.0,42.71193849925162,4.679559467085797,0.018810253768781548,0.012235144467842695,159.08543782939267
200,536.8581108269208,0.0,284.967104147088,0.03553173320092567,0.07608392260967181,207.70051097080918,0.2782715647704648,0.0,0.0,0.05819591288980885,0.023965353259134643,0.0,0.0,0.0,0.0,0.0,66.5360847648727,28.974048018640254,0.010610130051713816,-0.0028843222211051697,154.71969202345332
300,482.3650111938928,0.0,237.48182383209817,0.04326662606614032,0.08910483224110356,244.53733561820218,0.35211041337977467,0.0,0.0,0.08937577753790629,0.03536775407046737,0.0,0.0,0.0,0.0,0.0,82.07313505831199,43.687086442350484,0.02661258631751086,-0.003159735418684459,150.75364254469162
400,415.45827750205353,0.0,182.32051989485004,0.04777495035332063,0.09514351904836045,267.02312245838465,0.420155482952979,0.0,0.0,0.15807447270075903,0.06707377419018835,0.0,0.0,0.0,0.0,0.0,93.71871726193737,57.82535847907091,0.021782427088538843,0.004115331392674285,148.0627680560153
500,365.90314324276795,0.0,148.44067976515882,0.04893775307156604,0.09913713203536972,286.8119801029853,0.5224983783169435,0.0,0.0,0.17355159657396207,0.09502948629018597,0.0,0.0,0.0,0.0,0.0,103.77047726522851,80.79602375946286,0.03873198037521091,0.019097104610622084,144.95575224412408
600,342.7260451950252,0.0,131.6452362099225,0.04965554552817212,0.10049265610052749,291.6637579722639,0.5764722442859446,0.0,0.0,0.23869757887720666,0.1306432647207723,0.0,0.0,0.0,0.0,0.0,106.87351542520473,95.71794196587243,0.08946101606041917,0.034854403524339994,143.5533028166579
700,319.9693622256565,0.0,110.66089608474228,0.049734694401432786,0.098280249538056,296.94215728229926,0.6863300381097501,0.0,0.0,0.27755299211034445,0.13404787980788718,0.0,0.0,0.0,0.0,0.0,115.343247960577,104.84310915610583,0.08683502277666802,0.05620366767090049,140.32395395127128
800,301.4184447708326,0.0,91.96705219617432,0.047798675177880924,0.09678931942615361,307.2532829592955,0.7362999026729997,0.0,0.0,0.29741884520538886,0.16572211104812157,0.0,0.0,0.0,0.0,0.0,119.71044620026767,118.13724182227503,0.1041661403790255,0.05663086996301229,139.98970823725296
900,281.5553533046513,0.0,88.67455974325247,0.04867773838362938,0.09517393818233641,309.6080412310738,0.9016874458763497,0.0,0.0,0.33803075539309285,0.1927176169354022,0.0,0.0,0.0,0.0,0.0,119.64279959187392,128.2731786994349,0.16370945417774496,0.07461648203112839,137.4439939467041
1000,282.8334738097132,0.0,72.3558914795288,0.048055320344307914,0.09157745743022482,307.8097906780437,0.8956707889907403,0.0,0.0,0.35477097386217177,0.16632958639837864,0.0,0.0,0.0,0.0,0.0,124.44942666312909,134.11350059106357,0.18585103500392794,0.07101756089246927,136.00372555842108
1100,266.4646999559509,0.0,71.53280839556069,0.04720073236235324,0.08932630006295238,303.96646189367755,0.9712420250363174,0.0,0.0,0.41420028800594905,0.19903312161731096,0.0,0.0,0.0,0.0,0.0,125.32524207368073,148.47629370528762,0.19372671553169157,0.09177116405157802,135.0695741731635
1200,262.695543051878,0.0,61.20265953592431,0.04476363998264591,0.08884760975421668,308.8669191983588,1.1731936427216216,0.0,0.0,0.43191968147200177,0.22075689728961934,0.0,0.0,0.0,0.0,0.0,128.3548165624213,151.73624866589762,0.24265895225562484,0.11446272080999417,133.79934873043453
1300,242.26270403106358,0.0,50.51594149420728,0.04562943457143958,0.08517848567059164,308.13927326917724,1.2739273111573586,0.0,0.0,0.4397117895778159,0.24471595823893055,0.0,0.0,0.0,0.0,0.0,128.57501209789874,159.77456229412184,0.26693454642335057,0.1210735905401428,133.11878331664053
1400,256.3213005937001,0.0,46.74358433107266,0.04507814988183025,0.08399632396584594,308.65505671058344,1.2358532042345374,0.0,0.0,0.4790663437510461,0.27146277375211797,0.0,0.0,0.0,0.0,0.0,128.39422122478982,160.19648810626154,0.28049984470099015,0.13096254028059623,133.2263598666186
1500,238.9976339063833,0.0,43.60919284522324,0.04493098788695559,0.08162761222380442,308.0681560957041,1.356377507335011,0.0,0.0,0.4957275497161172,0.2740143794230165,0.0,0.0,0.0,0.0,0.0,131.3355880218625,169.93051811579738,0.30841249223480316,0.13187979772866176,131.724401327542
1600,230.36613594881575,0.0,50.4942375596749,0.04455828977049485,0.08057751543981835,304.0826652007388,1.36152360201512,0.0,0.0,0.5256854847922171,0.29809571127006623,0.0,0.0,0.0,0.0,0.0,133.77525298389122,171.34037651833017,0.3362425408523109,0.15853836003503616,132.20070465552303
1700,229.1661181911623,0.0,46.69572500915952,0.04515125467604333,0.07970393336531835,306.4926136080752,1.491803203845085,0.0,0.0,0.5765704552966415,0.3206049358210211,0.0,0.0,0.0,0.0,0.0,135.1671700712102,171.8864714484913,0.32456833221992426,0.1509896215979678,132.0740852777669
1800,220.26418465290627,0.0,48.835003018838165,0.04480574292069112,0.07823651983541559,306.095742079039,1.4947699353938606,0.0,0.0,0.5890086467295632,0.3259535398151169,0.0,0.0,0.0,0.0,0.0,135.28538948689106,176.23588256234183,0.34052840354086417,0.16665026180920905,131.5489208060939
1900,227.49765586858814,0.0,36.11918223950588,0.04390707665503347,0.07696847826516307,303.5439867993039,1.6787905741064808,0.0,0.0,0.5814651290406591,0.35486096855457827,0.0,0.0,0.0,0.0,0.0,133.8380756176708,181.1634331297168,0.39425590521176845,0.18068821196721652,131.10374451125307
2000,233.2443104370007,0.0,40.86902130630325,0.04635662137988772,0.07851400890534352,297.1637674181032,1.686908802743132,0.0,0.0,0.623904114804852,0.36103391969902754,0.0,0.0,0.0,0.0,0.0,135.87910374796675,181.5148387550315,0.3830634609582823,0.19354790245563136,130.88225065366188
2100,212.28776539270837,0.0,44.305932515649104,0.04735158461592409,0.07709220794665908,300.44089397803236,1.7296807676845865,0.0,0.0,0.6577973642068041,0.3987817099893997,0.0,0.0,0.0,0.0,0.0,138.18530096198674,187.11496965932125,0.3990234656606169,0.19373074944328833,130.55050729639456
