milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd,LRrgs,LRrgsG,LRrgsGd,LRrgsGt,Rrgs,RrgsG,RrgsGd,RrgsGt,rgs
0,849.3070443533074,0.0,513.0571904467806,-6.203123413573225e-05,0.0007859783410863222,-0.6443639963637369,0.07424762305963795,0.0,0.0,0.0033245308198457057,-0.01836711452258681,0.0,0.0,0.0,0.0,0.0,1.9503587043628219,5.0603610022474586,0.004941111615968399,0.003375674505468085,165.4349380191646
100,669.3362405278008,0.0,374.4806543618451,0.024054850622777124,0.04816986594690903,131.53274312350976,0.0949883922833016,0.0,0.0,0.01594161351652594,0.013332295126931553,0.0,0.0,0.0,0.0,0.0,39.67851145353346,10.343805880282941,-0.0007632694779933706,0.008128666854314676,159.0445924048451
200,544.7874617034424,0.0,293.3941026477266,0.03535640902684333,0.07586594701495979,207.69872422215326,0.14350483242546014,0.0,0.0,0.061578025149855685,0.03487683559508279,0.0,0.0,0.0,0.0,0.0,66.53934866716094,24.47058248428714,-0.009692325941265609,0.002900965645949971,155.40986181821324
300,469.95980831457587,0.0,222.55489200760675,0.043499951314698256,0.08909783298217232,246.07763393225335,0.3711223293837237,0.0,0.0,0.09412032333577808,0.05049843115882599,0.0,0.0,0.0,0.0,0.0,81.93934933893722,38.70200153871323,0.010018895318231942,0.0016204141182710524,151.50153711284753
400,409.5727901201941,0.0,193.36039309531427,0.04623239300342286,0.09662247268284804,271.2038560998196,0.332250339251172,0.0,0.0,0.12908204992972336,0.06499307804872778,0.0,0.0,0.0,0.0,0.0,92.7665349535721,59.177905108505854,0.035834012828699,0.01997816871675907,148.82622063840398
500,374.30740651761903,0.0,159.56960437094787,0.04740577843717935,0.09976623617651884,283.0581203652221,0.5195454959169873,0.0,0.0,0.16272920953220768,0.08610154755747967,0.0,0.0,0.0,0.0,0.0,105.56789092983496,82.87520175237339,0.0682285427582007,0.03445304338961103,144.8596429708256
600,352.22187316755605,0.0,129.0792680858764,0.04991826448952379,0.0984299507752393,296.5492361865744,0.5237718735717146,0.0,0.0,0.22260530878354526,0.13267627762203899,0.0,0.0,0.0,0.0,0.0,110.61064496065282,96.7750371056567,0.07431408620051609,0.036291379719180505,142.6303120895427
700,319.59898414545114,0.0,121.38806895218929,0.048161397562626086,0.0988871759856962,304.8075795318281,0.7319388518920832,0.0,0.0,0.24242375670938393,0.10866469841245315,0.0,0.0,0.0,0.0,0.0,114.99180845632236,110.99187527469135,0.11024174087378125,0.032932144275527375,140.21699420743002
800,291.4415921672707,0.0,100.67406841412787,0.0491399687109668,0.09778362030174985,304.9019090467694,0.7665081031882829,0.0,0.0,0.32175445898282135,0.1517137348311213,0.0,0.0,0.0,0.0,0.0,116.6253975518493,122.02326647124623,0.1246581768767318,0.04354512364972011,139.4694278450105
900,277.1655131485211,0.0,90.99085329294289,0.046902592734727196,0.09612821432922698,302.7027968574505,0.8183550069339502,0.0,0.0,0.3503447671555359,0.16326419502001444,0.0,0.0,0.0,0.0,0.0,121.49532614004988,131.7398858128873,0.15187459158399663,0.07998852904041423,137.33974333128447
