milliseconds,c,cer,nIR,rIR,n,a,V
0,0.1,100.0,0.008,0.282,0.01,0.46,-60.0
100,0.10000699904805925,99.99995025740124,0.008108243552596218,0.28038189944660513,0.009938642957806316,0.459999980440384,-59.99860084212765
200,0.1000139956469995,99.99990052862854,0.00821645894722384,0.27879122520687655,0.009877659678203551,0.4599999608862554,-59.99717778316807
300,0.10002098978427183,99.99985081398455,0.00832464517997596,0.2772279298331385,0.009817055320407867,0.45999994133773436,-59.99573047027594
400,0.10002798147570094,99.99980111345593,0.008432802151311047,0.27569177940808387,0.009756828534116701,0.4599999217948156,-59.99425898217534
500,0.10003497075112011,99.99975142704714,0.008540929563561232,0.27418230673079874,0.009696977187643879,0.45999990225750104,-59.9927634379357
600,0.10004195765069972,99.99970175475296,0.008649027058600541,0.27269890367401833,0.009637498255661158,0.4599998827257887,-59.99124400864129
700,0.10004894218521557,99.99965209657204,0.008757094540363521,0.2712414091661768,0.009578390927671846,0.459999863199678,-59.98970074006835
800,0.1000559244048103,99.99960245249773,0.008865131563018368,0.269809075240348,0.009519651428396067,0.4599998436791664,-59.98813384547053
900,0.10006290431611596,99.9995528225288,0.008973138069482927,0.2684018091232321,0.009461279254662665,0.4599998241642535,-59.98654335319671
1000,0.10006988195881464,99.99950320665953,0.009081113709570559,0.2670190287009555,0.00940327141412199,0.45999980465493717,-59.98492943213359
1100,0.10007685736085382,99.99945360488572,0.0091890582381247,0.2656603349247838,0.009345625799709004,0.4599997851512157,-59.98329220097075
1200,0.100083830555284,99.99940401720247,0.009296971364750628,0.26432525236658083,0.009288339919496852,0.4599997656530873,-59.9816318001515
1300,0.1000908015731081,99.99935444360513,0.009404852818572479,0.26301335284732424,0.009231411439911519,0.4599997461605502,-59.979948360776255
1400,0.10009777044483618,99.99930488408926,0.009512702332521175,0.261724210676981,0.009174838064409423,0.45999972667360267,-59.97824201194627
1500,0.10010473719587633,99.99925533865132,0.009620519688255509,0.26045752625963453,0.009118617897912717,0.4599997071922435,-59.976512858775536
1600,0.10011170185924939,99.99920580728637,0.009728304595348722,0.2592128193560372,0.009062748448250403,0.4599996877164706,-59.97476104187652
1700,0.1001186644660982,99.99915628998978,0.009836056781165404,0.2579896543867499,0.009007227370578587,0.45999966824628236,-59.97298669310051
1800,0.10012562504756553,99.99910678675697,0.009943775973070149,0.2567875957723336,0.00895205232005337,0.45999964878167704,-59.9711899442988
1900,0.10013258362582665,99.99905729758535,0.010051461984828114,0.25560644563222495,0.008897221668051798,0.4599996293226536,-59.969370884035094
2000,0.10013954023077011,99.9990078224706,0.010159114555887973,0.25444580163181124,0.00884273316990143,0.4599996098692105,-59.96752963810643
2100,0.10014649489452995,99.9989583614079,0.010266733404064005,0.25330520191754674,0.008788584401590699,0.45999959042134586,-59.9656663431489
2200,0.10015344764675375,99.99890891439297,0.010374318271127071,0.2521842505434517,0.008734773137697029,0.459999570979058,-59.96378112379611
2300,0.10016039851472827,99.9988594814222,0.010481868922516032,0.25108262580565904,0.008681297347257214,0.45999955154234573,-59.96187409259645
2400,0.10016734752035711,99.99881006249348,0.01058938517763923,0.2500001752924525,0.008628155442728146,0.4599995321112081,-59.95994533454074
2500,0.1001742946965194,99.99876065760162,0.01069686674586918,0.24893640143032028,0.008575344932498357,0.4599995126856432,-59.957994990805624
2600,0.10018124007166167,99.99871126674272,0.01080431338101762,0.2478909460432623,0.008522863690074652,0.4599994932656496,-59.95602317987646
2700,0.10018818367423048,99.99866188991282,0.010911724836896284,0.24686345095527837,0.008470709588963841,0.45999947385122575,-59.95403002023862
2800,0.10019512552674252,99.99861252710998,0.011019100929844068,0.24585377471822686,0.00841888101069318,0.459999454442371,-59.952015597859265
2900,0.10020206565818518,99.9985631783301,0.011126441407969461,0.24486153938787414,0.008367375782431793,0.45999943503908375,-59.94998003418982
3000,0.10020900409709581,99.99851384356921,0.011233746024126766,0.24388638346962305,0.008316191769907538,0.45999941564136254,-59.94792344821357
3100,0.10021594087107624,99.99846452282364,0.011341014541034677,0.24292797966024154,0.008265326918994466,0.45999939624920594,-59.94584595378369
3200,0.10022287600590588,99.99841521609046,0.011448246741396575,0.2419860717864926,0.008214779336816077,0.4599993768626129,-59.94374765424773
3300,0.10022980952564804,99.99836592336734,0.011555442426733783,0.2410604706524774,0.008164547282331385,0.4599993574815826,-59.941628643060994
3400,0.10023674145942911,99.99831664465009,0.01166260134304738,0.24015078945318025,0.008114628566525778,0.45999933810611343,-59.9394890428648
3500,0.10024367183419192,99.99826737993526,0.011769723260282437,0.23925672660567124,0.008065021193580418,0.4599993187362041,-59.93732896371355
3600,0.10025060067687931,99.99821812921948,0.011876807948384022,0.2383779805270205,0.008015723167676467,0.45999929937185335,-59.9351485156616
3700,0.10025752800962653,99.99816889250125,0.01198385523092018,0.23751443355913254,0.00796673292507427,0.4599992800130606,-59.932947780539315
