miliseconds,AR_A1,AR_A2,AR_Central,AR_Dose
0,0.6804517221544305,0.019553581752493315,0.034814907933895196,484.67249426751243
100,0.4769918968186126,-0.01838816069751721,0.01729009506944573,486.3786226658852
200,-0.6741060112735539,0.0163880332248371,0.04121711435728259,485.12438789977006
300,-0.9413639225741625,-0.028026190087780182,0.028410083493288253,483.8211037290987
400,0.8004870713659124,-0.0074813121032877555,0.008676212430789827,487.4285002040091
500,0.8609165809869699,0.011882322984850818,0.020055215822558096,484.24314605964156
600,0.6356278143782846,-0.026775233322652216,0.011981493188764868,486.4882319434217
700,-1.180064696446185,-0.013625196737969556,0.012398148899979422,483.95258206591683
800,-0.5616769325018607,0.026021448397759408,0.0009569917026763745,487.49697472737915
900,-1.450053147252332,0.0012336476784251707,0.0009493923995431437,485.7504382478021
1000,5.888586523527618,-0.00987891325290375,0.08155998308908236,477.8461072293778
1100,9.913492805426817,-0.01334227188691091,0.10669476722921192,474.47352127623253
1200,14.873111564684292,-0.026646510230574752,0.18301070984123347,468.7738063399348
1300,17.01202696964023,-0.01959224064598375,0.2296056149058082,465.0800082387897
1400,23.066212584079476,0.004250840124841713,0.3310999331068521,464.0351590487324
1500,25.07247569469856,0.0012630068758149148,0.3662272038895243,458.7744559291815
1600,29.24834829982177,0.030505261805648977,0.42462865803387484,450.0834574060606
1700,34.407804444362974,0.009354459436492553,0.4825200314566,449.30225247213235
1800,34.87563304881818,0.0005505455065703956,0.5184128840752978,441.8240806130281
1900,38.56596752343101,-0.020184487039959936,0.5762448336286086,440.78288200296436
2000,44.22841474326976,0.02941840000741233,0.6516121004736631,436.66224775294484
2100,47.3565927896203,-0.010433609907382702,0.6904431711023706,428.53840784126777
2200,49.37184228176149,-0.02921327341334283,0.735447086124785,426.4346563073847
2300,53.12052258521617,0.02778525961548983,0.7729754406898625,419.75315299571776
2400,53.8988304286361,0.03184527487907536,0.8008414227315929,417.3349390486357
2500,57.66246643440724,-0.006053803892793822,0.8543294161866063,412.1342981447681
2600,59.34266128887318,-0.010147806859474294,0.8654949675760941,409.476059417184
2700,61.889915726470335,0.01045570917018625,0.9203053434284754,404.65160012427793
2800,62.201431594133595,0.007896889171646873,0.9640076740059321,401.53998029580265
2900,65.19521178562185,0.032372709487054785,0.9762737199385499,394.8580154302218
3000,65.96253780589834,-0.011769230450653695,0.9940459391377316,394.80179380473345
3100,68.92972013668236,0.002479142319790178,1.0637347858892678,391.6864922906435
3200,69.85196945665794,0.03233105488760929,1.060025652599947,385.74770770295214
3300,72.28984013004025,-0.0033708124483482456,1.113882843801961,383.1547939245416
3400,74.8565325854825,0.025846383638517132,1.123160574742478,378.4034122447233
3500,76.81955980139584,-0.02063682465683131,1.1186960384079847,374.29410894791215
3600,75.83553477721058,-0.009965373520651563,1.1471239113567708,371.078060541258
3700,77.94440159617898,-0.021503450159298325,1.1821594744004758,368.92388912988287
3800,81.14801729550061,-0.010020345762135495,1.2202669975641731,362.3029281505878
3900,80.27080247747928,-0.020792236720246902,1.2117192192187216,360.2372435425494
4000,82.33033295933348,0.025095377484070293,1.2170735278251694,354.11370081278164
4100,83.03659616331599,-0.012073289433651718,1.2658601812241748,353.8331099524721
4200,82.72136657114054,-0.007859052011909149,1.2658113649259293,350.84551342235966
4300,84.36985752001502,0.02641642047696221,1.2910747245573038,347.9793149092168
4400,86.99834313675672,0.018526092762376635,1.3116733671253895,342.91465523122514
4500,87.3303025206575,0.013084226774685714,1.3378640915616233,340.7538564163016
4600,86.04762975660012,0.018367437189724563,1.3052709544060297,333.60056524233846
4700,87.35423459078326,-0.004400924638561124,1.3315191589777537,331.69047029908194
4800,86.28273695646854,1.4785297578363514,1.4043981877868192,327.9961073720652
4900,86.97150221810887,2.619057606874711,1.52766386546046,327.23889994004674
5000,84.43379372508872,3.602556569475329,1.596654878393878,322.99149629139714
