milliseconds,C,A_T,R,RC
0,3910.2332441866115,0.0,53.16104579780629,-0.6845100625229413
100,3563.939896375932,0.0,0.1163015043232984,53.48396981112619
200,3149.2657346310957,0.0,-0.14524275372928153,53.64099253664651
300,2962.9560680840505,0.0,0.6339970175323876,52.477615856956135
400,2708.711248322633,0.0,0.6896130062647157,53.49532226540366
500,2344.0621556516107,0.0,0.3971841059119914,52.36930642387457
600,2248.0845910770877,0.0,-0.00538406839529422,53.321497250697995
700,2060.6080149175373,0.0,0.46928400313122964,53.0039028146499
800,1696.7393539039695,0.0,0.21897796583065782,52.21928420357817
900,1578.2328543972772,0.0,-0.6043536516881032,52.37479061222095
1000,1412.0122503135074,0.0,-0.5869713907087555,52.97450234494333
1100,1245.8074720799464,0.0,0.5165447986312011,52.79980226292013
1200,1251.7779221123826,0.0,-0.3485582415732526,52.9262618196846
1300,1091.3400756192555,0.0,0.612720629146921,52.78917775472544
1400,902.6968078127294,0.0,-0.10436656668063554,52.65720601270547
1500,814.6477629179535,0.0,0.39863559362199763,52.76399629779202
1600,748.1378460498061,0.0,0.40403601664979355,52.471046960010206
1700,699.5434883825365,0.0,-0.3343256489758082,52.10260655889468
1800,623.1027538333587,0.0,0.5602995058710895,52.722998412539454
1900,489.9070379165437,0.0,0.0023841096244528737,52.73011645935535
2000,488.5870831732791,0.0,0.2718127610073845,53.391593815002125
2100,512.9866590067784,0.0,0.10820337103219554,53.462197392224965
2200,436.2153749265066,0.0,0.7710668168829635,52.96876100492443
2300,459.6985510846138,0.0,0.5531706482785625,52.72605305327203
2400,340.8639912384886,0.0,0.5956497873436739,52.52209204064815
2500,376.75383943862585,0.0,0.6030638217309375,52.60591120100365
2600,269.7736896785062,0.0,0.11031032052951469,52.310189196642526
2700,276.8980765698123,0.0,0.6247246087173267,52.864672714200566
2800,147.30970447121592,0.0,-0.4640207024341497,52.96427925525317
2900,279.7249786301674,0.0,0.2082930663249884,52.64791524331285
3000,222.94086612331125,0.0,0.1999378112993465,52.64708657396894
3100,197.13723244441456,0.0,0.04960001062281688,53.079681304915944
3200,230.42338401809582,0.0,0.2616478101691934,52.204247194129614
3300,190.63231320167938,0.0,0.7818025887734577,53.08914848637206
3400,74.75893251543113,0.0,-0.17731168394800767,52.21057222598059
3500,66.46083780558627,0.0,0.17985082486728066,53.02671936276652
3600,143.4976273914379,0.0,0.7949159573856077,52.55552093702993
3700,171.86706464853586,0.0,0.36283782303814915,51.538208129277336
3800,53.074643469755685,0.0,0.5595164487154517,52.683916270408204
3900,74.1249009166482,0.0,1.1096527309509567,52.125502178932464
4000,-25.737075369407236,0.0,0.03435581125272469,51.96491730179152
4100,155.40563071733163,0.0,0.24245209514299243,51.58289096141027
4200,-38.33117924259671,0.0,0.7671678099914193,52.02418831947178
4300,-33.90027145673541,0.0,1.2464542854446596,52.032746313329426
4400,126.07471541983608,0.0,0.7260911286462536,51.64329212763336
4500,8.0732074387725,0.0,0.9822025789668409,51.63516794382987
4600,-35.68410463500012,0.0,0.6559006731364505,51.38910966293612
4700,30.325097908592006,0.0,1.6608676118128298,51.8162670513843
4800,-17.33714279560575,0.0,1.6715269789175136,51.32734350079713
4900,-29.159386555383126,0.0,1.08073221171331,50.614464169645544
5000,47.532504113137456,0.0,0.9043066505431454,51.17205898983419
