milliseconds,C,A_T,R,RC
0,4015.7703323124824,0.0,52.406118460147894,0.3574564203233717
100,3548.569669991252,0.0,0.18755157001319042,53.3926542036248
200,3311.5360106344656,0.0,0.4046529474095773,52.64763739606279
300,3018.9995388509765,0.0,0.4470054895207129,53.61158080259034
400,2733.6457288284705,0.0,-0.0648366385010969,53.486829583745454
500,2319.968451119601,0.0,0.6787637426321778,53.28327459300662
600,2190.799938243743,0.0,0.483545440526106,53.03433186977472
700,1989.6158045220693,0.0,-0.4550032786373764,52.27322097310618
800,1692.1344682941542,0.0,0.6512764915408059,52.179827175106254
900,1689.5646101586472,0.0,0.6464290838330096,53.408341096232256
1000,1518.3725593521754,0.0,0.23105867564768212,52.90283272759147
1100,1411.4399946058836,0.0,0.5502686137062536,53.47816775985251
1200,1198.6917684479617,0.0,-0.4472075278546423,52.506668746869224
1300,1161.2962136850956,0.0,0.3050308912097326,53.39809965854581
1400,1020.4291903385663,0.0,0.7897948784776103,52.55117020929507
1500,877.7968897056853,0.0,0.4853601241185501,53.164249284092826
1600,867.197627124966,0.0,-0.06555607553714977,53.328206471142735
1700,813.5106077447621,0.0,0.22372178072098298,52.418530673725144
1800,647.1049450321296,0.0,-0.48095442041815833,52.66562912885214
1900,532.635035656947,0.0,-0.43962962553651397,53.193241088004854
2000,466.9557382911622,0.0,-0.4051567859589425,52.16628122093614
2100,458.56812310280714,0.0,0.7329830789400882,52.708840477121456
2200,345.4793343957897,0.0,0.39784712924338717,52.23390587686185
2300,428.59718996389546,0.0,0.48868350400657945,52.3833705851977
2400,344.64429557482873,0.0,0.19241375413154535,52.566260153036254
2500,231.6430504697421,0.0,0.6102276615506271,53.26566192163334
2600,249.74276953255946,0.0,0.656771298251208,52.781168398230584
2700,331.2929482939295,0.0,-0.25261067712468555,52.79384674420792
2800,243.45577054551043,0.0,0.3422064232300555,52.165766581026965
2900,260.5211951578028,0.0,0.6576624216214446,52.38875972249526
3000,188.79429519488733,0.0,0.2912002257939277,51.98220411143319
3100,275.31338749260436,0.0,0.4876531443840832,52.866068010340555
3200,220.6427952482889,0.0,-0.24858973396242656,52.83469362553042
3300,148.5879662938545,0.0,-0.22773528637261486,53.092908483893254
3400,206.73033326130326,0.0,0.10027042429471333,51.96607823751593
3500,181.1264898351892,0.0,0.2990407093694047,52.61925795892186
3600,169.54462684325472,0.0,0.08916682210365201,52.17440651043355
3700,86.12380511629118,0.0,0.12574620037853673,52.051789101720566
3800,124.90066930423379,0.0,0.9565022096060313,52.08523183285022
3900,141.7337324428724,0.0,1.2553205421533709,51.6502489902996
4000,136.74488212574772,0.0,0.43561654857174215,52.17340548281386
4100,86.96251140088681,0.0,0.8614068353540943,52.51796952508612
4200,-16.869365487862062,0.0,1.2880845767351436,51.718484892781355
4300,101.98083307876914,0.0,0.4985936525554211,51.20114832562185
4400,-53.718995042887535,0.0,1.1534610072433265,50.901373829507854
4500,142.52858876536743,0.0,0.3765703306701823,51.514139228201955
4600,15.094892958369787,0.0,0.5176203484857949,51.07685501433262
4700,127.09225074769702,0.0,1.18563794863641,50.68836463552045
4800,12.257123474240075,0.0,1.7496363530837353,51.072596702191035
4900,69.3539660441345,0.0,0.9038529418481119,51.378859353910144
5000,22.58639483566259,0.0,0.6042504993813537,50.318604085385125
