milliseconds,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr
3100,0.319867895517562,0.3569405099029512,0.17703305901202096,0.0664667378289056,6.430137659948616,0.009072999999999994,9.804003276241748e-05,0.005743306251753217
3200,0.32772923686849187,0.35694050990303605,0.1770369673813554,0.06732532972386385,6.435678929176206,0.009042999999999994,0.00010011186956219485,0.005751428114552174
3300,0.3354656283959085,0.3569405099031204,0.17704109498366524,0.06820475943725837,6.441355699368018,0.009012999999999993,0.00010223700957476167,0.005760119737769925
3400,0.34307851005260415,0.35694050990320403,0.17704544608040737,0.0691046738176644,6.4471657514376846,0.008982999999999994,0.00010441497704183195,0.005769405824305397
3500,0.35056929272680765,0.35694050990328713,0.17705002458141447,0.07002472679225476,6.453106911569569,0.008952999999999994,0.00010664531414402436,0.005779311147244665
3600,0.35793937463966724,0.3569405099033696,0.17705483435642128,0.07096457536955206,6.459177025729522,0.008922999999999993,0.00010892759702935027,0.0057898612519209905
3700,0.36519014160589863,0.35694050990345155,0.1770598793109748,0.07192387957395271,6.465373959164409,0.008892999999999993,0.00011126145214379166,0.005801082788016876
3800,0.37232295827940476,0.35694050990353293,0.17706516307518008,0.07290230458375717,6.471695610205105,0.008862999999999994,0.00011364651483854097,0.005813002479208132
3900,0.37933917423279884,0.3569405099036137,0.17707068921985233,0.073899519246404,6.478139900680939,0.008832999999999994,0.00011608245811541093,0.005825647838699723
4000,0.38624012638213506,0.3569405099036939,0.17707646137469243,0.07491519548554086,6.484704772050835,0.008802999999999993,0.00011856901105996215,0.005839047513321249
4100,0.3930271316791709,0.3569405099037736,0.1770824829082865,0.07594901008716483,6.491388197011605,0.008772999999999994,0.00012110591116996596,0.005853230312899012
4200,0.3997014919590772,0.3569405099038526,0.1770887571403835,0.07700064351475625,6.498188171797394,0.008742999999999994,0.0001236929359791171,0.005868225854138316
4300,0.4062645011874808,0.3569405099039311,0.1770952875522089,0.07806977814110118,6.505102704779356,0.008712999999999993,0.00012632992598818292,0.005884064916505392
4400,0.41271743074263145,0.3569405099040091,0.17710207733052172,0.07915610184008028,6.512129839648319,0.008682999999999993,0.00012901673153885494,0.005900778556098169
4500,0.41906153668599405,0.35694050990408654,0.17710912959275596,0.08025930621233197,6.519267643962676,0.008652999999999994,0.00013175323903669026,0.005918398542861927
4600,0.4252980596619321,0.35694050990416337,0.17711644738391435,0.08137908660973407,6.526514209306396,0.008622999999999994,0.00013453937058929897,0.0059369573545567855
4700,0.43142822414313514,0.35694050990423976,0.1771240336532022,0.0825151423195519,6.533867652477568,0.008592999999999993,0.0001373750812848165,0.005956488131381612
4800,0.43745325221395326,0.35694050990431553,0.177131891652921,0.08366717320158036,6.5413260937501825,0.008562999999999992,0.00014026040264847645,0.0059770252693210615
4900,0.4433743507540259,0.3569405099043908,0.17714002456712433,0.08483488281509577,6.548887677086888,0.008532999999999992,0.00014319540213729467,0.005998603864757134
5000,0.4491926954446034,0.3569405099044656,0.17714843504826913,0.08601798232100825,6.556550595362744,0.008502999999999993,0.00014618013260559652,0.006021259021865538
