miliseconds,K_ECF,K_ICF,K_urin,K_tiss,K_sal,met_act,K_milk,K_git,Gluc_b,ins_b,Gluc_stor,Gluc_prod,s24
0,0.17510947863305198,0.8971627561026115,-0.00652374993759269,1509.6257504976354,4.567836876419587,6.248970027017127,0.0,43.0059934047273,0.5467021938952433,21.864425667519416,3647.530404143205,33.681810359096495,0.9175983311633861
100,0.18345904358301937,0.8973284167259322,1.2091857995731585,1509.7463271572813,4.211442667523438,6.246990422539362,0.0,42.58129027692991,0.5465641071982754,21.867401452533155,3648.069569230399,33.57436292521712,4.018081097353236
200,0.18620851388546333,0.8978396895376644,2.4754432552580825,1509.8251591043559,3.854579449278747,6.2488777364391686,0.0,42.287407721173686,0.5469608402390325,21.855794111741826,3648.123586905731,32.44493013939545,8.569416543995105
300,0.1868131906801844,0.898124537191743,2.9515518521169426,1509.9258034812137,3.5397404918139865,6.248232028967691,0.0,41.40412695252465,0.5468227448253994,21.855624066421445,3647.909299151939,32.04906981097009,12.049933135167805
400,0.18649228358668846,0.8983901422085573,4.795779943740523,1510.0147607098754,3.222247290006777,6.249410484520393,0.0,41.49522860913539,0.5487936329665393,21.852919784792952,3647.3799714822053,31.07204194282793,16.84492983476991
500,0.18688349809604773,0.8988322011331842,6.05089165447257,1510.068462358793,3.005874666948531,6.2494619671560825,0.0,41.07623633257468,0.5479359562774032,21.880910242141905,3647.575680554511,31.255610828842585,22.73407035080011
600,0.18731239646417608,0.8989059013587894,7.5108886258721075,1510.1742924641765,2.822955401930283,6.249720672555717,0.0,40.03053776633469,0.5480741830591621,21.890696839787314,3647.515749607506,30.271218022712432,25.57351235096254
700,0.18718260409927792,0.8993888415674727,7.617992010545368,1510.2776741073824,2.645934308287637,6.245883624248798,0.0,39.57640620684622,0.5484859332311781,21.892261653703095,3646.629980328321,29.103104309905316,31.174023889273094
800,0.18733469683126086,0.8994532845285617,9.22442588896254,1510.4288394141756,2.5073631154621605,6.245278496196476,0.0,38.62253360405795,0.5495773851965959,21.898853803839735,3646.346137918809,29.14894461397164,36.616568482587056
900,0.1874583020976109,0.899847974494852,10.597927463744988,1510.4288355566966,2.37036445445203,6.251292856450992,0.0,38.35203614945356,0.548536755599486,21.905936161311853,3646.5985281262524,27.741084759884117,41.24112822274001
1000,0.18763225707591588,0.9003527331908554,11.548143350212662,1510.5605823353408,2.178641209002126,6.2470220249404065,0.0,37.885974346758694,0.5489315090021588,21.886804366476742,3645.8724947033693,27.313021280206407,42.7926992017934
1100,0.1881763957350588,0.9006580697177226,12.766964874251142,1510.5718543570993,2.0740986833687867,6.245295430596396,0.0,37.27094428460873,0.5485893139838343,21.9222699346065,3645.6644180525777,26.57593583345298,48.34360616813836
1200,0.18852446875955223,0.9005534492590446,13.379140312899429,1510.6674593223383,1.957545818359474,6.245238337479296,0.0,36.23003026405613,0.5490207027056367,21.918737115680692,3645.451295229258,25.90387339116305,52.215972222360314
1300,0.18855223981957545,0.9009373655342118,14.167505838052392,1510.6868657867183,1.8342088290248053,6.246270070613635,0.0,35.5132233469622,0.5479409629359357,21.905679038262495,3644.9521196080186,25.894772679408646,54.54372640845096
1400,0.18909663944300728,0.901257147196531,15.629947072150712,1510.7552162465117,1.7383038452720345,6.244700608082842,0.0,34.62038797708133,0.548107897325503,21.916723994792527,3643.891671034824,24.53643711567075,61.0767768568157
1500,0.18957432412724837,0.9019443740693788,17.131838421361195,1510.8338043463084,1.5885543808755078,6.248549632758783,0.0,33.8424174064485,0.5486481107937365,21.923278309296414,3643.9408274455695,24.435169183456196,66.1394910179828
1600,0.1898690328463342,0.9021348242416781,17.017387731758664,1510.799555724141,1.549708779184898,6.24418557453207,0.0,33.109872741992554,0.5470086361863413,21.90303506954366,3643.2802782388817,23.57882203869082,65.98165710337992
1700,0.19044522226030464,0.9023632235856405,19.237431998759057,1510.786070102015,1.4903299568944377,6.2492904798949285,0.0,32.666628558835264,0.5475669092949489,21.908967420963457,3642.8469842560603,22.795232163698135,71.9370774847749
1800,0.19096366981889412,0.9028361379496279,20.362845562018226,1510.8287094554923,1.375052123462786,6.24898374229445,0.0,32.33864996143776,0.5465581770347973,21.90968831847434,3642.3172554235016,21.961242825213766,74.80077102766987
1900,0.19117544753938615,0.9030760518851281,21.45361949676728,1510.833769400602,1.3868303093726344,6.245022650295576,0.0,31.48669666681636,0.5454753195228064,21.89232669052051,3641.990975803522,20.776975045430024,76.89619060281412
2000,0.19186779401797502,0.903564034242148,22.09617824615909,1510.6956730399254,1.235831125799794,6.243112051592602,0.0,30.47879099077429,0.5462996719490852,21.919344306950638,3641.7385214982774,20.348788972835724,81.23132332622868
2100,0.19230041864002534,0.9036334679607925,23.28636760496246,1510.6819937204205,1.1732388934444788,6.243959811123527,0.0,30.196849983785114,0.5444780809126674,21.90082224597137,3640.7380592357163,18.843482304523132,85.26593481798635
2200,0.19321423436049806,0.9041951250890174,23.270006128423248,1510.6461840439426,1.0974791121701473,6.2463710927713,0.0,29.28746859419978,0.5436233498657547,21.871094068944018,3640.4116585307916,18.979209035383654,87.20151265598513
2300,0.19336728324250502,0.9044385177351972,24.406606715820875,1510.5756782299359,1.0971656921547865,6.2452035880432035,0.0,28.539322242629538,0.543373782929266,21.861157200768236,3639.811142952528,17.675681447818498,90.02313732312979
2400,0.19424436843649928,0.9047566473981538,26.06418038447942,1510.4513567244653,1.0352688305561837,6.246414842500365,0.0,28.172600256988378,0.5423890596703329,21.86045049018101,3639.084162596306,16.5825839197109,95.8727071914933
2500,0.19434203815995796,0.9053585732495625,26.880857257991835,1510.361594398158,1.002674426924485,6.242690080357299,0.0,27.338994442728033,0.5423707888892871,21.855580975878667,3638.6523493265636,16.59492110766224,99.43437649642284
2600,0.1951289987270726,0.9057426239525159,27.211896886428086,1510.289714528433,0.8958498023822115,6.243659443716128,0.0,27.413250917905216,0.5419606061848183,21.83479465353024,3638.6806166113765,15.136633593089389,100.40051312349772
2700,0.19513026889281346,0.9057574360899082,28.680731497590184,1510.157665200973,0.8726379164682644,6.2436036943949,0.0,26.078585726254794,0.5404735681895797,21.834664297164288,3638.182544728003,14.201912049426843,106.02237770643326
2800,0.19544429377754693,0.9061621011835475,29.67828176876168,1510.05847951051,0.9020083464872125,6.243945712495477,0.0,25.658861385117415,0.5385675143614125,21.787427584050597,3637.693466258913,13.754228093473,105.32051568781196
2900,0.19596751695922784,0.9065824587833622,30.915389185123274,1509.8718455004164,0.79320873493887,6.242552650201966,0.0,25.534657498925913,0.5382749199893996,21.76904365172971,3636.530521319355,12.652889229700113,110.48852595889898
3000,0.19634758221287746,0.907028601421566,31.627628010596712,1509.7541363883997,0.7823172586161778,6.238385343445556,0.0,24.28545734033722,0.5372673133949483,21.747475280548294,3636.319799307281,12.169141877505966,110.65769020704549
3100,0.1967930364032362,0.9074946671238397,32.98074495569683,1509.6061614272878,0.6931028585696924,6.238959698577554,0.0,24.247294595584012,0.5362355717963301,21.724212625350944,3635.885861584005,11.437044151774614,115.24184685728936
3200,0.1969409596388857,0.9074740777258885,33.002091799010685,1509.504241312134,0.6949137512982003,6.239221831609696,0.0,23.375780638818597,0.5355211027793253,21.709999023498668,3635.0634419400217,10.707502615861866,114.60390073801396
3300,0.19718329096866663,0.9079403168071956,33.62230786822043,1509.4313062661536,0.6327186105695979,6.2367312556515575,0.0,22.499185481060692,0.5333166095454134,21.685096463602157,3634.6552733152857,10.079274018887947,119.95480046403813
3400,0.19750668552891026,0.9081872078327471,35.44696354558847,1509.219958622851,0.5829013316043207,6.235723240864016,0.0,22.33967300469706,0.5326499109499487,21.642124245425194,3634.163230636114,8.833858614922551,122.73744394641686
3500,0.19791441736143436,0.9087953681837923,36.329917730722656,1509.066503149332,0.5585792796357533,6.2351804632219014,0.0,21.44964846819956,0.5304722154542096,21.605910465724254,3633.5995265212023,8.822019581289634,122.3435633579578
3600,0.19778420702510044,0.9087408535661058,37.310399970965115,1508.9946487435934,0.5937131041595726,6.232784659633352,0.0,21.081664825127927,0.5285729199509271,21.591957083902084,3632.7299463876193,7.842849534677028,127.55538319392232
3700,0.1982930277637695,0.909143213583224,37.2120270606866,1508.8742159314959,0.5411425894621607,6.226375762735733,0.0,20.490175330069075,0.5265242204695967,21.51949400152586,3632.3114911825214,6.693223978087246,129.48691238855213
3800,0.19852061243840521,0.9095452572026954,38.4652763849722,1508.7507671396625,0.5159578905767539,6.2223139193973624,0.0,20.18259891920101,0.5253673815058733,21.507465954345957,3631.8414096471975,6.4488132729731875,130.85005283216645
3900,0.19836756910759681,0.9095135495020655,39.47223975417777,1508.5453871536936,0.52497710589244,6.216416502607834,0.0,19.185233409598027,0.5223456808144347,21.454698861067246,3630.5784556561784,5.756889087756141,130.29901735424178
4000,0.19847678653509018,0.9098642563991819,40.215639257159395,1508.4176510808443,0.39531379214108003,6.212913177399854,0.0,19.013910570598522,0.5204173349940527,21.392386590911006,3630.4946803196844,5.626626808386669,133.1018880786205
4100,0.19868878405634252,0.9102745715807513,40.705778474142114,1508.340299195798,0.3630226780529969,6.205699665295717,0.0,18.333391400817423,0.5184449435744254,21.34285851578936,3629.8310376817926,4.894235031139671,135.1212497569775
4200,0.1989270017227852,0.9101854827409135,42.10307626807267,1508.2288410056292,0.3638514998009623,6.1997932735901555,0.0,17.293706493424775,0.5146905967887199,21.272791523704942,3628.5562948468796,4.440738329768319,136.86819263964878
4300,0.19936224613957723,0.9103484035562696,41.55682398894604,1508.0818664675294,0.31838705853597793,6.190978712192342,0.0,16.786909112021537,0.5124979703292372,21.23592211846953,3627.7668575640746,3.577190845233985,138.03252688083896
4400,0.19981996208393166,0.9105324291269841,42.14326706735269,1507.9094845573766,0.34318709512224105,6.173166579402092,0.0,16.728629505268525,0.5088455409459173,21.170462997463886,3627.3802266901926,3.287284293345576,142.56374783823588
