milliseconds,x2,x6,x5,x7,x8,x16,x15,x9,x11,x10,x12,x29,x30,x39,x46,x40,x45,x41,x44,x18,x17,x14,x22,x32,x13,x20,x21,x23,x27,x24,x25,x34,x36,x42,x37,x47,x48,x52,x51,x50,x53,x54,x55,x60,x59,x57,x61,x62,x63,x65,x68,x35,x28,x31,x56,x43,x58,x4,x26,x49,x33,x64,x19,x38,x66,x67
0,-0.007713590342657991,0.0006152043967838606,0.01611511251537516,5.887473711582942e-06,1.3228205067796734e-09,7.588859497314782e-11,100.00000000015322,999.9999999821086,-2.0733972905079424e-08,7.785405472119173e-10,4.713032243091634e-19,-3.1143578618227224e-34,-1.3869969873067483e-42,-4.28369451896811e-11,-1.5901099053409203e-11,4.6601715742299276e-12,-7.0098553986672876e-12,2.4953632355740207e-13,2.305042303262016e-12,-4.6807768430832197e-11,49.99999999992891,4.847833961719104e-14,-4.391465681083162e-27,-1.1964523176805677e-43,5.009261266998984e-19,4.89793506045944e-21,1.6118000424736816e-22,60.0,6.499680340450065e-23,7.845279997978168e-26,-1.676699681565845e-26,85.26279997578057,18999.999999999938,4.8861561213219725e-12,-1.0844850008768129e-11,67.00000000000044,-2.1890272341887505e-14,2.0465653983378082e-15,-9.407188418380071e-16,67.0,41667.0,-9.13346922174964e-14,-1.489659347214856e-13,-4.702820232048882e-16,67.0,-1.2056089535164565e-29,35000.0,-2.7952223467253224e-30,7.945796705224773e-33,-5.393957647166023e-65,2.3911519792002408e-30,33.67491998278027,-2.624127927297401e-24,2.7264334626611595e-41,2.8386966025280694e-29,3.2824099810246145e-13,8.59418130120094e-31,12.007827724656671,-9.528310185765455e-30,3.0415227256068446e-14,-3.9110031102710845e-47,-4.2043908647186965e-63,-3.718752966698385e-20,0.24903329365239052,16667.0,-1.8124627905404836e-63
100,0.021439944671526698,0.0021096418905269987,0.12371949771339755,7.005614907829345e-06,-2.5801789893420613e-09,-6.56784247400049e-11,100.00000000015342,999.9999999872647,-1.099207671034657e-08,1.0347526897433368e-09,1.0664014855753088e-18,7.713109632614361e-33,-2.6517337013395645e-41,-1.087926950827929e-10,-4.458294490502455e-12,-4.125479206728115e-11,1.3341317002840514e-12,-9.721532839954194e-13,4.8475589575451516e-12,1.6585083897128168e-11,50.0000000000698,-3.295558632242108e-13,-2.967076038715174e-27,2.933146154511686e-43,-6.4981677982225916e-18,-1.0184791748552468e-20,3.2006660790596073e-22,60.0,-3.3024767050644763e-23,1.3862672352957326e-25,-3.3243079616208603e-26,83.36891825264681,18999.99999999997,4.791654775806291e-11,-1.3700786756091383e-11,66.99999999999987,1.927309770605734e-13,4.875764664119344e-16,-1.1743180381793635e-15,67.0,41667.0,-1.345039731903468e-13,-9.672035218522664e-14,2.2225759942590967e-17,67.0,4.483427899832882e-30,35000.0,2.5033206106138556e-31,-4.413660182723736e-31,1.295566017645036e-64,2.4657343658593195e-31,32.844825274986995,6.015025615474569e-24,2.4316428851549017e-41,-2.4962696481231983e-29,1.8139630564713008e-13,5.0093456964883345e-31,11.950226956436298,-4.2228955158333626e-30,2.2889877741745686e-13,1.6111564917001187e-47,-5.061086484093841e-63,1.5230572505871745e-20,1.0536787993406664,16667.0,3.3786719066280086e-63
200,0.06967631492362733,-0.0012434146354789416,0.17334047785767265,3.4994969964419003e-06,3.20065613579198e-09,-1.4950393311994734e-11,99.99999999967505,999.9999999817749,1.0806645732359052e-08,-3.941903135890503e-09,1.0843894771452375e-18,7.756622516860897e-34,-2.7230649203881326e-41,-1.8002391748304245e-10,-1.9958025617724063e-11,-3.835017613646515e-11,-6.87600494465626e-12,-8.105482597003747e-13,-1.0353956002188726e-12,6.341274700271131e-11,49.99999999990517,3.5558818420751074e-16,1.2820363864244634e-26,3.9667342497505635e-43,-5.136526408637832e-18,-6.358743597862606e-21,-4.475119467863553e-22,60.0,-1.3935978628714518e-22,-1.2495275067419589e-25,-4.680671772477216e-26,82.38079228720198,19000.00000000007,3.3947689704663393e-12,-1.2161413032986392e-11,66.9999999999999,-1.877723041920069e-13,-4.136900448915862e-16,-1.6522550917293563e-15,67.0,41667.0,1.0668960263788219e-13,-1.245449067445673e-13,-4.056170241590906e-16,67.0,1.305521993061014e-29,35000.0,2.792294720652866e-30,2.871706521805485e-31,6.688896937522988e-65,5.972275472813561e-30,31.737728611075763,-4.300702547336406e-26,1.95274783206195e-41,1.1634018542157439e-30,-6.850047051355831e-13,-1.801157272029649e-30,11.829367159581786,1.449352063163316e-29,2.5639772647911005e-13,3.7455003986690224e-47,1.2681240101670375e-63,-1.4116833404015724e-20,2.2348670698508832,16667.0,-6.66897128033468e-64
300,0.10838529991889886,0.0018328197423469583,0.26726145960633263,2.395794384494939e-06,2.311818691937135e-09,6.436809402163941e-11,100.00000000035362,1000.0000000221788,-4.480171110069758e-09,-4.683265749753197e-09,-9.138492510555359e-19,1.1068715806020008e-32,2.654680430153518e-41,-1.457301602139211e-10,1.7045763916555363e-11,2.376296045810342e-11,-8.269236594104625e-12,-8.871609344843376e-13,1.1565786469102414e-12,-3.4412885673168254e-11,49.999999999889006,1.2665560840436558e-13,-4.716934353862631e-27,4.257097087197045e-43,-1.0535810448265704e-18,-9.453028829688115e-21,-2.670023617121448e-22,60.0,7.273381739401214e-23,1.358396881714767e-26,-5.847202935786371e-26,81.4471623696908,19000.000000000087,3.7804764936930476e-12,-1.6067318716122283e-12,66.99999999999962,2.5187633558840564e-13,8.821840302055269e-16,-1.091265286305367e-16,67.0,41667.0,-9.743138555767511e-14,3.274486511530623e-14,7.392656653233811e-16,67.0,5.289467479574728e-30,35000.0,1.425097324761009e-30,-2.172969318542937e-31,-1.0459179145524709e-64,3.142573805625642e-30,30.44749396039566,4.662872977721525e-24,1.7444826731430047e-41,3.529530159263847e-30,-1.1393829944609897e-12,-6.232243659136225e-31,11.72983123180445,6.689274125363935e-30,-8.627239255620754e-14,4.044512708480902e-47,3.9300792877367997e-64,-4.1179017784684656e-20,3.463826184260589,16667.0,-9.136978663132668e-64
400,0.13010903157769785,-0.0015067892423995936,0.33416366909774325,6.730143087903383e-06,1.0841801325092098e-09,-1.636886841790152e-11,99.9999999996294,999.9999999883597,4.892559092173868e-09,2.3822392534760545e-09,1.999627219734378e-18,-2.3115211627263485e-32,1.4391521692046586e-41,-1.3112685126519009e-10,-3.3716394108272667e-12,4.710686826709101e-12,2.3060278287731944e-12,9.896509958176374e-15,-5.2940066875392435e-12,-7.170697317867463e-11,50.00000000006555,1.195817822666035e-13,-4.3177813677925654e-27,7.570828528956549e-44,-5.291846476127992e-18,-2.2206915661015874e-21,-1.885145492068749e-22,60.0,5.811598891580244e-23,-7.172825485855782e-26,-3.111355177863441e-26,80.60460590027702,19000.00000000006,-1.365061547865457e-11,5.512042124881672e-13,66.99999999999955,-2.9472351152074837e-15,-2.2659197036293558e-15,1.4016158971908541e-15,67.0,41667.0,-1.2310267280935932e-14,6.901097294279935e-14,-7.65576100953966e-16,67.0,1.5488209308880035e-29,35000.0,-2.4441030625612893e-30,4.9507069483817535e-31,3.74730491907946e-66,-5.417532762899812e-30,28.962535268052786,-3.8981410015606025e-24,-6.482380488280038e-42,-3.858017634393426e-29,2.551701941592026e-13,-2.1791610192069326e-31,11.593461374370795,-1.8818767942792403e-30,4.028915025749878e-13,2.6343552872701322e-48,-4.426095333763862e-63,-3.555586300892192e-20,4.730237240214921,16667.0,2.433496843107473e-63
500,0.1588697175598959,0.002562064431725974,0.4237167169548452,4.411628494689976e-06,-3.0628393930873715e-09,-1.0186115246412874e-11,99.99999999979494,1000.0000000025203,-7.676092782351136e-10,4.360971676335637e-09,1.6034890367150814e-18,-1.9115980655027557e-32,-2.7466057782489247e-42,1.0638684069611826e-10,1.0711396950354773e-12,3.6329007310470876e-11,-7.51922606551565e-12,-8.880316507911844e-13,-4.554989542095164e-12,4.7952576559659365e-11,49.99999999993072,-2.0735958501168658e-13,4.699943785236851e-27,1.432409761724722e-43,-8.213115657248982e-19,1.846328892130405e-21,-5.893155660977359e-24,60.0,-9.532254592035704e-23,2.5012807259721184e-26,-2.5811121289004364e-26,78.95470665029157,18999.999999999964,-1.3350420326410014e-12,-1.3287987975470126e-11,67.0,-2.8011573499010787e-13,-3.9588208548095617e-16,1.321431643843545e-15,67.0,41667.0,-2.942737633676347e-14,2.120287968603227e-14,-7.803565642037751e-16,67.0,-8.22500905051861e-30,35000.0,1.7710061534281386e-30,-2.021765894894355e-31,-8.355865479129645e-65,4.243443531549872e-30,28.17680130108557,5.843793318729493e-24,-1.1011320636434032e-41,9.735240674363805e-30,1.6329688071302237e-12,5.24930719102301e-31,11.57094459174288,4.145758366061719e-30,-5.446110478358088e-14,8.862284794615174e-48,1.2171371066895206e-63,-9.771787291635278e-20,6.050341058260382,16667.0,3.9069864235174556e-63
600,0.18435650592503214,-0.0011321905198609494,0.5132220411264701,6.003116655788647e-07,4.294039800816304e-09,1.2406301590052316e-11,100.0000000000262,1000.0000000203149,1.3422544685275423e-08,-2.1737703027419566e-09,1.5709037672888699e-18,-5.234927918771361e-34,-1.470090641849592e-41,1.201836469874106e-10,-1.5507902361965212e-11,-9.678308488106397e-12,-2.657280346019112e-12,-1.8361815171423167e-13,-4.620475585881607e-12,6.288823321705828e-11,49.99999999994885,4.123582981801006e-13,3.903273792833592e-27,1.6727877925904128e-43,-5.433000684041064e-18,1.2330245545469899e-21,-1.899902906970964e-22,60.0,9.616420824856909e-23,-1.3927702938513298e-25,-1.1320370801840774e-26,78.31460284036758,18999.99999999993,-4.991805237043677e-11,-1.4592244666086782e-11,67.00000000000007,-2.7863360703592993e-13,-3.9909509040043375e-16,1.7180843507307277e-15,67.0,41667.0,-1.4041170939478227e-14,-8.296269947964857e-14,-5.799495125284773e-17,67.0,-1.4137951121462372e-29,35000.0,-2.5303627320568776e-30,-5.288925428209503e-32,-8.475535051031558e-65,-7.496149505922286e-31,27.185287688021845,8.288608452404574e-25,2.0830036617263797e-41,1.3785387269595947e-29,1.7144164556287359e-13,3.1597990794278255e-31,11.483473534988331,-1.5493347086379862e-29,3.4219297967525025e-13,1.8126602672275386e-47,-2.3520452258044128e-64,-4.544982056848722e-20,6.994477829735955,16667.0,-3.3462215229026365e-63
700,0.2162314540177157,0.000387228145558802,0.6415254174291138,-5.120684842335067e-07,4.496148274285255e-09,-7.606183566543366e-11,100.00000000004329,1000.0000000063928,-6.181549374475251e-09,4.313965618179606e-09,-2.2737948963886193e-18,-2.9936549815152797e-32,2.884171798959701e-41,-4.4994183163858135e-11,3.835963044376124e-13,-5.323144662240407e-12,4.750086783000108e-12,-9.563018629627273e-13,-4.062810398489715e-12,3.9627298150468665e-11,49.99999999999519,4.2503548306423346e-13,7.977361470455064e-27,-1.0016761482756142e-44,4.918317835144077e-18,8.851856636408631e-21,3.6085310127716835e-22,60.0,5.508367457836783e-23,6.750855436896675e-27,2.2302300781073832e-26,77.67390059282648,19000.00000000005,-2.143514614676534e-11,7.56494047829357e-12,67.00000000000003,2.533877770535876e-13,8.011934202468364e-17,1.4569225943286377e-15,67.0,41667.0,6.600969693786206e-14,-1.0342528767222503e-14,3.537554814316063e-16,67.0,1.60755994019836e-29,35000.0,1.797844688097113e-30,-2.964186343846646e-31,-3.3275249656405666e-65,5.284258301635464e-30,26.356376300592324,-5.2749418358387264e-24,2.271632757731932e-41,-3.132450667764508e-29,-1.2381884456074259e-12,-6.166638285620073e-31,11.346033570650034,1.062092132635004e-30,-1.7379125472003967e-13,-3.693859919274965e-47,1.7202902954239463e-63,-6.690757355778838e-20,7.629963426284486,16667.0,-1.7220650472497195e-64
800,0.2218929478504053,0.003214520458267459,0.7506513361675298,1.8822545287412753e-06,-1.5138404090462777e-09,3.415158918897403e-11,100.00000000036513,1000.0000000196125,1.9786064903227217e-08,-1.7051285186078183e-09,-2.946021640948533e-18,2.2431502880256145e-32,1.511918919466019e-41,8.592837839261199e-11,5.468355812976922e-12,3.2809057093592746e-11,6.490266097217517e-13,-5.686597741050349e-13,-2.1414864518304105e-12,-6.295771529904272e-11,49.99999999990147,3.664431360982004e-13,-6.080056446029766e-27,-1.42348211479889e-43,-1.0430563636485078e-18,7.535370049532875e-21,2.568599905107174e-22,60.0,-1.4170373847076735e-22,3.420008557657175e-26,-3.24907902973783e-26,76.63955940397189,19000.000000000044,-4.1017833671640866e-11,8.463632500279284e-12,67.00000000000006,2.7754803983892083e-13,-2.4085419920318374e-15,-1.3696684527260943e-17,67.0,41667.0,-5.531519905475713e-14,-7.659065405784946e-14,-4.472555289713106e-16,67.0,-1.3325652279743278e-29,35000.0,-6.267010533475159e-31,2.5891484670349147e-31,7.944087910405461e-65,-6.916380562767787e-30,25.07841589175324,6.990447380708271e-24,-1.9909074939318676e-42,2.025221675471053e-29,-2.750600745144716e-13,-7.556478326843883e-31,11.251130601359524,-5.904421282445255e-30,-4.2216908582940307e-13,3.73609686026482e-47,-4.4242247119838805e-64,-9.091192002608601e-20,8.187868767202714,16667.0,2.843245865376757e-63
900,0.27667746664664616,-0.00021667205144155826,0.817199254565347,3.6049349255887836e-06,3.5226588757492585e-09,-1.7306716240806003e-11,100.00000000022203,999.9999999831656,1.77623745628405e-08,-5.914269707127167e-10,-9.76399236708437e-19,1.4810018914344152e-32,-1.3434330388969754e-41,-6.235764073283707e-11,-1.2122145103377839e-11,3.4011835011581854e-11,7.42713908566919e-12,-5.985905667478075e-13,5.663018816290568e-12,8.712886030138257e-11,50.00000000000871,-1.4173188096196438e-13,-1.5145022109518105e-27,1.966793054566753e-43,7.1294360467785e-18,1.5807031979334023e-21,3.758762043943626e-22,60.0,4.760027349517154e-23,1.2330751443960684e-25,7.15037000152502e-27,75.48175195958447,18999.99999999992,2.5061025914505335e-11,-1.478350581254081e-11,66.9999999999996,-2.2584851161261972e-13,-1.5897048355554457e-15,-1.1613339159014605e-15,67.0,41667.0,-8.639028087548621e-15,-1.1610154414859262e-13,-5.991007586222316e-16,67.0,1.036161380054091e-29,35000.0,1.8405551988971453e-31,-2.4886440158623433e-31,-1.4256787392471123e-64,-5.942792436518959e-30,24.74738533928124,-6.003232401617699e-24,2.5300747938571986e-41,2.3766833183977415e-29,1.1549444442689818e-12,1.2358861425215844e-30,11.143188311757664,-1.4553063951543063e-29,5.801776572373295e-14,8.810640485001379e-48,-4.531529831416647e-63,8.970534470215563e-20,9.304079695934826,16667.0,-2.0593580274634057e-63
