milliseconds,X_1,X_2,X_3,X_4
0,-0.07568194169981175,1.6901891014109809,-0.00032240783097541313,0.00017875796583403553
100,0.07580640432029874,2.0293759643613543,-0.0002804918109757313,-0.003636816493895053
200,0.11910345097821612,5.650712639329905,0.000160134353867559,-0.002108928665931948
300,0.22296538466960492,3.9653542547649616,-0.00032949004530529775,-0.000476948685778312
400,0.2601498831294944,7.190225290933814,0.00019244228185977272,0.0010146355932795655
500,0.4124791498784311,12.104888025924092,0.00032642866393230066,0.004095388372461221
600,0.43218143040030016,12.232723987528866,-8.737673727115679e-05,0.004710138846644745
700,0.5358363241779338,14.166734770648242,0.0003573281027056182,0.006455990874082404
800,0.5767988884854494,15.313860222691524,0.0003933849130689811,0.004187066789480734
900,0.5563086525558104,17.418595004270212,0.0005376625456641232,0.007899791553786117
1000,0.7099793008433088,20.669273603239397,0.001111415825821296,0.010047287450883386
1100,0.7773546632830668,19.84952585889035,0.001194388216142709,0.0036788277021772148
1200,0.7998556489472985,22.58294423231837,0.0011146265694184723,0.011219321596980355
1300,0.8142638558020605,25.441944229367895,0.0012085954175526188,0.009156117252337979
1400,0.9464846960678666,25.456275599200318,0.0015754828434293806,0.012106138904162825
1500,0.9357124616749964,30.329909175062266,0.0014855474007786464,0.010790283574567232
1600,1.0003239648922535,29.65601397138941,0.0013724608460721904,0.013284549256714484
1700,1.0497643010636128,32.25966407542981,0.0016732490416928856,0.015757190954502977
1800,1.160314596166343,35.622431757820884,0.0019421536974894799,0.019877688117847226
1900,1.2402424266984344,36.898991299795426,0.002144466350656325,0.022908134701885224
2000,1.3138423822017324,39.47073383358181,0.002817017816982175,0.025070597920839696
2100,1.2622424226596138,38.17026812731809,0.0026537212961442935,0.02710381410984343
2200,1.3173703632268297,41.22122987713776,0.0030142280272061244,0.0320913993753988
2300,1.4146550881668492,41.66402260630113,0.0034129113154571372,0.030015237473524387
2400,1.448021314191259,43.30607923422559,0.003386507853572327,0.030601503831659795
2500,1.5241466680468603,48.50917847900917,0.003583623634126044,0.033720975347535605
2600,1.624873294167499,46.463555413967356,0.0037673749189882605,0.04247402899575388
2700,1.6997969219340194,49.550498960298945,0.004182581499953506,0.04140154716480907
2800,1.6760788905090247,50.02774887196361,0.004435417075741568,0.042464035140441565
2900,1.7810431421344264,52.9971119565816,0.004620046024502906,0.04630206191031678
3000,1.8612873132317433,54.95575530535845,0.005208581073298024,0.05123321958163196
3100,1.8368172806048093,59.225254801501755,0.005277899337606001,0.05158812571050191
3200,1.9470030963899096,56.34105933813976,0.006287345885592152,0.05814227861257695
3300,1.990765443941275,59.66041461751248,0.0061179585098926825,0.05891072565642997
3400,2.006493489305183,62.9718819755218,0.006438130999137561,0.06248112229391965
3500,2.027044880475051,61.61297831091864,0.007171651530265482,0.06536061571987717
3600,2.1831894567263594,65.52646802538843,0.007628479703894694,0.07520352851283359
3700,2.1027793123299396,65.93161728346605,0.00787387460915256,0.07347691163845203
3800,2.185467900174072,67.1273880866772,0.008049163223152191,0.0810243256529369
3900,2.2835859572514816,70.4310249610417,0.008794734782070249,0.08494149889796224
4000,2.273787722755536,71.80424639402048,0.009387525161274618,0.08848304648570199
4100,2.3285387766101016,73.4336876341753,0.009260356265332698,0.08883588095242204
4200,2.3183441492380523,74.88176578699805,0.009567015874072077,0.10025219431888442
4300,2.4285539674687135,76.17237178788714,0.010027076424136843,0.10077363055265791
4400,2.48238806615888,74.52426143042075,0.01032863543359961,0.108719969467997
4500,2.5741144239948084,76.74870760008588,0.011582182215418525,0.10886005169518291
4600,2.554791867235925,75.17096784821332,0.01162235337673564,0.11333922778374454
4700,2.6110782076011754,79.668959983411,0.011714060481491068,0.11544664102832902
4800,2.5772197210182055,79.76384698723125,0.012893853916357365,0.12683505764076586
4900,2.7040768822508925,80.82571048698058,0.013017024316178086,0.12626581246688703
5000,2.655275675811866,81.50090335610072,0.013820517116568686,0.13444633722173868
