milliseconds,species_5,species_10,species_9,species_15,species_11,species_14,species_4,species_3,species_1,species_2,species_7
0,0.013151,0.0010228326672627735,0.16596704224725797,0.02831125050753408,0.0016933539158511513,0.00031603847865185924,165.72292631799857,695.1641808098836,13.147214578949752,176.3690660192383,1601.0939663068077
100,0.013150999999999998,0.0010247982907468243,0.16597572659693438,0.02830848948731275,0.0016911844042016122,0.00031603847865191177,165.80149004036775,694.8774283676227,13.128207178711756,176.36826373291166,1599.0828951685744
200,0.013150999999999996,0.0010363502478445248,0.1659730798475209,0.02831571216772793,0.0016847752671747924,0.00031603847865189675,165.730963987865,699.4010422207668,13.18399860059252,176.36651651666088,1599.892661043851
300,0.013150999999999996,0.0010389204109329444,0.1659662471436256,0.02830971163819154,0.0016902638733676165,0.0003160384786519351,165.71333209784555,696.1122803608596,13.19856764648052,176.36690191267255,1600.3045231836415
400,0.013150999999999994,0.0010382344390553154,0.1659709926980208,0.02831637711537561,0.0016841619893648793,0.00031603847865195156,165.7319393770417,701.5896027887412,13.186166646462972,176.3695431207022,1593.3530446703528
500,0.013150999999999994,0.0010418540934055021,0.165965864575264,0.02831873137636074,0.0016786762729034232,0.0003160384786519963,165.8479065435271,702.0398942157719,13.334320298234575,176.36850234841634,1591.4085396246694
600,0.013150999999999994,0.0010484989624171093,0.1659430908862968,0.028334349359845603,0.001673952430760235,0.0003160384786520096,165.82433026175576,702.3653709577044,13.401090287676853,176.36873625881432,1593.036620015754
700,0.013150999999999994,0.0010578999722439986,0.16595151940367822,0.028339208839418633,0.0016615574677652082,0.0003160384786520356,165.8525594397358,704.807998697743,13.606791960420017,176.36990915366727,1586.1285362503932
800,0.013150999999999994,0.0010581112820179151,0.16593772716280414,0.028347119273374514,0.0016623035951233405,0.0003160384786520708,165.87241926225607,712.1248572883682,13.650170972512013,176.37212575936638,1581.0841020811367
900,0.013150999999999994,0.001075871925682833,0.16593587018011008,0.028349761685017915,0.0016543969118111173,0.0003160384786520551,165.95695400881692,712.6879302636121,13.758594752024994,176.37590706630672,1583.528970832871
1000,0.013150999999999994,0.0010816698149107207,0.16591618063441727,0.028354605174314162,0.0016513840290344533,0.00031603847865210345,165.88809071732535,719.4980281519211,13.802455788903677,176.37290149918942,1580.0450983252626
1100,0.013150999999999996,0.0010879813966081313,0.16592167754599677,0.02836023224687073,0.0016382907938881025,0.00031603847865210264,165.95420115439748,716.8073950216952,14.02572978864943,176.37665130814128,1574.7075752498529
1200,0.013150999999999996,0.0010858478887250565,0.16590762828175715,0.02837149764620796,0.0016357848973882112,0.00031603847865213,166.01279180092843,726.2207665761202,13.99021702386129,176.37440968838712,1573.5119515936603
1300,0.013150999999999996,0.001092205454450351,0.1658982027947652,0.02836653878842226,0.0016243250530974787,0.00031603847865216157,166.058661947587,722.757105129797,14.072166228323626,176.37523239937408,1568.092828911796
1400,0.013150999999999996,0.0011005143771612635,0.16589474057203876,0.0283707156400347,0.0016184716634454483,0.00031603847865218054,166.0098644203606,727.644021428765,14.27147233437642,176.3779565146923,1566.3494339147385
1500,0.013150999999999996,0.0011124048835899631,0.16589262608875519,0.028385570652520155,0.0016123170878764982,0.00031603847865221263,166.0626705553465,735.9013796312954,14.342075566579316,176.37847294991045,1563.3864065767923
1600,0.013150999999999998,0.00113172648699681,0.1658709006835512,0.028392741041278858,0.0016079191321502133,0.00031603847865224266,166.16825710900605,736.2492111563455,14.506320656138097,176.3833462843184,1557.6918598698687
1700,0.013150999999999998,0.0011315749733088614,0.16586544375814538,0.028400053958975498,0.0015964137626637144,0.00031603847865228067,166.26306999551917,742.0136565599216,14.497804650252858,176.3838259785778,1552.044511650979
1800,0.013151,0.001148665919641433,0.16585816634217118,0.028405994739358047,0.0015888864218522307,0.000316038478652295,166.3197315572771,744.0545439049049,14.674737176450527,176.38627659178724,1550.2909251454423
1900,0.013151,0.0011471994106507716,0.16585337586928584,0.028416735075042547,0.0015792103873011978,0.000316038478652337,166.34506222746973,751.5836537003853,14.918783388975648,176.38999449611256,1542.0020390150337
2000,0.013151000000000001,0.00116623913466334,0.16583015119356415,0.02842820171756726,0.0015698453419846076,0.00031603847865233997,166.3715959603369,753.3039427420185,14.985116609084697,176.3893364800537,1544.1689135880574
2100,0.013151000000000001,0.001182072534768392,0.1658219015880949,0.02843771765718251,0.0015618674249182323,0.0003160384786523897,166.43846574988174,760.1967478023106,15.079683176129278,176.39369766532948,1534.8243531153257
2200,0.013151000000000003,0.0011892899345197323,0.1658223717829054,0.028442586776033528,0.0015459511590681053,0.0003160384786524201,166.5035619334889,763.4696743724726,15.341652277990946,176.39533500874737,1532.4523637052068
2300,0.013151000000000003,0.0011911242696368703,0.1658028066384722,0.028455221257965346,0.0015377851140074338,0.0003160384786524472,166.67424746035314,767.6966603763693,15.277434045817673,176.39757009402143,1525.391517110557
2400,0.013151000000000006,0.0012068208131809368,0.16578645455599902,0.028469992209814835,0.0015342265317906782,0.00031603847865248666,166.6563153327267,771.1990657757151,15.538993955175469,176.39932861690122,1520.4455953942834
2500,0.013151000000000008,0.0012204382902014255,0.16577948628670156,0.02847951094728401,0.001520927649816762,0.0003160384786525019,166.73239150663304,777.4285404811826,15.728065148561345,176.40230341998117,1519.4779053464383
2600,0.013151000000000008,0.0012317901278982863,0.16577437782621104,0.028483839874528974,0.0015055028021782693,0.000316038478652549,166.85526160370242,777.5870816033838,15.784146976397802,176.40644993588597,1515.7886865934456
2700,0.01315100000000001,0.0012447147395202222,0.16576117964441403,0.02850540930817447,0.0014968629828945017,0.00031603847865255004,166.95827503173757,785.3565658500817,15.96412881411506,176.4099936625268,1507.9492278126738
2800,0.013151000000000012,0.0012519367390910303,0.1657517001188069,0.02851023889868149,0.001490892932962316,0.00031603847865259785,166.96716046869287,787.0783620657605,16.145269735409013,176.4123074619357,1503.5132633511978
2900,0.013151000000000013,0.0012651844422867998,0.16573771452402733,0.028520769372030918,0.0014764206340834268,0.00031603847865263206,167.0801152008762,793.0701038610428,16.3682009200516,176.41355271185256,1501.55973134571
3000,0.013151000000000013,0.0012793333991278548,0.16572788249025244,0.028528810108473766,0.0014639761652347927,0.00031603847865263856,167.1500519210537,801.9403245096069,16.54270893488622,176.4175866105382,1495.5553747818137
3100,0.013151000000000015,0.0012903446745202672,0.1657120875432937,0.02854679071651443,0.0014605701512242304,0.00031603847865270795,167.2394481571792,802.7456062351199,16.587197490203128,176.42299747706443,1489.798536776444
3200,0.013151000000000017,0.0013068124390240338,0.16569045812782573,0.02856054774426423,0.0014441364285758926,0.00031603847865274053,167.3399019278996,807.7792562692081,16.834873142332068,176.4260655320119,1480.6096973261199
