miliseconds,FGFR,MSH,B_Raf,MAPK,C_Raf_inactive,C_Raf
0,9.77388441196321e-16,-0.00393715081548592,0.027791248613895814,0.014806182947796594,0.027768750895263743,-0.05359028225432892
100,-4.76954803065091e-14,0.0645237009886351,-0.023779439888264906,-0.013093694293356396,0.027499535071909095,-0.006277681162640406
200,2.4211421797612713e-14,0.19680133537161826,0.01771793112771758,-0.0001306884124336834,-0.014160511610806137,0.07424911444691208
300,2.1259169933785957e-14,0.2601849290919282,0.048345453986486875,-0.009135723112314535,0.02568568450704111,-0.019920256613355503
400,1.3690832187080328e-14,0.3415365516366144,0.05320997783342308,0.0011343053698613219,-0.01129348166628239,-0.0153171290687742
500,-4.581386849775246e-14,0.4077824607496293,0.08600465582823524,0.0008965993013765078,0.0076096766950679,0.034577337509935316
600,5.839217291774198e-14,0.5256277480186919,0.1203974457878483,-0.0048482572361132,-0.009361634137884359,0.019903045552543727
700,-4.8432131264531715e-14,0.6282092170069266,0.13526929567211413,-0.01056329011227734,-0.02138680883184437,-0.039022082498165724
800,2.0129741954075936e-14,0.6800419165895331,0.18465091752783588,-0.007546075520899654,0.004740140415856128,-0.006587982744454943
900,-7.284155757397928e-15,0.8285526099968294,0.24420773033469068,0.019558481548651016,0.009097782383892866,0.05965507744675832
1000,4.510062231378818e-14,0.892004001769879,0.2716684438235061,0.0024504030151741756,-0.024919325493294397,-0.04759419467311057
1100,-3.8516873525666966e-14,0.9624454285562383,0.28217923161398484,0.012180328079195779,-0.022791161320040353,0.09212675244169458
1200,-2.8202271962533383e-14,0.9837034926345337,0.3616344193816428,0.02616542140564849,0.01713625684917261,0.058738770049654256
1300,9.094117553311752e-16,1.0702805018822128,0.36600102124869566,0.009284543079347982,-0.004535654398030896,0.009344399761711447
1400,-6.255085801130524e-14,1.2397793519645683,0.4180373512784835,0.01482867656712933,-0.002319653579875303,0.021849086091960998
1500,3.161688944495432e-14,1.2245985083873125,0.46359913334420805,0.02136942042206494,-0.002230331731945801,0.18273466005242223
1600,-5.991904593082132e-14,1.3598980684161313,0.5303076251336185,0.040409434525430145,-0.02083419145661941,0.21949433934693982
1700,2.6918476098352786e-17,1.4333215902723635,0.6107616018274594,0.024125785798430485,0.007147679229459023,0.22352269639203498
1800,-6.42575937525587e-15,1.5097130996953478,0.6239811892071025,0.05345769083723314,0.02028587986839086,0.3002582131143138
1900,1.2808628079733443e-14,1.6030328392944453,0.6587920339603789,0.04225216078966755,-0.0033431281070758385,0.282685241263642
2000,4.2570389465524965e-14,1.6799118384555412,0.763571869285259,0.05120580551256974,-0.007828446929822014,0.27867402457589496
2100,1.7699717004199397e-14,1.7556267003978654,0.7558421295364779,0.06772160803584996,0.013607441693533125,0.4370001847259983
2200,-4.543986005452105e-14,1.8098125924372932,0.8294616538992633,0.09288061228781472,0.006715626766149584,0.4356960820345642
2300,-4.865527083315919e-14,1.8676680734251552,0.8793336285155589,0.11354818416818262,0.06583858310678811,0.5207516661657594
2400,3.343624838940824e-14,1.9472511413673577,0.9257212199117713,0.10345669626599924,0.06004773226275423,0.5957435338382732
2500,1.750532369986683e-14,2.0385974069336372,1.007137676931728,0.12972573863347275,0.061907773370121974,0.6967574544679066
2600,7.752042422003391e-15,2.0389404582853023,1.0651138046465787,0.14284366773755727,0.06737652251217716,0.8404339466265152
2700,3.039056316375207e-14,2.1858706617376296,1.0964975787753868,0.18977235010008225,0.09803746628925354,0.942357010957996
2800,1.5209120434424432e-14,2.2566434572465246,1.1262248326882602,0.20930015444186464,0.1191088442159138,1.1016347615710176
2900,2.2220845462989125e-14,2.3370413804106756,1.2193283697180313,0.24178460434606516,0.1317863577358302,1.2806412515350276
3000,-3.1949986304822355e-14,2.339208447508729,1.2281906698409828,0.23555459821564065,0.2086446377260822,1.4052578181667117
3100,2.248430918185023e-14,2.4310996553206015,1.3214860838949498,0.295693263234965,0.19953375732218326,1.5427695424856627
3200,5.608326275813775e-14,2.534338684819865,1.362213158997012,0.32088011944596395,0.2580298838442501,1.7269313797475119
3300,5.2782628766513375e-14,2.560114138879976,1.3699924109441115,0.355218635726441,0.3106244283367265,1.8758398904107487
3400,-3.1954533228074723e-14,2.6169248494182504,1.4784585720579178,0.39417200960707693,0.35947556911432327,2.0602029115274916
3500,4.5138278020770056e-14,2.6624541703484463,1.4738519486367012,0.42961589992525695,0.3795096809505079,2.285026065522346
3600,-2.5878935882988352e-14,2.7828695001087644,1.5620545571454747,0.45898045918232144,0.4705379376817461,2.380550217126566
3700,-5.5413678958633826e-14,2.823665570639834,1.5640103105755798,0.493696721987611,0.535066893153178,2.5497635892160497
3800,2.7993423796527795e-14,2.8864317023734234,1.6817649393546996,0.5419750416920237,0.6066112530251445,2.7930451111356334
3900,7.971511500749764e-15,2.947372739011578,1.7146475263322598,0.5866693882879208,0.7037925936015138,3.016991135125141
4000,5.3341911376700923e-14,3.039834243507618,1.7784279901738662,0.6474350495280429,0.8021911708997146,3.1375252394352215
4100,-5.5009044549131894e-14,3.005467669521699,1.7633484347348347,0.677419198674409,0.8806922509685502,3.3354687738426096
4200,3.4927298012722745e-14,3.1216641183702554,1.858926589167719,0.7285133108155786,0.9647957198967675,3.525354911771994
4300,5.212459734277998e-14,3.1840267957170023,1.9111885653529765,0.7764435724997472,1.089477681883119,3.642985611647649
4400,3.784411146321156e-14,3.188968812379274,1.9432726174640338,0.8300784207365837,1.1986659800140151,3.7159406503722883
4500,-1.1631476314628805e-14,3.264403254597552,1.978139845513615,0.8685351730502223,1.3287188049765672,3.8262607704754212
4600,2.8270195125932668e-14,3.31920942866499,2.0492693724261435,0.9233585429545476,1.4661750683005073,4.003260321739047
4700,2.4020507959277203e-14,3.4441921851911514,2.0800629843330993,0.9794549137203331,1.5958106619166401,4.157827323674174
4800,3.5542070860418906e-14,3.476079257642986,2.0927982749392746,1.0110394390837671,1.730552892308819,4.216026837714285
4900,-3.685299653577499e-14,3.5610248499665267,2.1260878156335323,1.0528788629019794,1.8903475353724593,4.247647687926958
5000,8.922342943069062e-12,3.5530103714708985,2.215577479494965,1.096442081448127,2.0460772798422404,4.209080705214703
