milliseconds,FGFR,MSH,B_Raf,MAPK,C_Raf_inactive,C_Raf
0,2.7688692647613223e-14,0.04133020778639951,-0.013919841295636212,-0.015334381989401341,-5.232284878940322e-05,-0.021572909112906925
100,-4.150138242893284e-14,0.10993068137211523,0.014909255355995776,0.0036182718552339134,-0.017063848906059755,-0.0347964244693373
200,1.8679069153285386e-14,0.13424692442238334,0.02243999150157586,0.009379178805227626,0.02491462065954961,-0.016808901600259805
300,-3.535912782412811e-14,0.3028287138290261,0.0042770561994119015,-0.016117547867886838,0.020362087819751597,0.00656861399050457
400,2.441734879226098e-14,0.32708700803235147,0.07202575319315885,-0.009695249442699595,-0.015195000843534753,-0.0321853918215423
500,1.5547834933444083e-16,0.40249704777354745,0.10816114485142347,0.003379283062215218,0.02713200384871828,-0.04939738129532428
600,2.798886790813062e-14,0.5760162123358732,0.09399304629765767,-0.0066911188291177304,0.00609659979976985,0.06997008174298427
700,-2.940198084189093e-14,0.6558450264428481,0.12803235766626228,0.0019049768227196993,-0.020460782583959128,0.026289617911847925
800,-2.955495583883089e-14,0.662155864314613,0.17034092075994003,0.0019705300515095885,-0.012772733121308649,0.06293534986785246
900,-5.170675496093636e-14,0.8118975356488242,0.1856915471268982,0.022195707124928913,-0.009631746108032434,0.017443557799518703
1000,4.3976736480150054e-14,0.8941969929638875,0.2672322413368981,-0.008457306950068777,-0.005041237153092317,0.0936288164600663
1100,-9.980589955247517e-15,0.9594797934784717,0.3048902161350326,0.00497820152502362,0.0095719122895581,0.006066841530809677
1200,7.263336062919995e-15,1.0198822851882814,0.36596519641945974,0.02485315243239837,0.023521114407972932,0.005008605404730755
1300,-6.191085077493999e-14,1.1320721948898904,0.3740862672023668,0.022157419529702793,-0.019204544076929047,0.143572405981367
1400,-5.5018789483624436e-14,1.136244516551213,0.4108104230004865,0.01907193687505375,0.014546764550357527,0.1547815048528235
1500,1.5450231030557044e-14,1.309387107275576,0.4601825874872666,0.020206332385880526,0.02635474784261927,0.05834752888471045
