milliseconds,FGFR,MSH,B_Raf,MAPK,C_Raf_inactive,C_Raf
0,3.620959740490269e-14,0.03340987559355974,-0.017252064096712615,-0.0006801920403778805,-0.010441826117264297,0.05794014667522954
100,1.637821185595753e-14,0.04282754865092968,0.007613797780842725,0.0007335912494330565,-0.024327034847986154,-0.04593348451611007
200,2.6930969245557996e-14,0.21496359430137027,0.015555004632718838,-0.00048617880892353295,0.028801472826670525,-0.019708587960465238
300,6.029826492136146e-14,0.24674553342026262,0.04921450702847661,-0.008491645223908635,-0.0100989539561788,-0.0055622072863239684
400,-4.315864609291747e-14,0.38990389889215565,0.018219342281117754,0.01789890594111969,0.014368279777350564,-0.03620344893993798
500,4.207206851474099e-14,0.46273139071378355,0.08501440863117979,-0.006409544506931319,-0.016844169423345136,0.038328381360905765
600,-1.1017945898328387e-14,0.5371993455765247,0.12671625451151625,0.002954457916458578,0.024874821422103274,-5.271901267009556e-05
700,3.787444448975822e-14,0.6432383171340582,0.15099529822090055,0.009361727661547478,0.025758638335471904,0.024904192452707218
800,1.5362082193194283e-14,0.6870557995870776,0.20069552911149519,0.0037446560524821313,-0.010331689601766126,-0.033121471816070204
900,-1.935482834286347e-14,0.7334919649546193,0.18910785896092497,0.004552059499897872,0.024802834014387914,-0.0182861328944011
1000,-2.0291144705772534e-14,0.8586656127966168,0.2822699028443258,0.01345338610506803,0.0255139884868746,-0.013764271693310091
1100,1.3929416314845807e-14,0.9583772606899825,0.3144455541979634,0.0018649749354579994,-0.008801930878674466,0.044384933316237836
1200,-4.833217601709951e-14,1.0355420671280677,0.3094867497041165,0.02476649683321818,0.02029862657551358,0.11508739337171214
1300,-3.1638355070763306e-15,1.0646103070680208,0.4009901486381183,0.00172168736030932,0.020372222955746574,0.11141803231272357
1400,4.7178439565840605e-15,1.1533888126678995,0.4496397194532954,0.005923530576373664,0.02902545421200821,0.12720246636263813
1500,4.6252028988540166e-14,1.3074577247330932,0.5082438248613681,0.03888339268425627,-0.012689394421563154,0.1621690494552123
1600,1.9752658806394688e-14,1.3815620266689757,0.5139232868322664,0.04135959892340902,0.02065555051172349,0.1595889803615066
1700,-6.107301152685759e-14,1.4572431110378363,0.5729500519464457,0.04665166641626324,0.0007136042824806652,0.24288730579949155
1800,5.466316824539073e-14,1.5254506647273278,0.6040762605133448,0.042671777203057766,-0.006510428803885884,0.27347830968570086
1900,-6.984267072315166e-15,1.5701715371530154,0.6861508274427189,0.060292665306045504,-0.011898506715788577,0.3092866691035401
2000,-2.9156947109434546e-14,1.6655079227787892,0.7225757070850614,0.07134108025459644,0.016752436417829506,0.31109518498228017
2100,-3.779719628951783e-14,1.7244427380924907,0.7849046617461723,0.06417123292634674,0.004079520277512311,0.35792570439919125
2200,1.5524266959730378e-14,1.7688826850298018,0.8373179852897711,0.0785462091608744,0.029099815517625284,0.5223217426903325
2300,5.185620442859534e-14,1.876113322576284,0.8538218059723974,0.10916067678141649,0.06952607819905296,0.5041516675107195
2400,3.738023120152997e-16,1.902992301499075,0.9423951129618179,0.12449750163907569,0.054981548726145565,0.5676529437720278
2500,-2.251147062530782e-14,1.9878395217336695,0.9586531019219102,0.12279152079570418,0.05652024144448454,0.6794350692053747
2600,-2.2555965030620297e-14,2.09929356202691,1.034846307268396,0.16211347940643717,0.08105456193679174,0.851767177155724
2700,4.3741968252678594e-16,2.14058024698509,1.0782700974587576,0.16575298517807383,0.0833101812962414,0.9808773491592659
2800,3.999418866487271e-14,2.2462173050467156,1.1150769482116678,0.2116248657302817,0.12801311411765903,1.0578108483840742
2900,-1.535484192217962e-14,2.2584219620465764,1.1884146839313179,0.22215841430087677,0.14579874589594596,1.2824448353560112
3000,-3.7073492072445694e-14,2.3296944945653153,1.2535918781300646,0.26126797649762384,0.20665720364030854,1.3438251535616703
3100,4.777772554183552e-14,2.4085391641621023,1.2752952832364135,0.2899842716283045,0.2173609415710279,1.5551243322026158
3200,-5.766206559715064e-14,2.468759336333065,1.3821351737541245,0.31714611563700956,0.24327284987590825,1.6462314903620257
3300,2.7651471431227056e-15,2.504492228625487,1.369328976093072,0.3346173255669172,0.28086077471305576,1.9185231011335289
3400,-2.0639011721787893e-15,2.6306212811087137,1.4853338479571359,0.37275486729599866,0.3207578159826879,2.0583809739306727
3500,1.4073682469333597e-14,2.6385775176824726,1.5050059088864223,0.4301807944641236,0.3938779429172081,2.1542577499164364
3600,1.0863181918141375e-14,2.718459687682066,1.582878986296674,0.4670277306233394,0.4500404462199345,2.429490915471203
3700,-1.6571335528174125e-14,2.8066922765303524,1.6052173412295192,0.5105621444554089,0.5174349880323044,2.5326180123872213
3800,-5.007270122566393e-14,2.9083700422013843,1.6504787306869568,0.5302645694938749,0.6336996713188917,2.7797830870117246
3900,1.6972296960071003e-14,2.9426564197814855,1.6624968082109066,0.5861412388329291,0.7042408326391184,2.8914382579431095
