milliseconds,C,M,F,P
0,0.003911573512890839,0.09229413817667088,-0.03151956978218744,0.036096399356328156
100,0.10369679046639982,0.026787504856671543,0.07155119701175353,0.4271068710692797
200,0.17759847003410836,0.08473621448922052,0.23714231468537175,1.1122676046009021
300,0.2497423144300628,0.24730522421886245,0.3127646000683691,-0.7738903412976126
400,0.279866644107205,0.10686548374444048,0.37762215612463845,1.2806483959799864
500,0.30610369209827437,0.1935760213471541,0.5076767776183133,1.5305012393680926
600,0.32627695375666316,0.23025913152686878,0.5699995753642225,0.7522413119086752
700,0.35341049334707764,0.11017163687333316,0.6362263034685592,2.3001523656903338
800,0.38264456610768827,0.14466587378395945,0.7591203426668325,3.0634976297321987
900,0.3820804456658578,0.3253342765679911,0.8575286342037987,3.935844572029915
1000,0.39752700445299566,0.2669744567065784,0.9770241803199915,3.671764222909088
1100,0.4258553716818561,0.22598782141442897,0.9816424844108911,4.344776896297477
1200,0.4476484443386129,0.15904339642736365,1.1184150674006301,6.342806775953537
1300,0.4492953729759446,0.2804154243256366,1.2048075925386437,6.4532042008636905
1400,0.4685072437216818,0.0938797256471724,1.3297228923703714,9.372025456219847
1500,0.4746498145650328,0.28762035152766385,1.3686248458730907,9.739672027181149
1600,0.5005600645057225,0.13648282547909033,1.4349683578767396,11.837951121945702
1700,0.5073921131848104,0.052430270790305836,1.5121574427124818,14.036951576959927
1800,0.5204046405360971,0.046699923538928725,1.647221735835013,13.292860176707809
1900,0.532122316984566,0.2708555571110974,1.6957640399239744,16.541652843237117
2000,0.5407027603460922,0.26618616663445804,1.7496007312132202,17.908265382352944
2100,0.5591316076035565,0.03381524335569798,1.8963859284069298,19.124480390548012
2200,0.576343061136668,0.043640282955243415,1.967390349409581,19.301111384786253
2300,0.5863426482710286,0.24045157345014034,2.037145748762593,21.443451647033047
2400,0.6131685550233669,0.0754078477657653,2.0775522005646283,23.019891598914374
2500,0.6288927929200542,0.10189676582206064,2.1351539733335265,24.847706829514134
2600,0.6293041974881706,0.014196511826655045,2.237920460668661,26.913950940955637
2700,0.637101692389482,0.16991139584715312,2.3342438953393922,30.53784042766093
2800,0.6499504288204858,0.0518788804809034,2.3488131794714113,31.776800820246898
2900,0.6613284305904671,0.05755918638714788,2.444967986921116,34.03544288767975
3000,0.6776641568901383,0.18168468034854923,2.483217784920967,36.42715753657252
3100,0.6927664362326045,0.091601894462126,2.6026653438399476,37.78393111857862
3200,0.6992561757160297,0.011864784010208088,2.629868242219244,40.73114929643884
3300,0.7075189153091554,0.19765430574013848,2.732209144622702,41.923366188265184
3400,0.6883287027183561,0.15640925596623256,2.8403040325871114,44.051059882568325
3500,0.6995018182538718,0.1891767363709001,2.909883196228851,48.42127729616537
3600,0.6707440082142463,0.093788113829672,2.898860472678893,49.25264831712829
3700,0.6270436238393637,0.26176080522547934,3.0569482844299496,52.77890661926104
3800,0.5881607195658578,0.30565785382587524,3.0801235431610903,55.97616715646454
3900,0.506710558640776,0.4324079975623411,3.141601698864947,56.36135296552879
4000,0.4156942143152296,0.5312573753765546,3.2064567789584704,59.514423810794405
4100,0.3059986574696992,0.7814101928714754,3.200132185365781,63.55034696706365
4200,0.18874379807602662,1.1348082309181584,3.2642122287550777,65.98305891902542
4300,0.09689870254827475,1.6068559324329463,3.2868868820656254,69.02118722401404
4400,0.04687573952806458,2.193757703402897,3.318776381070561,70.47046885073381
4500,0.046766884807113246,3.197472023852014,3.2890785987184583,73.19313012610706
4600,0.016745480654988522,4.369153563242325,3.2463658595808145,76.80204460569475
4700,0.019965234231170026,5.88379254321628,3.087816353697192,79.46101829773573
4800,0.009502619439847763,7.709744809422416,2.979778413541457,79.10431798153911
4900,0.015985838968189968,9.978911543277214,2.840891115003415,82.59800481546678
5000,0.006552380586689669,12.26840683692785,2.549301758726505,84.89138874557757
