milliseconds,C,M,F,P
0,-0.009798675356309294,-0.0036533091420165977,-0.019490697177075925,-1.3541700702531267
100,0.08988836058233719,0.054003133138426786,0.06735260570316473,-0.6519224376087802
200,0.17743941351433015,0.1459253389929865,0.19932772897657922,-0.956029338663491
300,0.24424251875073089,0.31433974045282853,0.3131892938552578,1.0415510121381644
400,0.2778642258679052,0.17988305048042774,0.42795937889929764,1.7297207178797027
500,0.30933608704309906,0.12700383107814667,0.4938980313044917,2.2103777275141514
600,0.3376017664752841,0.18644586218700795,0.5531526648012086,3.005984529347951
700,0.3654889173654357,0.1794733796810744,0.715527767704732,1.298899995476781
800,0.3636854108819638,0.109503251121487,0.7367191857704967,2.7094077637206304
900,0.39276662467500656,0.22694198785666467,0.8183372503338645,3.3818758775802755
1000,0.4122771787594095,0.20403125418811469,0.9369911930557469,4.218714866306919
1100,0.41324474293186203,0.19326044419454427,0.9943398667995483,5.37854934690874
1200,0.4436544176256814,0.26209376031641507,1.1407869247237994,6.137550030474925
1300,0.44507980117502577,0.23987736119097158,1.1680114778455029,8.695639638568217
1400,0.4735200894401007,0.19329917589513604,1.3329790363329448,8.866140143331457
1500,0.47377174469236416,0.25043764315706885,1.419958636900034,9.379793567013287
1600,0.5020543592561859,0.2139835051695939,1.4783061304732974,10.767265202929341
1700,0.5176044738018772,0.10841271512820147,1.5382369394236473,14.079063809053682
1800,0.5142448845862606,0.2850902088416763,1.6494586551987453,14.675815259889612
1900,0.5292135427979937,0.18427117733728762,1.652296929130343,16.719040299900254
2000,0.5624234460777856,0.154058362968244,1.7439692625636443,16.671513365903593
2100,0.5749102088277648,0.2532757726913747,1.8445631956040252,18.452012007988476
2200,0.5895178266499049,0.21689128433379878,1.9569035755036601,20.799283704517215
2300,0.5941269330534139,0.1786350259596922,2.0129043203300134,22.37794168581207
2400,0.6157504667480311,0.10223344250897617,2.115255477098776,23.68418185622749
2500,0.6239613893821557,0.1503200751069294,2.2077349230796277,25.352925719456955
2600,0.6445795434040144,0.2478000189949484,2.2345014633715676,28.568877448466058
2700,0.6418266863393016,0.09902229010678068,2.3288236892307763,29.347890113485917
2800,0.665781579865264,0.1217457925370891,2.4377960040969198,31.66578793236527
2900,0.6631664064808585,0.06372953305462747,2.4237978432272955,34.29406836489596
3000,0.6748579928343327,0.022737989492878793,2.5431376209492127,35.19993823162338
3100,0.6946065001283404,0.23245554240417085,2.6532942233354193,38.49546625865659
3200,0.7053360887361371,0.08079149465013456,2.6713350021485662,40.687095295798805
3300,0.7049015891261067,0.03315439011939407,2.7114854381978493,43.85233845958974
3400,0.6925784735241095,0.193987111867766,2.7675919800022184,44.98518971859789
3500,0.683083665337783,0.1652362482954127,2.858388846409269,48.05611272956397
3600,0.6609751141784125,0.2708409072863255,2.8996252412391805,51.19499912192558
3700,0.6402006527647428,0.1627194097081313,3.003307767617924,52.12959264510717
3800,0.5771415279591774,0.38794198557436044,3.0700495665137986,55.435354377115154
3900,0.5117605695991629,0.38784312173976254,3.1194749829005124,57.219693360492464
4000,0.4107154002171296,0.4555141630439068,3.2090578986028624,59.79039570675856
4100,0.28571225626922797,0.7493650199292132,3.267197935513207,64.03121983511116
4200,0.19124802734433588,1.0268652809308279,3.282934081885685,66.67465375969226
4300,0.11641716123484001,1.6288612925333599,3.322244171104556,68.25891508436081
4400,0.054054054907388197,2.307275904596376,3.287679262206754,69.62126461414898
4500,0.034856722864939724,3.1289216965391455,3.2931528804602896,74.0384985005213
4600,0.023693957324474338,4.342762014090024,3.2694427468345797,76.95717301609783
4700,0.015368109857858758,5.9806863886600405,3.1189772159114257,77.51884524913032
4800,0.020253186436776947,7.777069897965546,2.9971521875591005,81.33464771520661
4900,0.020694984928618265,9.820351758233603,2.8275775216932426,81.18213129495552
5000,-0.00224613482153784,12.24737958541081,2.5892421424644083,85.52351748425697
