milliseconds,bi,ci,ni,bl
0,14.999968288068429,60.00019418758403,13.991687345522397,31.99958082491443
100,14.999107250808214,59.99951908907038,13.936065136415781,31.997288913605033
200,14.998562728680938,59.99856432216973,13.857966982736162,31.994965295348752
300,14.99820449492101,59.99828361449376,13.80587656027837,31.991824917192588
400,14.99795625207863,59.99794125958745,13.760602802208854,31.990126542767502
500,14.997822963321633,59.99736260678486,13.715988653126336,31.987479811081435
600,14.997691449604035,59.9963777840379,13.66433298842432,31.985809360558502
700,14.997583848820627,59.99614152649328,13.621547223186948,31.983656115434822
800,14.997468601689539,59.99555220970185,13.584802834344117,31.981593762701117
900,14.997379014989681,59.994674601109494,13.536611291819726,31.98043973810224
1000,14.99736333311759,59.99406480264763,13.502359523103946,31.978621252729905
1100,14.997311839944688,59.99391306786419,13.485661921886106,31.976786811628646
1200,14.997237739381601,59.993258428414386,13.448550675167752,31.975265678158305
1300,14.997204252595843,59.9931425301628,13.432094074698952,31.974126251433216
1400,14.99711678852394,59.99268479097747,13.389231705821144,31.971990854852617
1500,14.99705800146172,59.99177987016905,13.360757685699042,31.97117538519566
1600,14.99701275504747,59.99163397657355,13.350942318652423,31.96992306222977
1700,14.996993682606812,59.99060734459848,13.321375767255889,31.96864062208753
1800,14.99692754336961,59.990275700972816,13.325692827401749,31.967432226309143
1900,14.99688278385108,59.989966793495334,13.29609006415928,31.966233420189937
2000,14.99683874440333,59.98977804176672,13.274167292076292,31.96475579688851
2100,14.996852566941634,59.98878367914519,13.265955462248636,31.9651522021982
2200,14.99681409744427,59.988864850321185,13.24753978021844,31.963510992786254
2300,14.996736903716338,59.98845682762466,13.249166795100523,31.963380359544576
2400,14.996717389938814,59.98805555900386,13.227646447362252,31.961788745314138
2500,14.996737744781804,59.98738007477966,13.220792450232576,31.960563044441578
2600,14.996699280598355,59.98708965525275,13.201132255639509,31.96021457288683
2700,14.996652399094483,59.98609826014873,13.190865528381336,31.960029412259317
2800,14.996604255153493,59.98598840638702,13.185187331952969,31.959022897516537
2900,14.996631378243897,59.98533804239134,13.175430003389897,31.95830268930923
3000,14.99658520983363,59.98510834150251,13.182417079754856,31.957237026142
3100,14.99657767970658,59.985038551661205,13.170432778870065,31.95763150412653
3200,14.996575125154246,59.98442557503221,13.156690587100908,31.95686946229972
3300,14.996523815109276,59.98423745986102,13.142946782446884,31.955775314969813
3400,14.996468267757283,59.98328339860865,13.150624116359836,31.95542293812639
3500,14.99651869429614,59.9828880185833,13.149671637485394,31.955245993104242
3600,14.996490580868208,59.982590333904376,13.144280089841814,31.955121891709585
3700,14.996446535043257,59.982092440320656,13.14031520652899,31.95414986837903
3800,14.996443657151707,59.981731908540375,13.139029312135042,31.95510903706128
3900,14.996386779226821,59.9813979439938,13.127720237866834,31.953746886307933
4000,14.99642656630714,59.98128630044124,13.119257009677622,31.954154614104894
4100,14.996424961477311,59.98057066462434,13.107226586071507,31.95414395588842
4200,14.996412675333872,59.98052951988741,13.110264997474074,31.953506316686234
4300,14.996358934430758,59.980060942363096,13.105717875187965,31.952938759567882
4400,14.996347745507702,59.97980703631868,13.108090256348028,31.952302867726296
4500,14.996320731633155,59.97893755191867,13.09776695035288,31.952724441483934
4600,14.996350837278293,59.978740302288436,13.104499632101382,31.95211200489886
4700,14.996355967210992,59.97818045492918,13.09394701878435,31.951867786158605
4800,14.996295305436725,59.97790449407368,13.109506429330597,31.95247200301464
4900,14.99630737976696,59.9773070297835,13.10500944118415,31.952315711877233
5000,14.996275087229263,59.97700817541029,13.098115852797935,31.951820983841266
